	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001173	CHIFNET18NJ590_007566-T1	DBVPG3775_003589-T1
GF00001174	CHIFNET18NJ590_010961-T1	DBVPG3775_007548-T1
GF00001175	CHIFNET18NJ590_006533-T1	DBVPG3775_006947-T1
GF00001176	CHIFNET18NJ590_012613-T1	DBVPG3775_003409-T1
GF00001177	CHIFNET18NJ590_006786-T1	DBVPG3775_006407-T1
GF00001178	CHIFNET18NJ590_006788-T1	DBVPG3775_006409-T1
GF00001179	CHIFNET18NJ590_006803-T1	DBVPG3775_006970-T1
GF00001180	CHIFNET18NJ590_006806-T1	DBVPG3775_006967-T1
GF00001181	CHIFNET18NJ590_006813-T1	DBVPG3775_006960-T1
GF00001182	CHIFNET18NJ590_006816-T1	DBVPG3775_006957-T1
GF00001183	CHIFNET18NJ590_006946-T1	DBVPG3775_001035-T1
GF00001184	CHIFNET18NJ590_007031-T1	DBVPG3775_006129-T1
GF00001185	CHIFNET18NJ590_007155-T1	DBVPG3775_001772-T1
GF00001186	CHIFNET18NJ590_007173-T1	DBVPG3775_001792-T1
GF00001187	CHIFNET18NJ590_007356-T1	DBVPG3775_004585-T1
GF00001188	CHIFNET18NJ590_007577-T1	DBVPG3775_003601-T1
GF00001189	CHIFNET18NJ590_007589-T1	DBVPG3775_003381-T1
GF00001190	CHIFNET18NJ590_007592-T1	DBVPG3775_003378-T1
GF00001191	CHIFNET18NJ590_007598-T1	DBVPG3775_003370-T1
GF00001192	CHIFNET18NJ590_007608-T1	DBVPG3775_003359-T1
GF00001193	CHIFNET18NJ590_013467-T1	DBVPG3775_003352-T1
GF00001194	CHIFNET18NJ590_007625-T1	DBVPG3775_003333-T1
GF00001195	CHIFNET18NJ590_014786-T1	DBVPG3775_003334-T1
GF00001196	CHIFNET18NJ590_007677-T1	DBVPG3775_007439-T1
GF00001197	CHIFNET18NJ590_007908-T1	DBVPG3775_005964-T1
GF00001198	CHIFNET18NJ590_013774-T1	DBVPG3775_006572-T1
GF00001199	CHIFNET18NJ590_008327-T1	DBVPG3775_006575-T1
GF00001200	CHIFNET18NJ590_008341-T1	DBVPG3775_006586-T1
GF00001201	CHIFNET18NJ590_011955-T1	DBVPG3775_006592-T1
GF00001202	CHIFNET18NJ590_008349-T1	DBVPG3775_000744-T1
GF00001203	CHIFNET18NJ590_008366-T1	DBVPG3775_000727-T1
GF00001204	CHIFNET18NJ590_008373-T1	DBVPG3775_000720-T1
GF00001205	CHIFNET18NJ590_013331-T1	DBVPG3775_000704-T1
GF00001206	CHIFNET18NJ590_010472-T1	DBVPG3775_007566-T1
GF00001207	CHIFNET18NJ590_012347-T1	DBVPG3775_002569-T1
GF00001208	CHIFNET18NJ590_008969-T1	DBVPG3775_002571-T1
GF00001209	CHIFNET18NJ590_008999-T1	DBVPG3775_000684-T1
GF00001210	CHIFNET18NJ590_012102-T1	DBVPG3775_000666-T1
GF00001211	CHIFNET18NJ590_009036-T1	DBVPG3775_000650-T1
GF00001212	CHIFNET18NJ590_009374-T1	DBVPG3775_006742-T1
GF00001213	CHIFNET18NJ590_009376-T1	DBVPG3775_006740-T1
GF00001214	CHIFNET18NJ590_009386-T1	DBVPG3775_006728-T1
GF00001215	CHIFNET18NJ590_009394-T1	DBVPG3775_006719-T1
GF00001216	CHIFNET18NJ590_009430-T1	DBVPG3775_006108-T1
GF00001217	CHIFNET18NJ590_009577-T1	DBVPG3775_007015-T1
GF00001218	CHIFNET18NJ590_009581-T1	DBVPG3775_007021-T1
GF00001219	CHIFNET18NJ590_012086-T1	DBVPG3775_001839-T1
GF00001220	CHIFNET18NJ590_011508-T1	DBVPG3775_006286-T1
GF00001221	CHIFNET18NJ590_009978-T1	DBVPG3775_006516-T1
GF00001222	CHIFNET18NJ590_009993-T1	DBVPG3775_006532-T1
GF00001223	CHIFNET18NJ590_010118-T1	DBVPG3775_000642-T1
GF00001224	CHIFNET18NJ590_013128-T1	DBVPG3775_000635-T1
GF00001225	CHIFNET18NJ590_010146-T1	DBVPG3775_000611-T1
GF00001226	CHIFNET18NJ590_010406-T1	DBVPG3775_007460-T1
GF00001227	CHIFNET18NJ590_010678-T1	DBVPG3775_002696-T1
GF00001228	CHIFNET18NJ590_014065-T1	DBVPG3775_002699-T1
GF00001229	CHIFNET18NJ590_010856-T1	DBVPG3775_006979-T1
GF00001230	CHIFNET18NJ590_010973-T1	DBVPG3775_007508-T1
GF00001231	CHIFNET18NJ590_011262-T1	DBVPG3775_004239-T1
GF00001232	CHIFNET18NJ590_011267-T1	DBVPG3775_004245-T1
GF00001233	CHIFNET18NJ590_011271-T1	DBVPG3775_004251-T1
GF00001234	CHIFNET18NJ590_011395-T1	DBVPG3775_001874-T1
GF00001235	CHIFNET18NJ590_011695-T1	DBVPG3775_001848-T1
GF00001236	CHIFNET18NJ590_014292-T1	DBVPG3775_001867-T1
GF00001237	CHIFNET18NJ590_011862-T1	DBVPG3775_003245-T1
GF00001238	CHIFNET18NJ590_011871-T1	DBVPG3775_003253-T1
GF00001239	CHIFNET18NJ590_012173-T1	DBVPG3775_006767-T1
GF00001240	CHIFNET18NJ590_012194-T1	DBVPG3775_003159-T1
GF00001241	CHIFNET18NJ590_012198-T1	DBVPG3775_003155-T1
GF00001242	CHIFNET18NJ590_012207-T1	DBVPG3775_003145-T1
GF00001243	CHIFNET18NJ590_012264-T1	DBVPG3775_006760-T1
GF00001244	CHIFNET18NJ590_012519-T1	DBVPG3775_006544-T1
GF00001245	CHIFNET18NJ590_012987-T1	DBVPG3775_007428-T1
GF00001246	CHIFNET18NJ590_013475-T1	DBVPG3775_001029-T1
GF00001247	CHIFNET18NJ590_013167-T1	DBVPG3775_001028-T1
GF00001248	CHIFNET18NJ590_013476-T1	DBVPG3775_001030-T1
GF00001249	CHIFNET18NJ590_014888-T1	DBVPG3775_003141-T1
GF00001250	CHIFNET18NJ590_000003-T1	DBVPG3775_003139-T1
GF00001251	CHIFNET18NJ590_013777-T1	DBVPG3775_003131-T1
GF00001252	CHIFNET18NJ590_013273-T1	DBVPG3775_003130-T1
GF00001253	CHIFNET18NJ590_000014-T1	DBVPG3775_003127-T1
GF00001254	CHIFNET18NJ590_015387-T1	DBVPG3775_003126-T1
GF00001255	CHIFNET18NJ590_000016-T1	DBVPG3775_003125-T1
GF00001256	CHIFNET18NJ590_000018-T1	DBVPG3775_003123-T1
GF00001257	CHIFNET18NJ590_000020-T1	DBVPG3775_003121-T1
GF00001258	CHIFNET18NJ590_000022-T1	DBVPG3775_003118-T1
GF00001259	CHIFNET18NJ590_000905-T1	DBVPG3775_005934-T1
GF00001260	CHIFNET18NJ590_000028-T1	DBVPG3775_003111-T1
GF00001261	CHIFNET18NJ590_013957-T1	DBVPG3775_003099-T1
GF00001262	CHIFNET18NJ590_013513-T1	DBVPG3775_003085-T1
GF00001263	CHIFNET18NJ590_013780-T1	DBVPG3775_003083-T1
GF00001264	CHIFNET18NJ590_000060-T1	DBVPG3775_003078-T1
GF00001265	CHIFNET18NJ590_000066-T1	DBVPG3775_003073-T1
GF00001266	CHIFNET18NJ590_013439-T1	DBVPG3775_003070-T1
GF00001267	CHIFNET18NJ590_013440-T1	DBVPG3775_003069-T1
GF00001268	CHIFNET18NJ590_013441-T1	DBVPG3775_003068-T1
GF00001269	CHIFNET18NJ590_000081-T1	DBVPG3775_003056-T1
GF00001270	CHIFNET18NJ590_000084-T1	DBVPG3775_003053-T1
GF00001271	CHIFNET18NJ590_000085-T1	DBVPG3775_003052-T1
GF00001272	CHIFNET18NJ590_000091-T1	DBVPG3775_003050-T1
GF00001273	CHIFNET18NJ590_000092-T1	DBVPG3775_003049-T1
GF00001274	CHIFNET18NJ590_000102-T1	DBVPG3775_005053-T1
GF00001275	CHIFNET18NJ590_000106-T1	DBVPG3775_005057-T1
GF00001276	CHIFNET18NJ590_000107-T1	DBVPG3775_005058-T1
GF00001277	CHIFNET18NJ590_000112-T1	DBVPG3775_005063-T1
GF00001278	CHIFNET18NJ590_015044-T1	DBVPG3775_005064-T1
GF00001279	CHIFNET18NJ590_000117-T1	DBVPG3775_005068-T1
GF00001280	CHIFNET18NJ590_000118-T1	DBVPG3775_005069-T1
GF00001281	CHIFNET18NJ590_014674-T1	DBVPG3775_005077-T1
GF00001282	CHIFNET18NJ590_000137-T1	DBVPG3775_005089-T1
GF00001283	CHIFNET18NJ590_014344-T1	DBVPG3775_005094-T1
GF00001284	CHIFNET18NJ590_000142-T1	DBVPG3775_005095-T1
GF00001285	CHIFNET18NJ590_015334-T1	DBVPG3775_005102-T1
GF00001286	CHIFNET18NJ590_013910-T1	DBVPG3775_005104-T1
GF00001287	CHIFNET18NJ590_014219-T1	DBVPG3775_005108-T1
GF00001288	CHIFNET18NJ590_000158-T1	DBVPG3775_005112-T1
GF00001289	CHIFNET18NJ590_000712-T1	DBVPG3775_000252-T1
GF00001290	CHIFNET18NJ590_013225-T1	DBVPG3775_005113-T1
GF00001291	CHIFNET18NJ590_000172-T1	DBVPG3775_005126-T1
GF00001292	CHIFNET18NJ590_013408-T1	DBVPG3775_005133-T1
GF00001293	CHIFNET18NJ590_013297-T1	DBVPG3775_005138-T1
GF00001294	CHIFNET18NJ590_000186-T1	DBVPG3775_005139-T1
GF00001295	CHIFNET18NJ590_000187-T1	DBVPG3775_005140-T1
GF00001296	CHIFNET18NJ590_000188-T1	DBVPG3775_005141-T1
GF00001297	CHIFNET18NJ590_014317-T1	DBVPG3775_003973-T1
GF00001298	CHIFNET18NJ590_000200-T1	DBVPG3775_003976-T1
GF00001299	CHIFNET18NJ590_007652-T1	DBVPG3775_006798-T1
GF00001300	CHIFNET18NJ590_000212-T1	DBVPG3775_003988-T1
GF00001301	CHIFNET18NJ590_013814-T1	DBVPG3775_003989-T1
GF00001302	CHIFNET18NJ590_000215-T1	DBVPG3775_003991-T1
GF00001303	CHIFNET18NJ590_000218-T1	DBVPG3775_003996-T1
GF00001304	CHIFNET18NJ590_014526-T1	DBVPG3775_003999-T1
GF00001305	CHIFNET18NJ590_000221-T1	DBVPG3775_004000-T1
GF00001306	CHIFNET18NJ590_000222-T1	DBVPG3775_004001-T1
GF00001307	CHIFNET18NJ590_000224-T1	DBVPG3775_004003-T1
GF00001308	CHIFNET18NJ590_014462-T1	DBVPG3775_004006-T1
GF00001309	CHIFNET18NJ590_000228-T1	DBVPG3775_004007-T1
GF00001310	CHIFNET18NJ590_014056-T1	DBVPG3775_004012-T1
GF00001311	CHIFNET18NJ590_000236-T1	DBVPG3775_004013-T1
GF00001312	CHIFNET18NJ590_013387-T1	DBVPG3775_004015-T1
GF00001313	CHIFNET18NJ590_013389-T1	DBVPG3775_004017-T1
GF00001314	CHIFNET18NJ590_000241-T1	DBVPG3775_004018-T1
GF00001315	CHIFNET18NJ590_000244-T1	DBVPG3775_004021-T1
GF00001316	CHIFNET18NJ590_014804-T1	DBVPG3775_004023-T1
GF00001317	CHIFNET18NJ590_011916-T1	DBVPG3775_004039-T1
GF00001318	CHIFNET18NJ590_000265-T1	DBVPG3775_004043-T1
GF00001319	CHIFNET18NJ590_012840-T1	DBVPG3775_004045-T1
GF00001320	CHIFNET18NJ590_000272-T1	DBVPG3775_004123-T1
GF00001321	CHIFNET18NJ590_006312-T1	DBVPG3775_000792-T1
GF00001322	CHIFNET18NJ590_000279-T1	DBVPG3775_004130-T1
GF00001323	CHIFNET18NJ590_000293-T1	DBVPG3775_004146-T1
GF00001324	CHIFNET18NJ590_000294-T1	DBVPG3775_004147-T1
GF00001325	CHIFNET18NJ590_000298-T1	DBVPG3775_004151-T1
GF00001326	CHIFNET18NJ590_014966-T1	DBVPG3775_004152-T1
GF00001327	CHIFNET18NJ590_000308-T1	DBVPG3775_004160-T1
GF00001328	CHIFNET18NJ590_013792-T1	DBVPG3775_004161-T1
GF00001329	CHIFNET18NJ590_000313-T1	DBVPG3775_004165-T1
GF00001330	CHIFNET18NJ590_015131-T1	DBVPG3775_004175-T1
GF00001331	CHIFNET18NJ590_000326-T1	DBVPG3775_004177-T1
GF00001332	CHIFNET18NJ590_000336-T1	DBVPG3775_004189-T1
GF00001333	CHIFNET18NJ590_000337-T1	DBVPG3775_004190-T1
GF00001334	CHIFNET18NJ590_000341-T1	DBVPG3775_004195-T1
GF00001335	CHIFNET18NJ590_000344-T1	DBVPG3775_004198-T1
GF00001336	CHIFNET18NJ590_000347-T1	DBVPG3775_004201-T1
GF00001337	CHIFNET18NJ590_000350-T1	DBVPG3775_004204-T1
GF00001338	CHIFNET18NJ590_000359-T1	DBVPG3775_004209-T1
GF00001339	CHIFNET18NJ590_000411-T1	DBVPG3775_001056-T1
GF00001340	CHIFNET18NJ590_000434-T1	DBVPG3775_001081-T1
GF00001341	CHIFNET18NJ590_009659-T1	DBVPG3775_005424-T1
GF00001342	CHIFNET18NJ590_000474-T1	DBVPG3775_001124-T1
GF00001343	CHIFNET18NJ590_012247-T1	DBVPG3775_001483-T1
GF00001344	CHIFNET18NJ590_006908-T1	DBVPG3775_001153-T1
GF00001345	CHIFNET18NJ590_014244-T1	DBVPG3775_000989-T1
GF00001346	CHIFNET18NJ590_000536-T1	DBVPG3775_004462-T1
GF00001347	CHIFNET18NJ590_005371-T1	DBVPG3775_000095-T1
GF00001348	CHIFNET18NJ590_005377-T1	DBVPG3775_000100-T1
GF00001349	CHIFNET18NJ590_005400-T1	DBVPG3775_000122-T1
GF00001350	CHIFNET18NJ590_000617-T1	DBVPG3775_000160-T1
GF00001351	CHIFNET18NJ590_000666-T1	DBVPG3775_000209-T1
GF00001352	CHIFNET18NJ590_003253-T1	DBVPG3775_000247-T1
GF00001353	CHIFNET18NJ590_007633-T1	DBVPG3775_003340-T1
GF00001354	CHIFNET18NJ590_000739-T1	DBVPG3775_004115-T1
GF00001355	CHIFNET18NJ590_000742-T1	DBVPG3775_007051-T1
GF00001356	CHIFNET18NJ590_000743-T1	DBVPG3775_007052-T1
GF00001357	CHIFNET18NJ590_000744-T1	DBVPG3775_007053-T1
GF00001358	CHIFNET18NJ590_013731-T1	DBVPG3775_007054-T1
GF00001359	CHIFNET18NJ590_000749-T1	DBVPG3775_007058-T1
GF00001360	CHIFNET18NJ590_004887-T1	DBVPG3775_004436-T1
GF00001361	CHIFNET18NJ590_000752-T1	DBVPG3775_007061-T1
GF00001362	CHIFNET18NJ590_000753-T1	DBVPG3775_007062-T1
GF00001363	CHIFNET18NJ590_000755-T1	DBVPG3775_007064-T1
GF00001364	CHIFNET18NJ590_000758-T1	DBVPG3775_007067-T1
GF00001365	CHIFNET18NJ590_000760-T1	DBVPG3775_007069-T1
GF00001366	CHIFNET18NJ590_000773-T1	DBVPG3775_006185-T1
GF00001367	CHIFNET18NJ590_000807-T1	DBVPG3775_006150-T1
GF00001368	CHIFNET18NJ590_000810-T1	DBVPG3775_007198-T1
GF00001369	CHIFNET18NJ590_014383-T1	DBVPG3775_007197-T1
GF00001370	CHIFNET18NJ590_000812-T1	DBVPG3775_007196-T1
GF00001371	CHIFNET18NJ590_000814-T1	DBVPG3775_007194-T1
GF00001372	CHIFNET18NJ590_000815-T1	DBVPG3775_007193-T1
GF00001373	CHIFNET18NJ590_000816-T1	DBVPG3775_007191-T1
GF00001374	CHIFNET18NJ590_000823-T1	DBVPG3775_007184-T1
GF00001375	CHIFNET18NJ590_000825-T1	DBVPG3775_005895-T1
GF00001376	CHIFNET18NJ590_000828-T1	DBVPG3775_005892-T1
GF00001377	CHIFNET18NJ590_000829-T1	DBVPG3775_005891-T1
GF00001378	CHIFNET18NJ590_002213-T1	DBVPG3775_004060-T1
GF00001379	CHIFNET18NJ590_000839-T1	DBVPG3775_005880-T1
GF00001380	CHIFNET18NJ590_000841-T1	DBVPG3775_005877-T1
GF00001381	CHIFNET18NJ590_000844-T1	DBVPG3775_007091-T1
GF00001382	CHIFNET18NJ590_000907-T1	DBVPG3775_005932-T1
GF00001383	CHIFNET18NJ590_012533-T1	DBVPG3775_007537-T1
GF00001384	CHIFNET18NJ590_014899-T1	DBVPG3775_005931-T1
GF00001385	CHIFNET18NJ590_014457-T1	DBVPG3775_005923-T1
GF00001386	CHIFNET18NJ590_013804-T1	DBVPG3775_005921-T1
GF00001387	CHIFNET18NJ590_000921-T1	DBVPG3775_005920-T1
GF00001388	CHIFNET18NJ590_014683-T1	DBVPG3775_005918-T1
GF00001389	CHIFNET18NJ590_014547-T1	DBVPG3775_005916-T1
GF00001390	CHIFNET18NJ590_000931-T1	DBVPG3775_005912-T1
GF00001391	CHIFNET18NJ590_000932-T1	DBVPG3775_005911-T1
GF00001392	CHIFNET18NJ590_000933-T1	DBVPG3775_005910-T1
GF00001393	CHIFNET18NJ590_015198-T1	DBVPG3775_005909-T1
GF00001394	CHIFNET18NJ590_000937-T1	DBVPG3775_005906-T1
GF00001395	CHIFNET18NJ590_015267-T1	DBVPG3775_005899-T1
GF00001396	CHIFNET18NJ590_013363-T1	DBVPG3775_007183-T1
GF00001397	CHIFNET18NJ590_012705-T1	DBVPG3775_007168-T1
GF00001398	CHIFNET18NJ590_000967-T1	DBVPG3775_001023-T1
GF00001399	CHIFNET18NJ590_000968-T1	DBVPG3775_001022-T1
GF00001400	CHIFNET18NJ590_014038-T1	DBVPG3775_001021-T1
GF00001401	CHIFNET18NJ590_000972-T1	DBVPG3775_001019-T1
GF00001402	CHIFNET18NJ590_000974-T1	DBVPG3775_001017-T1
GF00001403	CHIFNET18NJ590_000979-T1	DBVPG3775_001013-T1
GF00001404	CHIFNET18NJ590_000982-T1	DBVPG3775_001010-T1
GF00001405	CHIFNET18NJ590_000989-T1	DBVPG3775_001003-T1
GF00001406	CHIFNET18NJ590_014347-T1	DBVPG3775_001001-T1
GF00001407	CHIFNET18NJ590_001048-T1	DBVPG3775_000945-T1
GF00001408	CHIFNET18NJ590_001053-T1	DBVPG3775_000940-T1
GF00001409	CHIFNET18NJ590_001061-T1	DBVPG3775_000910-T1
GF00001410	CHIFNET18NJ590_001069-T1	DBVPG3775_000917-T1
GF00001411	CHIFNET18NJ590_001071-T1	DBVPG3775_000919-T1
GF00001412	CHIFNET18NJ590_001072-T1	DBVPG3775_000920-T1
GF00001413	CHIFNET18NJ590_001077-T1	DBVPG3775_000925-T1
GF00001414	CHIFNET18NJ590_014607-T1	DBVPG3775_000931-T1
GF00001415	CHIFNET18NJ590_001085-T1	DBVPG3775_000904-T1
GF00001416	CHIFNET18NJ590_001093-T1	DBVPG3775_000896-T1
GF00001417	CHIFNET18NJ590_008397-T1	DBVPG3775_000698-T1
GF00001418	CHIFNET18NJ590_001114-T1	DBVPG3775_000874-T1
GF00001419	CHIFNET18NJ590_001120-T1	DBVPG3775_000868-T1
GF00001420	CHIFNET18NJ590_001123-T1	DBVPG3775_000865-T1
GF00001421	CHIFNET18NJ590_001126-T1	DBVPG3775_000862-T1
GF00001422	CHIFNET18NJ590_001127-T1	DBVPG3775_000861-T1
GF00001423	CHIFNET18NJ590_014848-T1	DBVPG3775_000860-T1
GF00001424	CHIFNET18NJ590_001131-T1	DBVPG3775_000857-T1
GF00001425	CHIFNET18NJ590_013933-T1	DBVPG3775_000856-T1
GF00001426	CHIFNET18NJ590_001145-T1	DBVPG3775_000845-T1
GF00001427	CHIFNET18NJ590_008296-T1	DBVPG3775_004549-T1
GF00001428	CHIFNET18NJ590_001168-T1	DBVPG3775_002534-T1
GF00001429	CHIFNET18NJ590_002942-T1	DBVPG3775_002519-T1
GF00001430	CHIFNET18NJ590_002914-T1	DBVPG3775_002492-T1
GF00001431	CHIFNET18NJ590_001217-T1	DBVPG3775_002491-T1
GF00001432	CHIFNET18NJ590_005056-T1	DBVPG3775_000546-T1
GF00001433	CHIFNET18NJ590_001485-T1	DBVPG3775_006501-T1
GF00001434	CHIFNET18NJ590_014666-T1	DBVPG3775_002400-T1
GF00001435	CHIFNET18NJ590_013828-T1	DBVPG3775_002396-T1
GF00001436	CHIFNET18NJ590_001307-T1	DBVPG3775_002395-T1
GF00001437	CHIFNET18NJ590_014305-T1	DBVPG3775_002391-T1
GF00001438	CHIFNET18NJ590_001312-T1	DBVPG3775_002390-T1
GF00001439	CHIFNET18NJ590_001315-T1	DBVPG3775_002387-T1
GF00001440	CHIFNET18NJ590_001320-T1	DBVPG3775_002380-T1
GF00001441	CHIFNET18NJ590_001331-T1	DBVPG3775_002370-T1
GF00001442	CHIFNET18NJ590_001345-T1	DBVPG3775_000750-T1
GF00001443	CHIFNET18NJ590_001346-T1	DBVPG3775_000751-T1
GF00001444	CHIFNET18NJ590_001350-T1	DBVPG3775_000755-T1
GF00001445	CHIFNET18NJ590_001353-T1	DBVPG3775_000758-T1
GF00001446	CHIFNET18NJ590_015254-T1	DBVPG3775_000762-T1
GF00001447	CHIFNET18NJ590_001380-T1	DBVPG3775_001361-T1
GF00001448	CHIFNET18NJ590_008007-T1	DBVPG3775_001380-T1
GF00001449	CHIFNET18NJ590_001398-T1	DBVPG3775_001384-T1
GF00001450	CHIFNET18NJ590_008015-T1	DBVPG3775_001387-T1
GF00001451	CHIFNET18NJ590_008024-T1	DBVPG3775_001396-T1
GF00001452	CHIFNET18NJ590_001416-T1	DBVPG3775_001401-T1
GF00001453	CHIFNET18NJ590_009122-T1	DBVPG3775_001406-T1
GF00001454	CHIFNET18NJ590_001438-T1	DBVPG3775_001422-T1
GF00001455	CHIFNET18NJ590_009097-T1	DBVPG3775_001431-T1
GF00001456	CHIFNET18NJ590_009088-T1	DBVPG3775_001441-T1
GF00001457	CHIFNET18NJ590_014969-T1	DBVPG3775_001449-T1
GF00001458	CHIFNET18NJ590_001479-T1	DBVPG3775_006495-T1
GF00001459	CHIFNET18NJ590_003781-T1	DBVPG3775_002892-T1
GF00001460	CHIFNET18NJ590_010702-T1	DBVPG3775_005372-T1
GF00001461	CHIFNET18NJ590_003812-T1	DBVPG3775_002925-T1
GF00001462	CHIFNET18NJ590_005926-T1	DBVPG3775_004667-T1
GF00001463	CHIFNET18NJ590_001555-T1	DBVPG3775_005419-T1
GF00001464	CHIFNET18NJ590_009662-T1	DBVPG3775_005421-T1
GF00001465	CHIFNET18NJ590_001609-T1	DBVPG3775_005830-T1
GF00001466	CHIFNET18NJ590_010772-T1	DBVPG3775_007210-T1
GF00001467	CHIFNET18NJ590_002397-T1	DBVPG3775_002259-T1
GF00001468	CHIFNET18NJ590_003588-T1	DBVPG3775_002085-T1
GF00001469	CHIFNET18NJ590_001633-T1	DBVPG3775_006855-T1
GF00001470	CHIFNET18NJ590_001634-T1	DBVPG3775_006856-T1
GF00001471	CHIFNET18NJ590_001641-T1	DBVPG3775_006867-T1
GF00001472	CHIFNET18NJ590_009389-T1	DBVPG3775_006725-T1
GF00001473	CHIFNET18NJ590_011226-T1	DBVPG3775_006032-T1
GF00001474	CHIFNET18NJ590_001800-T1	DBVPG3775_006401-T1
GF00001475	CHIFNET18NJ590_001811-T1	DBVPG3775_006390-T1
GF00001476	CHIFNET18NJ590_001816-T1	DBVPG3775_006385-T1
GF00001477	CHIFNET18NJ590_001823-T1	DBVPG3775_006378-T1
GF00001478	CHIFNET18NJ590_009558-T1	DBVPG3775_006353-T1
GF00001479	CHIFNET18NJ590_001848-T1	DBVPG3775_006352-T1
GF00001480	CHIFNET18NJ590_013833-T1	DBVPG3775_001334-T1
GF00001481	CHIFNET18NJ590_013834-T1	DBVPG3775_001333-T1
GF00001482	CHIFNET18NJ590_014917-T1	DBVPG3775_001332-T1
GF00001483	CHIFNET18NJ590_001866-T1	DBVPG3775_001330-T1
GF00001484	CHIFNET18NJ590_001870-T1	DBVPG3775_001325-T1
GF00001485	CHIFNET18NJ590_001871-T1	DBVPG3775_001324-T1
GF00001486	CHIFNET18NJ590_001872-T1	DBVPG3775_001323-T1
GF00001487	CHIFNET18NJ590_001877-T1	DBVPG3775_001316-T1
GF00001488	CHIFNET18NJ590_013559-T1	DBVPG3775_001308-T1
GF00001489	CHIFNET18NJ590_013560-T1	DBVPG3775_001307-T1
GF00001490	CHIFNET18NJ590_013870-T1	DBVPG3775_001299-T1
GF00001491	CHIFNET18NJ590_013526-T1	DBVPG3775_001290-T1
GF00001492	CHIFNET18NJ590_001901-T1	DBVPG3775_001289-T1
GF00001493	CHIFNET18NJ590_013915-T1	DBVPG3775_001284-T1
GF00001494	CHIFNET18NJ590_001905-T1	DBVPG3775_001282-T1
GF00001495	CHIFNET18NJ590_013938-T1	DBVPG3775_001278-T1
GF00001496	CHIFNET18NJ590_014797-T1	DBVPG3775_001274-T1
GF00001497	CHIFNET18NJ590_014134-T1	DBVPG3775_001268-T1
GF00001498	CHIFNET18NJ590_014135-T1	DBVPG3775_001267-T1
GF00001499	CHIFNET18NJ590_001921-T1	DBVPG3775_001265-T1
GF00001500	CHIFNET18NJ590_001925-T1	DBVPG3775_001260-T1
GF00001501	CHIFNET18NJ590_001928-T1	DBVPG3775_001257-T1
GF00001502	CHIFNET18NJ590_001930-T1	DBVPG3775_001255-T1
GF00001503	CHIFNET18NJ590_001931-T1	DBVPG3775_001254-T1
GF00001504	CHIFNET18NJ590_014015-T1	DBVPG3775_001252-T1
GF00001505	CHIFNET18NJ590_001942-T1	DBVPG3775_001241-T1
GF00001506	CHIFNET18NJ590_001946-T1	DBVPG3775_001236-T1
GF00001507	CHIFNET18NJ590_001952-T1	DBVPG3775_001232-T1
GF00001508	CHIFNET18NJ590_001960-T1	DBVPG3775_001223-T1
GF00001509	CHIFNET18NJ590_001961-T1	DBVPG3775_001222-T1
GF00001510	CHIFNET18NJ590_001963-T1	DBVPG3775_001220-T1
GF00001511	CHIFNET18NJ590_001970-T1	DBVPG3775_001211-T1
GF00001512	CHIFNET18NJ590_001973-T1	DBVPG3775_001208-T1
GF00001513	CHIFNET18NJ590_001976-T1	DBVPG3775_001205-T1
GF00001514	CHIFNET18NJ590_001977-T1	DBVPG3775_001204-T1
GF00001515	CHIFNET18NJ590_015701-T1	DBVPG3775_001202-T1
GF00001516	CHIFNET18NJ590_001981-T1	DBVPG3775_001200-T1
GF00001517	CHIFNET18NJ590_001982-T1	DBVPG3775_001199-T1
GF00001518	CHIFNET18NJ590_001983-T1	DBVPG3775_001198-T1
GF00001519	CHIFNET18NJ590_014143-T1	DBVPG3775_001197-T1
GF00001520	CHIFNET18NJ590_001985-T1	DBVPG3775_001196-T1
GF00001521	CHIFNET18NJ590_015409-T1	DBVPG3775_001195-T1
GF00001522	CHIFNET18NJ590_001992-T1	DBVPG3775_001188-T1
GF00001523	CHIFNET18NJ590_006885-T1	DBVPG3775_001176-T1
GF00001524	CHIFNET18NJ590_002005-T1	DBVPG3775_001175-T1
GF00001525	CHIFNET18NJ590_012188-T1	DBVPG3775_002314-T1
GF00001526	CHIFNET18NJ590_012232-T1	DBVPG3775_007331-T1
GF00001527	CHIFNET18NJ590_002087-T1	DBVPG3775_002250-T1
GF00001528	CHIFNET18NJ590_002098-T1	DBVPG3775_002239-T1
GF00001529	CHIFNET18NJ590_002135-T1	DBVPG3775_002201-T1
GF00001530	CHIFNET18NJ590_009473-T1	DBVPG3775_003544-T1
GF00001531	CHIFNET18NJ590_002504-T1	DBVPG3775_002147-T1
GF00001532	CHIFNET18NJ590_002201-T1	DBVPG3775_004046-T1
GF00001533	CHIFNET18NJ590_012201-T1	DBVPG3775_003152-T1
GF00001534	CHIFNET18NJ590_002215-T1	DBVPG3775_004062-T1
GF00001535	CHIFNET18NJ590_002217-T1	DBVPG3775_004064-T1
GF00001536	CHIFNET18NJ590_002222-T1	DBVPG3775_004069-T1
GF00001537	CHIFNET18NJ590_015339-T1	DBVPG3775_004070-T1
GF00001538	CHIFNET18NJ590_002224-T1	DBVPG3775_004071-T1
