	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001969	DBVPG3857_010490-T1	DBVPG3775_000260-T1
GF00001970	DBVPG3857_001547-T1	DBVPG3775_000261-T1
GF00001971	DBVPG3857_001550-T1	DBVPG3775_000264-T1
GF00001972	DBVPG3857_001551-T1	DBVPG3775_000265-T1
GF00001973	DBVPG3857_001552-T1	DBVPG3775_000266-T1
GF00001974	DBVPG3857_008298-T1	DBVPG3775_007393-T1
GF00001975	DBVPG3857_008303-T1	DBVPG3775_007396-T1
GF00001976	DBVPG3857_001557-T1	DBVPG3775_007397-T1
GF00001977	DBVPG3857_008306-T1	DBVPG3775_007399-T1
GF00001978	DBVPG3857_008308-T1	DBVPG3775_007401-T1
GF00001979	DBVPG3857_008311-T1	DBVPG3775_007404-T1
GF00001980	DBVPG3857_001565-T1	DBVPG3775_007405-T1
GF00001981	DBVPG3857_008313-T1	DBVPG3775_007406-T1
GF00001982	DBVPG3857_008314-T1	DBVPG3775_007407-T1
GF00001983	DBVPG3857_011409-T1	DBVPG3775_004350-T1
GF00001984	DBVPG3857_001569-T1	DBVPG3775_007409-T1
GF00001985	DBVPG3857_001571-T1	DBVPG3775_007411-T1
GF00001986	DBVPG3857_008320-T1	DBVPG3775_007412-T1
GF00001987	DBVPG3857_001573-T1	DBVPG3775_007413-T1
GF00001988	DBVPG3857_001574-T1	DBVPG3775_007414-T1
GF00001989	DBVPG3857_008324-T1	DBVPG3775_007416-T1
GF00001990	DBVPG3857_001577-T1	DBVPG3775_004944-T1
GF00001991	DBVPG3857_008326-T1	DBVPG3775_004943-T1
GF00001992	DBVPG3857_008327-T1	DBVPG3775_004942-T1
GF00001993	DBVPG3857_008328-T1	DBVPG3775_004941-T1
GF00001994	DBVPG3857_008330-T1	DBVPG3775_004939-T1
GF00001995	DBVPG3857_001583-T1	DBVPG3775_004938-T1
GF00001996	DBVPG3857_001584-T1	DBVPG3775_004937-T1
GF00001997	DBVPG3857_001585-T1	DBVPG3775_004936-T1
GF00001998	DBVPG3857_004918-T1	DBVPG3775_004933-T1
GF00001999	DBVPG3857_001590-T1	DBVPG3775_004930-T1
GF00002000	DBVPG3857_001591-T1	DBVPG3775_004929-T1
GF00002001	DBVPG3857_001592-T1	DBVPG3775_004928-T1
GF00002002	DBVPG3857_001594-T1	DBVPG3775_004926-T1
GF00002003	DBVPG3857_001595-T1	DBVPG3775_004925-T1
GF00002004	DBVPG3857_001596-T1	DBVPG3775_004924-T1
GF00002005	DBVPG3857_009213-T1	DBVPG3775_004923-T1
GF00002006	DBVPG3857_001599-T1	DBVPG3775_004921-T1
GF00002007	DBVPG3857_001600-T1	DBVPG3775_004920-T1
GF00002008	DBVPG3857_009217-T1	DBVPG3775_004919-T1
GF00002009	DBVPG3857_009218-T1	DBVPG3775_004918-T1
GF00002010	DBVPG3857_001603-T1	DBVPG3775_004917-T1
GF00002011	DBVPG3857_001605-T1	DBVPG3775_004915-T1
GF00002012	DBVPG3857_001606-T1	DBVPG3775_004914-T1
GF00002013	DBVPG3857_009225-T1	DBVPG3775_004912-T1
GF00002014	DBVPG3857_001609-T1	DBVPG3775_004911-T1
GF00002015	DBVPG3857_001610-T1	DBVPG3775_004910-T1
GF00002016	DBVPG3857_001611-T1	DBVPG3775_004909-T1
GF00002017	DBVPG3857_001612-T1	DBVPG3775_004908-T1
GF00002018	DBVPG3857_001613-T1	DBVPG3775_004907-T1
GF00002019	DBVPG3857_001614-T1	DBVPG3775_004906-T1
GF00002020	DBVPG3857_001615-T1	DBVPG3775_004905-T1
GF00002021	DBVPG3857_009236-T1	DBVPG3775_004901-T1
GF00002022	DBVPG3857_001619-T1	DBVPG3775_004900-T1
GF00002023	DBVPG3857_001620-T1	DBVPG3775_004899-T1
GF00002024	DBVPG3857_009239-T1	DBVPG3775_004898-T1
GF00002025	DBVPG3857_009240-T1	DBVPG3775_004897-T1
GF00002026	DBVPG3857_009243-T1	DBVPG3775_004894-T1
GF00002027	DBVPG3857_006356-T1	DBVPG3775_002104-T1
GF00002028	DBVPG3857_001635-T1	DBVPG3775_004883-T1
GF00002029	DBVPG3857_004843-T1	DBVPG3775_004881-T1
GF00002030	DBVPG3857_004845-T1	DBVPG3775_004879-T1
GF00002031	DBVPG3857_001641-T1	DBVPG3775_004877-T1
GF00002032	DBVPG3857_004849-T1	DBVPG3775_004875-T1
GF00002033	DBVPG3857_001644-T1	DBVPG3775_004874-T1
GF00002034	DBVPG3857_001645-T1	DBVPG3775_004873-T1
GF00002035	DBVPG3857_004853-T1	DBVPG3775_004871-T1
GF00002036	DBVPG3857_004855-T1	DBVPG3775_004870-T1
GF00002037	DBVPG3857_001649-T1	DBVPG3775_004869-T1
GF00002038	DBVPG3857_004858-T1	DBVPG3775_004867-T1
GF00002039	DBVPG3857_004859-T1	DBVPG3775_004866-T1
GF00002040	DBVPG3857_004862-T1	DBVPG3775_004863-T1
GF00002041	DBVPG3857_004863-T1	DBVPG3775_004862-T1
GF00002042	DBVPG3857_004865-T1	DBVPG3775_004859-T1
GF00002043	DBVPG3857_004866-T1	DBVPG3775_004858-T1
GF00002044	DBVPG3857_004867-T1	DBVPG3775_004857-T1
GF00002045	DBVPG3857_004869-T1	DBVPG3775_004855-T1
GF00002046	DBVPG3857_004871-T1	DBVPG3775_004853-T1
GF00002047	DBVPG3857_001664-T1	DBVPG3775_004852-T1
GF00002048	DBVPG3857_001665-T1	DBVPG3775_004851-T1
GF00002049	DBVPG3857_004874-T1	DBVPG3775_004850-T1
GF00002050	DBVPG3857_001667-T1	DBVPG3775_004849-T1
GF00002051	DBVPG3857_004876-T1	DBVPG3775_004848-T1
GF00002052	DBVPG3857_001670-T1	DBVPG3775_004846-T1
GF00002053	DBVPG3857_004879-T1	DBVPG3775_004845-T1
GF00002054	DBVPG3857_001677-T1	DBVPG3775_006256-T1
GF00002055	DBVPG3857_001679-T1	DBVPG3775_006254-T1
GF00002056	DBVPG3857_001680-T1	DBVPG3775_006253-T1
GF00002057	DBVPG3857_010609-T1	DBVPG3775_006251-T1
GF00002058	DBVPG3857_001684-T1	DBVPG3775_006247-T1
GF00002059	DBVPG3857_008995-T1	DBVPG3775_003954-T1
GF00002060	DBVPG3857_001686-T1	DBVPG3775_006245-T1
GF00002061	DBVPG3857_012999-T1	DBVPG3775_002773-T1
GF00002062	DBVPG3857_001699-T1	DBVPG3775_006238-T1
GF00002063	DBVPG3857_011344-T1	DBVPG3775_006239-T1
GF00002064	DBVPG3857_011342-T1	DBVPG3775_006240-T1
GF00002065	DBVPG3857_001708-T1	DBVPG3775_006236-T1
GF00002066	DBVPG3857_011348-T1	DBVPG3775_006235-T1
GF00002067	DBVPG3857_001710-T1	DBVPG3775_006233-T1
GF00002068	DBVPG3857_011351-T1	DBVPG3775_006232-T1
GF00002069	DBVPG3857_001712-T1	DBVPG3775_006229-T1
GF00002070	DBVPG3857_001714-T1	DBVPG3775_006227-T1
GF00002071	DBVPG3857_001716-T1	DBVPG3775_006933-T1
GF00002072	DBVPG3857_001717-T1	DBVPG3775_006934-T1
GF00002073	DBVPG3857_001719-T1	DBVPG3775_006936-T1
GF00002074	DBVPG3857_001721-T1	DBVPG3775_006938-T1
GF00002075	DBVPG3857_011930-T1	DBVPG3775_006942-T1
GF00002076	DBVPG3857_011929-T1	DBVPG3775_006943-T1
GF00002077	DBVPG3857_011928-T1	DBVPG3775_006944-T1
GF00002078	DBVPG3857_001727-T1	DBVPG3775_006945-T1
GF00002079	DBVPG3857_011926-T1	DBVPG3775_006946-T1
GF00002080	DBVPG3857_001731-T1	DBVPG3775_006949-T1
GF00002081	DBVPG3857_011922-T1	DBVPG3775_006950-T1
GF00002082	DBVPG3857_001733-T1	DBVPG3775_006951-T1
GF00002083	DBVPG3857_001734-T1	DBVPG3775_006952-T1
GF00002084	DBVPG3857_005459-T1	DBVPG3775_001700-T1
GF00002085	DBVPG3857_011997-T1	DBVPG3775_006961-T1
GF00002086	DBVPG3857_011998-T1	DBVPG3775_006960-T1
GF00002087	DBVPG3857_001758-T1	DBVPG3775_006406-T1
GF00002088	DBVPG3857_012001-T1	DBVPG3775_006957-T1
GF00002089	DBVPG3857_012002-T1	DBVPG3775_006956-T1
GF00002090	DBVPG3857_001743-T1	DBVPG3775_006955-T1
GF00002091	DBVPG3857_011993-T1	DBVPG3775_006966-T1
GF00002092	DBVPG3857_011992-T1	DBVPG3775_006967-T1
GF00002093	DBVPG3857_012452-T1	DBVPG3775_005359-T1
GF00002094	DBVPG3857_011990-T1	DBVPG3775_006969-T1
GF00002095	DBVPG3857_011989-T1	DBVPG3775_006970-T1
GF00002096	DBVPG3857_011988-T1	DBVPG3775_006971-T1
GF00002097	DBVPG3857_011986-T1	DBVPG3775_006973-T1
GF00002098	DBVPG3857_007049-T1	DBVPG3775_006407-T1
GF00002099	DBVPG3857_007048-T1	DBVPG3775_006408-T1
GF00002100	DBVPG3857_007047-T1	DBVPG3775_006409-T1
GF00002101	DBVPG3857_001762-T1	DBVPG3775_006410-T1
GF00002102	DBVPG3857_001764-T1	DBVPG3775_006412-T1
GF00002103	DBVPG3857_001766-T1	DBVPG3775_006414-T1
GF00002104	DBVPG3857_001767-T1	DBVPG3775_006415-T1
GF00002105	DBVPG3857_015122-T1	DBVPG3775_007229-T1
GF00002106	DBVPG3857_007031-T1	DBVPG3775_006428-T1
GF00002107	DBVPG3857_007034-T1	DBVPG3775_006422-T1
GF00002108	DBVPG3857_001781-T1	DBVPG3775_006420-T1
GF00002109	DBVPG3857_014458-T1	DBVPG3775_001750-T1
GF00002110	DBVPG3857_001789-T1	DBVPG3775_001749-T1
GF00002111	DBVPG3857_001792-T1	DBVPG3775_001746-T1
GF00002112	DBVPG3857_001793-T1	DBVPG3775_001745-T1
GF00002113	DBVPG3857_001795-T1	DBVPG3775_001742-T1
GF00002114	DBVPG3857_001797-T1	DBVPG3775_001739-T1
GF00002115	DBVPG3857_013794-T1	DBVPG3775_001738-T1
GF00002116	DBVPG3857_001799-T1	DBVPG3775_001737-T1
GF00002117	DBVPG3857_013796-T1	DBVPG3775_001736-T1
GF00002118	DBVPG3857_001801-T1	DBVPG3775_001735-T1
GF00002119	DBVPG3857_001803-T1	DBVPG3775_001733-T1
GF00002120	DBVPG3857_005423-T1	DBVPG3775_001732-T1
GF00002121	DBVPG3857_005425-T1	DBVPG3775_001730-T1
GF00002122	DBVPG3857_001807-T1	DBVPG3775_001729-T1
GF00002123	DBVPG3857_005428-T1	DBVPG3775_001727-T1
GF00002124	DBVPG3857_005429-T1	DBVPG3775_001726-T1
GF00002125	DBVPG3857_001811-T1	DBVPG3775_001725-T1
GF00002126	DBVPG3857_001812-T1	DBVPG3775_001724-T1
GF00002127	DBVPG3857_005434-T1	DBVPG3775_001721-T1
GF00002128	DBVPG3857_005443-T1	DBVPG3775_001713-T1
GF00002129	DBVPG3857_005444-T1	DBVPG3775_001712-T1
GF00002130	DBVPG3857_005445-T1	DBVPG3775_001711-T1
GF00002131	DBVPG3857_001824-T1	DBVPG3775_001710-T1
GF00002132	DBVPG3857_005447-T1	DBVPG3775_001709-T1
GF00002133	DBVPG3857_005448-T1	DBVPG3775_001708-T1
GF00002134	DBVPG3857_001827-T1	DBVPG3775_001707-T1
GF00002135	DBVPG3857_001829-T1	DBVPG3775_001705-T1
GF00002136	DBVPG3857_005453-T1	DBVPG3775_001704-T1
GF00002137	DBVPG3857_001831-T1	DBVPG3775_001703-T1
GF00002138	DBVPG3857_001833-T1	DBVPG3775_001701-T1
GF00002139	DBVPG3857_005462-T1	DBVPG3775_001697-T1
GF00002140	DBVPG3857_005463-T1	DBVPG3775_001696-T1
GF00002141	DBVPG3857_001840-T1	DBVPG3775_001695-T1
GF00002142	DBVPG3857_005465-T1	DBVPG3775_001694-T1
GF00002143	DBVPG3857_005466-T1	DBVPG3775_001693-T1
GF00002144	DBVPG3857_001845-T1	DBVPG3775_001689-T1
GF00002145	DBVPG3857_005473-T1	DBVPG3775_001684-T1
GF00002146	DBVPG3857_005474-T1	DBVPG3775_001683-T1
GF00002147	DBVPG3857_005475-T1	DBVPG3775_001682-T1
GF00002148	DBVPG3857_001851-T1	DBVPG3775_001681-T1
GF00002149	DBVPG3857_005477-T1	DBVPG3775_001680-T1
GF00002150	DBVPG3857_001853-T1	DBVPG3775_001679-T1
GF00002151	DBVPG3857_005479-T1	DBVPG3775_001678-T1
GF00002152	DBVPG3857_005483-T1	DBVPG3775_001674-T1
GF00002153	DBVPG3857_005484-T1	DBVPG3775_001673-T1
GF00002154	DBVPG3857_013453-T1	DBVPG3775_001666-T1
GF00002155	DBVPG3857_013454-T1	DBVPG3775_001665-T1
GF00002156	DBVPG3857_001865-T1	DBVPG3775_001664-T1
GF00002157	DBVPG3857_013456-T1	DBVPG3775_001663-T1
GF00002158	DBVPG3857_013458-T1	DBVPG3775_001661-T1
GF00002159	DBVPG3857_013459-T1	DBVPG3775_001660-T1
GF00002160	DBVPG3857_013460-T1	DBVPG3775_001659-T1
GF00002161	DBVPG3857_013461-T1	DBVPG3775_001658-T1
GF00002162	DBVPG3857_008533-T1	DBVPG3775_004403-T1
GF00002163	DBVPG3857_012499-T1	DBVPG3775_001656-T1
GF00002164	DBVPG3857_012496-T1	DBVPG3775_001654-T1
GF00002165	DBVPG3857_012495-T1	DBVPG3775_001653-T1
GF00002166	DBVPG3857_012494-T1	DBVPG3775_001652-T1
GF00002167	DBVPG3857_009919-T1	DBVPG3775_007038-T1
GF00002168	DBVPG3857_009269-T1	DBVPG3775_007459-T1
GF00002169	DBVPG3857_012490-T1	DBVPG3775_001648-T1
GF00002170	DBVPG3857_001881-T1	DBVPG3775_001647-T1
GF00002171	DBVPG3857_001882-T1	DBVPG3775_001646-T1
GF00002172	DBVPG3857_001883-T1	DBVPG3775_001645-T1
GF00002173	DBVPG3857_012486-T1	DBVPG3775_001644-T1
GF00002174	DBVPG3857_012485-T1	DBVPG3775_001643-T1
GF00002175	DBVPG3857_001886-T1	DBVPG3775_001642-T1
GF00002176	DBVPG3857_001887-T1	DBVPG3775_001641-T1
GF00002177	DBVPG3857_012481-T1	DBVPG3775_001639-T1
GF00002178	DBVPG3857_001892-T1	DBVPG3775_003692-T1
GF00002179	DBVPG3857_001894-T1	DBVPG3775_003690-T1
GF00002180	DBVPG3857_001895-T1	DBVPG3775_003689-T1
GF00002181	DBVPG3857_002304-T1	DBVPG3775_003687-T1
GF00002182	DBVPG3857_012615-T1	DBVPG3775_005042-T1
GF00002183	DBVPG3857_001903-T1	DBVPG3775_005040-T1
GF00002184	DBVPG3857_001906-T1	DBVPG3775_005037-T1
GF00002185	DBVPG3857_001907-T1	DBVPG3775_005036-T1
GF00002186	DBVPG3857_001908-T1	DBVPG3775_005035-T1
GF00002187	DBVPG3857_014057-T1	DBVPG3775_000962-T1
GF00002188	DBVPG3857_001911-T1	DBVPG3775_005032-T1
GF00002189	DBVPG3857_012604-T1	DBVPG3775_005031-T1
GF00002190	DBVPG3857_001913-T1	DBVPG3775_005030-T1
GF00002191	DBVPG3857_001914-T1	DBVPG3775_005029-T1
GF00002192	DBVPG3857_001917-T1	DBVPG3775_005027-T1
GF00002193	DBVPG3857_001919-T1	DBVPG3775_005025-T1
GF00002194	DBVPG3857_001920-T1	DBVPG3775_005024-T1
GF00002195	DBVPG3857_001921-T1	DBVPG3775_005023-T1
GF00002196	DBVPG3857_001925-T1	DBVPG3775_005019-T1
GF00002197	DBVPG3857_001926-T1	DBVPG3775_005018-T1
GF00002198	DBVPG3857_001927-T1	DBVPG3775_005017-T1
GF00002199	DBVPG3857_001929-T1	DBVPG3775_005015-T1
GF00002200	DBVPG3857_001932-T1	DBVPG3775_005012-T1
GF00002201	DBVPG3857_001933-T1	DBVPG3775_005011-T1
GF00002202	DBVPG3857_010315-T1	DBVPG3775_005010-T1
GF00002203	DBVPG3857_001935-T1	DBVPG3775_005009-T1
GF00002204	DBVPG3857_001939-T1	DBVPG3775_005005-T1
GF00002205	DBVPG3857_001940-T1	DBVPG3775_005004-T1
GF00002206	DBVPG3857_010321-T1	DBVPG3775_005003-T1
GF00002207	DBVPG3857_001945-T1	DBVPG3775_004999-T1
GF00002208	DBVPG3857_001947-T1	DBVPG3775_004997-T1
GF00002209	DBVPG3857_001948-T1	DBVPG3775_004996-T1
GF00002210	DBVPG3857_001949-T1	DBVPG3775_004995-T1
GF00002211	DBVPG3857_010327-T1	DBVPG3775_004994-T1
GF00002212	DBVPG3857_001951-T1	DBVPG3775_004993-T1
GF00002213	DBVPG3857_001952-T1	DBVPG3775_004992-T1
GF00002214	DBVPG3857_001953-T1	DBVPG3775_004991-T1
GF00002215	DBVPG3857_001954-T1	DBVPG3775_004990-T1
GF00002216	DBVPG3857_013573-T1	DBVPG3775_004988-T1
GF00002217	DBVPG3857_001958-T1	DBVPG3775_004986-T1
GF00002218	DBVPG3857_001961-T1	DBVPG3775_004984-T1
GF00002219	DBVPG3857_013577-T1	DBVPG3775_004983-T1
GF00002220	DBVPG3857_001965-T1	DBVPG3775_004980-T1
GF00002221	DBVPG3857_001966-T1	DBVPG3775_004979-T1
GF00002222	DBVPG3857_001967-T1	DBVPG3775_004978-T1
GF00002223	DBVPG3857_004629-T1	DBVPG3775_001388-T1
GF00002224	DBVPG3857_001969-T1	DBVPG3775_004976-T1
GF00002225	DBVPG3857_001970-T1	DBVPG3775_004975-T1
GF00002226	DBVPG3857_010995-T1	DBVPG3775_004974-T1
GF00002227	DBVPG3857_001978-T1	DBVPG3775_004967-T1
GF00002228	DBVPG3857_001985-T1	DBVPG3775_004960-T1
GF00002229	DBVPG3857_001986-T1	DBVPG3775_004959-T1
GF00002230	DBVPG3857_001987-T1	DBVPG3775_004958-T1
GF00002231	DBVPG3857_010984-T1	DBVPG3775_004955-T1
GF00002232	DBVPG3857_001993-T1	DBVPG3775_004952-T1
GF00002233	DBVPG3857_001995-T1	DBVPG3775_004950-T1
GF00002234	DBVPG3857_001996-T1	DBVPG3775_004949-T1
GF00002235	DBVPG3857_002001-T1	DBVPG3775_000877-T1
GF00002236	DBVPG3857_002003-T1	DBVPG3775_000875-T1
GF00002237	DBVPG3857_002004-T1	DBVPG3775_000874-T1
GF00002238	DBVPG3857_002005-T1	DBVPG3775_000873-T1
GF00002239	DBVPG3857_002008-T1	DBVPG3775_000869-T1
GF00002240	DBVPG3857_002318-T1	DBVPG3775_000868-T1
GF00002241	DBVPG3857_002320-T1	DBVPG3775_000866-T1
GF00002242	DBVPG3857_002012-T1	DBVPG3775_000865-T1
GF00002243	DBVPG3857_002013-T1	DBVPG3775_000864-T1
GF00002244	DBVPG3857_002323-T1	DBVPG3775_000863-T1
GF00002245	DBVPG3857_002015-T1	DBVPG3775_000862-T1
GF00002246	DBVPG3857_002016-T1	DBVPG3775_000861-T1
GF00002247	DBVPG3857_011067-T1	DBVPG3775_007223-T1
GF00002248	DBVPG3857_002020-T1	DBVPG3775_000857-T1
GF00002249	DBVPG3857_002329-T1	DBVPG3775_000856-T1
GF00002250	DBVPG3857_002026-T1	DBVPG3775_000853-T1
GF00002251	DBVPG3857_002334-T1	DBVPG3775_000852-T1
GF00002252	DBVPG3857_002028-T1	DBVPG3775_000851-T1
GF00002253	DBVPG3857_002336-T1	DBVPG3775_000850-T1
GF00002254	DBVPG3857_002338-T1	DBVPG3775_000848-T1
GF00002255	DBVPG3857_002339-T1	DBVPG3775_000847-T1
GF00002256	DBVPG3857_002340-T1	DBVPG3775_000846-T1
GF00002257	DBVPG3857_002343-T1	DBVPG3775_000844-T1
GF00002258	DBVPG3857_002036-T1	DBVPG3775_000843-T1
GF00002259	DBVPG3857_002346-T1	DBVPG3775_000841-T1
GF00002260	DBVPG3857_002347-T1	DBVPG3775_000840-T1
GF00002261	DBVPG3857_002348-T1	DBVPG3775_000839-T1
GF00002262	DBVPG3857_002042-T1	DBVPG3775_000837-T1
GF00002263	DBVPG3857_002351-T1	DBVPG3775_000836-T1
GF00002264	DBVPG3857_002044-T1	DBVPG3775_000835-T1
GF00002265	DBVPG3857_002045-T1	DBVPG3775_000834-T1
GF00002266	DBVPG3857_002046-T1	DBVPG3775_000833-T1
GF00002267	DBVPG3857_013778-T1	DBVPG3775_007511-T1
GF00002268	DBVPG3857_002357-T1	DBVPG3775_000830-T1
GF00002269	DBVPG3857_002358-T1	DBVPG3775_000829-T1
GF00002270	DBVPG3857_002359-T1	DBVPG3775_000828-T1
GF00002271	DBVPG3857_002052-T1	DBVPG3775_000827-T1
GF00002272	DBVPG3857_002363-T1	DBVPG3775_000825-T1
GF00002273	DBVPG3857_002364-T1	DBVPG3775_000824-T1
GF00002274	DBVPG3857_002365-T1	DBVPG3775_000823-T1
GF00002275	DBVPG3857_002366-T1	DBVPG3775_000822-T1
GF00002276	DBVPG3857_002367-T1	DBVPG3775_000821-T1
GF00002277	DBVPG3857_002369-T1	DBVPG3775_000819-T1
GF00002278	DBVPG3857_002371-T1	DBVPG3775_000817-T1
GF00002279	DBVPG3857_002064-T1	DBVPG3775_000815-T1
GF00002280	DBVPG3857_002066-T1	DBVPG3775_000813-T1
GF00002281	DBVPG3857_002067-T1	DBVPG3775_000812-T1
GF00002282	DBVPG3857_002378-T1	DBVPG3775_000810-T1
GF00002283	DBVPG3857_002072-T1	DBVPG3775_000806-T1
GF00002284	DBVPG3857_002074-T1	DBVPG3775_000804-T1
GF00002285	DBVPG3857_002384-T1	DBVPG3775_000803-T1
GF00002286	DBVPG3857_002385-T1	DBVPG3775_000802-T1
GF00002287	DBVPG3857_002078-T1	DBVPG3775_000800-T1
GF00002288	DBVPG3857_002388-T1	DBVPG3775_000799-T1
GF00002289	DBVPG3857_002390-T1	DBVPG3775_000785-T1
GF00002290	DBVPG3857_002081-T1	DBVPG3775_000784-T1
GF00002291	DBVPG3857_002082-T1	DBVPG3775_000783-T1
GF00002292	DBVPG3857_002084-T1	DBVPG3775_000781-T1
GF00002293	DBVPG3857_002086-T1	DBVPG3775_000779-T1
GF00002294	DBVPG3857_002088-T1	DBVPG3775_000777-T1
GF00002295	DBVPG3857_002093-T1	DBVPG3775_007258-T1
GF00002296	DBVPG3857_011117-T1	DBVPG3775_007257-T1
GF00002297	DBVPG3857_011115-T1	DBVPG3775_007255-T1
GF00002298	DBVPG3857_002097-T1	DBVPG3775_007254-T1
GF00002299	DBVPG3857_011113-T1	DBVPG3775_007253-T1
GF00002300	DBVPG3857_002099-T1	DBVPG3775_007252-T1
GF00002301	DBVPG3857_002100-T1	DBVPG3775_007251-T1
GF00002302	DBVPG3857_011109-T1	DBVPG3775_007249-T1
GF00002303	DBVPG3857_011108-T1	DBVPG3775_007248-T1
GF00002304	DBVPG3857_011106-T1	DBVPG3775_007246-T1
GF00002305	DBVPG3857_002112-T1	DBVPG3775_007235-T1
GF00002306	DBVPG3857_011095-T1	DBVPG3775_007232-T1
GF00002307	DBVPG3857_011094-T1	DBVPG3775_007231-T1
GF00002308	DBVPG3857_002116-T1	DBVPG3775_007230-T1
GF00002309	DBVPG3857_011537-T1	DBVPG3775_003235-T1
GF00002310	DBVPG3857_011536-T1	DBVPG3775_003234-T1
GF00002311	DBVPG3857_011535-T1	DBVPG3775_003233-T1
GF00002312	DBVPG3857_002121-T1	DBVPG3775_003232-T1
GF00002313	DBVPG3857_002122-T1	DBVPG3775_003231-T1
GF00002314	DBVPG3857_011530-T1	DBVPG3775_003228-T1
GF00002315	DBVPG3857_011529-T1	DBVPG3775_003227-T1
GF00002316	DBVPG3857_011528-T1	DBVPG3775_003226-T1
GF00002317	DBVPG3857_011527-T1	DBVPG3775_003225-T1
GF00002318	DBVPG3857_002131-T1	DBVPG3775_003222-T1
GF00002319	DBVPG3857_014218-T1	DBVPG3775_003204-T1
GF00002320	DBVPG3857_002136-T1	DBVPG3775_003207-T1
GF00002321	DBVPG3857_002137-T1	DBVPG3775_003208-T1
GF00002322	DBVPG3857_002139-T1	DBVPG3775_003211-T1
GF00002323	DBVPG3857_014211-T1	DBVPG3775_003212-T1
GF00002324	DBVPG3857_014210-T1	DBVPG3775_003213-T1
GF00002325	DBVPG3857_011517-T1	DBVPG3775_003216-T1
GF00002326	DBVPG3857_002146-T1	DBVPG3775_003219-T1
GF00002327	DBVPG3857_011521-T1	DBVPG3775_003220-T1
GF00002328	DBVPG3857_011522-T1	DBVPG3775_003221-T1
GF00002329	DBVPG3857_014589-T1	DBVPG3775_003201-T1
GF00002330	DBVPG3857_014590-T1	DBVPG3775_003200-T1
GF00002331	DBVPG3857_014591-T1	DBVPG3775_003199-T1
GF00002332	DBVPG3857_014594-T1	DBVPG3775_003196-T1
GF00002333	DBVPG3857_014595-T1	DBVPG3775_003195-T1
GF00002334	DBVPG3857_011038-T1	DBVPG3775_003193-T1
GF00002335	DBVPG3857_011039-T1	DBVPG3775_003192-T1
GF00002336	DBVPG3857_002161-T1	DBVPG3775_003191-T1
GF00002337	DBVPG3857_011041-T1	DBVPG3775_003190-T1
GF00002338	DBVPG3857_011042-T1	DBVPG3775_003189-T1
GF00002339	DBVPG3857_002165-T1	DBVPG3775_003186-T1
GF00002340	DBVPG3857_002166-T1	DBVPG3775_003184-T1
GF00002341	DBVPG3857_002167-T1	DBVPG3775_003183-T1
GF00002342	DBVPG3857_002171-T1	DBVPG3775_003179-T1
GF00002343	DBVPG3857_002172-T1	DBVPG3775_003178-T1
GF00002344	DBVPG3857_002173-T1	DBVPG3775_003177-T1
GF00002345	DBVPG3857_002175-T1	DBVPG3775_003175-T1
GF00002346	DBVPG3857_002176-T1	DBVPG3775_003174-T1
GF00002347	DBVPG3857_002177-T1	DBVPG3775_003173-T1
GF00002348	DBVPG3857_002179-T1	DBVPG3775_003171-T1
GF00002349	DBVPG3857_002182-T1	DBVPG3775_003168-T1
GF00002350	DBVPG3857_011061-T1	DBVPG3775_003166-T1
GF00002351	DBVPG3857_011062-T1	DBVPG3775_003165-T1
GF00002352	DBVPG3857_002186-T1	DBVPG3775_003164-T1
GF00002353	DBVPG3857_002189-T1	DBVPG3775_003161-T1
GF00002354	DBVPG3857_012976-T1	DBVPG3775_003160-T1
GF00002355	DBVPG3857_002191-T1	DBVPG3775_003159-T1
GF00002356	DBVPG3857_012978-T1	DBVPG3775_003158-T1
GF00002357	DBVPG3857_002195-T1	DBVPG3775_003155-T1
GF00002358	DBVPG3857_002196-T1	DBVPG3775_003154-T1
GF00002359	DBVPG3857_002199-T1	DBVPG3775_003151-T1
GF00002360	DBVPG3857_012987-T1	DBVPG3775_003150-T1
GF00002361	DBVPG3857_002201-T1	DBVPG3775_003148-T1
GF00002362	DBVPG3857_010281-T1	DBVPG3775_003783-T1
GF00002363	DBVPG3857_010278-T1	DBVPG3775_003780-T1
GF00002364	DBVPG3857_002209-T1	DBVPG3775_003778-T1
GF00002365	DBVPG3857_002210-T1	DBVPG3775_003777-T1
GF00002366	DBVPG3857_010273-T1	DBVPG3775_003775-T1
GF00002367	DBVPG3857_003319-T1	DBVPG3775_003773-T1
GF00002368	DBVPG3857_002215-T1	DBVPG3775_003772-T1
GF00002369	DBVPG3857_003317-T1	DBVPG3775_003771-T1
GF00002370	DBVPG3857_002217-T1	DBVPG3775_003770-T1
GF00002371	DBVPG3857_005043-T1	DBVPG3775_006147-T1
GF00002372	DBVPG3857_003315-T1	DBVPG3775_003769-T1
GF00002373	DBVPG3857_002222-T1	DBVPG3775_003765-T1
GF00002374	DBVPG3857_003309-T1	DBVPG3775_003763-T1
GF00002375	DBVPG3857_002226-T1	DBVPG3775_003762-T1
GF00002376	DBVPG3857_003307-T1	DBVPG3775_003761-T1
GF00002377	DBVPG3857_003306-T1	DBVPG3775_003760-T1
