	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa
GF00000784	TFCN1702E3902_008682-T1, TFCN1702E3902_006044-T1, TFCN1702E3902_005422-T1
GF00000785	TFCN1702E3902_003734-T1, TFCN1702E3902_003984-T1, TFCN1702E3902_003701-T1
GF00000786	TFCN1702E3902_005948-T1, TFCN1702E3902_001083-T1, TFCN1702E3902_001084-T1
GF00000787	TFCN1702E3902_005352-T1, TFCN1702E3902_007582-T1, TFCN1702E3902_012953-T1
GF00000788	TFCN1702E3902_005853-T1, TFCN1702E3902_012612-T1, TFCN1702E3902_005851-T1
GF00000789	TFCN1702E3902_007980-T1, TFCN1702E3902_007979-T1, TFCN1702E3902_010607-T1
GF00000790	TFCN1702E3902_006146-T1, TFCN1702E3902_002497-T1, TFCN1702E3902_002498-T1
GF00000791	TFCN1702E3902_001627-T1, TFCN1702E3902_001998-T1, TFCN1702E3902_001628-T1
GF00000792	TFCN1702E3902_011525-T1, TFCN1702E3902_008871-T1, TFCN1702E3902_011524-T1
GF00000793	TFCN1702E3902_006701-T1, TFCN1702E3902_003345-T1, TFCN1702E3902_006702-T1
GF00000794	TFCN1702E3902_005112-T1, TFCN1702E3902_004222-T1, TFCN1702E3902_012121-T1
GF00000795	TFCN1702E3902_007658-T1, TFCN1702E3902_007350-T1, TFCN1702E3902_007351-T1
GF00000796	TFCN1702E3902_000323-T1, TFCN1702E3902_012809-T1, TFCN1702E3902_010583-T1
GF00000797	TFCN1702E3902_010626-T1, TFCN1702E3902_011869-T1, TFCN1702E3902_011868-T1
GF00000798	TFCN1702E3902_011574-T1, TFCN1702E3902_009507-T1, TFCN1702E3902_003824-T1
GF00000799	TFCN1702E3902_001424-T1, TFCN1702E3902_003481-T1, TFCN1702E3902_003482-T1
GF00000800	TFCN1702E3902_003668-T1, TFCN1702E3902_009777-T1, TFCN1702E3902_003667-T1
GF00000801	TFCN1702E3902_005875-T1, TFCN1702E3902_012398-T1, TFCN1702E3902_011339-T1
GF00000802	TFCN1702E3902_008126-T1, TFCN1702E3902_002061-T1, TFCN1702E3902_010216-T1
GF00000803	TFCN1702E3902_004849-T1, TFCN1702E3902_008820-T1, TFCN1702E3902_006841-T1
GF00000804	TFCN1702E3902_006008-T1, TFCN1702E3902_011362-T1, TFCN1702E3902_005404-T1
GF00000805	TFCN1702E3902_004901-T1, TFCN1702E3902_002770-T1, TFCN1702E3902_002771-T1
GF00000806	TFCN1702E3902_004931-T1, TFCN1702E3902_002744-T1, TFCN1702E3902_002745-T1
GF00000807	TFCN1702E3902_010219-T1, TFCN1702E3902_010677-T1, TFCN1702E3902_010678-T1
GF00000808	TFCN1702E3902_001147-T1, TFCN1702E3902_000799-T1, TFCN1702E3902_007912-T1
GF00000809	TFCN1702E3902_010965-T1, TFCN1702E3902_012269-T1, TFCN1702E3902_005494-T1
GF00000810	TFCN1702E3902_002909-T1, TFCN1702E3902_000061-T1, TFCN1702E3902_000060-T1
GF00000811	TFCN1702E3902_012994-T1, TFCN1702E3902_004780-T1, TFCN1702E3902_012977-T1
GF00000812	TFCN1702E3902_001903-T1, TFCN1702E3902_004217-T1, TFCN1702E3902_001532-T1
GF00000813	TFCN1702E3902_009115-T1, TFCN1702E3902_004514-T1, TFCN1702E3902_004515-T1
GF00000814	TFCN1702E3902_004275-T1, TFCN1702E3902_009208-T1, TFCN1702E3902_007132-T1
GF00000815	TFCN1702E3902_003395-T1, TFCN1702E3902_007072-T1, TFCN1702E3902_007073-T1
GF00000816	TFCN1702E3902_010113-T1, TFCN1702E3902_011169-T1, TFCN1702E3902_006885-T1
GF00000817	TFCN1702E3902_012274-T1, TFCN1702E3902_010958-T1, TFCN1702E3902_010959-T1
GF00000818	TFCN1702E3902_007938-T1, TFCN1702E3902_011809-T1, TFCN1702E3902_008188-T1
GF00000819	TFCN1702E3902_005154-T1, TFCN1702E3902_008280-T1, TFCN1702E3902_009823-T1
GF00000820	TFCN1702E3902_005896-T1, TFCN1702E3902_009180-T1, TFCN1702E3902_011361-T1
GF00000821	TFCN1702E3902_005160-T1, TFCN1702E3902_008288-T1, TFCN1702E3902_005166-T1
GF00000822	TFCN1702E3902_006781-T1, TFCN1702E3902_012855-T1, TFCN1702E3902_012860-T1
GF00000823	TFCN1702E3902_005468-T1, TFCN1702E3902_006071-T1, TFCN1702E3902_004781-T1
GF00000824	TFCN1702E3902_007639-T1, TFCN1702E3902_004715-T1, TFCN1702E3902_004714-T1
GF00000825	TFCN1702E3902_013052-T1, TFCN1702E3902_012143-T1, TFCN1702E3902_012822-T1
GF00000826	TFCN1702E3902_007864-T1, TFCN1702E3902_011621-T1, TFCN1702E3902_010280-T1
GF00000827	TFCN1702E3902_011350-T1, TFCN1702E3902_012514-T1, TFCN1702E3902_012554-T1
GF00000828	TFCN1702E3902_002692-T1, TFCN1702E3902_006442-T1, TFCN1702E3902_006443-T1
GF00000829	TFCN1702E3902_005163-T1, TFCN1702E3902_005162-T1, TFCN1702E3902_008287-T1
GF00000830	TFCN1702E3902_012594-T1, TFCN1702E3902_010488-T1, TFCN1702E3902_012694-T1
GF00000831	TFCN1702E3902_013019-T1, TFCN1702E3902_011228-T1, TFCN1702E3902_012897-T1
GF00000832	TFCN1702E3902_013048-T1, TFCN1702E3902_010281-T1, TFCN1702E3902_012795-T1
GF00000833	TFCN1702E3902_005918-T1, TFCN1702E3902_006571-T1, TFCN1702E3902_012369-T1
GF00000834	TFCN1702E3902_006255-T1, TFCN1702E3902_000246-T1, TFCN1702E3902_000236-T1
GF00000835	TFCN1702E3902_012786-T1, TFCN1702E3902_000033-T1, TFCN1702E3902_000032-T1
GF00000836	TFCN1702E3902_010573-T1, TFCN1702E3902_005923-T1, TFCN1702E3902_000333-T1
GF00000837	TFCN1702E3902_004860-T1, TFCN1702E3902_006831-T1
GF00000838	TFCN1702E3902_003841-T1, TFCN1702E3902_002256-T1
GF00000839	TFCN1702E3902_005726-T1, TFCN1702E3902_003607-T1
GF00000840	TFCN1702E3902_005266-T1, TFCN1702E3902_003115-T1
GF00000841	TFCN1702E3902_009599-T1, TFCN1702E3902_011125-T1
GF00000842	TFCN1702E3902_006897-T1, TFCN1702E3902_010125-T1
GF00000843	TFCN1702E3902_003318-T1, TFCN1702E3902_002790-T1
GF00000844	TFCN1702E3902_006334-T1, TFCN1702E3902_003193-T1
GF00000845	TFCN1702E3902_005748-T1, TFCN1702E3902_003583-T1
GF00000846	TFCN1702E3902_001496-T1, TFCN1702E3902_003559-T1
GF00000847	TFCN1702E3902_009346-T1, TFCN1702E3902_008761-T1
GF00000848	TFCN1702E3902_001557-T1, TFCN1702E3902_001931-T1
GF00000849	TFCN1702E3902_006672-T1, TFCN1702E3902_000858-T1
GF00000850	TFCN1702E3902_006826-T1, TFCN1702E3902_004866-T1
GF00000851	TFCN1702E3902_006572-T1, TFCN1702E3902_005917-T1
GF00000852	TFCN1702E3902_005522-T1, TFCN1702E3902_005614-T1
GF00000853	TFCN1702E3902_009580-T1, TFCN1702E3902_002593-T1
GF00000854	TFCN1702E3902_003662-T1, TFCN1702E3902_009771-T1
GF00000855	TFCN1702E3902_009233-T1, TFCN1702E3902_002880-T1
GF00000856	TFCN1702E3902_004040-T1, TFCN1702E3902_003789-T1
GF00000857	TFCN1702E3902_010400-T1, TFCN1702E3902_008450-T1
GF00000858	TFCN1702E3902_009479-T1, TFCN1702E3902_009362-T1
GF00000859	TFCN1702E3902_010426-T1, TFCN1702E3902_004558-T1
GF00000860	TFCN1702E3902_001271-T1, TFCN1702E3902_000675-T1
GF00000861	TFCN1702E3902_000504-T1, TFCN1702E3902_001817-T1
GF00000862	TFCN1702E3902_002312-T1, TFCN1702E3902_003891-T1
GF00000863	TFCN1702E3902_005212-T1, TFCN1702E3902_003171-T1
GF00000864	TFCN1702E3902_011744-T1, TFCN1702E3902_011765-T1
GF00000865	TFCN1702E3902_006309-T1, TFCN1702E3902_000301-T1
GF00000866	TFCN1702E3902_006267-T1, TFCN1702E3902_000261-T1
GF00000867	TFCN1702E3902_003226-T1, TFCN1702E3902_006369-T1
GF00000868	TFCN1702E3902_011262-T1, TFCN1702E3902_001742-T1
GF00000869	TFCN1702E3902_010546-T1, TFCN1702E3902_007709-T1
GF00000870	TFCN1702E3902_000187-T1, TFCN1702E3902_003033-T1
GF00000871	TFCN1702E3902_002275-T1, TFCN1702E3902_003860-T1
GF00000872	TFCN1702E3902_001190-T1, TFCN1702E3902_000753-T1
GF00000873	TFCN1702E3902_005075-T1, TFCN1702E3902_011841-T1
GF00000874	TFCN1702E3902_012262-T1, TFCN1702E3902_008428-T1
GF00000875	TFCN1702E3902_002975-T1, TFCN1702E3902_000126-T1
GF00000876	TFCN1702E3902_001463-T1, TFCN1702E3902_003523-T1
GF00000877	TFCN1702E3902_001679-T1, TFCN1702E3902_002044-T1
GF00000878	TFCN1702E3902_005161-T1, TFCN1702E3902_008289-T1
GF00000879	TFCN1702E3902_002716-T1, TFCN1702E3902_006418-T1
GF00000880	TFCN1702E3902_003038-T1, TFCN1702E3902_000193-T1
GF00000881	TFCN1702E3902_008648-T1, TFCN1702E3902_011247-T1
GF00000882	TFCN1702E3902_003884-T1, TFCN1702E3902_002302-T1
GF00000883	TFCN1702E3902_007385-T1, TFCN1702E3902_009751-T1
GF00000884	TFCN1702E3902_000796-T1, TFCN1702E3902_001150-T1
GF00000885	TFCN1702E3902_004620-T1, TFCN1702E3902_008453-T1
GF00000886	TFCN1702E3902_000982-T1, TFCN1702E3902_004408-T1
GF00000887	TFCN1702E3902_006815-T1, TFCN1702E3902_004877-T1
GF00000888	TFCN1702E3902_001302-T1, TFCN1702E3902_000644-T1
GF00000889	TFCN1702E3902_003584-T1, TFCN1702E3902_005747-T1
GF00000890	TFCN1702E3902_008581-T1, TFCN1702E3902_008382-T1
GF00000891	TFCN1702E3902_008949-T1, TFCN1702E3902_011652-T1
GF00000892	TFCN1702E3902_001607-T1, TFCN1702E3902_001979-T1
GF00000893	TFCN1702E3902_002465-T1, TFCN1702E3902_011217-T1
GF00000894	TFCN1702E3902_011496-T1, TFCN1702E3902_005202-T1
GF00000895	TFCN1702E3902_003709-T1, TFCN1702E3902_003960-T1
GF00000896	TFCN1702E3902_012546-T1, TFCN1702E3902_012506-T1
GF00000897	TFCN1702E3902_002839-T1, TFCN1702E3902_003269-T1
GF00000898	TFCN1702E3902_006914-T1, TFCN1702E3902_008072-T1
GF00000899	TFCN1702E3902_002377-T1, TFCN1702E3902_009968-T1
GF00000900	TFCN1702E3902_010758-T1, TFCN1702E3902_000530-T1
GF00000901	TFCN1702E3902_010883-T1, TFCN1702E3902_008734-T1
GF00000902	TFCN1702E3902_011844-T1, TFCN1702E3902_005078-T1
GF00000903	TFCN1702E3902_010005-T1, TFCN1702E3902_000214-T1
GF00000904	TFCN1702E3902_007536-T1, TFCN1702E3902_005322-T1
GF00000905	TFCN1702E3902_009924-T1, TFCN1702E3902_003634-T1
GF00000906	TFCN1702E3902_003688-T1, TFCN1702E3902_009796-T1
GF00000907	TFCN1702E3902_009984-T1, TFCN1702E3902_002392-T1
GF00000908	TFCN1702E3902_005553-T1, TFCN1702E3902_005642-T1
GF00000909	TFCN1702E3902_010472-T1, TFCN1702E3902_012150-T1
GF00000910	TFCN1702E3902_011464-T1, TFCN1702E3902_006212-T1
GF00000911	TFCN1702E3902_002038-T1, TFCN1702E3902_001672-T1
GF00000912	TFCN1702E3902_007569-T1, TFCN1702E3902_005364-T1
GF00000913	TFCN1702E3902_012633-T1, TFCN1702E3902_012760-T1
GF00000914	TFCN1702E3902_003719-T1, TFCN1702E3902_003971-T1
GF00000915	TFCN1702E3902_003272-T1, TFCN1702E3902_002837-T1
GF00000916	TFCN1702E3902_009364-T1, TFCN1702E3902_009482-T1
GF00000917	TFCN1702E3902_006278-T1, TFCN1702E3902_000271-T1
GF00000918	TFCN1702E3902_002894-T1, TFCN1702E3902_000045-T1
GF00000919	TFCN1702E3902_010947-T1, TFCN1702E3902_012285-T1
GF00000920	TFCN1702E3902_001781-T1, TFCN1702E3902_006760-T1
GF00000921	TFCN1702E3902_002146-T1, TFCN1702E3902_004096-T1
GF00000922	TFCN1702E3902_000395-T1, TFCN1702E3902_011147-T1
GF00000923	TFCN1702E3902_009741-T1, TFCN1702E3902_007395-T1
GF00000924	TFCN1702E3902_011965-T1, TFCN1702E3902_010341-T1
GF00000925	TFCN1702E3902_007323-T1, TFCN1702E3902_007679-T1
GF00000926	TFCN1702E3902_010863-T1, TFCN1702E3902_007229-T1
GF00000927	TFCN1702E3902_011099-T1, TFCN1702E3902_000574-T1
GF00000928	TFCN1702E3902_004323-T1, TFCN1702E3902_000892-T1
GF00000929	TFCN1702E3902_007173-T1, TFCN1702E3902_011944-T1
GF00000930	TFCN1702E3902_002075-T1, TFCN1702E3902_008112-T1
GF00000931	TFCN1702E3902_005582-T1, TFCN1702E3902_005673-T1
GF00000932	TFCN1702E3902_011790-T1, TFCN1702E3902_007919-T1
GF00000933	TFCN1702E3902_004052-T1, TFCN1702E3902_003801-T1
GF00000934	TFCN1702E3902_003013-T1, TFCN1702E3902_000166-T1
GF00000935	TFCN1702E3902_008943-T1, TFCN1702E3902_011660-T1
GF00000936	TFCN1702E3902_007357-T1, TFCN1702E3902_007651-T1
GF00000937	TFCN1702E3902_006256-T1, TFCN1702E3902_000247-T1
GF00000938	TFCN1702E3902_001416-T1, TFCN1702E3902_003471-T1
GF00000939	TFCN1702E3902_010166-T1, TFCN1702E3902_004685-T1
GF00000940	TFCN1702E3902_006748-T1, TFCN1702E3902_001769-T1
GF00000941	TFCN1702E3902_005157-T1, TFCN1702E3902_008283-T1
GF00000942	TFCN1702E3902_010713-T1, TFCN1702E3902_005345-T1
GF00000943	TFCN1702E3902_006649-T1, TFCN1702E3902_009380-T1
GF00000944	TFCN1702E3902_002580-T1, TFCN1702E3902_009568-T1
GF00000945	TFCN1702E3902_002898-T1, TFCN1702E3902_000049-T1
GF00000946	TFCN1702E3902_010427-T1, TFCN1702E3902_004556-T1
GF00000947	TFCN1702E3902_006042-T1, TFCN1702E3902_005424-T1
GF00000948	TFCN1702E3902_001775-T1, TFCN1702E3902_006753-T1
GF00000949	TFCN1702E3902_001545-T1, TFCN1702E3902_001919-T1
GF00000950	TFCN1702E3902_007316-T1, TFCN1702E3902_007687-T1
GF00000951	TFCN1702E3902_009033-T1, TFCN1702E3902_012626-T1
GF00000952	TFCN1702E3902_010692-T1, TFCN1702E3902_005392-T1
GF00000953	TFCN1702E3902_002667-T1, TFCN1702E3902_006471-T1
GF00000954	TFCN1702E3902_011961-T1, TFCN1702E3902_010345-T1
GF00000955	TFCN1702E3902_002372-T1, TFCN1702E3902_009962-T1
GF00000956	TFCN1702E3902_007610-T1, TFCN1702E3902_004747-T1
GF00000957	TFCN1702E3902_009217-T1, TFCN1702E3902_007117-T1
GF00000958	TFCN1702E3902_005878-T1, TFCN1702E3902_011342-T1
GF00000959	TFCN1702E3902_007597-T1, TFCN1702E3902_004763-T1
GF00000960	TFCN1702E3902_005194-T1, TFCN1702E3902_011487-T1
GF00000961	TFCN1702E3902_008057-T1, TFCN1702E3902_006928-T1
GF00000962	TFCN1702E3902_012191-T1, TFCN1702E3902_011412-T1
GF00000963	TFCN1702E3902_009867-T1, TFCN1702E3902_012843-T1
GF00000964	TFCN1702E3902_007421-T1, TFCN1702E3902_005057-T1
GF00000965	TFCN1702E3902_011681-T1, TFCN1702E3902_006968-T1
GF00000966	TFCN1702E3902_007468-T1, TFCN1702E3902_001353-T1
GF00000967	TFCN1702E3902_012025-T1, TFCN1702E3902_006789-T1
GF00000968	TFCN1702E3902_000079-T1, TFCN1702E3902_002926-T1
GF00000969	TFCN1702E3902_008589-T1, TFCN1702E3902_008374-T1
GF00000970	TFCN1702E3902_004724-T1, TFCN1702E3902_007631-T1
GF00000971	TFCN1702E3902_012289-T1, TFCN1702E3902_009854-T1
GF00000972	TFCN1702E3902_004451-T1, TFCN1702E3902_009543-T1
GF00000973	TFCN1702E3902_007176-T1, TFCN1702E3902_011941-T1
GF00000974	TFCN1702E3902_002930-T1, TFCN1702E3902_000083-T1
GF00000975	TFCN1702E3902_002584-T1, TFCN1702E3902_009572-T1
GF00000976	TFCN1702E3902_012885-T1, TFCN1702E3902_003076-T1
GF00000977	TFCN1702E3902_002624-T1, TFCN1702E3902_011065-T1
GF00000978	TFCN1702E3902_008164-T1, TFCN1702E3902_010308-T1
GF00000979	TFCN1702E3902_007159-T1, TFCN1702E3902_009182-T1
GF00000980	TFCN1702E3902_007476-T1, TFCN1702E3902_001362-T1
GF00000981	TFCN1702E3902_003284-T1, TFCN1702E3902_002826-T1
GF00000982	TFCN1702E3902_004536-T1, TFCN1702E3902_012768-T1
GF00000983	TFCN1702E3902_009151-T1, TFCN1702E3902_009900-T1
GF00000984	TFCN1702E3902_003286-T1, TFCN1702E3902_002823-T1
GF00000985	TFCN1702E3902_005229-T1, TFCN1702E3902_003155-T1
GF00000986	TFCN1702E3902_003798-T1, TFCN1702E3902_004049-T1
GF00000987	TFCN1702E3902_004767-T1, TFCN1702E3902_007593-T1
GF00000988	TFCN1702E3902_011374-T1, TFCN1702E3902_005995-T1
GF00000989	TFCN1702E3902_010337-T1, TFCN1702E3902_008139-T1
GF00000990	TFCN1702E3902_011240-T1, TFCN1702E3902_008639-T1
GF00000991	TFCN1702E3902_012360-T1, TFCN1702E3902_008313-T1
GF00000992	TFCN1702E3902_006620-T1, TFCN1702E3902_012092-T1
GF00000993	TFCN1702E3902_002688-T1, TFCN1702E3902_006448-T1
GF00000994	TFCN1702E3902_001255-T1, TFCN1702E3902_000691-T1
GF00000995	TFCN1702E3902_004156-T1, TFCN1702E3902_002203-T1
GF00000996	TFCN1702E3902_004170-T1, TFCN1702E3902_002217-T1
GF00000997	TFCN1702E3902_001479-T1, TFCN1702E3902_003539-T1
GF00000998	TFCN1702E3902_005957-T1, TFCN1702E3902_001075-T1
GF00000999	TFCN1702E3902_012219-T1, TFCN1702E3902_010511-T1
GF00001000	TFCN1702E3902_008109-T1, TFCN1702E3902_002078-T1
GF00001001	TFCN1702E3902_012213-T1, TFCN1702E3902_010502-T1
GF00001002	TFCN1702E3902_008607-T1, TFCN1702E3902_012003-T1
GF00001003	TFCN1702E3902_008786-T1, TFCN1702E3902_011040-T1
GF00001004	TFCN1702E3902_009518-T1, TFCN1702E3902_010988-T1
GF00001005	TFCN1702E3902_002378-T1, TFCN1702E3902_009969-T1
GF00001006	TFCN1702E3902_004607-T1, TFCN1702E3902_012246-T1
GF00001007	TFCN1702E3902_007222-T1, TFCN1702E3902_010870-T1
GF00001008	TFCN1702E3902_005305-T1, TFCN1702E3902_007517-T1
GF00001009	TFCN1702E3902_011617-T1, TFCN1702E3902_009836-T1
GF00001010	TFCN1702E3902_007274-T1, TFCN1702E3902_006550-T1
GF00001011	TFCN1702E3902_000184-T1, TFCN1702E3902_003030-T1
GF00001012	TFCN1702E3902_007685-T1, TFCN1702E3902_007318-T1
GF00001013	TFCN1702E3902_011714-T1, TFCN1702E3902_008175-T1
GF00001014	TFCN1702E3902_001404-T1, TFCN1702E3902_003459-T1
GF00001015	TFCN1702E3902_002618-T1, TFCN1702E3902_011073-T1
GF00001016	TFCN1702E3902_003888-T1, TFCN1702E3902_002308-T1
GF00001017	TFCN1702E3902_009517-T1, TFCN1702E3902_010987-T1
GF00001018	TFCN1702E3902_003885-T1, TFCN1702E3902_002304-T1
GF00001019	TFCN1702E3902_003480-T1, TFCN1702E3902_001423-T1
GF00001020	TFCN1702E3902_005208-T1, TFCN1702E3902_012922-T1
GF00001021	TFCN1702E3902_001122-T1, TFCN1702E3902_000828-T1
GF00001022	TFCN1702E3902_001454-T1, TFCN1702E3902_003514-T1
GF00001023	TFCN1702E3902_002670-T1, TFCN1702E3902_006468-T1
GF00001024	TFCN1702E3902_012810-T1, TFCN1702E3902_000322-T1
GF00001025	TFCN1702E3902_000394-T1, TFCN1702E3902_011146-T1
GF00001026	TFCN1702E3902_000511-T1, TFCN1702E3902_001810-T1
GF00001027	TFCN1702E3902_001593-T1, TFCN1702E3902_001966-T1
GF00001028	TFCN1702E3902_004689-T1, TFCN1702E3902_010162-T1
GF00001029	TFCN1702E3902_004019-T1, TFCN1702E3902_003771-T1
GF00001030	TFCN1702E3902_011508-T1, TFCN1702E3902_011838-T1
GF00001031	TFCN1702E3902_001430-T1, TFCN1702E3902_003489-T1
GF00001032	TFCN1702E3902_001936-T1, TFCN1702E3902_001562-T1
GF00001033	TFCN1702E3902_001099-T1, TFCN1702E3902_000850-T1
GF00001034	TFCN1702E3902_009531-T1, TFCN1702E3902_004461-T1
GF00001035	TFCN1702E3902_001117-T1, TFCN1702E3902_000832-T1
GF00001036	TFCN1702E3902_004778-T1, TFCN1702E3902_007584-T1
GF00001037	TFCN1702E3902_009239-T1, TFCN1702E3902_002874-T1
GF00001038	TFCN1702E3902_004856-T1, TFCN1702E3902_006834-T1
GF00001039	TFCN1702E3902_010887-T1, TFCN1702E3902_008738-T1
GF00001040	TFCN1702E3902_010879-T1, TFCN1702E3902_008730-T1
GF00001041	TFCN1702E3902_005678-T1, TFCN1702E3902_005587-T1
GF00001042	TFCN1702E3902_009128-T1, TFCN1702E3902_004525-T1
GF00001043	TFCN1702E3902_007058-T1, TFCN1702E3902_003412-T1
GF00001044	TFCN1702E3902_009235-T1, TFCN1702E3902_002878-T1
GF00001045	TFCN1702E3902_002585-T1, TFCN1702E3902_009573-T1
GF00001046	TFCN1702E3902_011501-T1, TFCN1702E3902_012848-T1
GF00001047	TFCN1702E3902_010590-T1, TFCN1702E3902_007998-T1
GF00001048	TFCN1702E3902_005556-T1, TFCN1702E3902_005645-T1
GF00001049	TFCN1702E3902_003097-T1, TFCN1702E3902_005283-T1
GF00001050	TFCN1702E3902_001149-T1, TFCN1702E3902_000797-T1
GF00001051	TFCN1702E3902_004630-T1, TFCN1702E3902_008464-T1
GF00001052	TFCN1702E3902_002899-T1, TFCN1702E3902_000050-T1
GF00001053	TFCN1702E3902_001114-T1, TFCN1702E3902_000835-T1
GF00001054	TFCN1702E3902_000470-T1, TFCN1702E3902_001848-T1
GF00001055	TFCN1702E3902_008903-T1, TFCN1702E3902_007969-T1
GF00001056	TFCN1702E3902_000886-T1, TFCN1702E3902_012748-T1
GF00001057	TFCN1702E3902_003916-T1, TFCN1702E3902_002338-T1
GF00001058	TFCN1702E3902_007755-T1, TFCN1702E3902_001508-T1
GF00001059	TFCN1702E3902_004992-T1, TFCN1702E3902_007779-T1
GF00001060	TFCN1702E3902_007235-T1, TFCN1702E3902_006525-T1
GF00001061	TFCN1702E3902_003903-T1, TFCN1702E3902_002324-T1
GF00001062	TFCN1702E3902_009816-T1, TFCN1702E3902_003058-T1
GF00001063	TFCN1702E3902_007181-T1, TFCN1702E3902_011937-T1
GF00001064	TFCN1702E3902_006322-T1, TFCN1702E3902_011641-T1
GF00001065	TFCN1702E3902_006682-T1, TFCN1702E3902_003327-T1
GF00001066	TFCN1702E3902_007352-T1, TFCN1702E3902_007657-T1
GF00001067	TFCN1702E3902_012497-T1, TFCN1702E3902_007210-T1
GF00001068	TFCN1702E3902_000721-T1, TFCN1702E3902_001227-T1
GF00001069	TFCN1702E3902_009081-T1, TFCN1702E3902_004480-T1
GF00001070	TFCN1702E3902_003271-T1, TFCN1702E3902_002838-T1
GF00001071	TFCN1702E3902_012348-T1, TFCN1702E3902_001717-T1
GF00001072	TFCN1702E3902_006400-T1, TFCN1702E3902_009261-T1
GF00001073	TFCN1702E3902_008093-T1, TFCN1702E3902_002094-T1
GF00001074	TFCN1702E3902_007366-T1, TFCN1702E3902_007644-T1
GF00001075	TFCN1702E3902_012408-T1, TFCN1702E3902_011933-T1
GF00001076	TFCN1702E3902_006775-T1, TFCN1702E3902_001796-T1
GF00001077	TFCN1702E3902_003358-T1, TFCN1702E3902_006716-T1
GF00001078	TFCN1702E3902_001799-T1, TFCN1702E3902_006778-T1
GF00001079	TFCN1702E3902_012749-T1, TFCN1702E3902_000885-T1
GF00001080	TFCN1702E3902_002422-T1, TFCN1702E3902_009302-T1
GF00001081	TFCN1702E3902_011406-T1, TFCN1702E3902_006540-T1
GF00001082	TFCN1702E3902_003661-T1, TFCN1702E3902_009770-T1
GF00001083	TFCN1702E3902_004080-T1, TFCN1702E3902_002127-T1
GF00001084	TFCN1702E3902_009174-T1, TFCN1702E3902_009876-T1
GF00001085	TFCN1702E3902_001059-T1, TFCN1702E3902_005974-T1
GF00001086	TFCN1702E3902_012417-T1, TFCN1702E3902_009633-T1
GF00001087	TFCN1702E3902_007162-T1, TFCN1702E3902_012671-T1
GF00001088	TFCN1702E3902_010449-T1, TFCN1702E3902_010078-T1
GF00001089	TFCN1702E3902_012744-T1, TFCN1702E3902_001701-T1
GF00001090	TFCN1702E3902_005369-T1, TFCN1702E3902_007566-T1
GF00001091	TFCN1702E3902_010267-T1, TFCN1702E3902_007850-T1
GF00001092	TFCN1702E3902_012110-T1, TFCN1702E3902_005123-T1
GF00001093	TFCN1702E3902_012155-T1, TFCN1702E3902_010465-T1
GF00001094	TFCN1702E3902_004354-T1, TFCN1702E3902_000927-T1
GF00001095	TFCN1702E3902_001012-T1, TFCN1702E3902_004436-T1
GF00001096	TFCN1702E3902_006225-T1, TFCN1702E3902_011772-T1
GF00001097	TFCN1702E3902_004152-T1, TFCN1702E3902_002200-T1
GF00001098	TFCN1702E3902_004382-T1, TFCN1702E3902_000955-T1
GF00001099	TFCN1702E3902_009194-T1, TFCN1702E3902_007146-T1
GF00001100	TFCN1702E3902_003708-T1, TFCN1702E3902_003959-T1
GF00001101	TFCN1702E3902_001541-T1, TFCN1702E3902_001915-T1
GF00001102	TFCN1702E3902_007413-T1, TFCN1702E3902_005049-T1
GF00001103	TFCN1702E3902_001184-T1, TFCN1702E3902_000760-T1
GF00001104	TFCN1702E3902_006689-T1, TFCN1702E3902_003332-T1
GF00001105	TFCN1702E3902_004125-T1, TFCN1702E3902_002173-T1
GF00001106	TFCN1702E3902_008473-T1, TFCN1702E3902_004638-T1
GF00001107	TFCN1702E3902_001475-T1, TFCN1702E3902_003535-T1
GF00001108	TFCN1702E3902_011594-T1, TFCN1702E3902_008416-T1
GF00001109	TFCN1702E3902_012214-T1, TFCN1702E3902_010503-T1
GF00001110	TFCN1702E3902_002529-T1, TFCN1702E3902_006115-T1
GF00001111	TFCN1702E3902_006092-T1, TFCN1702E3902_002552-T1
GF00001112	TFCN1702E3902_009190-T1, TFCN1702E3902_007151-T1
GF00001113	TFCN1702E3902_000441-T1, TFCN1702E3902_001875-T1
GF00001114	TFCN1702E3902_011483-T1, TFCN1702E3902_005190-T1
GF00001115	TFCN1702E3902_004003-T1, TFCN1702E3902_003754-T1
GF00001116	TFCN1702E3902_003335-T1, TFCN1702E3902_006692-T1
GF00001117	TFCN1702E3902_012381-T1, TFCN1702E3902_005932-T1
GF00001118	TFCN1702E3902_009037-T1, TFCN1702E3902_009718-T1
GF00001119	TFCN1702E3902_000183-T1, TFCN1702E3902_003029-T1
GF00001120	TFCN1702E3902_002459-T1, TFCN1702E3902_011210-T1
GF00001121	TFCN1702E3902_002196-T1, TFCN1702E3902_004147-T1
GF00001122	TFCN1702E3902_010591-T1, TFCN1702E3902_007997-T1
GF00001123	TFCN1702E3902_006116-T1, TFCN1702E3902_002528-T1
GF00001124	TFCN1702E3902_010030-T1, TFCN1702E3902_005836-T1
GF00001125	TFCN1702E3902_001558-T1, TFCN1702E3902_001932-T1
GF00001126	TFCN1702E3902_012022-T1, TFCN1702E3902_006793-T1
GF00001127	TFCN1702E3902_003051-T1, TFCN1702E3902_009810-T1
GF00001128	TFCN1702E3902_005145-T1, TFCN1702E3902_008272-T1
