	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001699	DBVPG3855_001104-T1	DBVPG3775_002422-T1
GF00001700	DBVPG3855_001105-T1	DBVPG3775_002421-T1
GF00001701	DBVPG3855_001107-T1	DBVPG3775_002419-T1
GF00001702	DBVPG3855_001110-T1	DBVPG3775_002417-T1
GF00001703	DBVPG3855_001111-T1	DBVPG3775_002416-T1
GF00001704	DBVPG3855_005320-T1	DBVPG3775_002415-T1
GF00001705	DBVPG3855_001113-T1	DBVPG3775_002414-T1
GF00001706	DBVPG3855_005323-T1	DBVPG3775_002411-T1
GF00001707	DBVPG3855_001118-T1	DBVPG3775_002408-T1
GF00001708	DBVPG3855_001126-T1	DBVPG3775_002402-T1
GF00001709	DBVPG3855_001127-T1	DBVPG3775_002401-T1
GF00001710	DBVPG3855_001128-T1	DBVPG3775_002400-T1
GF00001711	DBVPG3855_001129-T1	DBVPG3775_002399-T1
GF00001712	DBVPG3855_005334-T1	DBVPG3775_002398-T1
GF00001713	DBVPG3855_001131-T1	DBVPG3775_002397-T1
GF00001714	DBVPG3855_001132-T1	DBVPG3775_002396-T1
GF00001715	DBVPG3855_001133-T1	DBVPG3775_002395-T1
GF00001716	DBVPG3855_001135-T1	DBVPG3775_002393-T1
GF00001717	DBVPG3855_005341-T1	DBVPG3775_002391-T1
GF00001718	DBVPG3855_001138-T1	DBVPG3775_002390-T1
GF00001719	DBVPG3855_001139-T1	DBVPG3775_002389-T1
GF00001720	DBVPG3855_001145-T1	DBVPG3775_002383-T1
GF00001721	DBVPG3855_001147-T1	DBVPG3775_002381-T1
GF00001722	DBVPG3855_005355-T1	DBVPG3775_002380-T1
GF00001723	DBVPG3855_001150-T1	DBVPG3775_002378-T1
GF00001724	DBVPG3855_005359-T1	DBVPG3775_002376-T1
GF00001725	DBVPG3855_005360-T1	DBVPG3775_002375-T1
GF00001726	DBVPG3855_001155-T1	DBVPG3775_002374-T1
GF00001727	DBVPG3855_001157-T1	DBVPG3775_002372-T1
GF00001728	DBVPG3855_001158-T1	DBVPG3775_002371-T1
GF00001729	DBVPG3855_001159-T1	DBVPG3775_002370-T1
GF00001730	DBVPG3855_001162-T1	DBVPG3775_002367-T1
GF00001731	DBVPG3855_001163-T1	DBVPG3775_002366-T1
GF00001732	DBVPG3855_001164-T1	DBVPG3775_002365-T1
GF00001733	DBVPG3855_005372-T1	DBVPG3775_002363-T1
GF00001734	DBVPG3855_001167-T1	DBVPG3775_002362-T1
GF00001735	DBVPG3855_005376-T1	DBVPG3775_000747-T1
GF00001736	DBVPG3855_001171-T1	DBVPG3775_000748-T1
GF00001737	DBVPG3855_001172-T1	DBVPG3775_000749-T1
GF00001738	DBVPG3855_005379-T1	DBVPG3775_000750-T1
GF00001739	DBVPG3855_001174-T1	DBVPG3775_000751-T1
GF00001740	DBVPG3855_001175-T1	DBVPG3775_000752-T1
GF00001741	DBVPG3855_005384-T1	DBVPG3775_000755-T1
GF00001742	DBVPG3855_005385-T1	DBVPG3775_000756-T1
GF00001743	DBVPG3855_001180-T1	DBVPG3775_000757-T1
GF00001744	DBVPG3855_005879-T1	DBVPG3775_002138-T1
GF00001745	DBVPG3855_001181-T1	DBVPG3775_000758-T1
GF00001746	DBVPG3855_001184-T1	DBVPG3775_000761-T1
GF00001747	DBVPG3855_001185-T1	DBVPG3775_000762-T1
GF00001748	DBVPG3855_001188-T1	DBVPG3775_000765-T1
GF00001749	DBVPG3855_001189-T1	DBVPG3775_000766-T1
GF00001750	DBVPG3855_001190-T1	DBVPG3775_000767-T1
GF00001751	DBVPG3855_001191-T1	DBVPG3775_000768-T1
GF00001752	DBVPG3855_014462-T1	DBVPG3775_000769-T1
GF00001753	DBVPG3855_014461-T1	DBVPG3775_000771-T1
GF00001754	DBVPG3855_001201-T1	DBVPG3775_000777-T1
GF00001755	DBVPG3855_006917-T1	DBVPG3775_000779-T1
GF00001756	DBVPG3855_006919-T1	DBVPG3775_000781-T1
GF00001757	DBVPG3855_006921-T1	DBVPG3775_000783-T1
GF00001758	DBVPG3855_006922-T1	DBVPG3775_000784-T1
GF00001759	DBVPG3855_001209-T1	DBVPG3775_000785-T1
GF00001760	DBVPG3855_001211-T1	DBVPG3775_000787-T1
GF00001761	DBVPG3855_006927-T1	DBVPG3775_000788-T1
GF00001762	DBVPG3855_006930-T1	DBVPG3775_000791-T1
GF00001763	DBVPG3855_001218-T1	DBVPG3775_000794-T1
GF00001764	DBVPG3855_001219-T1	DBVPG3775_000795-T1
GF00001765	DBVPG3855_006936-T1	DBVPG3775_000796-T1
GF00001766	DBVPG3855_001221-T1	DBVPG3775_000797-T1
GF00001767	DBVPG3855_001222-T1	DBVPG3775_000798-T1
GF00001768	DBVPG3855_001223-T1	DBVPG3775_000799-T1
GF00001769	DBVPG3855_006940-T1	DBVPG3775_000800-T1
GF00001770	DBVPG3855_001226-T1	DBVPG3775_000802-T1
GF00001771	DBVPG3855_001227-T1	DBVPG3775_000803-T1
GF00001772	DBVPG3855_001228-T1	DBVPG3775_000804-T1
GF00001773	DBVPG3855_001230-T1	DBVPG3775_000806-T1
GF00001774	DBVPG3855_001234-T1	DBVPG3775_000810-T1
GF00001775	DBVPG3855_006951-T1	DBVPG3775_000812-T1
GF00001776	DBVPG3855_006952-T1	DBVPG3775_000813-T1
GF00001777	DBVPG3855_006954-T1	DBVPG3775_000815-T1
GF00001778	DBVPG3855_001240-T1	DBVPG3775_000817-T1
GF00001779	DBVPG3855_001242-T1	DBVPG3775_000819-T1
GF00001780	DBVPG3855_001245-T1	DBVPG3775_000822-T1
GF00001781	DBVPG3855_001246-T1	DBVPG3775_000823-T1
GF00001782	DBVPG3855_001247-T1	DBVPG3775_000824-T1
GF00001783	DBVPG3855_001248-T1	DBVPG3775_000825-T1
GF00001784	DBVPG3855_001251-T1	DBVPG3775_000827-T1
GF00001785	DBVPG3855_001252-T1	DBVPG3775_000828-T1
GF00001786	DBVPG3855_001253-T1	DBVPG3775_000829-T1
GF00001787	DBVPG3855_001254-T1	DBVPG3775_000830-T1
GF00001788	DBVPG3855_001259-T1	DBVPG3775_000834-T1
GF00001789	DBVPG3855_006975-T1	DBVPG3775_000835-T1
GF00001790	DBVPG3855_001261-T1	DBVPG3775_000836-T1
GF00001791	DBVPG3855_001262-T1	DBVPG3775_000837-T1
GF00001792	DBVPG3855_001264-T1	DBVPG3775_000839-T1
GF00001793	DBVPG3855_001265-T1	DBVPG3775_000840-T1
GF00001794	DBVPG3855_001266-T1	DBVPG3775_000841-T1
GF00001795	DBVPG3855_006983-T1	DBVPG3775_000843-T1
GF00001796	DBVPG3855_001272-T1	DBVPG3775_000846-T1
GF00001797	DBVPG3855_001273-T1	DBVPG3775_000847-T1
GF00001798	DBVPG3855_001274-T1	DBVPG3775_000848-T1
GF00001799	DBVPG3855_001276-T1	DBVPG3775_000850-T1
GF00001800	DBVPG3855_006991-T1	DBVPG3775_000851-T1
GF00001801	DBVPG3855_001278-T1	DBVPG3775_000852-T1
GF00001802	DBVPG3855_001279-T1	DBVPG3775_000853-T1
GF00001803	DBVPG3855_001283-T1	DBVPG3775_000856-T1
GF00001804	DBVPG3855_006998-T1	DBVPG3775_000857-T1
GF00001805	DBVPG3855_013563-T1	DBVPG3775_007223-T1
GF00001806	DBVPG3855_001286-T1	DBVPG3775_000859-T1
GF00001807	DBVPG3855_007002-T1	DBVPG3775_000860-T1
GF00001808	DBVPG3855_007003-T1	DBVPG3775_000861-T1
GF00001809	DBVPG3855_007004-T1	DBVPG3775_000862-T1
GF00001810	DBVPG3855_001290-T1	DBVPG3775_000863-T1
GF00001811	DBVPG3855_001291-T1	DBVPG3775_000864-T1
GF00001812	DBVPG3855_007007-T1	DBVPG3775_000865-T1
GF00001813	DBVPG3855_001293-T1	DBVPG3775_000866-T1
GF00001814	DBVPG3855_001295-T1	DBVPG3775_000868-T1
GF00001815	DBVPG3855_007011-T1	DBVPG3775_000869-T1
GF00001816	DBVPG3855_007014-T1	DBVPG3775_000873-T1
GF00001817	DBVPG3855_007015-T1	DBVPG3775_000874-T1
GF00001818	DBVPG3855_001302-T1	DBVPG3775_000875-T1
GF00001819	DBVPG3855_007018-T1	DBVPG3775_000877-T1
GF00001820	DBVPG3855_001306-T1	DBVPG3775_000879-T1
GF00001821	DBVPG3855_001307-T1	DBVPG3775_000880-T1
GF00001822	DBVPG3855_001309-T1	DBVPG3775_000882-T1
GF00001823	DBVPG3855_001310-T1	DBVPG3775_000883-T1
GF00001824	DBVPG3855_001311-T1	DBVPG3775_000884-T1
GF00001825	DBVPG3855_001312-T1	DBVPG3775_000885-T1
GF00001826	DBVPG3855_001314-T1	DBVPG3775_000887-T1
GF00001827	DBVPG3855_007028-T1	DBVPG3775_000888-T1
GF00001828	DBVPG3855_001316-T1	DBVPG3775_000889-T1
GF00001829	DBVPG3855_001317-T1	DBVPG3775_000890-T1
GF00001830	DBVPG3855_007032-T1	DBVPG3775_000892-T1
GF00001831	DBVPG3855_007033-T1	DBVPG3775_000893-T1
GF00001832	DBVPG3855_007034-T1	DBVPG3775_000894-T1
GF00001833	DBVPG3855_001322-T1	DBVPG3775_000895-T1
GF00001834	DBVPG3855_007036-T1	DBVPG3775_000896-T1
GF00001835	DBVPG3855_001324-T1	DBVPG3775_000897-T1
GF00001836	DBVPG3855_001328-T1	DBVPG3775_000901-T1
GF00001837	DBVPG3855_001330-T1	DBVPG3775_000903-T1
GF00001838	DBVPG3855_007044-T1	DBVPG3775_000904-T1
GF00001839	DBVPG3855_001332-T1	DBVPG3775_000905-T1
GF00001840	DBVPG3855_001333-T1	DBVPG3775_000906-T1
GF00001841	DBVPG3855_001337-T1	DBVPG3775_000910-T1
GF00001842	DBVPG3855_001338-T1	DBVPG3775_000911-T1
GF00001843	DBVPG3855_001341-T1	DBVPG3775_000914-T1
GF00001844	DBVPG3855_001953-T1	DBVPG3775_000124-T1
GF00001845	DBVPG3855_001344-T1	DBVPG3775_000916-T1
GF00001846	DBVPG3855_008101-T1	DBVPG3775_000917-T1
GF00001847	DBVPG3855_001346-T1	DBVPG3775_000918-T1
GF00001848	DBVPG3855_001347-T1	DBVPG3775_000919-T1
GF00001849	DBVPG3855_001348-T1	DBVPG3775_000920-T1
GF00001850	DBVPG3855_001349-T1	DBVPG3775_000921-T1
GF00001851	DBVPG3855_001355-T1	DBVPG3775_000927-T1
GF00001852	DBVPG3855_001356-T1	DBVPG3775_000928-T1
GF00001853	DBVPG3855_001357-T1	DBVPG3775_000929-T1
GF00001854	DBVPG3855_001358-T1	DBVPG3775_000930-T1
GF00001855	DBVPG3855_003844-T1	DBVPG3775_007372-T1
GF00001856	DBVPG3855_001364-T1	DBVPG3775_000935-T1
GF00001857	DBVPG3855_001365-T1	DBVPG3775_000936-T1
GF00001858	DBVPG3855_001366-T1	DBVPG3775_000937-T1
GF00001859	DBVPG3855_001367-T1	DBVPG3775_000938-T1
GF00001860	DBVPG3855_008117-T1	DBVPG3775_000939-T1
GF00001861	DBVPG3855_008118-T1	DBVPG3775_000940-T1
GF00001862	DBVPG3855_001373-T1	DBVPG3775_000944-T1
GF00001863	DBVPG3855_008121-T1	DBVPG3775_000945-T1
GF00001864	DBVPG3855_001376-T1	DBVPG3775_000947-T1
GF00001865	DBVPG3855_001377-T1	DBVPG3775_000948-T1
GF00001866	DBVPG3855_001379-T1	DBVPG3775_000950-T1
GF00001867	DBVPG3855_001380-T1	DBVPG3775_000951-T1
GF00001868	DBVPG3855_001381-T1	DBVPG3775_000952-T1
GF00001869	DBVPG3855_001383-T1	DBVPG3775_000955-T1
GF00001870	DBVPG3855_001386-T1	DBVPG3775_000958-T1
GF00001871	DBVPG3855_001389-T1	DBVPG3775_000961-T1
GF00001872	DBVPG3855_001390-T1	DBVPG3775_000962-T1
GF00001873	DBVPG3855_001391-T1	DBVPG3775_000963-T1
GF00001874	DBVPG3855_013692-T1	DBVPG3775_007247-T1
GF00001875	DBVPG3855_001396-T1	DBVPG3775_007330-T1
GF00001876	DBVPG3855_013589-T1	DBVPG3775_004686-T1
GF00001877	DBVPG3855_001398-T1	DBVPG3775_007332-T1
GF00001878	DBVPG3855_001400-T1	DBVPG3775_007334-T1
GF00001879	DBVPG3855_014093-T1	DBVPG3775_007335-T1
GF00001880	DBVPG3855_014092-T1	DBVPG3775_007336-T1
GF00001881	DBVPG3855_014090-T1	DBVPG3775_007338-T1
GF00001882	DBVPG3855_014089-T1	DBVPG3775_007339-T1
GF00001883	DBVPG3855_001406-T1	DBVPG3775_007340-T1
GF00001884	DBVPG3855_014083-T1	DBVPG3775_007345-T1
GF00001885	DBVPG3855_007325-T1	DBVPG3775_005634-T1
GF00001886	DBVPG3855_001422-T1	DBVPG3775_005631-T1
GF00001887	DBVPG3855_007329-T1	DBVPG3775_005630-T1
GF00001888	DBVPG3855_007392-T1	DBVPG3775_005565-T1
GF00001889	DBVPG3855_001429-T1	DBVPG3775_005627-T1
GF00001890	DBVPG3855_007335-T1	DBVPG3775_005625-T1
GF00001891	DBVPG3855_007336-T1	DBVPG3775_005624-T1
GF00001892	DBVPG3855_001433-T1	DBVPG3775_005623-T1
GF00001893	DBVPG3855_007340-T1	DBVPG3775_005620-T1
GF00001894	DBVPG3855_001438-T1	DBVPG3775_005619-T1
GF00001895	DBVPG3855_007343-T1	DBVPG3775_005617-T1
GF00001896	DBVPG3855_007344-T1	DBVPG3775_005615-T1
GF00001897	DBVPG3855_007345-T1	DBVPG3775_005614-T1
GF00001898	DBVPG3855_007346-T1	DBVPG3775_005613-T1
GF00001899	DBVPG3855_001444-T1	DBVPG3775_005612-T1
GF00001900	DBVPG3855_007348-T1	DBVPG3775_005611-T1
GF00001901	DBVPG3855_007349-T1	DBVPG3775_005610-T1
GF00001902	DBVPG3855_001448-T1	DBVPG3775_005608-T1
GF00001903	DBVPG3855_007352-T1	DBVPG3775_005607-T1
GF00001904	DBVPG3855_007353-T1	DBVPG3775_005606-T1
GF00001905	DBVPG3855_007354-T1	DBVPG3775_005605-T1
GF00001906	DBVPG3855_007358-T1	DBVPG3775_005601-T1
GF00001907	DBVPG3855_001456-T1	DBVPG3775_005600-T1
GF00001908	DBVPG3855_001468-T1	DBVPG3775_005594-T1
GF00001909	DBVPG3855_007366-T1	DBVPG3775_005593-T1
GF00001910	DBVPG3855_007367-T1	DBVPG3775_005592-T1
GF00001911	DBVPG3855_007368-T1	DBVPG3775_005591-T1
GF00001912	DBVPG3855_007369-T1	DBVPG3775_005590-T1
GF00001913	DBVPG3855_001473-T1	DBVPG3775_005589-T1
GF00001914	DBVPG3855_001487-T1	DBVPG3775_005570-T1
GF00001915	DBVPG3855_001490-T1	DBVPG3775_005567-T1
GF00001916	DBVPG3855_001491-T1	DBVPG3775_005566-T1
GF00001917	DBVPG3855_001494-T1	DBVPG3775_005563-T1
GF00001918	DBVPG3855_007395-T1	DBVPG3775_005562-T1
GF00001919	DBVPG3855_007396-T1	DBVPG3775_005561-T1
GF00001920	DBVPG3855_001497-T1	DBVPG3775_005560-T1
GF00001921	DBVPG3855_007398-T1	DBVPG3775_005559-T1
GF00001922	DBVPG3855_007399-T1	DBVPG3775_005558-T1
GF00001923	DBVPG3855_001500-T1	DBVPG3775_005557-T1
GF00001924	DBVPG3855_007402-T1	DBVPG3775_005555-T1
GF00001925	DBVPG3855_007403-T1	DBVPG3775_005554-T1
GF00001926	DBVPG3855_001504-T1	DBVPG3775_005553-T1
GF00001927	DBVPG3855_001505-T1	DBVPG3775_005552-T1
GF00001928	DBVPG3855_001506-T1	DBVPG3775_005551-T1
GF00001929	DBVPG3855_001508-T1	DBVPG3775_005549-T1
GF00001930	DBVPG3855_001512-T1	DBVPG3775_001341-T1
GF00001931	DBVPG3855_007416-T1	DBVPG3775_001342-T1
GF00001932	DBVPG3855_001516-T1	DBVPG3775_001344-T1
GF00001933	DBVPG3855_001517-T1	DBVPG3775_001345-T1
GF00001934	DBVPG3855_007421-T1	DBVPG3775_001346-T1
GF00001935	DBVPG3855_001519-T1	DBVPG3775_001347-T1
GF00001936	DBVPG3855_001520-T1	DBVPG3775_001348-T1
GF00001937	DBVPG3855_007424-T1	DBVPG3775_001349-T1
GF00001938	DBVPG3855_007425-T1	DBVPG3775_001350-T1
GF00001939	DBVPG3855_001523-T1	DBVPG3775_001351-T1
GF00001940	DBVPG3855_007427-T1	DBVPG3775_001352-T1
GF00001941	DBVPG3855_007428-T1	DBVPG3775_001353-T1
GF00001942	DBVPG3855_001526-T1	DBVPG3775_001354-T1
GF00001943	DBVPG3855_001527-T1	DBVPG3775_001355-T1
GF00001944	DBVPG3855_007432-T1	DBVPG3775_001357-T1
GF00001945	DBVPG3855_007433-T1	DBVPG3775_001358-T1
GF00001946	DBVPG3855_001531-T1	DBVPG3775_001359-T1
GF00001947	DBVPG3855_007435-T1	DBVPG3775_001360-T1
GF00001948	DBVPG3855_007436-T1	DBVPG3775_001361-T1
GF00001949	DBVPG3855_007437-T1	DBVPG3775_001362-T1
GF00001950	DBVPG3855_007438-T1	DBVPG3775_001363-T1
GF00001951	DBVPG3855_001536-T1	DBVPG3775_001364-T1
GF00001952	DBVPG3855_001538-T1	DBVPG3775_001366-T1
GF00001953	DBVPG3855_008046-T1	DBVPG3775_002652-T1
GF00001954	DBVPG3855_007445-T1	DBVPG3775_001368-T1
GF00001955	DBVPG3855_007446-T1	DBVPG3775_001369-T1
GF00001956	DBVPG3855_007449-T1	DBVPG3775_001373-T1
GF00001957	DBVPG3855_001549-T1	DBVPG3775_001375-T1
GF00001958	DBVPG3855_002310-T1	DBVPG3775_004378-T1
GF00001959	DBVPG3855_007457-T1	DBVPG3775_001382-T1
GF00001960	DBVPG3855_007458-T1	DBVPG3775_001383-T1
GF00001961	DBVPG3855_001558-T1	DBVPG3775_001384-T1
GF00001962	DBVPG3855_001560-T1	DBVPG3775_001386-T1
GF00001963	DBVPG3855_001561-T1	DBVPG3775_001387-T1
GF00001964	DBVPG3855_007463-T1	DBVPG3775_001388-T1
GF00001965	DBVPG3855_001565-T1	DBVPG3775_001391-T1
GF00001966	DBVPG3855_001568-T1	DBVPG3775_001394-T1
GF00001967	DBVPG3855_004200-T1	DBVPG3775_001395-T1
GF00001968	DBVPG3855_001570-T1	DBVPG3775_001396-T1
GF00001969	DBVPG3855_004202-T1	DBVPG3775_001397-T1
GF00001970	DBVPG3855_004203-T1	DBVPG3775_001398-T1
GF00001971	DBVPG3855_004204-T1	DBVPG3775_001399-T1
GF00001972	DBVPG3855_001574-T1	DBVPG3775_001400-T1
GF00001973	DBVPG3855_001575-T1	DBVPG3775_001401-T1
GF00001974	DBVPG3855_001576-T1	DBVPG3775_001402-T1
GF00001975	DBVPG3855_004209-T1	DBVPG3775_001404-T1
GF00001976	DBVPG3855_004210-T1	DBVPG3775_001405-T1
GF00001977	DBVPG3855_004211-T1	DBVPG3775_001406-T1
GF00001978	DBVPG3855_001582-T1	DBVPG3775_001407-T1
GF00001979	DBVPG3855_004213-T1	DBVPG3775_001408-T1
GF00001980	DBVPG3855_004214-T1	DBVPG3775_001409-T1
GF00001981	DBVPG3855_002882-T1	DBVPG3775_003514-T1
GF00001982	DBVPG3855_001585-T1	DBVPG3775_001410-T1
GF00001983	DBVPG3855_001586-T1	DBVPG3775_001411-T1
GF00001984	DBVPG3855_001588-T1	DBVPG3775_001413-T1
GF00001985	DBVPG3855_001590-T1	DBVPG3775_001415-T1
GF00001986	DBVPG3855_004222-T1	DBVPG3775_001417-T1
GF00001987	DBVPG3855_001593-T1	DBVPG3775_001418-T1
GF00001988	DBVPG3855_004226-T1	DBVPG3775_001421-T1
GF00001989	DBVPG3855_001597-T1	DBVPG3775_001422-T1
GF00001990	DBVPG3855_001598-T1	DBVPG3775_001423-T1
GF00001991	DBVPG3855_001599-T1	DBVPG3775_001424-T1
GF00001992	DBVPG3855_001604-T1	DBVPG3775_001428-T1
GF00001993	DBVPG3855_001605-T1	DBVPG3775_001429-T1
GF00001994	DBVPG3855_004235-T1	DBVPG3775_001431-T1
GF00001995	DBVPG3855_004236-T1	DBVPG3775_001432-T1
GF00001996	DBVPG3855_001610-T1	DBVPG3775_001435-T1
GF00001997	DBVPG3855_001612-T1	DBVPG3775_001437-T1
GF00001998	DBVPG3855_004243-T1	DBVPG3775_001438-T1
GF00001999	DBVPG3855_001614-T1	DBVPG3775_001439-T1
GF00002000	DBVPG3855_004246-T1	DBVPG3775_001441-T1
GF00002001	DBVPG3855_004247-T1	DBVPG3775_001442-T1
GF00002002	DBVPG3855_001618-T1	DBVPG3775_001443-T1
GF00002003	DBVPG3855_004249-T1	DBVPG3775_001445-T1
GF00002004	DBVPG3855_004250-T1	DBVPG3775_001446-T1
GF00002005	DBVPG3855_001622-T1	DBVPG3775_001447-T1
GF00002006	DBVPG3855_004253-T1	DBVPG3775_001449-T1
GF00002007	DBVPG3855_004257-T1	DBVPG3775_001453-T1
GF00002008	DBVPG3855_004259-T1	DBVPG3775_001455-T1
GF00002009	DBVPG3855_001630-T1	DBVPG3775_001456-T1
GF00002010	DBVPG3855_001631-T1	DBVPG3775_001457-T1
GF00002011	DBVPG3855_001632-T1	DBVPG3775_001458-T1
GF00002012	DBVPG3855_004263-T1	DBVPG3775_001459-T1
GF00002013	DBVPG3855_004264-T1	DBVPG3775_001460-T1
GF00002014	DBVPG3855_004265-T1	DBVPG3775_001461-T1
GF00002015	DBVPG3855_004266-T1	DBVPG3775_001462-T1
GF00002016	DBVPG3855_001637-T1	DBVPG3775_001463-T1
GF00002017	DBVPG3855_001641-T1	DBVPG3775_001468-T1
GF00002018	DBVPG3855_004273-T1	DBVPG3775_001469-T1
GF00002019	DBVPG3855_004277-T1	DBVPG3775_001473-T1
GF00002020	DBVPG3855_004278-T1	DBVPG3775_001474-T1
GF00002021	DBVPG3855_004285-T1	DBVPG3775_001481-T1
GF00002022	DBVPG3855_004289-T1	DBVPG3775_001484-T1
GF00002023	DBVPG3855_001657-T1	DBVPG3775_001485-T1
GF00002024	DBVPG3855_004291-T1	DBVPG3775_001486-T1
GF00002025	DBVPG3855_004292-T1	DBVPG3775_001487-T1
GF00002026	DBVPG3855_008979-T1	DBVPG3775_006336-T1
GF00002027	DBVPG3855_004302-T1	DBVPG3775_001496-T1
GF00002028	DBVPG3855_001664-T1	DBVPG3775_001497-T1
GF00002029	DBVPG3855_004304-T1	DBVPG3775_001498-T1
GF00002030	DBVPG3855_001666-T1	DBVPG3775_001499-T1
GF00002031	DBVPG3855_001667-T1	DBVPG3775_001500-T1
GF00002032	DBVPG3855_004307-T1	DBVPG3775_001501-T1
GF00002033	DBVPG3855_004309-T1	DBVPG3775_001503-T1
GF00002034	DBVPG3855_004312-T1	DBVPG3775_001506-T1
GF00002035	DBVPG3855_001674-T1	DBVPG3775_001507-T1
GF00002036	DBVPG3855_001675-T1	DBVPG3775_001508-T1
GF00002037	DBVPG3855_004316-T1	DBVPG3775_001510-T1
GF00002038	DBVPG3855_001679-T1	DBVPG3775_001512-T1
GF00002039	DBVPG3855_001681-T1	DBVPG3775_001514-T1
GF00002040	DBVPG3855_004322-T1	DBVPG3775_001515-T1
GF00002041	DBVPG3855_001686-T1	DBVPG3775_001519-T1
GF00002042	DBVPG3855_004078-T1	DBVPG3775_005458-T1
GF00002043	DBVPG3855_001688-T1	DBVPG3775_001522-T1
GF00002044	DBVPG3855_001689-T1	DBVPG3775_001523-T1
GF00002045	DBVPG3855_001690-T1	DBVPG3775_001524-T1
GF00002046	DBVPG3855_004331-T1	DBVPG3775_001526-T1
GF00002047	DBVPG3855_004332-T1	DBVPG3775_001527-T1
GF00002048	DBVPG3855_001693-T1	DBVPG3775_001528-T1
GF00002049	DBVPG3855_004335-T1	DBVPG3775_001530-T1
GF00002050	DBVPG3855_004336-T1	DBVPG3775_001531-T1
GF00002051	DBVPG3855_001697-T1	DBVPG3775_001532-T1
GF00002052	DBVPG3855_001705-T1	DBVPG3775_001542-T1
GF00002053	DBVPG3855_001706-T1	DBVPG3775_001543-T1
GF00002054	DBVPG3855_001707-T1	DBVPG3775_001544-T1
GF00002055	DBVPG3855_001708-T1	DBVPG3775_001545-T1
GF00002056	DBVPG3855_001710-T1	DBVPG3775_001547-T1
GF00002057	DBVPG3855_001715-T1	DBVPG3775_001551-T1
GF00002058	DBVPG3855_001716-T1	DBVPG3775_001552-T1
GF00002059	DBVPG3855_001719-T1	DBVPG3775_001555-T1
GF00002060	DBVPG3855_001721-T1	DBVPG3775_001557-T1
GF00002061	DBVPG3855_004364-T1	DBVPG3775_001559-T1
GF00002062	DBVPG3855_001725-T1	DBVPG3775_001560-T1
GF00002063	DBVPG3855_004366-T1	DBVPG3775_001561-T1
GF00002064	DBVPG3855_004367-T1	DBVPG3775_001562-T1
GF00002065	DBVPG3855_001728-T1	DBVPG3775_001563-T1
GF00002066	DBVPG3855_004370-T1	DBVPG3775_001566-T1
GF00002067	DBVPG3855_004371-T1	DBVPG3775_001567-T1
GF00002068	DBVPG3855_001732-T1	DBVPG3775_001568-T1
GF00002069	DBVPG3855_004373-T1	DBVPG3775_001569-T1
GF00002070	DBVPG3855_004374-T1	DBVPG3775_001570-T1
GF00002071	DBVPG3855_004375-T1	DBVPG3775_001571-T1
GF00002072	DBVPG3855_001739-T1	DBVPG3775_001573-T1
GF00002073	DBVPG3855_001740-T1	DBVPG3775_001574-T1
GF00002074	DBVPG3855_001741-T1	DBVPG3775_001575-T1
GF00002075	DBVPG3855_001743-T1	DBVPG3775_001578-T1
GF00002076	DBVPG3855_001744-T1	DBVPG3775_001579-T1
GF00002077	DBVPG3855_004382-T1	DBVPG3775_001580-T1
GF00002078	DBVPG3855_004383-T1	DBVPG3775_001581-T1
GF00002079	DBVPG3855_001751-T1	DBVPG3775_001587-T1
GF00002080	DBVPG3855_013705-T1	DBVPG3775_001588-T1
GF00002081	DBVPG3855_001754-T1	DBVPG3775_001590-T1
GF00002082	DBVPG3855_010610-T1	DBVPG3775_001592-T1
GF00002083	DBVPG3855_001757-T1	DBVPG3775_001593-T1
GF00002084	DBVPG3855_001758-T1	DBVPG3775_001594-T1
GF00002085	DBVPG3855_010606-T1	DBVPG3775_001596-T1
GF00002086	DBVPG3855_010604-T1	DBVPG3775_001598-T1
GF00002087	DBVPG3855_001763-T1	DBVPG3775_001599-T1
GF00002088	DBVPG3855_001764-T1	DBVPG3775_001600-T1
GF00002089	DBVPG3855_010601-T1	DBVPG3775_001601-T1
GF00002090	DBVPG3855_010598-T1	DBVPG3775_001604-T1
GF00002091	DBVPG3855_010594-T1	DBVPG3775_001608-T1
GF00002092	DBVPG3855_001771-T1	DBVPG3775_001609-T1
GF00002093	DBVPG3855_009287-T1	DBVPG3775_003243-T1
GF00002094	DBVPG3855_001774-T1	DBVPG3775_001612-T1
GF00002095	DBVPG3855_001775-T1	DBVPG3775_001613-T1
GF00002096	DBVPG3855_001777-T1	DBVPG3775_001615-T1
GF00002097	DBVPG3855_002222-T1	DBVPG3775_001700-T1
GF00002098	DBVPG3855_010585-T1	DBVPG3775_001617-T1
GF00002099	DBVPG3855_001783-T1	DBVPG3775_000307-T1
GF00002100	DBVPG3855_001784-T1	DBVPG3775_000306-T1
GF00002101	DBVPG3855_012701-T1	DBVPG3775_000304-T1
GF00002102	DBVPG3855_001787-T1	DBVPG3775_000303-T1
GF00002103	DBVPG3855_001788-T1	DBVPG3775_000302-T1
GF00002104	DBVPG3855_001790-T1	DBVPG3775_000299-T1
GF00002105	DBVPG3855_008909-T1	DBVPG3775_007110-T1
GF00002106	DBVPG3855_004563-T1	DBVPG3775_002885-T1
GF00002107	DBVPG3855_006604-T1	DBVPG3775_000297-T1
