	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001445	TFCN2502E3341_007553-T1	DBVPG3775_005075-T1
GF00001446	TFCN2502E3341_007552-T1	DBVPG3775_005076-T1
GF00001447	TFCN2502E3341_000540-T1	DBVPG3775_005077-T1
GF00001448	TFCN2502E3341_000543-T1	DBVPG3775_005081-T1
GF00001449	TFCN2502E3341_007544-T1	DBVPG3775_005086-T1
GF00001450	TFCN2502E3341_000549-T1	DBVPG3775_005087-T1
GF00001451	TFCN2502E3341_000550-T1	DBVPG3775_005088-T1
GF00001452	TFCN2502E3341_000551-T1	DBVPG3775_005089-T1
GF00001453	TFCN2502E3341_000553-T1	DBVPG3775_005091-T1
GF00001454	TFCN2502E3341_000554-T1	DBVPG3775_005092-T1
GF00001455	TFCN2502E3341_000555-T1	DBVPG3775_005093-T1
GF00001456	TFCN2502E3341_000556-T1	DBVPG3775_005094-T1
GF00001457	TFCN2502E3341_000557-T1	DBVPG3775_005095-T1
GF00001458	TFCN2502E3341_007535-T1	DBVPG3775_005096-T1
GF00001459	TFCN2502E3341_000560-T1	DBVPG3775_005098-T1
GF00001460	TFCN2502E3341_000561-T1	DBVPG3775_005099-T1
GF00001461	TFCN2502E3341_000562-T1	DBVPG3775_005100-T1
GF00001462	TFCN2502E3341_000564-T1	DBVPG3775_005102-T1
GF00001463	TFCN2502E3341_000565-T1	DBVPG3775_005103-T1
GF00001464	TFCN2502E3341_000566-T1	DBVPG3775_005104-T1
GF00001465	TFCN2502E3341_007526-T1	DBVPG3775_005105-T1
GF00001466	TFCN2502E3341_000568-T1	DBVPG3775_005106-T1
GF00001467	TFCN2502E3341_000569-T1	DBVPG3775_005107-T1
GF00001468	TFCN2502E3341_000570-T1	DBVPG3775_005108-T1
GF00001469	TFCN2502E3341_000572-T1	DBVPG3775_005110-T1
GF00001470	TFCN2502E3341_000573-T1	DBVPG3775_005111-T1
GF00001471	TFCN2502E3341_000575-T1	DBVPG3775_005113-T1
GF00001472	TFCN2502E3341_007517-T1	DBVPG3775_005114-T1
GF00001473	TFCN2502E3341_000579-T1	DBVPG3775_005117-T1
GF00001474	TFCN2502E3341_000581-T1	DBVPG3775_005119-T1
GF00001475	TFCN2502E3341_000583-T1	DBVPG3775_005121-T1
GF00001476	TFCN2502E3341_000586-T1	DBVPG3775_005124-T1
GF00001477	TFCN2502E3341_000587-T1	DBVPG3775_005125-T1
GF00001478	TFCN2502E3341_000588-T1	DBVPG3775_005126-T1
GF00001479	TFCN2502E3341_000589-T1	DBVPG3775_005127-T1
GF00001480	TFCN2502E3341_000590-T1	DBVPG3775_005128-T1
GF00001481	TFCN2502E3341_000593-T1	DBVPG3775_005131-T1
GF00001482	TFCN2502E3341_000594-T1	DBVPG3775_005132-T1
GF00001483	TFCN2502E3341_000596-T1	DBVPG3775_005134-T1
GF00001484	TFCN2502E3341_001857-T1	DBVPG3775_005136-T1
GF00001485	TFCN2502E3341_001858-T1	DBVPG3775_005137-T1
GF00001486	TFCN2502E3341_000602-T1	DBVPG3775_005139-T1
GF00001487	TFCN2502E3341_000603-T1	DBVPG3775_005140-T1
GF00001488	TFCN2502E3341_000604-T1	DBVPG3775_005141-T1
GF00001489	TFCN2502E3341_000605-T1	DBVPG3775_005142-T1
GF00001490	TFCN2502E3341_000608-T1	DBVPG3775_005590-T1
GF00001491	TFCN2502E3341_007155-T1	DBVPG3775_005589-T1
GF00001492	TFCN2502E3341_000610-T1	DBVPG3775_005588-T1
GF00001493	TFCN2502E3341_007164-T1	DBVPG3775_005570-T1
GF00001494	TFCN2502E3341_007165-T1	DBVPG3775_005569-T1
GF00001495	TFCN2502E3341_000630-T1	DBVPG3775_005568-T1
GF00001496	TFCN2502E3341_000631-T1	DBVPG3775_005567-T1
GF00001497	TFCN2502E3341_007168-T1	DBVPG3775_005566-T1
GF00001498	TFCN2502E3341_007172-T1	DBVPG3775_005561-T1
GF00001499	TFCN2502E3341_000638-T1	DBVPG3775_005560-T1
GF00001500	TFCN2502E3341_007174-T1	DBVPG3775_005559-T1
GF00001501	TFCN2502E3341_000640-T1	DBVPG3775_005558-T1
GF00001502	TFCN2502E3341_000641-T1	DBVPG3775_005557-T1
GF00001503	TFCN2502E3341_000643-T1	DBVPG3775_005555-T1
GF00001504	TFCN2502E3341_000644-T1	DBVPG3775_005554-T1
GF00001505	TFCN2502E3341_007180-T1	DBVPG3775_005553-T1
GF00001506	TFCN2502E3341_000646-T1	DBVPG3775_005552-T1
GF00001507	TFCN2502E3341_000647-T1	DBVPG3775_005551-T1
GF00001508	TFCN2502E3341_000649-T1	DBVPG3775_005549-T1
GF00001509	TFCN2502E3341_000656-T1	DBVPG3775_001341-T1
GF00001510	TFCN2502E3341_009795-T1	DBVPG3775_001342-T1
GF00001511	TFCN2502E3341_000659-T1	DBVPG3775_001344-T1
GF00001512	TFCN2502E3341_000660-T1	DBVPG3775_001345-T1
GF00001513	TFCN2502E3341_000662-T1	DBVPG3775_001347-T1
GF00001514	TFCN2502E3341_009801-T1	DBVPG3775_001348-T1
GF00001515	TFCN2502E3341_009802-T1	DBVPG3775_001349-T1
GF00001516	TFCN2502E3341_000665-T1	DBVPG3775_001350-T1
GF00001517	TFCN2502E3341_009804-T1	DBVPG3775_001351-T1
GF00001518	TFCN2502E3341_000667-T1	DBVPG3775_001352-T1
GF00001519	TFCN2502E3341_009806-T1	DBVPG3775_001353-T1
GF00001520	TFCN2502E3341_000669-T1	DBVPG3775_001354-T1
GF00001521	TFCN2502E3341_000670-T1	DBVPG3775_001355-T1
GF00001522	TFCN2502E3341_000672-T1	DBVPG3775_001357-T1
GF00001523	TFCN2502E3341_009811-T1	DBVPG3775_001358-T1
GF00001524	TFCN2502E3341_000674-T1	DBVPG3775_001359-T1
GF00001525	TFCN2502E3341_000675-T1	DBVPG3775_001360-T1
GF00001526	TFCN2502E3341_000676-T1	DBVPG3775_001361-T1
GF00001527	TFCN2502E3341_000677-T1	DBVPG3775_001362-T1
GF00001528	TFCN2502E3341_000678-T1	DBVPG3775_001363-T1
GF00001529	TFCN2502E3341_000679-T1	DBVPG3775_001364-T1
GF00001530	TFCN2502E3341_009819-T1	DBVPG3775_001366-T1
GF00001531	TFCN2502E3341_000685-T1	DBVPG3775_001369-T1
GF00001532	TFCN2502E3341_009827-T1	DBVPG3775_001377-T1
GF00001533	TFCN2502E3341_000688-T1	DBVPG3775_001372-T1
GF00001534	TFCN2502E3341_000693-T1	DBVPG3775_001375-T1
GF00001535	TFCN2502E3341_007360-T1	DBVPG3775_004378-T1
GF00001536	TFCN2502E3341_000700-T1	DBVPG3775_001382-T1
GF00001537	TFCN2502E3341_000701-T1	DBVPG3775_001383-T1
GF00001538	TFCN2502E3341_000705-T1	DBVPG3775_001386-T1
GF00001539	TFCN2502E3341_012813-T1	DBVPG3775_001388-T1
GF00001540	TFCN2502E3341_000708-T1	DBVPG3775_001389-T1
GF00001541	TFCN2502E3341_003268-T1	DBVPG3775_004894-T1
GF00001542	TFCN2502E3341_012818-T1	DBVPG3775_001394-T1
GF00001543	TFCN2502E3341_000714-T1	DBVPG3775_001395-T1
GF00001544	TFCN2502E3341_012820-T1	DBVPG3775_001396-T1
GF00001545	TFCN2502E3341_000716-T1	DBVPG3775_001397-T1
GF00001546	TFCN2502E3341_000717-T1	DBVPG3775_001398-T1
GF00001547	TFCN2502E3341_000719-T1	DBVPG3775_001400-T1
GF00001548	TFCN2502E3341_000720-T1	DBVPG3775_001401-T1
GF00001549	TFCN2502E3341_000721-T1	DBVPG3775_001402-T1
GF00001550	TFCN2502E3341_000724-T1	DBVPG3775_001404-T1
GF00001551	TFCN2502E3341_005515-T1	DBVPG3775_001405-T1
GF00001552	TFCN2502E3341_000726-T1	DBVPG3775_001406-T1
GF00001553	TFCN2502E3341_000727-T1	DBVPG3775_001407-T1
GF00001554	TFCN2502E3341_000728-T1	DBVPG3775_001408-T1
GF00001555	TFCN2502E3341_005511-T1	DBVPG3775_001409-T1
GF00001556	TFCN2502E3341_007020-T1	DBVPG3775_003514-T1
GF00001557	TFCN2502E3341_005510-T1	DBVPG3775_001410-T1
GF00001558	TFCN2502E3341_005509-T1	DBVPG3775_001411-T1
GF00001559	TFCN2502E3341_005507-T1	DBVPG3775_001413-T1
GF00001560	TFCN2502E3341_000735-T1	DBVPG3775_001415-T1
GF00001561	TFCN2502E3341_000737-T1	DBVPG3775_001417-T1
GF00001562	TFCN2502E3341_000738-T1	DBVPG3775_001418-T1
GF00001563	TFCN2502E3341_000742-T1	DBVPG3775_001421-T1
GF00001564	TFCN2502E3341_000743-T1	DBVPG3775_001422-T1
GF00001565	TFCN2502E3341_005497-T1	DBVPG3775_001423-T1
GF00001566	TFCN2502E3341_000745-T1	DBVPG3775_001424-T1
GF00001567	TFCN2502E3341_000750-T1	DBVPG3775_001428-T1
GF00001568	TFCN2502E3341_005491-T1	DBVPG3775_001429-T1
GF00001569	TFCN2502E3341_000753-T1	DBVPG3775_001432-T1
GF00001570	TFCN2502E3341_000755-T1	DBVPG3775_001435-T1
GF00001571	TFCN2502E3341_005486-T1	DBVPG3775_001436-T1
GF00001572	TFCN2502E3341_005485-T1	DBVPG3775_001437-T1
GF00001573	TFCN2502E3341_000758-T1	DBVPG3775_001438-T1
GF00001574	TFCN2502E3341_000759-T1	DBVPG3775_001439-T1
GF00001575	TFCN2502E3341_000761-T1	DBVPG3775_001441-T1
GF00001576	TFCN2502E3341_000762-T1	DBVPG3775_001442-T1
GF00001577	TFCN2502E3341_012075-T1	DBVPG3775_001335-T1
GF00001578	TFCN2502E3341_012077-T1	DBVPG3775_001333-T1
GF00001579	TFCN2502E3341_012078-T1	DBVPG3775_001332-T1
GF00001580	TFCN2502E3341_000769-T1	DBVPG3775_001331-T1
GF00001581	TFCN2502E3341_000770-T1	DBVPG3775_001330-T1
GF00001582	TFCN2502E3341_012083-T1	DBVPG3775_001327-T1
GF00001583	TFCN2502E3341_012084-T1	DBVPG3775_001326-T1
GF00001584	TFCN2502E3341_000774-T1	DBVPG3775_001325-T1
GF00001585	TFCN2502E3341_000775-T1	DBVPG3775_001324-T1
GF00001586	TFCN2502E3341_000776-T1	DBVPG3775_001323-T1
GF00001587	TFCN2502E3341_000779-T1	DBVPG3775_001318-T1
GF00001588	TFCN2502E3341_012092-T1	DBVPG3775_001317-T1
GF00001589	TFCN2502E3341_000781-T1	DBVPG3775_001316-T1
GF00001590	TFCN2502E3341_012099-T1	DBVPG3775_001309-T1
GF00001591	TFCN2502E3341_000786-T1	DBVPG3775_001308-T1
GF00001592	TFCN2502E3341_000787-T1	DBVPG3775_001307-T1
GF00001593	TFCN2502E3341_000789-T1	DBVPG3775_001304-T1
GF00001594	TFCN2502E3341_006921-T1	DBVPG3775_001303-T1
GF00001595	TFCN2502E3341_000791-T1	DBVPG3775_001302-T1
GF00001596	TFCN2502E3341_000792-T1	DBVPG3775_001301-T1
GF00001597	TFCN2502E3341_000793-T1	DBVPG3775_001300-T1
GF00001598	TFCN2502E3341_000794-T1	DBVPG3775_001299-T1
GF00001599	TFCN2502E3341_000797-T1	DBVPG3775_001295-T1
GF00001600	TFCN2502E3341_000798-T1	DBVPG3775_001294-T1
GF00001601	TFCN2502E3341_000799-T1	DBVPG3775_001293-T1
GF00001602	TFCN2502E3341_006909-T1	DBVPG3775_001292-T1
GF00001603	TFCN2502E3341_000801-T1	DBVPG3775_001291-T1
GF00001604	TFCN2502E3341_000802-T1	DBVPG3775_001290-T1
GF00001605	TFCN2502E3341_006906-T1	DBVPG3775_001289-T1
GF00001606	TFCN2502E3341_000808-T1	DBVPG3775_001284-T1
GF00001607	TFCN2502E3341_000810-T1	DBVPG3775_001282-T1
GF00001608	TFCN2502E3341_006901-T1	DBVPG3775_001281-T1
GF00001609	TFCN2502E3341_000813-T1	DBVPG3775_001278-T1
GF00001610	TFCN2502E3341_000814-T1	DBVPG3775_001277-T1
GF00001611	TFCN2502E3341_010328-T1	DBVPG3775_002169-T1
GF00001612	TFCN2502E3341_000815-T1	DBVPG3775_001276-T1
GF00001613	TFCN2502E3341_000816-T1	DBVPG3775_001275-T1
GF00001614	TFCN2502E3341_000817-T1	DBVPG3775_001274-T1
GF00001615	TFCN2502E3341_000818-T1	DBVPG3775_001273-T1
GF00001616	TFCN2502E3341_006893-T1	DBVPG3775_001272-T1
GF00001617	TFCN2502E3341_000820-T1	DBVPG3775_001271-T1
GF00001618	TFCN2502E3341_000821-T1	DBVPG3775_001269-T1
GF00001619	TFCN2502E3341_000822-T1	DBVPG3775_001268-T1
GF00001620	TFCN2502E3341_000823-T1	DBVPG3775_001267-T1
GF00001621	TFCN2502E3341_000825-T1	DBVPG3775_001265-T1
GF00001622	TFCN2502E3341_000829-T1	DBVPG3775_001259-T1
GF00001623	TFCN2502E3341_000830-T1	DBVPG3775_001258-T1
GF00001624	TFCN2502E3341_000831-T1	DBVPG3775_001257-T1
GF00001625	TFCN2502E3341_000834-T1	DBVPG3775_001254-T1
GF00001626	TFCN2502E3341_000835-T1	DBVPG3775_001253-T1
GF00001627	TFCN2502E3341_000836-T1	DBVPG3775_001252-T1
GF00001628	TFCN2502E3341_000838-T1	DBVPG3775_001250-T1
GF00001629	TFCN2502E3341_000839-T1	DBVPG3775_001249-T1
GF00001630	TFCN2502E3341_006871-T1	DBVPG3775_001248-T1
GF00001631	TFCN2502E3341_006870-T1	DBVPG3775_001247-T1
GF00001632	TFCN2502E3341_000844-T1	DBVPG3775_001244-T1
GF00001633	TFCN2502E3341_000845-T1	DBVPG3775_001242-T1
GF00001634	TFCN2502E3341_000846-T1	DBVPG3775_001241-T1
GF00001635	TFCN2502E3341_000847-T1	DBVPG3775_001240-T1
GF00001636	TFCN2502E3341_000848-T1	DBVPG3775_001239-T1
GF00001637	TFCN2502E3341_007470-T1	DBVPG3775_001238-T1
GF00001638	TFCN2502E3341_007471-T1	DBVPG3775_001236-T1
GF00001639	TFCN2502E3341_000852-T1	DBVPG3775_001235-T1
GF00001640	TFCN2502E3341_000854-T1	DBVPG3775_001233-T1
GF00001641	TFCN2502E3341_007477-T1	DBVPG3775_001232-T1
GF00001642	TFCN2502E3341_000856-T1	DBVPG3775_001231-T1
GF00001643	TFCN2502E3341_009960-T1	DBVPG3775_004609-T1
GF00001644	TFCN2502E3341_007478-T1	DBVPG3775_001229-T1
GF00001645	TFCN2502E3341_000859-T1	DBVPG3775_001228-T1
GF00001646	TFCN2502E3341_000860-T1	DBVPG3775_001227-T1
GF00001647	TFCN2502E3341_000861-T1	DBVPG3775_001226-T1
GF00001648	TFCN2502E3341_007482-T1	DBVPG3775_001225-T1
GF00001649	TFCN2502E3341_007483-T1	DBVPG3775_001224-T1
GF00001650	TFCN2502E3341_000864-T1	DBVPG3775_001223-T1
GF00001651	TFCN2502E3341_000865-T1	DBVPG3775_001222-T1
GF00001652	TFCN2502E3341_000866-T1	DBVPG3775_001221-T1
GF00001653	TFCN2502E3341_000867-T1	DBVPG3775_001220-T1
GF00001654	TFCN2502E3341_000868-T1	DBVPG3775_001219-T1
GF00001655	TFCN2502E3341_000869-T1	DBVPG3775_001218-T1
GF00001656	TFCN2502E3341_007490-T1	DBVPG3775_001217-T1
GF00001657	TFCN2502E3341_007493-T1	DBVPG3775_001212-T1
GF00001658	TFCN2502E3341_000876-T1	DBVPG3775_001211-T1
GF00001659	TFCN2502E3341_000877-T1	DBVPG3775_001210-T1
GF00001660	TFCN2502E3341_007496-T1	DBVPG3775_001209-T1
GF00001661	TFCN2502E3341_000879-T1	DBVPG3775_001208-T1
GF00001662	TFCN2502E3341_000880-T1	DBVPG3775_001207-T1
GF00001663	TFCN2502E3341_000881-T1	DBVPG3775_001206-T1
GF00001664	TFCN2502E3341_000882-T1	DBVPG3775_001205-T1
GF00001665	TFCN2502E3341_000883-T1	DBVPG3775_001204-T1
GF00001666	TFCN2502E3341_000885-T1	DBVPG3775_001202-T1
GF00001667	TFCN2502E3341_000887-T1	DBVPG3775_001200-T1
GF00001668	TFCN2502E3341_000888-T1	DBVPG3775_001199-T1
GF00001669	TFCN2502E3341_000889-T1	DBVPG3775_001198-T1
GF00001670	TFCN2502E3341_000890-T1	DBVPG3775_001197-T1
GF00001671	TFCN2502E3341_007510-T1	DBVPG3775_001196-T1
GF00001672	TFCN2502E3341_000892-T1	DBVPG3775_001195-T1
GF00001673	TFCN2502E3341_007512-T1	DBVPG3775_001194-T1
GF00001674	TFCN2502E3341_004580-T1	DBVPG3775_005255-T1
GF00001675	TFCN2502E3341_000898-T1	DBVPG3775_005253-T1
GF00001676	TFCN2502E3341_004584-T1	DBVPG3775_005250-T1
GF00001677	TFCN2502E3341_000902-T1	DBVPG3775_005249-T1
GF00001678	TFCN2502E3341_004587-T1	DBVPG3775_005247-T1
GF00001679	TFCN2502E3341_000906-T1	DBVPG3775_005246-T1
GF00001680	TFCN2502E3341_000907-T1	DBVPG3775_005245-T1
GF00001681	TFCN2502E3341_000909-T1	DBVPG3775_005243-T1
GF00001682	TFCN2502E3341_000910-T1	DBVPG3775_005242-T1
GF00001683	TFCN2502E3341_000911-T1	DBVPG3775_005241-T1
GF00001684	TFCN2502E3341_000912-T1	DBVPG3775_005240-T1
GF00001685	TFCN2502E3341_000913-T1	DBVPG3775_005239-T1
GF00001686	TFCN2502E3341_000915-T1	DBVPG3775_005237-T1
GF00001687	TFCN2502E3341_000916-T1	DBVPG3775_005236-T1
GF00001688	TFCN2502E3341_000921-T1	DBVPG3775_005232-T1
GF00001689	TFCN2502E3341_000926-T1	DBVPG3775_005227-T1
GF00001690	TFCN2502E3341_000927-T1	DBVPG3775_005226-T1
GF00001691	TFCN2502E3341_000928-T1	DBVPG3775_005225-T1
GF00001692	TFCN2502E3341_000929-T1	DBVPG3775_005224-T1
GF00001693	TFCN2502E3341_000930-T1	DBVPG3775_005223-T1
GF00001694	TFCN2502E3341_004613-T1	DBVPG3775_005222-T1
GF00001695	TFCN2502E3341_004614-T1	DBVPG3775_005221-T1
GF00001696	TFCN2502E3341_000934-T1	DBVPG3775_005219-T1
GF00001697	TFCN2502E3341_004617-T1	DBVPG3775_005218-T1
GF00001698	TFCN2502E3341_000936-T1	DBVPG3775_005217-T1
GF00001699	TFCN2502E3341_000937-T1	DBVPG3775_005216-T1
GF00001700	TFCN2502E3341_000939-T1	DBVPG3775_005214-T1
GF00001701	TFCN2502E3341_004623-T1	DBVPG3775_005213-T1
GF00001702	TFCN2502E3341_000941-T1	DBVPG3775_005212-T1
GF00001703	TFCN2502E3341_004625-T1	DBVPG3775_005211-T1
GF00001704	TFCN2502E3341_000943-T1	DBVPG3775_005210-T1
GF00001705	TFCN2502E3341_000944-T1	DBVPG3775_005209-T1
GF00001706	TFCN2502E3341_004628-T1	DBVPG3775_005208-T1
GF00001707	TFCN2502E3341_000946-T1	DBVPG3775_005207-T1
GF00001708	TFCN2502E3341_005552-T1	DBVPG3775_002085-T1
GF00001709	TFCN2502E3341_004632-T1	DBVPG3775_005204-T1
GF00001710	TFCN2502E3341_004633-T1	DBVPG3775_005203-T1
GF00001711	TFCN2502E3341_000952-T1	DBVPG3775_005200-T1
GF00001712	TFCN2502E3341_000953-T1	DBVPG3775_005199-T1
GF00001713	TFCN2502E3341_000958-T1	DBVPG3775_005193-T1
GF00001714	TFCN2502E3341_000960-T1	DBVPG3775_005191-T1
GF00001715	TFCN2502E3341_004645-T1	DBVPG3775_005190-T1
GF00001716	TFCN2502E3341_004646-T1	DBVPG3775_005189-T1
GF00001717	TFCN2502E3341_000963-T1	DBVPG3775_005188-T1
GF00001718	TFCN2502E3341_000964-T1	DBVPG3775_005187-T1
GF00001719	TFCN2502E3341_004649-T1	DBVPG3775_005186-T1
GF00001720	TFCN2502E3341_000966-T1	DBVPG3775_005185-T1
GF00001721	TFCN2502E3341_000967-T1	DBVPG3775_005184-T1
GF00001722	TFCN2502E3341_000968-T1	DBVPG3775_005183-T1
GF00001723	TFCN2502E3341_000969-T1	DBVPG3775_005182-T1
GF00001724	TFCN2502E3341_000970-T1	DBVPG3775_005181-T1
GF00001725	TFCN2502E3341_000971-T1	DBVPG3775_005180-T1
GF00001726	TFCN2502E3341_000972-T1	DBVPG3775_005179-T1
GF00001727	TFCN2502E3341_000978-T1	DBVPG3775_005173-T1
GF00001728	TFCN2502E3341_000979-T1	DBVPG3775_005172-T1
GF00001729	TFCN2502E3341_002181-T1	DBVPG3775_000124-T1
GF00001730	TFCN2502E3341_000981-T1	DBVPG3775_005170-T1
GF00001731	TFCN2502E3341_000982-T1	DBVPG3775_005169-T1
GF00001732	TFCN2502E3341_011572-T1	DBVPG3775_005168-T1
GF00001733	TFCN2502E3341_011571-T1	DBVPG3775_005167-T1
GF00001734	TFCN2502E3341_000986-T1	DBVPG3775_005165-T1
GF00001735	TFCN2502E3341_000987-T1	DBVPG3775_005164-T1
GF00001736	TFCN2502E3341_000990-T1	DBVPG3775_005161-T1
GF00001737	TFCN2502E3341_000991-T1	DBVPG3775_005160-T1
GF00001738	TFCN2502E3341_011557-T1	DBVPG3775_005154-T1
GF00001739	TFCN2502E3341_000998-T1	DBVPG3775_005153-T1
GF00001740	TFCN2502E3341_000999-T1	DBVPG3775_005152-T1
GF00001741	TFCN2502E3341_001000-T1	DBVPG3775_005151-T1
GF00001742	TFCN2502E3341_011553-T1	DBVPG3775_005149-T1
GF00001743	TFCN2502E3341_001003-T1	DBVPG3775_005148-T1
GF00001744	TFCN2502E3341_001004-T1	DBVPG3775_005147-T1
GF00001745	TFCN2502E3341_001005-T1	DBVPG3775_005146-T1
GF00001746	TFCN2502E3341_001006-T1	DBVPG3775_007126-T1
GF00001747	TFCN2502E3341_001007-T1	DBVPG3775_007127-T1
GF00001748	TFCN2502E3341_001008-T1	DBVPG3775_007128-T1
GF00001749	TFCN2502E3341_001010-T1	DBVPG3775_007130-T1
GF00001750	TFCN2502E3341_012705-T1	DBVPG3775_006443-T1
GF00001751	TFCN2502E3341_001013-T1	DBVPG3775_007133-T1
GF00001752	TFCN2502E3341_001014-T1	DBVPG3775_007134-T1
GF00001753	TFCN2502E3341_014078-T1	DBVPG3775_007136-T1
GF00001754	TFCN2502E3341_001017-T1	DBVPG3775_007137-T1
GF00001755	TFCN2502E3341_001018-T1	DBVPG3775_007138-T1
GF00001756	TFCN2502E3341_001019-T1	DBVPG3775_007139-T1
GF00001757	TFCN2502E3341_001020-T1	DBVPG3775_007140-T1
GF00001758	TFCN2502E3341_012150-T1	DBVPG3775_007141-T1
GF00001759	TFCN2502E3341_012153-T1	DBVPG3775_007145-T1
GF00001760	TFCN2502E3341_012154-T1	DBVPG3775_007146-T1
GF00001761	TFCN2502E3341_013294-T1	DBVPG3775_003034-T1
GF00001762	TFCN2502E3341_001027-T1	DBVPG3775_007147-T1
GF00001763	TFCN2502E3341_001034-T1	DBVPG3775_007153-T1
GF00001764	TFCN2502E3341_001035-T1	DBVPG3775_007154-T1
GF00001765	TFCN2502E3341_001036-T1	DBVPG3775_007155-T1
GF00001766	TFCN2502E3341_012166-T1	DBVPG3775_007157-T1
GF00001767	TFCN2502E3341_010981-T1	DBVPG3775_006270-T1
GF00001768	TFCN2502E3341_001041-T1	DBVPG3775_007160-T1
GF00001769	TFCN2502E3341_001042-T1	DBVPG3775_007161-T1
GF00001770	TFCN2502E3341_012172-T1	DBVPG3775_007163-T1
GF00001771	TFCN2502E3341_001045-T1	DBVPG3775_007164-T1
GF00001772	TFCN2502E3341_001051-T1	DBVPG3775_005423-T1
GF00001773	TFCN2502E3341_001052-T1	DBVPG3775_005422-T1
GF00001774	TFCN2502E3341_001053-T1	DBVPG3775_005421-T1
GF00001775	TFCN2502E3341_001054-T1	DBVPG3775_005420-T1
GF00001776	TFCN2502E3341_001055-T1	DBVPG3775_005419-T1
GF00001777	TFCN2502E3341_001056-T1	DBVPG3775_005418-T1
GF00001778	TFCN2502E3341_001058-T1	DBVPG3775_005416-T1
GF00001779	TFCN2502E3341_001059-T1	DBVPG3775_005415-T1
GF00001780	TFCN2502E3341_001061-T1	DBVPG3775_005413-T1
GF00001781	TFCN2502E3341_010035-T1	DBVPG3775_005412-T1
GF00001782	TFCN2502E3341_001065-T1	DBVPG3775_005408-T1
GF00001783	TFCN2502E3341_001067-T1	DBVPG3775_005406-T1
GF00001784	TFCN2502E3341_010041-T1	DBVPG3775_005405-T1
GF00001785	TFCN2502E3341_010042-T1	DBVPG3775_005404-T1
GF00001786	TFCN2502E3341_001070-T1	DBVPG3775_005403-T1
GF00001787	TFCN2502E3341_001073-T1	DBVPG3775_005402-T1
GF00001788	TFCN2502E3341_001074-T1	DBVPG3775_005401-T1
GF00001789	TFCN2502E3341_001076-T1	DBVPG3775_005398-T1
GF00001790	TFCN2502E3341_001077-T1	DBVPG3775_005397-T1
GF00001791	TFCN2502E3341_001078-T1	DBVPG3775_005396-T1
GF00001792	TFCN2502E3341_001079-T1	DBVPG3775_005395-T1
GF00001793	TFCN2502E3341_010051-T1	DBVPG3775_005394-T1
GF00001794	TFCN2502E3341_001081-T1	DBVPG3775_005393-T1
GF00001795	TFCN2502E3341_001084-T1	DBVPG3775_005390-T1
GF00001796	TFCN2502E3341_001085-T1	DBVPG3775_005389-T1
GF00001797	TFCN2502E3341_001086-T1	DBVPG3775_005388-T1
GF00001798	TFCN2502E3341_010031-T1	DBVPG3775_005386-T1
GF00001799	TFCN2502E3341_010030-T1	DBVPG3775_005385-T1
GF00001800	TFCN2502E3341_001090-T1	DBVPG3775_005384-T1
GF00001801	TFCN2502E3341_010026-T1	DBVPG3775_005382-T1
GF00001802	TFCN2502E3341_010025-T1	DBVPG3775_005380-T1
GF00001803	TFCN2502E3341_001096-T1	DBVPG3775_005377-T1
GF00001804	TFCN2502E3341_001098-T1	DBVPG3775_005375-T1
GF00001805	TFCN2502E3341_001100-T1	DBVPG3775_005373-T1
GF00001806	TFCN2502E3341_001102-T1	DBVPG3775_005371-T1
GF00001807	TFCN2502E3341_006104-T1	DBVPG3775_006266-T1
GF00001808	TFCN2502E3341_001104-T1	DBVPG3775_005369-T1
GF00001809	TFCN2502E3341_001105-T1	DBVPG3775_005368-T1
GF00001810	TFCN2502E3341_001106-T1	DBVPG3775_005367-T1
GF00001811	TFCN2502E3341_001109-T1	DBVPG3775_005364-T1
GF00001812	TFCN2502E3341_001110-T1	DBVPG3775_005363-T1
GF00001813	TFCN2502E3341_002177-T1	DBVPG3775_000120-T1
GF00001814	TFCN2502E3341_001112-T1	DBVPG3775_005361-T1
GF00001815	TFCN2502E3341_001113-T1	DBVPG3775_005360-T1
GF00001816	TFCN2502E3341_001114-T1	DBVPG3775_005359-T1
GF00001817	TFCN2502E3341_001116-T1	DBVPG3775_005357-T1
GF00001818	TFCN2502E3341_007069-T1	DBVPG3775_002556-T1
GF00001819	TFCN2502E3341_001117-T1	DBVPG3775_005356-T1
GF00001820	TFCN2502E3341_001120-T1	DBVPG3775_006505-T1
GF00001821	TFCN2502E3341_001121-T1	DBVPG3775_006504-T1
GF00001822	TFCN2502E3341_001126-T1	DBVPG3775_006498-T1
GF00001823	TFCN2502E3341_001127-T1	DBVPG3775_006497-T1
GF00001824	TFCN2502E3341_001128-T1	DBVPG3775_006496-T1
GF00001825	TFCN2502E3341_001129-T1	DBVPG3775_006495-T1
GF00001826	TFCN2502E3341_001130-T1	DBVPG3775_006494-T1
GF00001827	TFCN2502E3341_005462-T1	DBVPG3775_006492-T1
GF00001828	TFCN2502E3341_001133-T1	DBVPG3775_006491-T1
GF00001829	TFCN2502E3341_001134-T1	DBVPG3775_006490-T1
GF00001830	TFCN2502E3341_001135-T1	DBVPG3775_006489-T1
