	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001266	TFCN17291Y1_000712-T1	DBVPG3775_003086-T1
GF00001267	TFCN17291Y1_000713-T1	DBVPG3775_003085-T1
GF00001268	TFCN17291Y1_000715-T1	DBVPG3775_003083-T1
GF00001269	TFCN17291Y1_000051-T1	DBVPG3775_003082-T1
GF00001270	TFCN17291Y1_012227-T1	DBVPG3775_002542-T1
GF00001271	TFCN17291Y1_004802-T1	DBVPG3775_003668-T1
GF00001272	TFCN17291Y1_000722-T1	DBVPG3775_003074-T1
GF00001273	TFCN17291Y1_000723-T1	DBVPG3775_003073-T1
GF00001274	TFCN17291Y1_000726-T1	DBVPG3775_003068-T1
GF00001275	TFCN17291Y1_000072-T1	DBVPG3775_003063-T1
GF00001276	TFCN17291Y1_000073-T1	DBVPG3775_003061-T1
GF00001277	TFCN17291Y1_000074-T1	DBVPG3775_003060-T1
GF00001278	TFCN17291Y1_000075-T1	DBVPG3775_003059-T1
GF00001279	TFCN17291Y1_000076-T1	DBVPG3775_003058-T1
GF00001280	TFCN17291Y1_000077-T1	DBVPG3775_003057-T1
GF00001281	TFCN17291Y1_000738-T1	DBVPG3775_003056-T1
GF00001282	TFCN17291Y1_000079-T1	DBVPG3775_003055-T1
GF00001283	TFCN17291Y1_000080-T1	DBVPG3775_003054-T1
GF00001284	TFCN17291Y1_000741-T1	DBVPG3775_003053-T1
GF00001285	TFCN17291Y1_000742-T1	DBVPG3775_003052-T1
GF00001286	TFCN17291Y1_000086-T1	DBVPG3775_003050-T1
GF00001287	TFCN17291Y1_000087-T1	DBVPG3775_003049-T1
GF00001288	TFCN17291Y1_000748-T1	DBVPG3775_005045-T1
GF00001289	TFCN17291Y1_000749-T1	DBVPG3775_005046-T1
GF00001290	TFCN17291Y1_000750-T1	DBVPG3775_005047-T1
GF00001291	TFCN17291Y1_000093-T1	DBVPG3775_005048-T1
GF00001292	TFCN17291Y1_005715-T1	DBVPG3775_001924-T1
GF00001293	TFCN17291Y1_010296-T1	DBVPG3775_002155-T1
GF00001294	TFCN17291Y1_000758-T1	DBVPG3775_005056-T1
GF00001295	TFCN17291Y1_000759-T1	DBVPG3775_005057-T1
GF00001296	TFCN17291Y1_000101-T1	DBVPG3775_005058-T1
GF00001297	TFCN17291Y1_000102-T1	DBVPG3775_005059-T1
GF00001298	TFCN17291Y1_000103-T1	DBVPG3775_005060-T1
GF00001299	TFCN17291Y1_000764-T1	DBVPG3775_005063-T1
GF00001300	TFCN17291Y1_000765-T1	DBVPG3775_005064-T1
GF00001301	TFCN17291Y1_000108-T1	DBVPG3775_005066-T1
GF00001302	TFCN17291Y1_000770-T1	DBVPG3775_005072-T1
GF00001303	TFCN17291Y1_000771-T1	DBVPG3775_005073-T1
GF00001304	TFCN17291Y1_000772-T1	DBVPG3775_005074-T1
GF00001305	TFCN17291Y1_000117-T1	DBVPG3775_005075-T1
GF00001306	TFCN17291Y1_000118-T1	DBVPG3775_005076-T1
GF00001307	TFCN17291Y1_000775-T1	DBVPG3775_005077-T1
GF00001308	TFCN17291Y1_000778-T1	DBVPG3775_005081-T1
GF00001309	TFCN17291Y1_000132-T1	DBVPG3775_005092-T1
GF00001310	TFCN17291Y1_000791-T1	DBVPG3775_005098-T1
GF00001311	TFCN17291Y1_000792-T1	DBVPG3775_005099-T1
GF00001312	TFCN17291Y1_000795-T1	DBVPG3775_005102-T1
GF00001313	TFCN17291Y1_000796-T1	DBVPG3775_005103-T1
GF00001314	TFCN17291Y1_000797-T1	DBVPG3775_005104-T1
GF00001315	TFCN17291Y1_000799-T1	DBVPG3775_005107-T1
GF00001316	TFCN17291Y1_000800-T1	DBVPG3775_005108-T1
GF00001317	TFCN17291Y1_000802-T1	DBVPG3775_005110-T1
GF00001318	TFCN17291Y1_000803-T1	DBVPG3775_005111-T1
GF00001319	TFCN17291Y1_000417-T1	DBVPG3775_000252-T1
GF00001320	TFCN17291Y1_000809-T1	DBVPG3775_005117-T1
GF00001321	TFCN17291Y1_000154-T1	DBVPG3775_005118-T1
GF00001322	TFCN17291Y1_000811-T1	DBVPG3775_005119-T1
GF00001323	TFCN17291Y1_000812-T1	DBVPG3775_005120-T1
GF00001324	TFCN17291Y1_000157-T1	DBVPG3775_005121-T1
GF00001325	TFCN17291Y1_000818-T1	DBVPG3775_005126-T1
GF00001326	TFCN17291Y1_000165-T1	DBVPG3775_005130-T1
GF00001327	TFCN17291Y1_000822-T1	DBVPG3775_005131-T1
GF00001328	TFCN17291Y1_000167-T1	DBVPG3775_005132-T1
GF00001329	TFCN17291Y1_000824-T1	DBVPG3775_005133-T1
GF00001330	TFCN17291Y1_000825-T1	DBVPG3775_005134-T1
GF00001331	TFCN17291Y1_000171-T1	DBVPG3775_005136-T1
GF00001332	TFCN17291Y1_000172-T1	DBVPG3775_005137-T1
GF00001333	TFCN17291Y1_000830-T1	DBVPG3775_005140-T1
GF00001334	TFCN17291Y1_000176-T1	DBVPG3775_005142-T1
GF00001335	TFCN17291Y1_006881-T1	DBVPG3775_003973-T1
GF00001336	TFCN17291Y1_006882-T1	DBVPG3775_003974-T1
GF00001337	TFCN17291Y1_000184-T1	DBVPG3775_003975-T1
GF00001338	TFCN17291Y1_006884-T1	DBVPG3775_003976-T1
GF00001339	TFCN17291Y1_006885-T1	DBVPG3775_003977-T1
GF00001340	TFCN17291Y1_006886-T1	DBVPG3775_003978-T1
GF00001341	TFCN17291Y1_000188-T1	DBVPG3775_003979-T1
GF00001342	TFCN17291Y1_006890-T1	DBVPG3775_003983-T1
GF00001343	TFCN17291Y1_006891-T1	DBVPG3775_003984-T1
GF00001344	TFCN17291Y1_006894-T1	DBVPG3775_003987-T1
GF00001345	TFCN17291Y1_000195-T1	DBVPG3775_003988-T1
GF00001346	TFCN17291Y1_006896-T1	DBVPG3775_003989-T1
GF00001347	TFCN17291Y1_000197-T1	DBVPG3775_003990-T1
GF00001348	TFCN17291Y1_000201-T1	DBVPG3775_003998-T1
GF00001349	TFCN17291Y1_000202-T1	DBVPG3775_003999-T1
GF00001350	TFCN17291Y1_006903-T1	DBVPG3775_004000-T1
GF00001351	TFCN17291Y1_000204-T1	DBVPG3775_004001-T1
GF00001352	TFCN17291Y1_000206-T1	DBVPG3775_004003-T1
GF00001353	TFCN17291Y1_000207-T1	DBVPG3775_004004-T1
GF00001354	TFCN17291Y1_006909-T1	DBVPG3775_004006-T1
GF00001355	TFCN17291Y1_006910-T1	DBVPG3775_004007-T1
GF00001356	TFCN17291Y1_000212-T1	DBVPG3775_004009-T1
GF00001357	TFCN17291Y1_006913-T1	DBVPG3775_004010-T1
GF00001358	TFCN17291Y1_006914-T1	DBVPG3775_004011-T1
GF00001359	TFCN17291Y1_006915-T1	DBVPG3775_004012-T1
GF00001360	TFCN17291Y1_000216-T1	DBVPG3775_004013-T1
GF00001361	TFCN17291Y1_000217-T1	DBVPG3775_004014-T1
GF00001362	TFCN17291Y1_006918-T1	DBVPG3775_004015-T1
GF00001363	TFCN17291Y1_000220-T1	DBVPG3775_004017-T1
GF00001364	TFCN17291Y1_000221-T1	DBVPG3775_004018-T1
GF00001365	TFCN17291Y1_006924-T1	DBVPG3775_004022-T1
GF00001366	TFCN17291Y1_000225-T1	DBVPG3775_004023-T1
GF00001367	TFCN17291Y1_000226-T1	DBVPG3775_004024-T1
GF00001368	TFCN17291Y1_000228-T1	DBVPG3775_004026-T1
GF00001369	TFCN17291Y1_000229-T1	DBVPG3775_004027-T1
GF00001370	TFCN17291Y1_000230-T1	DBVPG3775_004028-T1
GF00001371	TFCN17291Y1_000232-T1	DBVPG3775_004030-T1
GF00001372	TFCN17291Y1_000234-T1	DBVPG3775_004032-T1
GF00001373	TFCN17291Y1_001858-T1	DBVPG3775_002919-T1
GF00001374	TFCN17291Y1_000582-T1	DBVPG3775_000069-T1
GF00001375	TFCN17291Y1_006944-T1	DBVPG3775_004043-T1
GF00001376	TFCN17291Y1_006945-T1	DBVPG3775_004044-T1
GF00001377	TFCN17291Y1_006946-T1	DBVPG3775_004045-T1
GF00001378	TFCN17291Y1_000244-T1	DBVPG3775_004046-T1
GF00001379	TFCN17291Y1_007785-T1	DBVPG3775_004047-T1
GF00001380	TFCN17291Y1_000246-T1	DBVPG3775_004048-T1
GF00001381	TFCN17291Y1_007787-T1	DBVPG3775_004049-T1
GF00001382	TFCN17291Y1_000248-T1	DBVPG3775_004050-T1
GF00001383	TFCN17291Y1_006461-T1	DBVPG3775_005817-T1
GF00001384	TFCN17291Y1_007790-T1	DBVPG3775_004052-T1
GF00001385	TFCN17291Y1_000251-T1	DBVPG3775_004054-T1
GF00001386	TFCN17291Y1_007796-T1	DBVPG3775_004058-T1
GF00001387	TFCN17291Y1_004565-T1	DBVPG3775_004769-T1
GF00001388	TFCN17291Y1_000255-T1	DBVPG3775_004059-T1
GF00001389	TFCN17291Y1_000258-T1	DBVPG3775_004062-T1
GF00001390	TFCN17291Y1_000259-T1	DBVPG3775_004063-T1
GF00001391	TFCN17291Y1_000260-T1	DBVPG3775_004064-T1
GF00001392	TFCN17291Y1_007805-T1	DBVPG3775_004068-T1
GF00001393	TFCN17291Y1_000263-T1	DBVPG3775_004069-T1
GF00001394	TFCN17291Y1_007807-T1	DBVPG3775_004070-T1
GF00001395	TFCN17291Y1_000265-T1	DBVPG3775_004071-T1
GF00001396	TFCN17291Y1_000267-T1	DBVPG3775_004075-T1
GF00001397	TFCN17291Y1_007812-T1	DBVPG3775_004076-T1
GF00001398	TFCN17291Y1_000269-T1	DBVPG3775_004077-T1
GF00001399	TFCN17291Y1_007814-T1	DBVPG3775_004078-T1
GF00001400	TFCN17291Y1_007815-T1	DBVPG3775_004079-T1
GF00001401	TFCN17291Y1_007817-T1	DBVPG3775_004081-T1
GF00001402	TFCN17291Y1_007818-T1	DBVPG3775_004082-T1
GF00001403	TFCN17291Y1_012171-T1	DBVPG3775_003142-T1
GF00001404	TFCN17291Y1_004215-T1	DBVPG3775_004137-T1
GF00001405	TFCN17291Y1_007822-T1	DBVPG3775_004088-T1
GF00001406	TFCN17291Y1_007824-T1	DBVPG3775_004091-T1
GF00001407	TFCN17291Y1_000281-T1	DBVPG3775_004092-T1
GF00001408	TFCN17291Y1_007826-T1	DBVPG3775_004093-T1
GF00001409	TFCN17291Y1_000283-T1	DBVPG3775_004094-T1
GF00001410	TFCN17291Y1_007828-T1	DBVPG3775_004095-T1
GF00001411	TFCN17291Y1_000285-T1	DBVPG3775_004096-T1
GF00001412	TFCN17291Y1_000287-T1	DBVPG3775_004098-T1
GF00001413	TFCN17291Y1_007832-T1	DBVPG3775_004099-T1
GF00001414	TFCN17291Y1_007833-T1	DBVPG3775_004100-T1
GF00001415	TFCN17291Y1_007834-T1	DBVPG3775_004101-T1
GF00001416	TFCN17291Y1_000291-T1	DBVPG3775_004102-T1
GF00001417	TFCN17291Y1_007837-T1	DBVPG3775_004104-T1
GF00001418	TFCN17291Y1_000294-T1	DBVPG3775_004105-T1
GF00001419	TFCN17291Y1_000295-T1	DBVPG3775_004106-T1
GF00001420	TFCN17291Y1_004237-T1	DBVPG3775_004162-T1
GF00001421	TFCN17291Y1_007841-T1	DBVPG3775_004109-T1
GF00001422	TFCN17291Y1_000301-T1	DBVPG3775_004110-T1
GF00001423	TFCN17291Y1_007667-T1	DBVPG3775_004111-T1
GF00001424	TFCN17291Y1_000303-T1	DBVPG3775_004112-T1
GF00001425	TFCN17291Y1_007669-T1	DBVPG3775_004350-T1
GF00001426	TFCN17291Y1_000309-T1	DBVPG3775_004345-T1
GF00001427	TFCN17291Y1_007673-T1	DBVPG3775_004344-T1
GF00001428	TFCN17291Y1_007676-T1	DBVPG3775_004341-T1
GF00001429	TFCN17291Y1_000313-T1	DBVPG3775_004340-T1
GF00001430	TFCN17291Y1_000316-T1	DBVPG3775_004337-T1
GF00001431	TFCN17291Y1_007683-T1	DBVPG3775_004334-T1
GF00001432	TFCN17291Y1_007687-T1	DBVPG3775_004330-T1
GF00001433	TFCN17291Y1_007689-T1	DBVPG3775_004328-T1
GF00001434	TFCN17291Y1_007692-T1	DBVPG3775_004323-T1
GF00001435	TFCN17291Y1_000327-T1	DBVPG3775_004322-T1
GF00001436	TFCN17291Y1_000328-T1	DBVPG3775_004321-T1
GF00001437	TFCN17291Y1_007698-T1	DBVPG3775_004317-T1
GF00001438	TFCN17291Y1_007699-T1	DBVPG3775_004316-T1
GF00001439	TFCN17291Y1_000334-T1	DBVPG3775_004315-T1
GF00001440	TFCN17291Y1_000335-T1	DBVPG3775_004314-T1
GF00001441	TFCN17291Y1_007702-T1	DBVPG3775_004313-T1
GF00001442	TFCN17291Y1_007703-T1	DBVPG3775_004312-T1
GF00001443	TFCN17291Y1_000342-T1	DBVPG3775_004305-T1
GF00001444	TFCN17291Y1_000343-T1	DBVPG3775_004304-T1
GF00001445	TFCN17291Y1_007712-T1	DBVPG3775_004303-T1
GF00001446	TFCN17291Y1_000345-T1	DBVPG3775_004302-T1
GF00001447	TFCN17291Y1_000350-T1	DBVPG3775_004295-T1
GF00001448	TFCN17291Y1_000354-T1	DBVPG3775_004292-T1
GF00001449	TFCN17291Y1_000355-T1	DBVPG3775_004291-T1
GF00001450	TFCN17291Y1_000356-T1	DBVPG3775_004290-T1
GF00001451	TFCN17291Y1_010951-T1	DBVPG3775_004286-T1
GF00001452	TFCN17291Y1_000362-T1	DBVPG3775_004285-T1
GF00001453	TFCN17291Y1_010949-T1	DBVPG3775_004283-T1
GF00001454	TFCN17291Y1_010948-T1	DBVPG3775_004282-T1
GF00001455	TFCN17291Y1_000366-T1	DBVPG3775_004281-T1
GF00001456	TFCN17291Y1_000367-T1	DBVPG3775_004280-T1
GF00001457	TFCN17291Y1_010944-T1	DBVPG3775_004278-T1
GF00001458	TFCN17291Y1_010942-T1	DBVPG3775_004276-T1
GF00001459	TFCN17291Y1_000371-T1	DBVPG3775_004275-T1
GF00001460	TFCN17291Y1_000374-T1	DBVPG3775_004271-T1
GF00001461	TFCN17291Y1_000375-T1	DBVPG3775_004270-T1
GF00001462	TFCN17291Y1_000378-T1	DBVPG3775_000299-T1
GF00001463	TFCN17291Y1_001876-T1	DBVPG3775_002899-T1
GF00001464	TFCN17291Y1_006274-T1	DBVPG3775_007110-T1
GF00001465	TFCN17291Y1_001887-T1	DBVPG3775_002885-T1
GF00001466	TFCN17291Y1_000380-T1	DBVPG3775_000297-T1
GF00001467	TFCN17291Y1_005133-T1	DBVPG3775_000294-T1
GF00001468	TFCN17291Y1_005129-T1	DBVPG3775_000289-T1
GF00001469	TFCN17291Y1_000388-T1	DBVPG3775_000286-T1
GF00001470	TFCN17291Y1_005126-T1	DBVPG3775_000285-T1
GF00001471	TFCN17291Y1_005125-T1	DBVPG3775_000284-T1
GF00001472	TFCN17291Y1_000393-T1	DBVPG3775_000280-T1
GF00001473	TFCN17291Y1_000394-T1	DBVPG3775_000279-T1
GF00001474	TFCN17291Y1_000395-T1	DBVPG3775_000277-T1
GF00001475	TFCN17291Y1_000396-T1	DBVPG3775_000276-T1
GF00001476	TFCN17291Y1_000397-T1	DBVPG3775_000275-T1
GF00001477	TFCN17291Y1_000398-T1	DBVPG3775_000274-T1
GF00001478	TFCN17291Y1_000399-T1	DBVPG3775_000273-T1
GF00001479	TFCN17291Y1_005115-T1	DBVPG3775_000272-T1
GF00001480	TFCN17291Y1_012241-T1	DBVPG3775_004662-T1
GF00001481	TFCN17291Y1_008824-T1	DBVPG3775_003291-T1
GF00001482	TFCN17291Y1_000404-T1	DBVPG3775_000267-T1
GF00001483	TFCN17291Y1_000405-T1	DBVPG3775_000266-T1
GF00001484	TFCN17291Y1_010741-T1	DBVPG3775_000265-T1
GF00001485	TFCN17291Y1_000407-T1	DBVPG3775_000264-T1
GF00001486	TFCN17291Y1_000409-T1	DBVPG3775_000262-T1
GF00001487	TFCN17291Y1_000410-T1	DBVPG3775_000261-T1
GF00001488	TFCN17291Y1_010746-T1	DBVPG3775_000260-T1
GF00001489	TFCN17291Y1_000412-T1	DBVPG3775_000259-T1
GF00001490	TFCN17291Y1_010378-T1	DBVPG3775_001459-T1
GF00001491	TFCN17291Y1_004400-T1	DBVPG3775_004472-T1
GF00001492	TFCN17291Y1_010750-T1	DBVPG3775_000255-T1
GF00001493	TFCN17291Y1_000418-T1	DBVPG3775_000251-T1
GF00001494	TFCN17291Y1_010755-T1	DBVPG3775_000247-T1
GF00001495	TFCN17291Y1_000421-T1	DBVPG3775_000246-T1
GF00001496	TFCN17291Y1_000422-T1	DBVPG3775_000245-T1
GF00001497	TFCN17291Y1_010758-T1	DBVPG3775_000244-T1
GF00001498	TFCN17291Y1_000424-T1	DBVPG3775_000243-T1
GF00001499	TFCN17291Y1_000425-T1	DBVPG3775_000242-T1
GF00001500	TFCN17291Y1_010761-T1	DBVPG3775_000241-T1
GF00001501	TFCN17291Y1_010762-T1	DBVPG3775_000240-T1
GF00001502	TFCN17291Y1_000428-T1	DBVPG3775_000239-T1
GF00001503	TFCN17291Y1_000430-T1	DBVPG3775_000237-T1
GF00001504	TFCN17291Y1_000431-T1	DBVPG3775_000236-T1
GF00001505	TFCN17291Y1_005960-T1	DBVPG3775_000235-T1
GF00001506	TFCN17291Y1_000435-T1	DBVPG3775_000232-T1
GF00001507	TFCN17291Y1_000436-T1	DBVPG3775_000231-T1
GF00001508	TFCN17291Y1_005966-T1	DBVPG3775_000229-T1
GF00001509	TFCN17291Y1_000442-T1	DBVPG3775_000225-T1
GF00001510	TFCN17291Y1_005970-T1	DBVPG3775_000224-T1
GF00001511	TFCN17291Y1_000444-T1	DBVPG3775_000223-T1
GF00001512	TFCN17291Y1_000445-T1	DBVPG3775_000222-T1
GF00001513	TFCN17291Y1_000446-T1	DBVPG3775_000221-T1
GF00001514	TFCN17291Y1_000449-T1	DBVPG3775_000218-T1
GF00001515	TFCN17291Y1_000450-T1	DBVPG3775_000217-T1
GF00001516	TFCN17291Y1_000453-T1	DBVPG3775_000214-T1
GF00001517	TFCN17291Y1_000455-T1	DBVPG3775_000213-T1
GF00001518	TFCN17291Y1_000456-T1	DBVPG3775_000212-T1
GF00001519	TFCN17291Y1_000458-T1	DBVPG3775_000210-T1
GF00001520	TFCN17291Y1_005985-T1	DBVPG3775_000209-T1
GF00001521	TFCN17291Y1_005988-T1	DBVPG3775_000205-T1
GF00001522	TFCN17291Y1_000465-T1	DBVPG3775_000201-T1
GF00001523	TFCN17291Y1_000466-T1	DBVPG3775_000200-T1
GF00001524	TFCN17291Y1_000467-T1	DBVPG3775_000199-T1
GF00001525	TFCN17291Y1_000468-T1	DBVPG3775_000198-T1
GF00001526	TFCN17291Y1_000469-T1	DBVPG3775_000197-T1
GF00001527	TFCN17291Y1_005998-T1	DBVPG3775_000188-T1
GF00001528	TFCN17291Y1_005999-T1	DBVPG3775_000187-T1
GF00001529	TFCN17291Y1_000479-T1	DBVPG3775_000184-T1
GF00001530	TFCN17291Y1_006002-T1	DBVPG3775_000183-T1
GF00001531	TFCN17291Y1_000481-T1	DBVPG3775_000182-T1
GF00001532	TFCN17291Y1_000482-T1	DBVPG3775_000181-T1
GF00001533	TFCN17291Y1_000483-T1	DBVPG3775_000180-T1
GF00001534	TFCN17291Y1_000486-T1	DBVPG3775_000178-T1
GF00001535	TFCN17291Y1_000487-T1	DBVPG3775_000177-T1
GF00001536	TFCN17291Y1_000491-T1	DBVPG3775_000172-T1
GF00001537	TFCN17291Y1_000492-T1	DBVPG3775_000171-T1
GF00001538	TFCN17291Y1_000494-T1	DBVPG3775_000169-T1
GF00001539	TFCN17291Y1_000496-T1	DBVPG3775_000166-T1
GF00001540	TFCN17291Y1_000497-T1	DBVPG3775_000165-T1
GF00001541	TFCN17291Y1_006020-T1	DBVPG3775_000162-T1
GF00001542	TFCN17291Y1_000501-T1	DBVPG3775_000161-T1
GF00001543	TFCN17291Y1_000502-T1	DBVPG3775_000160-T1
GF00001544	TFCN17291Y1_000503-T1	DBVPG3775_000159-T1
GF00001545	TFCN17291Y1_006024-T1	DBVPG3775_000158-T1
GF00001546	TFCN17291Y1_006025-T1	DBVPG3775_000157-T1
GF00001547	TFCN17291Y1_000506-T1	DBVPG3775_000156-T1
GF00001548	TFCN17291Y1_000507-T1	DBVPG3775_000155-T1
GF00001549	TFCN17291Y1_000508-T1	DBVPG3775_000154-T1
GF00001550	TFCN17291Y1_000510-T1	DBVPG3775_000152-T1
GF00001551	TFCN17291Y1_000514-T1	DBVPG3775_000147-T1
GF00001552	TFCN17291Y1_009584-T1	DBVPG3775_000144-T1
GF00001553	TFCN17291Y1_000518-T1	DBVPG3775_000142-T1
GF00001554	TFCN17291Y1_009578-T1	DBVPG3775_000138-T1
GF00001555	TFCN17291Y1_000523-T1	DBVPG3775_000137-T1
GF00001556	TFCN17291Y1_000524-T1	DBVPG3775_000136-T1
GF00001557	TFCN17291Y1_000527-T1	DBVPG3775_000133-T1
GF00001558	TFCN17291Y1_000528-T1	DBVPG3775_000132-T1
GF00001559	TFCN17291Y1_000529-T1	DBVPG3775_000131-T1
GF00001560	TFCN17291Y1_009570-T1	DBVPG3775_000127-T1
GF00001561	TFCN17291Y1_009569-T1	DBVPG3775_000126-T1
GF00001562	TFCN17291Y1_009568-T1	DBVPG3775_000125-T1
GF00001563	TFCN17291Y1_009567-T1	DBVPG3775_000124-T1
GF00001564	TFCN17291Y1_009564-T1	DBVPG3775_000121-T1
GF00001565	TFCN17291Y1_000540-T1	DBVPG3775_000119-T1
GF00001566	TFCN17291Y1_009561-T1	DBVPG3775_000118-T1
GF00001567	TFCN17291Y1_009560-T1	DBVPG3775_000117-T1
GF00001568	TFCN17291Y1_000543-T1	DBVPG3775_000116-T1
GF00001569	TFCN17291Y1_000544-T1	DBVPG3775_000115-T1
GF00001570	TFCN17291Y1_009556-T1	DBVPG3775_000113-T1
GF00001571	TFCN17291Y1_009555-T1	DBVPG3775_000112-T1
GF00001572	TFCN17291Y1_008078-T1	DBVPG3775_006667-T1
GF00001573	TFCN17291Y1_000550-T1	DBVPG3775_000107-T1
GF00001574	TFCN17291Y1_000551-T1	DBVPG3775_000106-T1
GF00001575	TFCN17291Y1_006513-T1	DBVPG3775_003884-T1
GF00001576	TFCN17291Y1_000553-T1	DBVPG3775_000104-T1
GF00001577	TFCN17291Y1_000557-T1	DBVPG3775_000099-T1
GF00001578	TFCN17291Y1_000558-T1	DBVPG3775_000098-T1
GF00001579	TFCN17291Y1_006039-T1	DBVPG3775_006045-T1
GF00001580	TFCN17291Y1_000562-T1	DBVPG3775_000093-T1
GF00001581	TFCN17291Y1_005461-T1	DBVPG3775_000086-T1
GF00001582	TFCN17291Y1_000570-T1	DBVPG3775_000083-T1
GF00001583	TFCN17291Y1_008734-T1	DBVPG3775_002024-T1
GF00001584	TFCN17291Y1_000572-T1	DBVPG3775_000080-T1
GF00001585	TFCN17291Y1_000574-T1	DBVPG3775_000078-T1
GF00001586	TFCN17291Y1_000577-T1	DBVPG3775_000075-T1
GF00001587	TFCN17291Y1_005471-T1	DBVPG3775_000074-T1
GF00001588	TFCN17291Y1_000580-T1	DBVPG3775_000072-T1
GF00001589	TFCN17291Y1_005477-T1	DBVPG3775_000066-T1
GF00001590	TFCN17291Y1_012470-T1	DBVPG3775_006782-T1
GF00001591	TFCN17291Y1_005484-T1	DBVPG3775_000056-T1
GF00001592	TFCN17291Y1_000590-T1	DBVPG3775_000055-T1
GF00001593	TFCN17291Y1_002600-T1	DBVPG3775_005219-T1
GF00001594	TFCN17291Y1_000592-T1	DBVPG3775_000053-T1
GF00001595	TFCN17291Y1_008859-T1	DBVPG3775_000355-T1
GF00001596	TFCN17291Y1_000594-T1	DBVPG3775_000051-T1
GF00001597	TFCN17291Y1_000595-T1	DBVPG3775_000050-T1
GF00001598	TFCN17291Y1_000598-T1	DBVPG3775_000046-T1
GF00001599	TFCN17291Y1_000600-T1	DBVPG3775_000043-T1
GF00001600	TFCN17291Y1_005496-T1	DBVPG3775_000042-T1
GF00001601	TFCN17291Y1_005497-T1	DBVPG3775_000041-T1
GF00001602	TFCN17291Y1_005142-T1	DBVPG3775_000306-T1
GF00001603	TFCN17291Y1_006798-T1	DBVPG3775_003213-T1
GF00001604	TFCN17291Y1_006797-T1	DBVPG3775_003212-T1
GF00001605	TFCN17291Y1_006796-T1	DBVPG3775_003211-T1
GF00001606	TFCN17291Y1_000608-T1	DBVPG3775_003208-T1
GF00001607	TFCN17291Y1_006793-T1	DBVPG3775_003205-T1
GF00001608	TFCN17291Y1_006809-T1	DBVPG3775_003201-T1
GF00001609	TFCN17291Y1_000614-T1	DBVPG3775_003200-T1
GF00001610	TFCN17291Y1_000615-T1	DBVPG3775_003199-T1
GF00001611	TFCN17291Y1_006813-T1	DBVPG3775_003197-T1
GF00001612	TFCN17291Y1_007035-T1	DBVPG3775_004482-T1
GF00001613	TFCN17291Y1_006815-T1	DBVPG3775_003194-T1
GF00001614	TFCN17291Y1_006816-T1	DBVPG3775_003193-T1
GF00001615	TFCN17291Y1_006817-T1	DBVPG3775_003192-T1
GF00001616	TFCN17291Y1_000622-T1	DBVPG3775_003191-T1
GF00001617	TFCN17291Y1_000623-T1	DBVPG3775_003190-T1
GF00001618	TFCN17291Y1_011167-T1	DBVPG3775_003189-T1
GF00001619	TFCN17291Y1_011164-T1	DBVPG3775_003184-T1
GF00001620	TFCN17291Y1_000628-T1	DBVPG3775_003183-T1
GF00001621	TFCN17291Y1_000631-T1	DBVPG3775_003178-T1
GF00001622	TFCN17291Y1_000634-T1	DBVPG3775_003175-T1
GF00001623	TFCN17291Y1_000635-T1	DBVPG3775_003174-T1
GF00001624	TFCN17291Y1_011156-T1	DBVPG3775_003173-T1
GF00001625	TFCN17291Y1_000638-T1	DBVPG3775_003171-T1
GF00001626	TFCN17291Y1_000641-T1	DBVPG3775_003168-T1
GF00001627	TFCN17291Y1_000642-T1	DBVPG3775_003167-T1
GF00001628	TFCN17291Y1_002369-T1	DBVPG3775_003893-T1
GF00001629	TFCN17291Y1_002558-T1	DBVPG3775_001039-T1
GF00001630	TFCN17291Y1_000643-T1	DBVPG3775_003166-T1
GF00001631	TFCN17291Y1_000644-T1	DBVPG3775_003165-T1
GF00001632	TFCN17291Y1_000645-T1	DBVPG3775_003164-T1
GF00001633	TFCN17291Y1_002273-T1	DBVPG3775_002391-T1
GF00001634	TFCN17291Y1_012183-T1	DBVPG3775_003157-T1
GF00001635	TFCN17291Y1_000653-T1	DBVPG3775_003155-T1
GF00001636	TFCN17291Y1_000654-T1	DBVPG3775_003154-T1
GF00001637	TFCN17291Y1_000657-T1	DBVPG3775_003150-T1
GF00001638	TFCN17291Y1_012176-T1	DBVPG3775_003148-T1
GF00001639	TFCN17291Y1_012175-T1	DBVPG3775_003146-T1
GF00001640	TFCN17291Y1_000662-T1	DBVPG3775_003145-T1
GF00001641	TFCN17291Y1_012173-T1	DBVPG3775_003144-T1
GF00001642	TFCN17291Y1_007751-T1	DBVPG3775_001081-T1
GF00001643	TFCN17291Y1_010702-T1	DBVPG3775_001891-T1
GF00001644	TFCN17291Y1_006114-T1	DBVPG3775_006311-T1
GF00001645	TFCN17291Y1_007403-T1	DBVPG3775_002852-T1
GF00001646	TFCN17291Y1_000833-T1	DBVPG3775_001335-T1
GF00001647	TFCN17291Y1_001401-T1	DBVPG3775_001332-T1
GF00001648	TFCN17291Y1_000836-T1	DBVPG3775_001331-T1
GF00001649	TFCN17291Y1_000837-T1	DBVPG3775_001330-T1
GF00001650	TFCN17291Y1_000839-T1	DBVPG3775_001327-T1
GF00001651	TFCN17291Y1_001406-T1	DBVPG3775_001326-T1
GF00001652	TFCN17291Y1_000841-T1	DBVPG3775_001325-T1
