	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000508	TFCN17291Y1_003191-T1, TFCN17291Y1_003587-T1, TFCN17291Y1_004034-T1, TFCN17291Y1_011807-T1	DBVPG3775_000878-T1, DBVPG3775_001640-T1
GF00000509	TFCN17291Y1_005510-T1, TFCN17291Y1_007061-T1, TFCN17291Y1_005511-T1, TFCN17291Y1_007063-T1	DBVPG3775_000025-T1, DBVPG3775_000027-T1
GF00000510	TFCN17291Y1_008092-T1, TFCN17291Y1_012736-T1, TFCN17291Y1_008093-T1, TFCN17291Y1_012802-T1	DBVPG3775_006651-T1, DBVPG3775_006652-T1
GF00000511	TFCN17291Y1_003299-T1, TFCN17291Y1_004737-T1, TFCN17291Y1_003778-T1, TFCN17291Y1_008034-T1	DBVPG3775_004409-T1, DBVPG3775_006427-T1
GF00000512	TFCN17291Y1_004996-T1, TFCN17291Y1_009267-T1, TFCN17291Y1_012134-T1, TFCN17291Y1_008327-T1	DBVPG3775_001828-T1, DBVPG3775_004553-T1
GF00000513	TFCN17291Y1_003323-T1, TFCN17291Y1_004763-T1, TFCN17291Y1_012235-T1, TFCN17291Y1_008179-T1	DBVPG3775_002550-T1, DBVPG3775_006453-T1
GF00000514	TFCN17291Y1_003334-T1, TFCN17291Y1_004772-T1, TFCN17291Y1_008161-T1, TFCN17291Y1_010097-T1	DBVPG3775_002569-T1, DBVPG3775_007473-T1
GF00000515	TFCN17291Y1_003360-T1, TFCN17291Y1_010647-T1, TFCN17291Y1_009592-T1, TFCN17291Y1_003388-T1	DBVPG3775_000701-T1, DBVPG3775_006998-T1
GF00000516	TFCN17291Y1_003379-T1, TFCN17291Y1_011638-T1, TFCN17291Y1_004711-T1, TFCN17291Y1_009717-T1	DBVPG3775_006965-T1, DBVPG3775_007514-T1
GF00000517	TFCN17291Y1_003383-T1, TFCN17291Y1_011642-T1, TFCN17291Y1_007626-T1, TFCN17291Y1_004574-T1	DBVPG3775_004756-T1, DBVPG3775_007546-T1
GF00000518	TFCN17291Y1_003390-T1, TFCN17291Y1_009590-T1, TFCN17291Y1_005151-T1, TFCN17291Y1_010791-T1	DBVPG3775_000315-T1, DBVPG3775_000699-T1
GF00000519	TFCN17291Y1_012945-T1, TFCN17291Y1_003395-T1, TFCN17291Y1_011826-T1, TFCN17291Y1_007558-T1	DBVPG3775_000693-T1, DBVPG3775_007329-T1
GF00000520	TFCN17291Y1_003430-T1, TFCN17291Y1_012544-T1, TFCN17291Y1_011214-T1, TFCN17291Y1_006480-T1	DBVPG3775_000653-T1, DBVPG3775_007376-T1
GF00000521	TFCN17291Y1_003458-T1, TFCN17291Y1_010430-T1, TFCN17291Y1_003459-T1	DBVPG3775_000620-T1, DBVPG3775_000621-T1, DBVPG3775_000622-T1
GF00000522	TFCN17291Y1_003463-T1, TFCN17291Y1_010426-T1, TFCN17291Y1_004492-T1, TFCN17291Y1_010344-T1	DBVPG3775_000616-T1, DBVPG3775_003569-T1
GF00000523	TFCN17291Y1_003479-T1, TFCN17291Y1_012452-T1, TFCN17291Y1_004276-T1, TFCN17291Y1_010705-T1	DBVPG3775_000594-T1, DBVPG3775_001980-T1
GF00000524	TFCN17291Y1_003618-T1, TFCN17291Y1_007389-T1, TFCN17291Y1_009072-T1, TFCN17291Y1_005382-T1	DBVPG3775_001419-T1, DBVPG3775_002838-T1
GF00000525	TFCN17291Y1_003728-T1, TFCN17291Y1_004403-T1, TFCN17291Y1_003942-T1, TFCN17291Y1_004870-T1	DBVPG3775_001747-T1, DBVPG3775_004469-T1
GF00000526	TFCN17291Y1_003747-T1, TFCN17291Y1_004420-T1, TFCN17291Y1_006972-T1, TFCN17291Y1_007229-T1	DBVPG3775_001796-T1, DBVPG3775_004449-T1
GF00000527	TFCN17291Y1_003765-T1, TFCN17291Y1_004444-T1, TFCN17291Y1_003766-T1, TFCN17291Y1_012908-T1	DBVPG3775_004422-T1, DBVPG3775_004423-T1
GF00000528	TFCN17291Y1_003784-T1, TFCN17291Y1_008028-T1, TFCN17291Y1_004020-T1, TFCN17291Y1_011794-T1	DBVPG3775_001657-T1, DBVPG3775_004403-T1
GF00000529	TFCN17291Y1_003801-T1, TFCN17291Y1_008010-T1, TFCN17291Y1_003802-T1, TFCN17291Y1_008009-T1	DBVPG3775_004381-T1, DBVPG3775_004382-T1
GF00000530	TFCN17291Y1_003941-T1, TFCN17291Y1_004869-T1, TFCN17291Y1_004858-T1, TFCN17291Y1_006690-T1	DBVPG3775_001748-T1, DBVPG3775_006738-T1
GF00000531	TFCN17291Y1_003974-T1, TFCN17291Y1_004902-T1, TFCN17291Y1_003975-T1	DBVPG3775_001708-T1, DBVPG3775_001709-T1, DBVPG3775_001710-T1
GF00000532	TFCN17291Y1_004006-T1, TFCN17291Y1_004930-T1, TFCN17291Y1_004931-T1	DBVPG3775_000071-T1, DBVPG3775_001674-T1, DBVPG3775_001675-T1
GF00000533	TFCN17291Y1_008237-T1, TFCN17291Y1_011791-T1, TFCN17291Y1_009853-T1, TFCN17291Y1_012531-T1	DBVPG3775_003404-T1, DBVPG3775_006021-T1
GF00000534	TFCN17291Y1_004048-T1, TFCN17291Y1_011466-T1, TFCN17291Y1_011467-T1	DBVPG3775_001506-T1, DBVPG3775_001507-T1, DBVPG3775_001508-T1
GF00000535	TFCN17291Y1_004067-T1, TFCN17291Y1_005833-T1, TFCN17291Y1_008794-T1, TFCN17291Y1_010190-T1	DBVPG3775_001529-T1, DBVPG3775_003322-T1
GF00000536	TFCN17291Y1_004082-T1, TFCN17291Y1_005846-T1, TFCN17291Y1_008359-T1, TFCN17291Y1_008269-T1	DBVPG3775_001548-T1, DBVPG3775_006493-T1
GF00000537	TFCN17291Y1_004088-T1, TFCN17291Y1_005852-T1, TFCN17291Y1_012907-T1, TFCN17291Y1_008290-T1	DBVPG3775_001554-T1, DBVPG3775_001872-T1
GF00000538	TFCN17291Y1_004133-T1, TFCN17291Y1_005894-T1, TFCN17291Y1_010029-T1, TFCN17291Y1_009287-T1	DBVPG3775_001602-T1, DBVPG3775_006103-T1
GF00000539	TFCN17291Y1_004169-T1, TFCN17291Y1_010132-T1, TFCN17291Y1_010131-T1, TFCN17291Y1_008486-T1	DBVPG3775_007078-T1, DBVPG3775_007079-T1
GF00000540	TFCN17291Y1_004179-T1, TFCN17291Y1_010142-T1, TFCN17291Y1_006178-T1, TFCN17291Y1_010916-T1	DBVPG3775_002694-T1, DBVPG3775_007068-T1
GF00000541	TFCN17291Y1_004190-T1, TFCN17291Y1_010153-T1, TFCN17291Y1_010017-T1, TFCN17291Y1_012155-T1	DBVPG3775_006089-T1, DBVPG3775_007056-T1
GF00000542	TFCN17291Y1_004291-T1, TFCN17291Y1_010719-T1, TFCN17291Y1_004588-T1, TFCN17291Y1_007640-T1	DBVPG3775_001995-T1, DBVPG3775_004739-T1
GF00000543	TFCN17291Y1_004319-T1, TFCN17291Y1_008731-T1, TFCN17291Y1_004329-T1, TFCN17291Y1_008722-T1	DBVPG3775_002028-T1, DBVPG3775_002038-T1
GF00000544	TFCN17291Y1_004322-T1, TFCN17291Y1_008728-T1, TFCN17291Y1_012733-T1, TFCN17291Y1_008089-T1	DBVPG3775_002031-T1, DBVPG3775_006655-T1
GF00000545	TFCN17291Y1_004372-T1, TFCN17291Y1_009869-T1, TFCN17291Y1_007590-T1, TFCN17291Y1_005327-T1	DBVPG3775_005636-T1, DBVPG3775_005702-T1
GF00000546	TFCN17291Y1_004373-T1, TFCN17291Y1_009868-T1, TFCN17291Y1_012070-T1, TFCN17291Y1_009056-T1	DBVPG3775_005703-T1, DBVPG3775_006821-T1
GF00000547	TFCN17291Y1_004383-T1, TFCN17291Y1_009859-T1, TFCN17291Y1_005006-T1, TFCN17291Y1_009278-T1	DBVPG3775_004566-T1, DBVPG3775_005717-T1
GF00000548	TFCN17291Y1_004517-T1, TFCN17291Y1_012479-T1, TFCN17291Y1_011985-T1, TFCN17291Y1_005695-T1	DBVPG3775_001945-T1, DBVPG3775_003599-T1
GF00000549	TFCN17291Y1_004526-T1, TFCN17291Y1_011383-T1, TFCN17291Y1_011835-T1, TFCN17291Y1_005950-T1	DBVPG3775_004819-T1, DBVPG3775_005796-T1
GF00000550	TFCN17291Y1_004581-T1, TFCN17291Y1_007634-T1, TFCN17291Y1_010037-T1, TFCN17291Y1_009296-T1	DBVPG3775_004746-T1, DBVPG3775_006116-T1
GF00000551	TFCN17291Y1_004700-T1, TFCN17291Y1_009703-T1, TFCN17291Y1_012536-T1, TFCN17291Y1_009848-T1	DBVPG3775_003409-T1, DBVPG3775_006947-T1
GF00000552	TFCN17291Y1_012730-T1, TFCN17291Y1_008086-T1, TFCN17291Y1_012943-T1	DBVPG3775_006643-T1, DBVPG3775_006658-T1, DBVPG3775_006659-T1
GF00000553	TFCN17291Y1_004861-T1, TFCN17291Y1_006693-T1, TFCN17291Y1_006472-T1, TFCN17291Y1_011223-T1	DBVPG3775_005805-T1, DBVPG3775_006741-T1
GF00000554	TFCN17291Y1_008962-T1, TFCN17291Y1_007483-T1, TFCN17291Y1_008972-T1, TFCN17291Y1_007493-T1	DBVPG3775_006810-T1, DBVPG3775_007444-T1
GF00000555	TFCN17291Y1_004963-T1, TFCN17291Y1_011553-T1, TFCN17291Y1_008172-T1, TFCN17291Y1_012764-T1	DBVPG3775_002557-T1, DBVPG3775_004512-T1
GF00000556	TFCN17291Y1_004983-T1, TFCN17291Y1_009251-T1, TFCN17291Y1_009809-T1, TFCN17291Y1_009758-T1	DBVPG3775_004536-T1, DBVPG3775_006555-T1
GF00000557	TFCN17291Y1_005021-T1, TFCN17291Y1_008511-T1, TFCN17291Y1_012970-T1, TFCN17291Y1_008517-T1	DBVPG3775_005951-T1, DBVPG3775_006223-T1
GF00000558	TFCN17291Y1_005203-T1, TFCN17291Y1_005204-T1	DBVPG3775_000375-T1, DBVPG3775_000376-T1, DBVPG3775_000378-T1, DBVPG3775_000379-T1
GF00000559	TFCN17291Y1_005209-T1, TFCN17291Y1_007746-T1, TFCN17291Y1_005210-T1	DBVPG3775_001074-T1, DBVPG3775_001075-T1, DBVPG3775_001076-T1
GF00000560	TFCN17291Y1_005221-T1, TFCN17291Y1_007734-T1, TFCN17291Y1_011062-T1, TFCN17291Y1_006286-T1	DBVPG3775_001059-T1, DBVPG3775_007097-T1
GF00000561	TFCN17291Y1_005344-T1, TFCN17291Y1_007605-T1, TFCN17291Y1_007604-T1	DBVPG3775_007264-T1, DBVPG3775_007265-T1, DBVPG3775_007266-T1
GF00000562	TFCN17291Y1_005361-T1, TFCN17291Y1_012718-T1, TFCN17291Y1_005362-T1, TFCN17291Y1_012717-T1	DBVPG3775_007293-T1, DBVPG3775_007294-T1
GF00000563	TFCN17291Y1_005383-T1, TFCN17291Y1_009071-T1, TFCN17291Y1_007504-T1, TFCN17291Y1_008982-T1	DBVPG3775_001420-T1, DBVPG3775_007433-T1
GF00000564	TFCN17291Y1_005429-T1, TFCN17291Y1_010368-T1, TFCN17291Y1_010920-T1, TFCN17291Y1_006182-T1	DBVPG3775_001470-T1, DBVPG3775_002690-T1
GF00000565	TFCN17291Y1_005535-T1, TFCN17291Y1_011988-T1, TFCN17291Y1_005536-T1, TFCN17291Y1_012268-T1	DBVPG3775_005562-T1, DBVPG3775_005563-T1
GF00000566	TFCN17291Y1_005541-T1, TFCN17291Y1_012273-T1, TFCN17291Y1_005591-T1	DBVPG3775_005568-T1, DBVPG3775_005569-T1, DBVPG3775_005626-T1
GF00000567	TFCN17291Y1_005551-T1, TFCN17291Y1_012279-T1, TFCN17291Y1_007524-T1, TFCN17291Y1_005587-T1	DBVPG3775_005580-T1, DBVPG3775_005621-T1
GF00000568	TFCN17291Y1_005597-T1, TFCN17291Y1_007534-T1, TFCN17291Y1_005598-T1, TFCN17291Y1_007535-T1	DBVPG3775_005632-T1, DBVPG3775_005633-T1
GF00000569	TFCN17291Y1_005602-T1, TFCN17291Y1_006066-T1, TFCN17291Y1_011714-T1, TFCN17291Y1_007323-T1	DBVPG3775_002521-T1, DBVPG3775_006925-T1
GF00000570	TFCN17291Y1_005634-T1, TFCN17291Y1_008375-T1, TFCN17291Y1_006033-T1, TFCN17291Y1_006034-T1	DBVPG3775_006050-T1, DBVPG3775_006051-T1
GF00000571	TFCN17291Y1_005662-T1, TFCN17291Y1_008407-T1, TFCN17291Y1_009295-T1, TFCN17291Y1_010036-T1	DBVPG3775_006115-T1, DBVPG3775_006397-T1
GF00000572	TFCN17291Y1_005716-T1, TFCN17291Y1_010674-T1	DBVPG3775_001920-T1, DBVPG3775_001921-T1, DBVPG3775_001922-T1, DBVPG3775_001923-T1
GF00000573	TFCN17291Y1_006188-T1, TFCN17291Y1_010926-T1, TFCN17291Y1_006189-T1	DBVPG3775_002682-T1, DBVPG3775_002683-T1, DBVPG3775_002684-T1
GF00000574	TFCN17291Y1_006197-T1, TFCN17291Y1_009109-T1, TFCN17291Y1_011524-T1, TFCN17291Y1_008289-T1	DBVPG3775_001873-T1, DBVPG3775_002672-T1
GF00000575	TFCN17291Y1_006372-T1, TFCN17291Y1_010080-T1, TFCN17291Y1_010081-T1	DBVPG3775_004594-T1, DBVPG3775_007599-T1, DBVPG3775_007600-T1
GF00000576	TFCN17291Y1_006489-T1, TFCN17291Y1_011202-T1, TFCN17291Y1_011201-T1, TFCN17291Y1_011200-T1	DBVPG3775_007388-T1, DBVPG3775_007389-T1
GF00000577	TFCN17291Y1_006605-T1, TFCN17291Y1_011683-T1, TFCN17291Y1_011684-T1	DBVPG3775_005898-T1, DBVPG3775_005899-T1, DBVPG3775_005900-T1
GF00000578	TFCN17291Y1_006767-T1, TFCN17291Y1_008761-T1, TFCN17291Y1_008762-T1, TFCN17291Y1_006768-T1	DBVPG3775_007236-T1, DBVPG3775_007237-T1
GF00000579	TFCN17291Y1_006774-T1, TFCN17291Y1_008767-T1, TFCN17291Y1_011651-T1, TFCN17291Y1_011741-T1	DBVPG3775_003236-T1, DBVPG3775_007018-T1
GF00000580	TFCN17291Y1_007016-T1, TFCN17291Y1_011255-T1, TFCN17291Y1_007018-T1	DBVPG3775_006527-T1, DBVPG3775_006528-T1, DBVPG3775_006530-T1
GF00000581	TFCN17291Y1_007019-T1, TFCN17291Y1_011256-T1, TFCN17291Y1_011257-T1, TFCN17291Y1_007020-T1	DBVPG3775_006524-T1, DBVPG3775_006525-T1
GF00000582	TFCN17291Y1_007024-T1, TFCN17291Y1_011260-T1, TFCN17291Y1_011261-T1	DBVPG3775_006519-T1, DBVPG3775_006520-T1, DBVPG3775_006521-T1
GF00000583	TFCN17291Y1_007106-T1, TFCN17291Y1_011674-T1, TFCN17291Y1_011173-T1, TFCN17291Y1_009468-T1	DBVPG3775_002716-T1, DBVPG3775_007224-T1
GF00000584	TFCN17291Y1_007129-T1, TFCN17291Y1_007130-T1	DBVPG3775_002742-T1, DBVPG3775_002743-T1, DBVPG3775_002745-T1, DBVPG3775_002746-T1
GF00000585	TFCN17291Y1_007132-T1, TFCN17291Y1_007133-T1	DBVPG3775_002747-T1, DBVPG3775_002748-T1, DBVPG3775_002749-T1, DBVPG3775_002750-T1
GF00000586	TFCN17291Y1_007189-T1, TFCN17291Y1_007265-T1, TFCN17291Y1_007197-T1, TFCN17291Y1_007259-T1	DBVPG3775_003375-T1, DBVPG3775_003383-T1
GF00000587	TFCN17291Y1_007413-T1, TFCN17291Y1_012599-T1, TFCN17291Y1_008911-T1, TFCN17291Y1_007419-T1	DBVPG3775_006269-T1, DBVPG3775_006276-T1
GF00000588	TFCN17291Y1_007428-T1, TFCN17291Y1_008921-T1, TFCN17291Y1_008920-T1, TFCN17291Y1_007429-T1	DBVPG3775_006256-T1, DBVPG3775_006257-T1
GF00000589	TFCN17291Y1_007484-T1, TFCN17291Y1_008963-T1, TFCN17291Y1_008964-T1, TFCN17291Y1_007485-T1	DBVPG3775_006811-T1, DBVPG3775_006812-T1
GF00000590	TFCN17291Y1_007487-T1, TFCN17291Y1_008966-T1, TFCN17291Y1_008282-T1, TFCN17291Y1_011518-T1	DBVPG3775_001880-T1, DBVPG3775_006814-T1
GF00000591	TFCN17291Y1_007873-T1, TFCN17291Y1_011577-T1, TFCN17291Y1_011576-T1	DBVPG3775_000569-T1, DBVPG3775_000570-T1, DBVPG3775_000572-T1
GF00000592	TFCN17291Y1_007884-T1, TFCN17291Y1_012886-T1, TFCN17291Y1_012885-T1, TFCN17291Y1_011564-T1	DBVPG3775_000584-T1, DBVPG3775_000585-T1
GF00000593	TFCN17291Y1_007940-T1, TFCN17291Y1_012950-T1, TFCN17291Y1_010101-T1, TFCN17291Y1_008156-T1	DBVPG3775_001618-T1, DBVPG3775_002575-T1
GF00000594	TFCN17291Y1_008166-T1, TFCN17291Y1_010092-T1, TFCN17291Y1_008305-T1, TFCN17291Y1_011886-T1	DBVPG3775_001855-T1, DBVPG3775_002564-T1
GF00000595	TFCN17291Y1_008191-T1, TFCN17291Y1_009972-T1, TFCN17291Y1_008192-T1	DBVPG3775_005964-T1, DBVPG3775_005965-T1, DBVPG3775_005966-T1
GF00000596	TFCN17291Y1_008208-T1, TFCN17291Y1_009957-T1, TFCN17291Y1_008209-T1, TFCN17291Y1_009956-T1	DBVPG3775_005985-T1, DBVPG3775_005986-T1
GF00000597	TFCN17291Y1_008212-T1, TFCN17291Y1_009952-T1, TFCN17291Y1_008803-T1, TFCN17291Y1_010181-T1	DBVPG3775_003312-T1, DBVPG3775_005990-T1
GF00000598	TFCN17291Y1_008280-T1, TFCN17291Y1_008348-T1, TFCN17291Y1_010979-T1	DBVPG3775_005354-T1, DBVPG3775_005355-T1, DBVPG3775_006506-T1
GF00000599	TFCN17291Y1_008345-T1, TFCN17291Y1_010982-T1, TFCN17291Y1_009910-T1, TFCN17291Y1_012431-T1	DBVPG3775_005358-T1, DBVPG3775_005411-T1
GF00000600	TFCN17291Y1_008706-T1, TFCN17291Y1_012362-T1, TFCN17291Y1_008838-T1, TFCN17291Y1_010610-T1	DBVPG3775_000414-T1, DBVPG3775_002056-T1
GF00000601	TFCN17291Y1_008795-T1, TFCN17291Y1_010189-T1, TFCN17291Y1_012370-T1, TFCN17291Y1_012613-T1	DBVPG3775_003321-T1, DBVPG3775_003396-T1
GF00000602	TFCN17291Y1_008811-T1, TFCN17291Y1_010173-T1, TFCN17291Y1_009750-T1, TFCN17291Y1_010491-T1	DBVPG3775_003257-T1, DBVPG3775_003305-T1
GF00000603	TFCN17291Y1_008904-T1, TFCN17291Y1_009238-T1, TFCN17291Y1_009239-T1	DBVPG3775_002604-T1, DBVPG3775_002605-T1, DBVPG3775_002606-T1
GF00000604	TFCN17291Y1_008995-T1, TFCN17291Y1_012091-T1, TFCN17291Y1_009452-T1, TFCN17291Y1_009201-T1	DBVPG3775_004633-T1, DBVPG3775_006862-T1
GF00000605	TFCN17291Y1_009041-T1, TFCN17291Y1_011276-T1, TFCN17291Y1_011275-T1, TFCN17291Y1_009042-T1	DBVPG3775_006842-T1, DBVPG3775_006843-T1
GF00000606	TFCN17291Y1_009743-T1, TFCN17291Y1_010503-T1, TFCN17291Y1_010504-T1, TFCN17291Y1_010498-T1	DBVPG3775_003268-T1, DBVPG3775_003269-T1
GF00000607	TFCN17291Y1_010820-T1, TFCN17291Y1_010863-T1, TFCN17291Y1_010864-T1, TFCN17291Y1_010821-T1	DBVPG3775_006370-T1, DBVPG3775_006371-T1
GF00000608	TFCN17291Y1_010936-T1, TFCN17291Y1_012687-T1, TFCN17291Y1_012688-T1, TFCN17291Y1_013035-T1	DBVPG3775_004268-T1, DBVPG3775_004269-T1
GF00000609	TFCN17291Y1_011235-T1, TFCN17291Y1_012258-T1, TFCN17291Y1_012110-T1, TFCN17291Y1_012204-T1	DBVPG3775_006753-T1, DBVPG3775_006766-T1
GF00000610	TFCN17291Y1_012373-T1, TFCN17291Y1_012617-T1, TFCN17291Y1_012616-T1	DBVPG3775_003391-T1, DBVPG3775_003392-T1, DBVPG3775_003393-T1
GF00000611	TFCN17291Y1_004518-T1, TFCN17291Y1_012481-T1, TFCN17291Y1_010606-T1	DBVPG3775_003601-T1, DBVPG3775_003602-T1
GF00000612	TFCN17291Y1_000016-T1, TFCN17291Y1_000682-T1, TFCN17291Y1_000017-T1	DBVPG3775_003122-T1, DBVPG3775_003123-T1
GF00000613	TFCN17291Y1_000027-T1, TFCN17291Y1_006194-T1, TFCN17291Y1_009105-T1	DBVPG3775_002677-T1, DBVPG3775_003108-T1
GF00000614	TFCN17291Y1_000030-T1, TFCN17291Y1_000694-T1, TFCN17291Y1_000693-T1	DBVPG3775_003104-T1, DBVPG3775_003105-T1
GF00000615	TFCN17291Y1_000031-T1, TFCN17291Y1_000696-T1, TFCN17291Y1_000695-T1	DBVPG3775_003102-T1, DBVPG3775_003103-T1
GF00000616	TFCN17291Y1_000066-T1, TFCN17291Y1_000725-T1, TFCN17291Y1_000067-T1	DBVPG3775_003069-T1, DBVPG3775_003070-T1
GF00000617	TFCN17291Y1_000069-T1, TFCN17291Y1_000728-T1, TFCN17291Y1_000727-T1	DBVPG3775_003066-T1, DBVPG3775_003067-T1
GF00000618	TFCN17291Y1_000089-T1, TFCN17291Y1_000747-T1	DBVPG3775_005044-T1, DBVPG3775_007589-T1, DBVPG3775_007590-T1
GF00000619	TFCN17291Y1_007451-T1, TFCN17291Y1_009695-T1, TFCN17291Y1_007452-T1	DBVPG3775_006935-T1, DBVPG3775_006936-T1
GF00000620	TFCN17291Y1_008941-T1, TFCN17291Y1_007444-T1, TFCN17291Y1_008940-T1	DBVPG3775_006235-T1, DBVPG3775_006236-T1
GF00000621	TFCN17291Y1_000109-T1, TFCN17291Y1_000768-T1, TFCN17291Y1_000110-T1	DBVPG3775_005067-T1, DBVPG3775_005068-T1
GF00000622	TFCN17291Y1_000126-T1, TFCN17291Y1_000783-T1, TFCN17291Y1_000127-T1	DBVPG3775_005086-T1, DBVPG3775_005087-T1
GF00000623	TFCN17291Y1_000128-T1, TFCN17291Y1_000784-T1, TFCN17291Y1_000129-T1	DBVPG3775_005088-T1, DBVPG3775_005089-T1
GF00000624	TFCN17291Y1_000130-T1, TFCN17291Y1_000785-T1, TFCN17291Y1_000131-T1	DBVPG3775_005090-T1, DBVPG3775_005091-T1
GF00000625	TFCN17291Y1_000133-T1, TFCN17291Y1_000788-T1, TFCN17291Y1_000787-T1	DBVPG3775_005093-T1, DBVPG3775_005094-T1
GF00000626	TFCN17291Y1_000134-T1, TFCN17291Y1_000789-T1, TFCN17291Y1_000135-T1	DBVPG3775_005095-T1, DBVPG3775_005096-T1
GF00000627	TFCN17291Y1_000150-T1, TFCN17291Y1_000805-T1, TFCN17291Y1_000806-T1	DBVPG3775_005113-T1, DBVPG3775_005114-T1
GF00000628	TFCN17291Y1_000160-T1, TFCN17291Y1_000816-T1, TFCN17291Y1_000817-T1	DBVPG3775_005124-T1, DBVPG3775_005125-T1
GF00000629	TFCN17291Y1_000162-T1, TFCN17291Y1_000819-T1, TFCN17291Y1_000163-T1	DBVPG3775_005127-T1, DBVPG3775_005128-T1
GF00000630	TFCN17291Y1_000173-T1, TFCN17291Y1_000829-T1, TFCN17291Y1_000174-T1	DBVPG3775_005138-T1, DBVPG3775_005139-T1
GF00000631	TFCN17291Y1_000179-T1, TFCN17291Y1_003271-T1, TFCN17291Y1_003020-T1	DBVPG3775_000968-T1, DBVPG3775_000969-T1
GF00000632	TFCN17291Y1_000180-T1, TFCN17291Y1_000832-T1, TFCN17291Y1_006879-T1	DBVPG3775_005143-T1, DBVPG3775_005144-T1
GF00000633	TFCN17291Y1_000193-T1, TFCN17291Y1_006893-T1, TFCN17291Y1_006892-T1	DBVPG3775_003985-T1, DBVPG3775_003986-T1
GF00000634	TFCN17291Y1_000208-T1, TFCN17291Y1_006908-T1, TFCN17291Y1_007720-T1	DBVPG3775_004005-T1, DBVPG3775_004294-T1
GF00000635	TFCN17291Y1_000266-T1, TFCN17291Y1_007809-T1, TFCN17291Y1_007810-T1	DBVPG3775_004072-T1, DBVPG3775_004074-T1
GF00000636	TFCN17291Y1_000296-T1, TFCN17291Y1_013023-T1, TFCN17291Y1_012642-T1, TFCN17291Y1_012997-T1	DBVPG3775_003448-T1
GF00000637	TFCN17291Y1_000307-T1, TFCN17291Y1_007256-T1, TFCN17291Y1_007200-T1	DBVPG3775_003386-T1, DBVPG3775_004348-T1
GF00000638	TFCN17291Y1_000311-T1, TFCN17291Y1_007675-T1, TFCN17291Y1_007674-T1	DBVPG3775_004342-T1, DBVPG3775_004343-T1
GF00000639	TFCN17291Y1_009954-T1, TFCN17291Y1_008210-T1, TFCN17291Y1_009955-T1	DBVPG3775_005987-T1, DBVPG3775_005988-T1
GF00000640	TFCN17291Y1_000317-T1, TFCN17291Y1_007686-T1, TFCN17291Y1_007685-T1	DBVPG3775_004331-T1, DBVPG3775_004332-T1
GF00000641	TFCN17291Y1_000329-T1, TFCN17291Y1_007695-T1, TFCN17291Y1_004115-T1	DBVPG3775_001584-T1, DBVPG3775_004320-T1
GF00000642	TFCN17291Y1_000340-T1, TFCN17291Y1_007707-T1, TFCN17291Y1_007708-T1	DBVPG3775_004307-T1, DBVPG3775_004308-T1
GF00000643	TFCN17291Y1_000349-T1, TFCN17291Y1_007718-T1, TFCN17291Y1_007717-T1	DBVPG3775_004296-T1, DBVPG3775_004297-T1
GF00000644	TFCN17291Y1_009320-T1, TFCN17291Y1_011935-T1, TFCN17291Y1_011934-T1	DBVPG3775_006146-T1, DBVPG3775_006147-T1
GF00000645	TFCN17291Y1_000372-T1, TFCN17291Y1_010939-T1, TFCN17291Y1_000373-T1	DBVPG3775_004272-T1, DBVPG3775_004273-T1
GF00000646	TFCN17291Y1_000383-T1, TFCN17291Y1_005132-T1, TFCN17291Y1_005131-T1	DBVPG3775_000292-T1, DBVPG3775_000293-T1
GF00000647	TFCN17291Y1_000384-T1, TFCN17291Y1_005130-T1, TFCN17291Y1_000385-T1	DBVPG3775_000290-T1, DBVPG3775_000291-T1
GF00000648	TFCN17291Y1_011386-T1, TFCN17291Y1_004524-T1, TFCN17291Y1_011385-T1	DBVPG3775_004821-T1, DBVPG3775_004822-T1
GF00000649	TFCN17291Y1_000415-T1, TFCN17291Y1_010751-T1, TFCN17291Y1_000416-T1	DBVPG3775_000253-T1, DBVPG3775_000254-T1
GF00000650	TFCN17291Y1_000419-T1, TFCN17291Y1_010754-T1	DBVPG3775_000248-T1, DBVPG3775_000249-T1, DBVPG3775_000250-T1
GF00000651	TFCN17291Y1_007482-T1, TFCN17291Y1_004932-T1, TFCN17291Y1_004007-T1	DBVPG3775_001673-T1, DBVPG3775_006809-T1
GF00000652	TFCN17291Y1_000498-T1, TFCN17291Y1_006019-T1, TFCN17291Y1_000499-T1	DBVPG3775_000163-T1, DBVPG3775_000164-T1
GF00000653	TFCN17291Y1_007079-T1, TFCN17291Y1_007078-T1, TFCN17291Y1_010304-T1	DBVPG3775_000008-T1, DBVPG3775_000009-T1
GF00000654	TFCN17291Y1_000525-T1, TFCN17291Y1_009575-T1, TFCN17291Y1_000526-T1	DBVPG3775_000134-T1, DBVPG3775_000135-T1
GF00000655	TFCN17291Y1_000531-T1, TFCN17291Y1_009571-T1, TFCN17291Y1_000532-T1	DBVPG3775_000128-T1, DBVPG3775_000129-T1
GF00000656	TFCN17291Y1_000537-T1, TFCN17291Y1_009565-T1, TFCN17291Y1_009566-T1	DBVPG3775_000122-T1, DBVPG3775_000123-T1
GF00000657	TFCN17291Y1_003033-T1, TFCN17291Y1_009369-T1, TFCN17291Y1_003034-T1	DBVPG3775_000988-T1, DBVPG3775_000989-T1
