	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001703	TFCN1702E3902_000931-T1	DBVPG3775_005132-T1
GF00001704	TFCN1702E3902_004359-T1	DBVPG3775_005131-T1
GF00001705	TFCN1702E3902_000933-T1	DBVPG3775_005130-T1
GF00001706	TFCN1702E3902_000935-T1	DBVPG3775_005128-T1
GF00001707	TFCN1702E3902_000936-T1	DBVPG3775_005127-T1
GF00001708	TFCN1702E3902_004364-T1	DBVPG3775_005126-T1
GF00001709	TFCN1702E3902_000942-T1	DBVPG3775_005121-T1
GF00001710	TFCN1702E3902_004370-T1	DBVPG3775_005119-T1
GF00001711	TFCN1702E3902_000945-T1	DBVPG3775_005118-T1
GF00001712	TFCN1702E3902_004372-T1	DBVPG3775_005117-T1
GF00001713	TFCN1702E3902_010432-T1	DBVPG3775_000252-T1
GF00001714	TFCN1702E3902_000951-T1	DBVPG3775_005111-T1
GF00001715	TFCN1702E3902_000952-T1	DBVPG3775_005110-T1
GF00001716	TFCN1702E3902_004381-T1	DBVPG3775_005108-T1
GF00001717	TFCN1702E3902_004382-T1	DBVPG3775_005107-T1
GF00001718	TFCN1702E3902_004384-T1	DBVPG3775_005104-T1
GF00001719	TFCN1702E3902_004385-T1	DBVPG3775_005103-T1
GF00001720	TFCN1702E3902_000959-T1	DBVPG3775_005102-T1
GF00001721	TFCN1702E3902_000961-T1	DBVPG3775_005100-T1
GF00001722	TFCN1702E3902_004389-T1	DBVPG3775_005099-T1
GF00001723	TFCN1702E3902_004390-T1	DBVPG3775_005098-T1
GF00001724	TFCN1702E3902_000965-T1	DBVPG3775_005096-T1
GF00001725	TFCN1702E3902_004393-T1	DBVPG3775_005095-T1
GF00001726	TFCN1702E3902_004395-T1	DBVPG3775_005092-T1
GF00001727	TFCN1702E3902_004403-T1	DBVPG3775_005081-T1
GF00001728	TFCN1702E3902_004406-T1	DBVPG3775_005077-T1
GF00001729	TFCN1702E3902_000981-T1	DBVPG3775_005076-T1
GF00001730	TFCN1702E3902_004409-T1	DBVPG3775_005073-T1
GF00001731	TFCN1702E3902_000984-T1	DBVPG3775_005072-T1
GF00001732	TFCN1702E3902_000988-T1	DBVPG3775_005068-T1
GF00001733	TFCN1702E3902_004414-T1	DBVPG3775_005067-T1
GF00001734	TFCN1702E3902_000990-T1	DBVPG3775_005066-T1
GF00001735	TFCN1702E3902_000991-T1	DBVPG3775_005065-T1
GF00001736	TFCN1702E3902_002176-T1	DBVPG3775_004893-T1
GF00001737	TFCN1702E3902_004417-T1	DBVPG3775_005064-T1
GF00001738	TFCN1702E3902_004418-T1	DBVPG3775_005063-T1
GF00001739	TFCN1702E3902_003808-T1	DBVPG3775_005238-T1
GF00001740	TFCN1702E3902_000996-T1	DBVPG3775_005059-T1
GF00001741	TFCN1702E3902_000997-T1	DBVPG3775_005058-T1
GF00001742	TFCN1702E3902_004422-T1	DBVPG3775_005057-T1
GF00001743	TFCN1702E3902_004423-T1	DBVPG3775_005056-T1
GF00001744	TFCN1702E3902_011701-T1	DBVPG3775_006235-T1
GF00001745	TFCN1702E3902_001002-T1	DBVPG3775_005053-T1
GF00001746	TFCN1702E3902_001003-T1	DBVPG3775_005052-T1
GF00001747	TFCN1702E3902_010973-T1	DBVPG3775_002155-T1
GF00001748	TFCN1702E3902_004430-T1	DBVPG3775_005049-T1
GF00001749	TFCN1702E3902_001007-T1	DBVPG3775_005048-T1
GF00001750	TFCN1702E3902_004432-T1	DBVPG3775_005047-T1
GF00001751	TFCN1702E3902_004433-T1	DBVPG3775_005046-T1
GF00001752	TFCN1702E3902_001010-T1	DBVPG3775_005045-T1
GF00001753	TFCN1702E3902_001013-T1	DBVPG3775_003049-T1
GF00001754	TFCN1702E3902_004438-T1	DBVPG3775_003050-T1
GF00001755	TFCN1702E3902_001018-T1	DBVPG3775_003052-T1
GF00001756	TFCN1702E3902_011970-T1	DBVPG3775_003053-T1
GF00001757	TFCN1702E3902_001020-T1	DBVPG3775_003054-T1
GF00001758	TFCN1702E3902_011972-T1	DBVPG3775_003055-T1
GF00001759	TFCN1702E3902_001022-T1	DBVPG3775_003056-T1
GF00001760	TFCN1702E3902_001023-T1	DBVPG3775_003057-T1
GF00001761	TFCN1702E3902_001024-T1	DBVPG3775_003058-T1
GF00001762	TFCN1702E3902_001025-T1	DBVPG3775_003059-T1
GF00001763	TFCN1702E3902_001026-T1	DBVPG3775_003060-T1
GF00001764	TFCN1702E3902_011978-T1	DBVPG3775_003061-T1
GF00001765	TFCN1702E3902_001028-T1	DBVPG3775_003063-T1
GF00001766	TFCN1702E3902_011985-T1	DBVPG3775_003068-T1
GF00001767	TFCN1702E3902_011986-T1	DBVPG3775_003069-T1
GF00001768	TFCN1702E3902_011987-T1	DBVPG3775_003070-T1
GF00001769	TFCN1702E3902_001037-T1	DBVPG3775_003073-T1
GF00001770	TFCN1702E3902_001038-T1	DBVPG3775_005826-T1
GF00001771	TFCN1702E3902_006184-T1	DBVPG3775_000456-T1
GF00001772	TFCN1702E3902_012837-T1	DBVPG3775_003074-T1
GF00001773	TFCN1702E3902_012834-T1	DBVPG3775_003077-T1
GF00001774	TFCN1702E3902_001043-T1	DBVPG3775_003078-T1
GF00001775	TFCN1702E3902_012832-T1	DBVPG3775_003079-T1
GF00001776	TFCN1702E3902_012323-T1	DBVPG3775_002542-T1
GF00001777	TFCN1702E3902_001048-T1	DBVPG3775_003082-T1
GF00001778	TFCN1702E3902_005985-T1	DBVPG3775_003083-T1
GF00001779	TFCN1702E3902_005983-T1	DBVPG3775_003085-T1
GF00001780	TFCN1702E3902_001052-T1	DBVPG3775_003086-T1
GF00001781	TFCN1702E3902_001054-T1	DBVPG3775_003088-T1
GF00001782	TFCN1702E3902_001055-T1	DBVPG3775_003089-T1
GF00001783	TFCN1702E3902_005977-T1	DBVPG3775_003091-T1
GF00001784	TFCN1702E3902_005976-T1	DBVPG3775_003092-T1
GF00001785	TFCN1702E3902_001058-T1	DBVPG3775_003093-T1
GF00001786	TFCN1702E3902_001059-T1	DBVPG3775_003094-T1
GF00001787	TFCN1702E3902_005971-T1	DBVPG3775_003097-T1
GF00001788	TFCN1702E3902_001067-T1	DBVPG3775_003101-T1
GF00001789	TFCN1702E3902_005963-T1	DBVPG3775_003106-T1
GF00001790	TFCN1702E3902_001072-T1	DBVPG3775_003109-T1
GF00001791	TFCN1702E3902_005960-T1	DBVPG3775_003110-T1
GF00001792	TFCN1702E3902_006692-T1	DBVPG3775_004061-T1
GF00001793	TFCN1702E3902_005955-T1	DBVPG3775_003118-T1
GF00001794	TFCN1702E3902_001081-T1	DBVPG3775_003124-T1
GF00001795	TFCN1702E3902_005949-T1	DBVPG3775_003126-T1
GF00001796	TFCN1702E3902_001085-T1	DBVPG3775_003128-T1
GF00001797	TFCN1702E3902_005945-T1	DBVPG3775_003131-T1
GF00001798	TFCN1702E3902_001089-T1	DBVPG3775_003132-T1
GF00001799	TFCN1702E3902_005941-T1	DBVPG3775_003135-T1
GF00001800	TFCN1702E3902_001095-T1	DBVPG3775_003139-T1
GF00001801	TFCN1702E3902_001096-T1	DBVPG3775_003140-T1
GF00001802	TFCN1702E3902_005937-T1	DBVPG3775_003141-T1
GF00001803	TFCN1702E3902_002668-T1	DBVPG3775_000124-T1
GF00001804	TFCN1702E3902_006039-T1	DBVPG3775_005008-T1
GF00001805	TFCN1702E3902_001325-T1	DBVPG3775_001335-T1
GF00001806	TFCN1702E3902_007441-T1	DBVPG3775_001332-T1
GF00001807	TFCN1702E3902_001328-T1	DBVPG3775_001331-T1
GF00001808	TFCN1702E3902_001329-T1	DBVPG3775_001330-T1
GF00001809	TFCN1702E3902_001331-T1	DBVPG3775_001327-T1
GF00001810	TFCN1702E3902_007446-T1	DBVPG3775_001326-T1
GF00001811	TFCN1702E3902_001333-T1	DBVPG3775_001325-T1
GF00001812	TFCN1702E3902_007448-T1	DBVPG3775_001324-T1
GF00001813	TFCN1702E3902_001335-T1	DBVPG3775_001323-T1
GF00001814	TFCN1702E3902_007452-T1	DBVPG3775_001318-T1
GF00001815	TFCN1702E3902_001339-T1	DBVPG3775_001317-T1
GF00001816	TFCN1702E3902_001340-T1	DBVPG3775_001316-T1
GF00001817	TFCN1702E3902_001344-T1	DBVPG3775_001309-T1
GF00001818	TFCN1702E3902_007459-T1	DBVPG3775_001308-T1
GF00001819	TFCN1702E3902_007460-T1	DBVPG3775_001307-T1
GF00001820	TFCN1702E3902_007462-T1	DBVPG3775_001304-T1
GF00001821	TFCN1702E3902_001349-T1	DBVPG3775_001303-T1
GF00001822	TFCN1702E3902_007464-T1	DBVPG3775_001302-T1
GF00001823	TFCN1702E3902_001351-T1	DBVPG3775_001300-T1
GF00001824	TFCN1702E3902_007467-T1	DBVPG3775_001299-T1
GF00001825	TFCN1702E3902_007469-T1	DBVPG3775_001297-T1
GF00001826	TFCN1702E3902_006515-T1	DBVPG3775_003481-T1
GF00001827	TFCN1702E3902_007473-T1	DBVPG3775_001291-T1
GF00001828	TFCN1702E3902_007474-T1	DBVPG3775_001290-T1
GF00001829	TFCN1702E3902_001361-T1	DBVPG3775_001289-T1
GF00001830	TFCN1702E3902_007477-T1	DBVPG3775_001284-T1
GF00001831	TFCN1702E3902_001365-T1	DBVPG3775_001282-T1
GF00001832	TFCN1702E3902_001366-T1	DBVPG3775_001281-T1
GF00001833	TFCN1702E3902_007482-T1	DBVPG3775_001278-T1
GF00001834	TFCN1702E3902_001369-T1	DBVPG3775_001277-T1
GF00001835	TFCN1702E3902_005515-T1	DBVPG3775_002169-T1
GF00001836	TFCN1702E3902_007484-T1	DBVPG3775_001276-T1
GF00001837	TFCN1702E3902_007486-T1	DBVPG3775_001274-T1
GF00001838	TFCN1702E3902_001372-T1	DBVPG3775_001273-T1
GF00001839	TFCN1702E3902_001373-T1	DBVPG3775_001272-T1
GF00001840	TFCN1702E3902_007489-T1	DBVPG3775_001271-T1
GF00001841	TFCN1702E3902_007490-T1	DBVPG3775_001269-T1
GF00001842	TFCN1702E3902_007491-T1	DBVPG3775_001268-T1
GF00001843	TFCN1702E3902_001377-T1	DBVPG3775_001267-T1
GF00001844	TFCN1702E3902_007494-T1	DBVPG3775_001265-T1
GF00001845	TFCN1702E3902_007498-T1	DBVPG3775_001259-T1
GF00001846	TFCN1702E3902_001384-T1	DBVPG3775_001258-T1
GF00001847	TFCN1702E3902_007500-T1	DBVPG3775_001257-T1
GF00001848	TFCN1702E3902_007503-T1	DBVPG3775_001253-T1
GF00001849	TFCN1702E3902_007504-T1	DBVPG3775_001252-T1
GF00001850	TFCN1702E3902_009639-T1	DBVPG3775_005433-T1
GF00001851	TFCN1702E3902_001393-T1	DBVPG3775_001247-T1
GF00001852	TFCN1702E3902_001394-T1	DBVPG3775_001246-T1
GF00001853	TFCN1702E3902_003451-T1	DBVPG3775_001242-T1
GF00001854	TFCN1702E3902_003452-T1	DBVPG3775_001241-T1
GF00001855	TFCN1702E3902_011843-T1	DBVPG3775_003969-T1
GF00001856	TFCN1702E3902_003453-T1	DBVPG3775_001240-T1
GF00001857	TFCN1702E3902_001400-T1	DBVPG3775_001239-T1
GF00001858	TFCN1702E3902_001401-T1	DBVPG3775_001238-T1
GF00001859	TFCN1702E3902_003458-T1	DBVPG3775_001234-T1
GF00001860	TFCN1702E3902_003459-T1	DBVPG3775_001233-T1
GF00001861	TFCN1702E3902_001407-T1	DBVPG3775_001232-T1
GF00001862	TFCN1702E3902_003461-T1	DBVPG3775_001231-T1
GF00001863	TFCN1702E3902_001408-T1	DBVPG3775_001229-T1
GF00001864	TFCN1702E3902_001409-T1	DBVPG3775_001228-T1
GF00001865	TFCN1702E3902_001410-T1	DBVPG3775_001227-T1
GF00001866	TFCN1702E3902_001411-T1	DBVPG3775_001226-T1
GF00001867	TFCN1702E3902_001412-T1	DBVPG3775_001225-T1
GF00001868	TFCN1702E3902_001413-T1	DBVPG3775_001224-T1
GF00001869	TFCN1702E3902_003469-T1	DBVPG3775_001223-T1
GF00001870	TFCN1702E3902_001415-T1	DBVPG3775_001222-T1
GF00001871	TFCN1702E3902_003471-T1	DBVPG3775_001221-T1
GF00001872	TFCN1702E3902_001417-T1	DBVPG3775_001220-T1
GF00001873	TFCN1702E3902_003473-T1	DBVPG3775_001219-T1
GF00001874	TFCN1702E3902_003474-T1	DBVPG3775_001218-T1
GF00001875	TFCN1702E3902_001420-T1	DBVPG3775_001217-T1
GF00001876	TFCN1702E3902_003480-T1	DBVPG3775_001212-T1
GF00001877	TFCN1702E3902_003484-T1	DBVPG3775_001208-T1
GF00001878	TFCN1702E3902_001426-T1	DBVPG3775_001207-T1
GF00001879	TFCN1702E3902_001427-T1	DBVPG3775_001206-T1
GF00001880	TFCN1702E3902_001428-T1	DBVPG3775_001205-T1
GF00001881	TFCN1702E3902_001429-T1	DBVPG3775_001204-T1
GF00001882	TFCN1702E3902_003490-T1	DBVPG3775_001202-T1
GF00001883	TFCN1702E3902_003492-T1	DBVPG3775_001200-T1
GF00001884	TFCN1702E3902_001434-T1	DBVPG3775_001199-T1
GF00001885	TFCN1702E3902_001435-T1	DBVPG3775_001198-T1
GF00001886	TFCN1702E3902_003495-T1	DBVPG3775_001197-T1
GF00001887	TFCN1702E3902_001437-T1	DBVPG3775_001196-T1
GF00001888	TFCN1702E3902_001438-T1	DBVPG3775_001195-T1
GF00001889	TFCN1702E3902_001439-T1	DBVPG3775_001194-T1
GF00001890	TFCN1702E3902_003499-T1	DBVPG3775_001193-T1
GF00001891	TFCN1702E3902_001443-T1	DBVPG3775_001190-T1
GF00001892	TFCN1702E3902_003503-T1	DBVPG3775_001187-T1
GF00001893	TFCN1702E3902_001445-T1	DBVPG3775_001186-T1
GF00001894	TFCN1702E3902_001446-T1	DBVPG3775_001185-T1
GF00001895	TFCN1702E3902_001447-T1	DBVPG3775_001184-T1
GF00001896	TFCN1702E3902_003507-T1	DBVPG3775_001183-T1
GF00001897	TFCN1702E3902_003508-T1	DBVPG3775_001182-T1
GF00001898	TFCN1702E3902_001450-T1	DBVPG3775_001181-T1
GF00001899	TFCN1702E3902_003510-T1	DBVPG3775_001180-T1
GF00001900	TFCN1702E3902_001452-T1	DBVPG3775_001179-T1
GF00001901	TFCN1702E3902_001673-T1	DBVPG3775_002366-T1
GF00001902	TFCN1702E3902_003512-T1	DBVPG3775_001178-T1
GF00001903	TFCN1702E3902_001454-T1	DBVPG3775_001176-T1
GF00001904	TFCN1702E3902_001455-T1	DBVPG3775_001175-T1
GF00001905	TFCN1702E3902_003516-T1	DBVPG3775_001174-T1
GF00001906	TFCN1702E3902_001459-T1	DBVPG3775_001171-T1
GF00001907	TFCN1702E3902_003521-T1	DBVPG3775_001168-T1
GF00001908	TFCN1702E3902_001463-T1	DBVPG3775_001166-T1
GF00001909	TFCN1702E3902_003524-T1	DBVPG3775_001165-T1
GF00001910	TFCN1702E3902_003525-T1	DBVPG3775_001164-T1
GF00001911	TFCN1702E3902_003527-T1	DBVPG3775_001162-T1
GF00001912	TFCN1702E3902_003529-T1	DBVPG3775_001160-T1
GF00001913	TFCN1702E3902_001469-T1	DBVPG3775_001159-T1
GF00001914	TFCN1702E3902_003531-T1	DBVPG3775_001158-T1
GF00001915	TFCN1702E3902_003532-T1	DBVPG3775_001157-T1
GF00001916	TFCN1702E3902_003533-T1	DBVPG3775_001156-T1
GF00001917	TFCN1702E3902_001475-T1	DBVPG3775_001153-T1
GF00001918	TFCN1702E3902_001476-T1	DBVPG3775_001152-T1
GF00001919	TFCN1702E3902_003537-T1	DBVPG3775_001151-T1
GF00001920	TFCN1702E3902_001478-T1	DBVPG3775_001149-T1
GF00001921	TFCN1702E3902_001480-T1	DBVPG3775_001147-T1
GF00001922	TFCN1702E3902_001481-T1	DBVPG3775_001146-T1
GF00001923	TFCN1702E3902_003542-T1	DBVPG3775_001145-T1
GF00001924	TFCN1702E3902_003543-T1	DBVPG3775_001144-T1
GF00001925	TFCN1702E3902_001484-T1	DBVPG3775_001143-T1
GF00001926	TFCN1702E3902_003545-T1	DBVPG3775_001142-T1
GF00001927	TFCN1702E3902_001486-T1	DBVPG3775_001141-T1
GF00001928	TFCN1702E3902_001488-T1	DBVPG3775_001138-T1
GF00001929	TFCN1702E3902_001489-T1	DBVPG3775_001137-T1
GF00001930	TFCN1702E3902_001492-T1	DBVPG3775_001133-T1
GF00001931	TFCN1702E3902_003555-T1	DBVPG3775_001132-T1
GF00001932	TFCN1702E3902_003558-T1	DBVPG3775_001129-T1
GF00001933	TFCN1702E3902_001498-T1	DBVPG3775_001125-T1
GF00001934	TFCN1702E3902_003562-T1	DBVPG3775_001124-T1
GF00001935	TFCN1702E3902_003565-T1	DBVPG3775_001121-T1
GF00001936	TFCN1702E3902_003566-T1	DBVPG3775_001120-T1
GF00001937	TFCN1702E3902_001507-T1	DBVPG3775_001115-T1
GF00001938	TFCN1702E3902_001508-T1	DBVPG3775_001114-T1
GF00001939	TFCN1702E3902_007758-T1	DBVPG3775_001111-T1
GF00001940	TFCN1702E3902_007759-T1	DBVPG3775_001110-T1
GF00001941	TFCN1702E3902_007760-T1	DBVPG3775_001109-T1
GF00001942	TFCN1702E3902_007761-T1	DBVPG3775_001108-T1
GF00001943	TFCN1702E3902_007764-T1	DBVPG3775_001105-T1
GF00001944	TFCN1702E3902_006067-T1	DBVPG3775_005039-T1
GF00001945	TFCN1702E3902_001518-T1	DBVPG3775_001103-T1
GF00001946	TFCN1702E3902_001519-T1	DBVPG3775_001102-T1
GF00001947	TFCN1702E3902_001522-T1	DBVPG3775_002537-T1
GF00001948	TFCN1702E3902_001523-T1	DBVPG3775_002536-T1
GF00001949	TFCN1702E3902_001525-T1	DBVPG3775_002534-T1
GF00001950	TFCN1702E3902_001528-T1	DBVPG3775_002531-T1
GF00001951	TFCN1702E3902_001530-T1	DBVPG3775_002529-T1
GF00001952	TFCN1702E3902_001902-T1	DBVPG3775_002528-T1
GF00001953	TFCN1702E3902_001534-T1	DBVPG3775_002525-T1
GF00001954	TFCN1702E3902_001909-T1	DBVPG3775_002521-T1
GF00001955	TFCN1702E3902_009817-T1	DBVPG3775_006925-T1
GF00001956	TFCN1702E3902_001537-T1	DBVPG3775_002520-T1
GF00001957	TFCN1702E3902_001538-T1	DBVPG3775_002519-T1
GF00001958	TFCN1702E3902_001913-T1	DBVPG3775_002518-T1
GF00001959	TFCN1702E3902_001916-T1	DBVPG3775_002515-T1
GF00001960	TFCN1702E3902_001543-T1	DBVPG3775_002514-T1
GF00001961	TFCN1702E3902_001544-T1	DBVPG3775_002513-T1
GF00001962	TFCN1702E3902_001919-T1	DBVPG3775_002512-T1
GF00001963	TFCN1702E3902_001920-T1	DBVPG3775_002511-T1
GF00001964	TFCN1702E3902_001547-T1	DBVPG3775_002510-T1
GF00001965	TFCN1702E3902_001549-T1	DBVPG3775_002508-T1
GF00001966	TFCN1702E3902_001924-T1	DBVPG3775_002505-T1
GF00001967	TFCN1702E3902_001928-T1	DBVPG3775_002501-T1
GF00001968	TFCN1702E3902_001555-T1	DBVPG3775_002500-T1
GF00001969	TFCN1702E3902_001558-T1	DBVPG3775_002495-T1
GF00001970	TFCN1702E3902_001559-T1	DBVPG3775_002494-T1
GF00001971	TFCN1702E3902_001560-T1	DBVPG3775_002493-T1
GF00001972	TFCN1702E3902_001561-T1	DBVPG3775_002492-T1
GF00001973	TFCN1702E3902_001567-T1	DBVPG3775_002485-T1
GF00001974	TFCN1702E3902_001944-T1	DBVPG3775_002480-T1
GF00001975	TFCN1702E3902_001572-T1	DBVPG3775_002479-T1
GF00001976	TFCN1702E3902_001946-T1	DBVPG3775_002478-T1
GF00001977	TFCN1702E3902_001574-T1	DBVPG3775_002477-T1
GF00001978	TFCN1702E3902_001948-T1	DBVPG3775_002476-T1
GF00001979	TFCN1702E3902_001949-T1	DBVPG3775_002475-T1
GF00001980	TFCN1702E3902_001577-T1	DBVPG3775_002474-T1
GF00001981	TFCN1702E3902_001578-T1	DBVPG3775_002473-T1
GF00001982	TFCN1702E3902_001579-T1	DBVPG3775_002472-T1
GF00001983	TFCN1702E3902_001580-T1	DBVPG3775_002471-T1
GF00001984	TFCN1702E3902_001954-T1	DBVPG3775_002470-T1
GF00001985	TFCN1702E3902_001582-T1	DBVPG3775_002469-T1
GF00001986	TFCN1702E3902_001584-T1	DBVPG3775_002467-T1
GF00001987	TFCN1702E3902_001585-T1	DBVPG3775_002466-T1
GF00001988	TFCN1702E3902_001586-T1	DBVPG3775_002465-T1
GF00001989	TFCN1702E3902_001587-T1	DBVPG3775_002464-T1
GF00001990	TFCN1702E3902_001588-T1	DBVPG3775_002463-T1
GF00001991	TFCN1702E3902_001962-T1	DBVPG3775_002462-T1
GF00001992	TFCN1702E3902_001590-T1	DBVPG3775_002461-T1
GF00001993	TFCN1702E3902_001591-T1	DBVPG3775_002460-T1
GF00001994	TFCN1702E3902_001965-T1	DBVPG3775_002459-T1
GF00001995	TFCN1702E3902_001595-T1	DBVPG3775_002455-T1
GF00001996	TFCN1702E3902_001969-T1	DBVPG3775_002454-T1
GF00001997	TFCN1702E3902_001597-T1	DBVPG3775_002453-T1
GF00001998	TFCN1702E3902_006897-T1	DBVPG3775_006874-T1
GF00001999	TFCN1702E3902_001599-T1	DBVPG3775_002450-T1
GF00002000	TFCN1702E3902_001602-T1	DBVPG3775_002447-T1
GF00002001	TFCN1702E3902_001605-T1	DBVPG3775_002445-T1
GF00002002	TFCN1702E3902_001607-T1	DBVPG3775_002443-T1
GF00002003	TFCN1702E3902_001608-T1	DBVPG3775_002442-T1
GF00002004	TFCN1702E3902_001609-T1	DBVPG3775_002441-T1
GF00002005	TFCN1702E3902_001610-T1	DBVPG3775_002440-T1
GF00002006	TFCN1702E3902_001613-T1	DBVPG3775_002436-T1
GF00002007	TFCN1702E3902_001615-T1	DBVPG3775_002434-T1
GF00002008	TFCN1702E3902_001616-T1	DBVPG3775_002433-T1
GF00002009	TFCN1702E3902_001618-T1	DBVPG3775_002431-T1
GF00002010	TFCN1702E3902_001620-T1	DBVPG3775_002429-T1
GF00002011	TFCN1702E3902_001994-T1	DBVPG3775_002423-T1
GF00002012	TFCN1702E3902_001624-T1	DBVPG3775_002422-T1
GF00002013	TFCN1702E3902_001996-T1	DBVPG3775_002421-T1
GF00002014	TFCN1702E3902_001999-T1	DBVPG3775_002417-T1
GF00002015	TFCN1702E3902_002001-T1	DBVPG3775_002414-T1
GF00002016	TFCN1702E3902_001641-T1	DBVPG3775_002401-T1
GF00002017	TFCN1702E3902_002010-T1	DBVPG3775_002400-T1
GF00002018	TFCN1702E3902_001643-T1	DBVPG3775_002399-T1
GF00002019	TFCN1702E3902_002013-T1	DBVPG3775_002396-T1
GF00002020	TFCN1702E3902_001647-T1	DBVPG3775_002395-T1
GF00002021	TFCN1702E3902_002017-T1	DBVPG3775_002391-T1
GF00002022	TFCN1702E3902_001651-T1	DBVPG3775_002390-T1
GF00002023	TFCN1702E3902_001652-T1	DBVPG3775_002389-T1
GF00002024	TFCN1702E3902_001655-T1	DBVPG3775_002386-T1
GF00002025	TFCN1702E3902_001657-T1	DBVPG3775_002383-T1
GF00002026	TFCN1702E3902_001659-T1	DBVPG3775_002380-T1
GF00002027	TFCN1702E3902_001661-T1	DBVPG3775_002378-T1
GF00002028	TFCN1702E3902_002029-T1	DBVPG3775_002376-T1
GF00002029	TFCN1702E3902_001664-T1	DBVPG3775_002375-T1
GF00002030	TFCN1702E3902_002031-T1	DBVPG3775_002374-T1
GF00002031	TFCN1702E3902_002033-T1	DBVPG3775_002372-T1
GF00002032	TFCN1702E3902_001668-T1	DBVPG3775_002371-T1
GF00002033	TFCN1702E3902_002035-T1	DBVPG3775_002370-T1
GF00002034	TFCN1702E3902_001672-T1	DBVPG3775_002367-T1
GF00002035	TFCN1702E3902_001674-T1	DBVPG3775_002365-T1
GF00002036	TFCN1702E3902_002042-T1	DBVPG3775_002363-T1
GF00002037	TFCN1702E3902_001677-T1	DBVPG3775_002362-T1
GF00002038	TFCN1702E3902_001680-T1	DBVPG3775_000747-T1
GF00002039	TFCN1702E3902_001681-T1	DBVPG3775_000748-T1
GF00002040	TFCN1702E3902_001682-T1	DBVPG3775_000749-T1
GF00002041	TFCN1702E3902_001683-T1	DBVPG3775_000750-T1
GF00002042	TFCN1702E3902_010276-T1	DBVPG3775_005913-T1
GF00002043	TFCN1702E3902_011366-T1	DBVPG3775_004968-T1
GF00002044	TFCN1702E3902_002052-T1	DBVPG3775_000755-T1
GF00002045	TFCN1702E3902_002053-T1	DBVPG3775_000756-T1
GF00002046	TFCN1702E3902_001693-T1	DBVPG3775_000761-T1
GF00002047	TFCN1702E3902_002059-T1	DBVPG3775_000762-T1
GF00002048	TFCN1702E3902_001696-T1	DBVPG3775_000765-T1
GF00002049	TFCN1702E3902_001700-T1	DBVPG3775_000769-T1
GF00002050	TFCN1702E3902_012744-T1	DBVPG3775_000771-T1
GF00002051	TFCN1702E3902_001707-T1	DBVPG3775_005432-T1
GF00002052	TFCN1702E3902_012341-T1	DBVPG3775_005430-T1
GF00002053	TFCN1702E3902_012342-T1	DBVPG3775_005429-T1
GF00002054	TFCN1702E3902_012343-T1	DBVPG3775_005428-T1
GF00002055	TFCN1702E3902_001713-T1	DBVPG3775_005427-T1
GF00002056	TFCN1702E3902_012347-T1	DBVPG3775_005423-T1
GF00002057	TFCN1702E3902_012348-T1	DBVPG3775_005422-T1
GF00002058	TFCN1702E3902_012349-T1	DBVPG3775_005421-T1
GF00002059	TFCN1702E3902_012350-T1	DBVPG3775_005420-T1
GF00002060	TFCN1702E3902_012351-T1	DBVPG3775_005419-T1
GF00002061	TFCN1702E3902_012352-T1	DBVPG3775_005418-T1
GF00002062	TFCN1702E3902_001723-T1	DBVPG3775_005416-T1
GF00002063	TFCN1702E3902_012355-T1	DBVPG3775_005415-T1
GF00002064	TFCN1702E3902_011279-T1	DBVPG3775_005388-T1
GF00002065	TFCN1702E3902_011278-T1	DBVPG3775_005389-T1
GF00002066	TFCN1702E3902_011277-T1	DBVPG3775_005390-T1
GF00002067	TFCN1702E3902_011273-T1	DBVPG3775_005394-T1
GF00002068	TFCN1702E3902_011272-T1	DBVPG3775_005395-T1
GF00002069	TFCN1702E3902_011270-T1	DBVPG3775_005398-T1
GF00002070	TFCN1702E3902_001738-T1	DBVPG3775_005401-T1
GF00002071	TFCN1702E3902_001739-T1	DBVPG3775_005402-T1
GF00002072	TFCN1702E3902_011264-T1	DBVPG3775_005403-T1
GF00002073	TFCN1702E3902_001741-T1	DBVPG3775_005404-T1
GF00002074	TFCN1702E3902_001742-T1	DBVPG3775_005405-T1
GF00002075	TFCN1702E3902_011261-T1	DBVPG3775_005406-T1
GF00002076	TFCN1702E3902_001747-T1	DBVPG3775_005412-T1
GF00002077	TFCN1702E3902_001748-T1	DBVPG3775_005413-T1
GF00002078	TFCN1702E3902_001751-T1	DBVPG3775_005386-T1
GF00002079	TFCN1702E3902_001752-T1	DBVPG3775_005385-T1
GF00002080	TFCN1702E3902_001753-T1	DBVPG3775_005384-T1
GF00002081	TFCN1702E3902_006735-T1	DBVPG3775_005380-T1
GF00002082	TFCN1702E3902_001759-T1	DBVPG3775_005378-T1
GF00002083	TFCN1702E3902_006739-T1	DBVPG3775_005376-T1
GF00002084	TFCN1702E3902_006740-T1	DBVPG3775_005375-T1
GF00002085	TFCN1702E3902_006742-T1	DBVPG3775_005373-T1
GF00002086	TFCN1702E3902_006744-T1	DBVPG3775_005371-T1
GF00002087	TFCN1702E3902_006746-T1	DBVPG3775_005369-T1
GF00002088	TFCN1702E3902_006747-T1	DBVPG3775_005368-T1
