	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa
GF00001285	TFCN1702E3344_006635-T1, TFCN1702E3344_013925-T1
GF00001286	TFCN1702E3344_011655-T1, TFCN1702E3344_007550-T1
GF00001287	TFCN1702E3344_007223-T1, TFCN1702E3344_003913-T1
GF00001288	TFCN1702E3344_004880-T1, TFCN1702E3344_002319-T1
GF00001289	TFCN1702E3344_005281-T1, TFCN1702E3344_008694-T1
GF00001290	TFCN1702E3344_010363-T1, TFCN1702E3344_011270-T1
GF00001291	TFCN1702E3344_004922-T1, TFCN1702E3344_002278-T1
GF00001292	TFCN1702E3344_008777-T1, TFCN1702E3344_000667-T1
GF00001293	TFCN1702E3344_010607-T1, TFCN1702E3344_007200-T1
GF00001294	TFCN1702E3344_013587-T1, TFCN1702E3344_004050-T1
GF00001295	TFCN1702E3344_007266-T1, TFCN1702E3344_003259-T1
GF00001296	TFCN1702E3344_011118-T1, TFCN1702E3344_006754-T1
GF00001297	TFCN1702E3344_004642-T1, TFCN1702E3344_003306-T1
GF00001298	TFCN1702E3344_006436-T1, TFCN1702E3344_009013-T1
GF00001299	TFCN1702E3344_011733-T1, TFCN1702E3344_005327-T1
GF00001300	TFCN1702E3344_009256-T1, TFCN1702E3344_007809-T1
GF00001301	TFCN1702E3344_008725-T1, TFCN1702E3344_005249-T1
GF00001302	TFCN1702E3344_008428-T1, TFCN1702E3344_013689-T1
GF00001303	TFCN1702E3344_002885-T1, TFCN1702E3344_014466-T1
GF00001304	TFCN1702E3344_007361-T1, TFCN1702E3344_005808-T1
GF00001305	TFCN1702E3344_011122-T1, TFCN1702E3344_006758-T1
GF00001306	TFCN1702E3344_001385-T1, TFCN1702E3344_003086-T1
GF00001307	TFCN1702E3344_013012-T1, TFCN1702E3344_002795-T1
GF00001308	TFCN1702E3344_008816-T1, TFCN1702E3344_004537-T1
GF00001309	TFCN1702E3344_001836-T1, TFCN1702E3344_006519-T1
GF00001310	TFCN1702E3344_003072-T1, TFCN1702E3344_001370-T1
GF00001311	TFCN1702E3344_011947-T1, TFCN1702E3344_013258-T1
GF00001312	TFCN1702E3344_007720-T1, TFCN1702E3344_005569-T1
GF00001313	TFCN1702E3344_000292-T1, TFCN1702E3344_000124-T1
GF00001314	TFCN1702E3344_002448-T1, TFCN1702E3344_008998-T1
GF00001315	TFCN1702E3344_011889-T1, TFCN1702E3344_011216-T1
GF00001316	TFCN1702E3344_001089-T1, TFCN1702E3344_002003-T1
GF00001317	TFCN1702E3344_011699-T1, TFCN1702E3344_007046-T1
GF00001318	TFCN1702E3344_012984-T1, TFCN1702E3344_002586-T1
GF00001319	TFCN1702E3344_014396-T1, TFCN1702E3344_014411-T1
GF00001320	TFCN1702E3344_007628-T1, TFCN1702E3344_011510-T1
GF00001321	TFCN1702E3344_000688-T1, TFCN1702E3344_008756-T1
GF00001322	TFCN1702E3344_013887-T1, TFCN1702E3344_012549-T1
GF00001323	TFCN1702E3344_012282-T1, TFCN1702E3344_006207-T1
GF00001324	TFCN1702E3344_012848-T1, TFCN1702E3344_005848-T1
GF00001325	TFCN1702E3344_007527-T1, TFCN1702E3344_013912-T1
GF00001326	TFCN1702E3344_004423-T1, TFCN1702E3344_004963-T1
GF00001327	TFCN1702E3344_001752-T1, TFCN1702E3344_001272-T1
GF00001328	TFCN1702E3344_013044-T1, TFCN1702E3344_009327-T1
GF00001329	TFCN1702E3344_002383-T1, TFCN1702E3344_012705-T1
GF00001330	TFCN1702E3344_012371-T1, TFCN1702E3344_006862-T1
GF00001331	TFCN1702E3344_000105-T1, TFCN1702E3344_000312-T1
GF00001332	TFCN1702E3344_005815-T1, TFCN1702E3344_007353-T1
GF00001333	TFCN1702E3344_009217-T1, TFCN1702E3344_004096-T1
GF00001334	TFCN1702E3344_003620-T1, TFCN1702E3344_012651-T1
GF00001335	TFCN1702E3344_002376-T1, TFCN1702E3344_013276-T1
GF00001336	TFCN1702E3344_010340-T1, TFCN1702E3344_011224-T1
GF00001337	TFCN1702E3344_002482-T1, TFCN1702E3344_008929-T1
GF00001338	TFCN1702E3344_001924-T1, TFCN1702E3344_012524-T1
GF00001339	TFCN1702E3344_001044-T1, TFCN1702E3344_001959-T1
GF00001340	TFCN1702E3344_000958-T1, TFCN1702E3344_001627-T1
GF00001341	TFCN1702E3344_003256-T1, TFCN1702E3344_007263-T1
GF00001342	TFCN1702E3344_003474-T1, TFCN1702E3344_003388-T1
GF00001343	TFCN1702E3344_012660-T1, TFCN1702E3344_000870-T1
GF00001344	TFCN1702E3344_008735-T1, TFCN1702E3344_004698-T1
GF00001345	TFCN1702E3344_003537-T1, TFCN1702E3344_003646-T1
GF00001346	TFCN1702E3344_000405-T1, TFCN1702E3344_000021-T1
GF00001347	TFCN1702E3344_012391-T1, TFCN1702E3344_010819-T1
GF00001348	TFCN1702E3344_000712-T1, TFCN1702E3344_009283-T1
GF00001349	TFCN1702E3344_006039-T1, TFCN1702E3344_011477-T1
GF00001350	TFCN1702E3344_011484-T1, TFCN1702E3344_011421-T1
GF00001351	TFCN1702E3344_010398-T1, TFCN1702E3344_006726-T1
GF00001352	TFCN1702E3344_004170-T1, TFCN1702E3344_011445-T1
GF00001353	TFCN1702E3344_014641-T1, TFCN1702E3344_005776-T1
GF00001354	TFCN1702E3344_010844-T1, TFCN1702E3344_006175-T1
GF00001355	TFCN1702E3344_003945-T1, TFCN1702E3344_001551-T1
GF00001356	TFCN1702E3344_009069-T1, TFCN1702E3344_003856-T1
GF00001357	TFCN1702E3344_014144-T1, TFCN1702E3344_002183-T1
GF00001358	TFCN1702E3344_008042-T1, TFCN1702E3344_008372-T1
GF00001359	TFCN1702E3344_012483-T1, TFCN1702E3344_006043-T1
GF00001360	TFCN1702E3344_009041-T1, TFCN1702E3344_007416-T1
GF00001361	TFCN1702E3344_003877-T1, TFCN1702E3344_010122-T1
GF00001362	TFCN1702E3344_009599-T1, TFCN1702E3344_011066-T1
GF00001363	TFCN1702E3344_007719-T1, TFCN1702E3344_005568-T1
GF00001364	TFCN1702E3344_000459-T1, TFCN1702E3344_000832-T1
GF00001365	TFCN1702E3344_009738-T1, TFCN1702E3344_007450-T1
GF00001366	TFCN1702E3344_006739-T1, TFCN1702E3344_010386-T1
GF00001367	TFCN1702E3344_013331-T1, TFCN1702E3344_009656-T1
GF00001368	TFCN1702E3344_008934-T1, TFCN1702E3344_010891-T1
GF00001369	TFCN1702E3344_004393-T1, TFCN1702E3344_002859-T1
GF00001370	TFCN1702E3344_004822-T1, TFCN1702E3344_013861-T1
GF00001371	TFCN1702E3344_008618-T1, TFCN1702E3344_002617-T1
GF00001372	TFCN1702E3344_000623-T1, TFCN1702E3344_008686-T1
GF00001373	TFCN1702E3344_007666-T1, TFCN1702E3344_007984-T1
GF00001374	TFCN1702E3344_002757-T1, TFCN1702E3344_006955-T1
GF00001375	TFCN1702E3344_010169-T1, TFCN1702E3344_005012-T1
GF00001376	TFCN1702E3344_005230-T1, TFCN1702E3344_007935-T1
GF00001377	TFCN1702E3344_011708-T1, TFCN1702E3344_006383-T1
GF00001378	TFCN1702E3344_006781-T1, TFCN1702E3344_009507-T1
GF00001379	TFCN1702E3344_000367-T1, TFCN1702E3344_000051-T1
GF00001380	TFCN1702E3344_006709-T1, TFCN1702E3344_011764-T1
GF00001381	TFCN1702E3344_009908-T1, TFCN1702E3344_000509-T1
GF00001382	TFCN1702E3344_006544-T1, TFCN1702E3344_001864-T1
GF00001383	TFCN1702E3344_006936-T1, TFCN1702E3344_002746-T1
GF00001384	TFCN1702E3344_001814-T1, TFCN1702E3344_005533-T1
GF00001385	TFCN1702E3344_002160-T1, TFCN1702E3344_005103-T1
GF00001386	TFCN1702E3344_006752-T1, TFCN1702E3344_011117-T1
GF00001387	TFCN1702E3344_012561-T1, TFCN1702E3344_006099-T1
GF00001388	TFCN1702E3344_008118-T1, TFCN1702E3344_002676-T1
GF00001389	TFCN1702E3344_007802-T1, TFCN1702E3344_009261-T1
GF00001390	TFCN1702E3344_002341-T1, TFCN1702E3344_013377-T1
GF00001391	TFCN1702E3344_007358-T1, TFCN1702E3344_005810-T1
GF00001392	TFCN1702E3344_011587-T1, TFCN1702E3344_013953-T1
GF00001393	TFCN1702E3344_012896-T1, TFCN1702E3344_000195-T1
GF00001394	TFCN1702E3344_003828-T1, TFCN1702E3344_009088-T1
GF00001395	TFCN1702E3344_012703-T1, TFCN1702E3344_002381-T1
GF00001396	TFCN1702E3344_004225-T1, TFCN1702E3344_006484-T1
GF00001397	TFCN1702E3344_009104-T1, TFCN1702E3344_001602-T1
GF00001398	TFCN1702E3344_008475-T1, TFCN1702E3344_010248-T1
GF00001399	TFCN1702E3344_002797-T1, TFCN1702E3344_013014-T1
GF00001400	TFCN1702E3344_000131-T1, TFCN1702E3344_000284-T1
GF00001401	TFCN1702E3344_012461-T1, TFCN1702E3344_012135-T1
GF00001402	TFCN1702E3344_000110-T1, TFCN1702E3344_000307-T1
GF00001403	TFCN1702E3344_004596-T1, TFCN1702E3344_012991-T1
GF00001404	TFCN1702E3344_001900-T1, TFCN1702E3344_013231-T1
GF00001405	TFCN1702E3344_010923-T1, TFCN1702E3344_009372-T1
GF00001406	TFCN1702E3344_000541-T1, TFCN1702E3344_012045-T1
GF00001407	TFCN1702E3344_007248-T1, TFCN1702E3344_003244-T1
GF00001408	TFCN1702E3344_009587-T1, TFCN1702E3344_011054-T1
GF00001409	TFCN1702E3344_000557-T1, TFCN1702E3344_013101-T1
GF00001410	TFCN1702E3344_004160-T1, TFCN1702E3344_011435-T1
GF00001411	TFCN1702E3344_009099-T1, TFCN1702E3344_001607-T1
GF00001412	TFCN1702E3344_008069-T1, TFCN1702E3344_003575-T1
GF00001413	TFCN1702E3344_014548-T1, TFCN1702E3344_014584-T1
GF00001414	TFCN1702E3344_001821-T1, TFCN1702E3344_013225-T1
GF00001415	TFCN1702E3344_006019-T1, TFCN1702E3344_007105-T1
GF00001416	TFCN1702E3344_000748-T1, TFCN1702E3344_009303-T1
GF00001417	TFCN1702E3344_001531-T1, TFCN1702E3344_003965-T1
GF00001418	TFCN1702E3344_010795-T1, TFCN1702E3344_008261-T1
GF00001419	TFCN1702E3344_012147-T1, TFCN1702E3344_006908-T1
GF00001420	TFCN1702E3344_006322-T1, TFCN1702E3344_007598-T1
GF00001421	TFCN1702E3344_005619-T1, TFCN1702E3344_000793-T1
GF00001422	TFCN1702E3344_009330-T1, TFCN1702E3344_013048-T1
GF00001423	TFCN1702E3344_008882-T1, TFCN1702E3344_002734-T1
GF00001424	TFCN1702E3344_001280-T1, TFCN1702E3344_001759-T1
GF00001425	TFCN1702E3344_005125-T1, TFCN1702E3344_005663-T1
GF00001426	TFCN1702E3344_005108-T1, TFCN1702E3344_002165-T1
GF00001427	TFCN1702E3344_005359-T1, TFCN1702E3344_002942-T1
GF00001428	TFCN1702E3344_013703-T1, TFCN1702E3344_013741-T1
GF00001429	TFCN1702E3344_005067-T1, TFCN1702E3344_002120-T1
GF00001430	TFCN1702E3344_005711-T1, TFCN1702E3344_011984-T1
GF00001431	TFCN1702E3344_004244-T1, TFCN1702E3344_006503-T1
GF00001432	TFCN1702E3344_009230-T1, TFCN1702E3344_004083-T1
GF00001433	TFCN1702E3344_011934-T1, TFCN1702E3344_014472-T1
GF00001434	TFCN1702E3344_003590-T1, TFCN1702E3344_008083-T1
GF00001435	TFCN1702E3344_007131-T1, TFCN1702E3344_005995-T1
GF00001436	TFCN1702E3344_005314-T1, TFCN1702E3344_011747-T1
GF00001437	TFCN1702E3344_008483-T1, TFCN1702E3344_010257-T1
GF00001438	TFCN1702E3344_008868-T1, TFCN1702E3344_002724-T1
GF00001439	TFCN1702E3344_002590-T1, TFCN1702E3344_012980-T1
GF00001440	TFCN1702E3344_014291-T1, TFCN1702E3344_002880-T1
GF00001441	TFCN1702E3344_005343-T1, TFCN1702E3344_011873-T1
GF00001442	TFCN1702E3344_000933-T1, TFCN1702E3344_001652-T1
GF00001443	TFCN1702E3344_005948-T1, TFCN1702E3344_000647-T1
GF00001444	TFCN1702E3344_012685-T1, TFCN1702E3344_010107-T1
GF00001445	TFCN1702E3344_009719-T1, TFCN1702E3344_011348-T1
GF00001446	TFCN1702E3344_000220-T1, TFCN1702E3344_007766-T1
GF00001447	TFCN1702E3344_007099-T1, TFCN1702E3344_011378-T1
GF00001448	TFCN1702E3344_002854-T1, TFCN1702E3344_004388-T1
GF00001449	TFCN1702E3344_010704-T1, TFCN1702E3344_002068-T1
GF00001450	TFCN1702E3344_013607-T1, TFCN1702E3344_010035-T1
GF00001451	TFCN1702E3344_006930-T1, TFCN1702E3344_005790-T1
GF00001452	TFCN1702E3344_000324-T1, TFCN1702E3344_000093-T1
GF00001453	TFCN1702E3344_013850-T1, TFCN1702E3344_012188-T1
GF00001454	TFCN1702E3344_008431-T1, TFCN1702E3344_013692-T1
GF00001455	TFCN1702E3344_011182-T1, TFCN1702E3344_006406-T1
GF00001456	TFCN1702E3344_002554-T1, TFCN1702E3344_009864-T1
GF00001457	TFCN1702E3344_004645-T1, TFCN1702E3344_003303-T1
GF00001458	TFCN1702E3344_009038-T1, TFCN1702E3344_007412-T1
GF00001459	TFCN1702E3344_013229-T1, TFCN1702E3344_001898-T1
GF00001460	TFCN1702E3344_012711-T1, TFCN1702E3344_002388-T1
GF00001461	TFCN1702E3344_009144-T1, TFCN1702E3344_004803-T1
GF00001462	TFCN1702E3344_004229-T1, TFCN1702E3344_006496-T1
GF00001463	TFCN1702E3344_002439-T1, TFCN1702E3344_010988-T1
GF00001464	TFCN1702E3344_004749-T1, TFCN1702E3344_006256-T1
GF00001465	TFCN1702E3344_006368-T1, TFCN1702E3344_004304-T1
GF00001466	TFCN1702E3344_006809-T1, TFCN1702E3344_009495-T1
GF00001467	TFCN1702E3344_001105-T1, TFCN1702E3344_002018-T1
GF00001468	TFCN1702E3344_008855-T1, TFCN1702E3344_002713-T1
GF00001469	TFCN1702E3344_002668-T1, TFCN1702E3344_008127-T1
GF00001470	TFCN1702E3344_010469-T1, TFCN1702E3344_013269-T1
GF00001471	TFCN1702E3344_004470-T1, TFCN1702E3344_005885-T1
GF00001472	TFCN1702E3344_009793-T1, TFCN1702E3344_009347-T1
GF00001473	TFCN1702E3344_009652-T1, TFCN1702E3344_013335-T1
GF00001474	TFCN1702E3344_007376-T1, TFCN1702E3344_012964-T1
GF00001475	TFCN1702E3344_001388-T1, TFCN1702E3344_003089-T1
GF00001476	TFCN1702E3344_002291-T1, TFCN1702E3344_004908-T1
GF00001477	TFCN1702E3344_012773-T1, TFCN1702E3344_012732-T1
GF00001478	TFCN1702E3344_001867-T1, TFCN1702E3344_006547-T1
GF00001479	TFCN1702E3344_000701-T1, TFCN1702E3344_008742-T1
GF00001480	TFCN1702E3344_012930-T1, TFCN1702E3344_010659-T1
GF00001481	TFCN1702E3344_007192-T1, TFCN1702E3344_010598-T1
GF00001482	TFCN1702E3344_006068-T1, TFCN1702E3344_009467-T1
GF00001483	TFCN1702E3344_008105-T1, TFCN1702E3344_014107-T1
GF00001484	TFCN1702E3344_009658-T1, TFCN1702E3344_013329-T1
GF00001485	TFCN1702E3344_006691-T1, TFCN1702E3344_004293-T1
GF00001486	TFCN1702E3344_012655-T1, TFCN1702E3344_003624-T1
GF00001487	TFCN1702E3344_013894-T1, TFCN1702E3344_012626-T1
GF00001488	TFCN1702E3344_014029-T1, TFCN1702E3344_007055-T1
GF00001489	TFCN1702E3344_000319-T1, TFCN1702E3344_000098-T1
GF00001490	TFCN1702E3344_008185-T1, TFCN1702E3344_010321-T1
GF00001491	TFCN1702E3344_008241-T1, TFCN1702E3344_010776-T1
GF00001492	TFCN1702E3344_012602-T1, TFCN1702E3344_005503-T1
GF00001493	TFCN1702E3344_012632-T1, TFCN1702E3344_014469-T1
GF00001494	TFCN1702E3344_006807-T1, TFCN1702E3344_009497-T1
GF00001495	TFCN1702E3344_007094-T1, TFCN1702E3344_011373-T1
GF00001496	TFCN1702E3344_008203-T1, TFCN1702E3344_007907-T1
GF00001497	TFCN1702E3344_002405-T1, TFCN1702E3344_012108-T1
GF00001498	TFCN1702E3344_006286-T1, TFCN1702E3344_004721-T1
GF00001499	TFCN1702E3344_003613-T1, TFCN1702E3344_012645-T1
GF00001500	TFCN1702E3344_014005-T1, TFCN1702E3344_010505-T1
GF00001501	TFCN1702E3344_013437-T1, TFCN1702E3344_013162-T1
GF00001502	TFCN1702E3344_007662-T1, TFCN1702E3344_007988-T1
GF00001503	TFCN1702E3344_009824-T1, TFCN1702E3344_001010-T1
GF00001504	TFCN1702E3344_006686-T1, TFCN1702E3344_004288-T1
GF00001505	TFCN1702E3344_008495-T1, TFCN1702E3344_011136-T1
GF00001506	TFCN1702E3344_003510-T1, TFCN1702E3344_003424-T1
GF00001507	TFCN1702E3344_005667-T1, TFCN1702E3344_005121-T1
GF00001508	TFCN1702E3344_010095-T1, TFCN1702E3344_012698-T1
GF00001509	TFCN1702E3344_010364-T1, TFCN1702E3344_011269-T1
GF00001510	TFCN1702E3344_001957-T1, TFCN1702E3344_001042-T1
GF00001511	TFCN1702E3344_002731-T1, TFCN1702E3344_008877-T1
GF00001512	TFCN1702E3344_012629-T1, TFCN1702E3344_014564-T1
GF00001513	TFCN1702E3344_008222-T1, TFCN1702E3344_011792-T1
GF00001514	TFCN1702E3344_002519-T1, TFCN1702E3344_008888-T1
GF00001515	TFCN1702E3344_006919-T1, TFCN1702E3344_012158-T1
GF00001516	TFCN1702E3344_004396-T1, TFCN1702E3344_002862-T1
GF00001517	TFCN1702E3344_004380-T1, TFCN1702E3344_002846-T1
GF00001518	TFCN1702E3344_000936-T1, TFCN1702E3344_001649-T1
GF00001519	TFCN1702E3344_002985-T1, TFCN1702E3344_005406-T1
GF00001520	TFCN1702E3344_010970-T1, TFCN1702E3344_010060-T1
GF00001521	TFCN1702E3344_009701-T1, TFCN1702E3344_011368-T1
GF00001522	TFCN1702E3344_001032-T1, TFCN1702E3344_009844-T1
GF00001523	TFCN1702E3344_011457-T1, TFCN1702E3344_004182-T1
GF00001524	TFCN1702E3344_013496-T1, TFCN1702E3344_010040-T1
GF00001525	TFCN1702E3344_000249-T1, TFCN1702E3344_000164-T1
GF00001526	TFCN1702E3344_004061-T1, TFCN1702E3344_008593-T1
GF00001527	TFCN1702E3344_002489-T1, TFCN1702E3344_008918-T1
GF00001528	TFCN1702E3344_003577-T1, TFCN1702E3344_008071-T1
GF00001529	TFCN1702E3344_010082-T1, TFCN1702E3344_012875-T1
GF00001530	TFCN1702E3344_010267-T1, TFCN1702E3344_001301-T1
GF00001531	TFCN1702E3344_000145-T1, TFCN1702E3344_000269-T1
GF00001532	TFCN1702E3344_002766-T1, TFCN1702E3344_006966-T1
GF00001533	TFCN1702E3344_010492-T1, TFCN1702E3344_012075-T1
GF00001534	TFCN1702E3344_000183-T1, TFCN1702E3344_000228-T1
GF00001535	TFCN1702E3344_014279-T1, TFCN1702E3344_000471-T1
GF00001536	TFCN1702E3344_012939-T1, TFCN1702E3344_012242-T1
GF00001537	TFCN1702E3344_003368-T1, TFCN1702E3344_003455-T1
GF00001538	TFCN1702E3344_003210-T1, TFCN1702E3344_014264-T1
GF00001539	TFCN1702E3344_013059-T1, TFCN1702E3344_000492-T1
GF00001540	TFCN1702E3344_005716-T1, TFCN1702E3344_011980-T1
GF00001541	TFCN1702E3344_012493-T1, TFCN1702E3344_004572-T1
GF00001542	TFCN1702E3344_013316-T1, TFCN1702E3344_002203-T1
GF00001543	TFCN1702E3344_007127-T1, TFCN1702E3344_005998-T1
GF00001544	TFCN1702E3344_005157-T1, TFCN1702E3344_012803-T1
GF00001545	TFCN1702E3344_004755-T1, TFCN1702E3344_006250-T1
GF00001546	TFCN1702E3344_002839-T1, TFCN1702E3344_004372-T1
GF00001547	TFCN1702E3344_002199-T1, TFCN1702E3344_013312-T1
GF00001548	TFCN1702E3344_009055-T1, TFCN1702E3344_011112-T1
GF00001549	TFCN1702E3344_013584-T1, TFCN1702E3344_004047-T1
GF00001550	TFCN1702E3344_008687-T1, TFCN1702E3344_000624-T1
GF00001551	TFCN1702E3344_006684-T1, TFCN1702E3344_004286-T1
GF00001552	TFCN1702E3344_010359-T1, TFCN1702E3344_011274-T1
GF00001553	TFCN1702E3344_005908-T1, TFCN1702E3344_004480-T1
GF00001554	TFCN1702E3344_006881-T1, TFCN1702E3344_010771-T1
GF00001555	TFCN1702E3344_007852-T1, TFCN1702E3344_012324-T1
GF00001556	TFCN1702E3344_013191-T1, TFCN1702E3344_012537-T1
GF00001557	TFCN1702E3344_004652-T1, TFCN1702E3344_003295-T1
GF00001558	TFCN1702E3344_009194-T1, TFCN1702E3344_004119-T1
GF00001559	TFCN1702E3344_011491-T1, TFCN1702E3344_007646-T1
GF00001560	TFCN1702E3344_001932-T1, TFCN1702E3344_012531-T1
GF00001561	TFCN1702E3344_007211-T1, TFCN1702E3344_010613-T1
GF00001562	TFCN1702E3344_004242-T1, TFCN1702E3344_006501-T1
GF00001563	TFCN1702E3344_003218-T1, TFCN1702E3344_012356-T1
GF00001564	TFCN1702E3344_007803-T1, TFCN1702E3344_009260-T1
GF00001565	TFCN1702E3344_000837-T1, TFCN1702E3344_000454-T1
GF00001566	TFCN1702E3344_007571-T1, TFCN1702E3344_010939-T1
GF00001567	TFCN1702E3344_003216-T1, TFCN1702E3344_012358-T1
GF00001568	TFCN1702E3344_011104-T1, TFCN1702E3344_002954-T1
GF00001569	TFCN1702E3344_009565-T1, TFCN1702E3344_003189-T1
GF00001570	TFCN1702E3344_003675-T1, TFCN1702E3344_008556-T1
GF00001571	TFCN1702E3344_012172-T1, TFCN1702E3344_006843-T1
GF00001572	TFCN1702E3344_005860-T1, TFCN1702E3344_012836-T1
GF00001573	TFCN1702E3344_013349-T1, TFCN1702E3344_000878-T1
GF00001574	TFCN1702E3344_000147-T1, TFCN1702E3344_000267-T1
GF00001575	TFCN1702E3344_006360-T1, TFCN1702E3344_004312-T1
GF00001576	TFCN1702E3344_003562-T1, TFCN1702E3344_008056-T1
GF00001577	TFCN1702E3344_010047-T1, TFCN1702E3344_013489-T1
GF00001578	TFCN1702E3344_010896-T1, TFCN1702E3344_009398-T1
GF00001579	TFCN1702E3344_004588-T1, TFCN1702E3344_012998-T1
GF00001580	TFCN1702E3344_000401-T1, TFCN1702E3344_000025-T1
GF00001581	TFCN1702E3344_012022-T1, TFCN1702E3344_009634-T1
GF00001582	TFCN1702E3344_014332-T1, TFCN1702E3344_002184-T1
GF00001583	TFCN1702E3344_009012-T1, TFCN1702E3344_006437-T1
GF00001584	TFCN1702E3344_007039-T1, TFCN1702E3344_011691-T1
GF00001585	TFCN1702E3344_001699-T1, TFCN1702E3344_001220-T1
GF00001586	TFCN1702E3344_005973-T1, TFCN1702E3344_007154-T1
GF00001587	TFCN1702E3344_003890-T1, TFCN1702E3344_010133-T1
GF00001588	TFCN1702E3344_000813-T1, TFCN1702E3344_012430-T1
GF00001589	TFCN1702E3344_006910-T1, TFCN1702E3344_012149-T1
GF00001590	TFCN1702E3344_004368-T1, TFCN1702E3344_002834-T1
GF00001591	TFCN1702E3344_011668-T1, TFCN1702E3344_007537-T1
GF00001592	TFCN1702E3344_007694-T1, TFCN1702E3344_013399-T1
GF00001593	TFCN1702E3344_014575-T1, TFCN1702E3344_012630-T1
GF00001594	TFCN1702E3344_011163-T1, TFCN1702E3344_008436-T1
GF00001595	TFCN1702E3344_009156-T1, TFCN1702E3344_004787-T1
GF00001596	TFCN1702E3344_008766-T1, TFCN1702E3344_000678-T1
GF00001597	TFCN1702E3344_003617-T1, TFCN1702E3344_012649-T1
GF00001598	TFCN1702E3344_007759-T1, TFCN1702E3344_000213-T1
GF00001599	TFCN1702E3344_002706-T1, TFCN1702E3344_008848-T1
GF00001600	TFCN1702E3344_012654-T1, TFCN1702E3344_003623-T1
GF00001601	TFCN1702E3344_012968-T1, TFCN1702E3344_002602-T1
GF00001602	TFCN1702E3344_000969-T1, TFCN1702E3344_001617-T1
GF00001603	TFCN1702E3344_002464-T1, TFCN1702E3344_008983-T1
GF00001604	TFCN1702E3344_005631-T1, TFCN1702E3344_000778-T1
GF00001605	TFCN1702E3344_004015-T1, TFCN1702E3344_001482-T1
GF00001606	TFCN1702E3344_002573-T1, TFCN1702E3344_011383-T1
GF00001607	TFCN1702E3344_003206-T1, TFCN1702E3344_014268-T1
GF00001608	TFCN1702E3344_012181-T1, TFCN1702E3344_008002-T1
GF00001609	TFCN1702E3344_011307-T1, TFCN1702E3344_005456-T1
GF00001610	TFCN1702E3344_013304-T1, TFCN1702E3344_003670-T1
GF00001611	TFCN1702E3344_007660-T1, TFCN1702E3344_007990-T1
GF00001612	TFCN1702E3344_013701-T1, TFCN1702E3344_013739-T1
GF00001613	TFCN1702E3344_004647-T1, TFCN1702E3344_003300-T1
GF00001614	TFCN1702E3344_007936-T1, TFCN1702E3344_005231-T1
GF00001615	TFCN1702E3344_012170-T1, TFCN1702E3344_006845-T1
GF00001616	TFCN1702E3344_011744-T1, TFCN1702E3344_005317-T1
GF00001617	TFCN1702E3344_008000-T1, TFCN1702E3344_012179-T1
GF00001618	TFCN1702E3344_011797-T1, TFCN1702E3344_008217-T1
GF00001619	TFCN1702E3344_013665-T1, TFCN1702E3344_013710-T1
GF00001620	TFCN1702E3344_011660-T1, TFCN1702E3344_007545-T1
GF00001621	TFCN1702E3344_008063-T1, TFCN1702E3344_003568-T1
GF00001622	TFCN1702E3344_014524-T1, TFCN1702E3344_014439-T1
GF00001623	TFCN1702E3344_013616-T1, TFCN1702E3344_010025-T1
GF00001624	TFCN1702E3344_009262-T1, TFCN1702E3344_007801-T1
GF00001625	TFCN1702E3344_009807-T1, TFCN1702E3344_000999-T1
GF00001626	TFCN1702E3344_011232-T1, TFCN1702E3344_009972-T1
GF00001627	TFCN1702E3344_002135-T1, TFCN1702E3344_005077-T1
GF00001628	TFCN1702E3344_010156-T1, TFCN1702E3344_005026-T1
GF00001629	TFCN1702E3344_012330-T1, TFCN1702E3344_007846-T1
GF00001630	TFCN1702E3344_004684-T1, TFCN1702E3344_003264-T1
GF00001631	TFCN1702E3344_011326-T1, TFCN1702E3344_008297-T1
GF00001632	TFCN1702E3344_010740-T1, TFCN1702E3344_007690-T1
GF00001633	TFCN1702E3344_000540-T1, TFCN1702E3344_012046-T1
GF00001634	TFCN1702E3344_000381-T1, TFCN1702E3344_000040-T1
GF00001635	TFCN1702E3344_000049-T1, TFCN1702E3344_000369-T1
GF00001636	TFCN1702E3344_006147-T1, TFCN1702E3344_007008-T1
GF00001637	TFCN1702E3344_013663-T1, TFCN1702E3344_013712-T1
GF00001638	TFCN1702E3344_005454-T1, TFCN1702E3344_011305-T1
GF00001639	TFCN1702E3344_001387-T1, TFCN1702E3344_003088-T1
GF00001640	TFCN1702E3344_005234-T1, TFCN1702E3344_007938-T1
GF00001641	TFCN1702E3344_012512-T1, TFCN1702E3344_001911-T1
GF00001642	TFCN1702E3344_001208-T1, TFCN1702E3344_010650-T1
GF00001643	TFCN1702E3344_003858-T1, TFCN1702E3344_009067-T1
GF00001644	TFCN1702E3344_008840-T1, TFCN1702E3344_002698-T1
GF00001645	TFCN1702E3344_005223-T1, TFCN1702E3344_007928-T1
GF00001646	TFCN1702E3344_007173-T1, TFCN1702E3344_014165-T1
GF00001647	TFCN1702E3344_009292-T1, TFCN1702E3344_000736-T1
GF00001648	TFCN1702E3344_009092-T1, TFCN1702E3344_003822-T1
GF00001649	TFCN1702E3344_007262-T1, TFCN1702E3344_003255-T1
GF00001650	TFCN1702E3344_005607-T1, TFCN1702E3344_012004-T1
GF00001651	TFCN1702E3344_012257-T1, TFCN1702E3344_011631-T1
