	Rhodotorula_mucilaginosa_TFCN_17-334Y-5.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001390	TFCN17334Y5_000531-T1	DBVPG3775_004003-T1
GF00001391	TFCN17334Y5_000533-T1	DBVPG3775_004001-T1
GF00001392	TFCN17334Y5_000534-T1	DBVPG3775_004000-T1
GF00001393	TFCN17334Y5_010855-T1	DBVPG3775_003999-T1
GF00001394	TFCN17334Y5_000536-T1	DBVPG3775_003998-T1
GF00001395	TFCN17334Y5_010852-T1	DBVPG3775_003996-T1
GF00001396	TFCN17334Y5_010849-T1	DBVPG3775_003991-T1
GF00001397	TFCN17334Y5_000541-T1	DBVPG3775_003990-T1
GF00001398	TFCN17334Y5_010847-T1	DBVPG3775_003989-T1
GF00001399	TFCN17334Y5_000543-T1	DBVPG3775_003988-T1
GF00001400	TFCN17334Y5_010845-T1	DBVPG3775_003987-T1
GF00001401	TFCN17334Y5_000545-T1	DBVPG3775_003986-T1
GF00001402	TFCN17334Y5_000546-T1	DBVPG3775_003985-T1
GF00001403	TFCN17334Y5_010842-T1	DBVPG3775_003984-T1
GF00001404	TFCN17334Y5_010841-T1	DBVPG3775_003983-T1
GF00001405	TFCN17334Y5_010838-T1	DBVPG3775_003979-T1
GF00001406	TFCN17334Y5_000552-T1	DBVPG3775_003978-T1
GF00001407	TFCN17334Y5_010836-T1	DBVPG3775_003977-T1
GF00001408	TFCN17334Y5_010835-T1	DBVPG3775_003976-T1
GF00001409	TFCN17334Y5_000555-T1	DBVPG3775_003975-T1
GF00001410	TFCN17334Y5_010833-T1	DBVPG3775_003974-T1
GF00001411	TFCN17334Y5_010832-T1	DBVPG3775_003973-T1
GF00001412	TFCN17334Y5_000565-T1	DBVPG3775_005142-T1
GF00001413	TFCN17334Y5_013841-T1	DBVPG3775_005140-T1
GF00001414	TFCN17334Y5_000567-T1	DBVPG3775_005139-T1
GF00001415	TFCN17334Y5_000569-T1	DBVPG3775_005137-T1
GF00001416	TFCN17334Y5_013836-T1	DBVPG3775_005136-T1
GF00001417	TFCN17334Y5_013834-T1	DBVPG3775_005134-T1
GF00001418	TFCN17334Y5_000575-T1	DBVPG3775_005132-T1
GF00001419	TFCN17334Y5_013831-T1	DBVPG3775_005131-T1
GF00001420	TFCN17334Y5_000717-T1	DBVPG3775_000252-T1
GF00001421	TFCN17334Y5_000671-T1	DBVPG3775_000299-T1
GF00001422	TFCN17334Y5_002304-T1	DBVPG3775_000294-T1
GF00001423	TFCN17334Y5_002302-T1	DBVPG3775_000292-T1
GF00001424	TFCN17334Y5_000679-T1	DBVPG3775_000291-T1
GF00001425	TFCN17334Y5_000680-T1	DBVPG3775_000290-T1
GF00001426	TFCN17334Y5_002299-T1	DBVPG3775_000289-T1
GF00001427	TFCN17334Y5_000684-T1	DBVPG3775_000286-T1
GF00001428	TFCN17334Y5_000685-T1	DBVPG3775_000285-T1
GF00001429	TFCN17334Y5_002294-T1	DBVPG3775_000284-T1
GF00001430	TFCN17334Y5_000688-T1	DBVPG3775_000281-T1
GF00001431	TFCN17334Y5_000689-T1	DBVPG3775_000280-T1
GF00001432	TFCN17334Y5_000690-T1	DBVPG3775_000279-T1
GF00001433	TFCN17334Y5_000692-T1	DBVPG3775_000277-T1
GF00001434	TFCN17334Y5_000693-T1	DBVPG3775_000276-T1
GF00001435	TFCN17334Y5_000694-T1	DBVPG3775_000275-T1
GF00001436	TFCN17334Y5_000695-T1	DBVPG3775_000274-T1
GF00001437	TFCN17334Y5_000696-T1	DBVPG3775_000273-T1
GF00001438	TFCN17334Y5_000697-T1	DBVPG3775_000272-T1
GF00001439	TFCN17334Y5_009220-T1	DBVPG3775_004662-T1
GF00001440	TFCN17334Y5_000699-T1	DBVPG3775_000270-T1
GF00001441	TFCN17334Y5_009950-T1	DBVPG3775_003291-T1
GF00001442	TFCN17334Y5_000702-T1	DBVPG3775_000267-T1
GF00001443	TFCN17334Y5_000703-T1	DBVPG3775_000266-T1
GF00001444	TFCN17334Y5_002276-T1	DBVPG3775_000265-T1
GF00001445	TFCN17334Y5_000705-T1	DBVPG3775_000264-T1
GF00001446	TFCN17334Y5_000707-T1	DBVPG3775_000262-T1
GF00001447	TFCN17334Y5_000708-T1	DBVPG3775_000261-T1
GF00001448	TFCN17334Y5_002271-T1	DBVPG3775_000260-T1
GF00001449	TFCN17334Y5_000710-T1	DBVPG3775_000259-T1
GF00001450	TFCN17334Y5_011405-T1	DBVPG3775_001459-T1
GF00001451	TFCN17334Y5_005875-T1	DBVPG3775_004472-T1
GF00001452	TFCN17334Y5_002267-T1	DBVPG3775_000255-T1
GF00001453	TFCN17334Y5_000715-T1	DBVPG3775_000254-T1
GF00001454	TFCN17334Y5_000716-T1	DBVPG3775_000253-T1
GF00001455	TFCN17334Y5_000718-T1	DBVPG3775_000251-T1
GF00001456	TFCN17334Y5_002260-T1	DBVPG3775_000247-T1
GF00001457	TFCN17334Y5_000723-T1	DBVPG3775_000246-T1
GF00001458	TFCN17334Y5_000724-T1	DBVPG3775_000245-T1
GF00001459	TFCN17334Y5_000725-T1	DBVPG3775_000244-T1
GF00001460	TFCN17334Y5_002256-T1	DBVPG3775_000243-T1
GF00001461	TFCN17334Y5_002255-T1	DBVPG3775_000242-T1
GF00001462	TFCN17334Y5_002254-T1	DBVPG3775_000241-T1
GF00001463	TFCN17334Y5_002253-T1	DBVPG3775_000240-T1
GF00001464	TFCN17334Y5_000730-T1	DBVPG3775_000239-T1
GF00001465	TFCN17334Y5_000732-T1	DBVPG3775_000237-T1
GF00001466	TFCN17334Y5_007543-T1	DBVPG3775_000236-T1
GF00001467	TFCN17334Y5_007542-T1	DBVPG3775_000235-T1
GF00001468	TFCN17334Y5_000737-T1	DBVPG3775_000232-T1
GF00001469	TFCN17334Y5_000738-T1	DBVPG3775_000231-T1
GF00001470	TFCN17334Y5_007535-T1	DBVPG3775_000229-T1
GF00001471	TFCN17334Y5_000743-T1	DBVPG3775_000226-T1
GF00001472	TFCN17334Y5_000744-T1	DBVPG3775_000225-T1
GF00001473	TFCN17334Y5_007530-T1	DBVPG3775_000224-T1
GF00001474	TFCN17334Y5_000746-T1	DBVPG3775_000223-T1
GF00001475	TFCN17334Y5_000747-T1	DBVPG3775_000222-T1
GF00001476	TFCN17334Y5_000748-T1	DBVPG3775_000221-T1
GF00001477	TFCN17334Y5_000751-T1	DBVPG3775_000218-T1
GF00001478	TFCN17334Y5_000752-T1	DBVPG3775_000217-T1
GF00001479	TFCN17334Y5_000755-T1	DBVPG3775_000214-T1
GF00001480	TFCN17334Y5_000757-T1	DBVPG3775_000213-T1
GF00001481	TFCN17334Y5_000758-T1	DBVPG3775_000212-T1
GF00001482	TFCN17334Y5_000760-T1	DBVPG3775_000210-T1
GF00001483	TFCN17334Y5_007511-T1	DBVPG3775_000206-T1
GF00001484	TFCN17334Y5_000765-T1	DBVPG3775_000205-T1
GF00001485	TFCN17334Y5_007509-T1	DBVPG3775_000204-T1
GF00001486	TFCN17334Y5_000767-T1	DBVPG3775_000203-T1
GF00001487	TFCN17334Y5_000769-T1	DBVPG3775_000201-T1
GF00001488	TFCN17334Y5_000770-T1	DBVPG3775_000200-T1
GF00001489	TFCN17334Y5_000771-T1	DBVPG3775_000199-T1
GF00001490	TFCN17334Y5_000772-T1	DBVPG3775_000198-T1
GF00001491	TFCN17334Y5_007502-T1	DBVPG3775_000197-T1
GF00001492	TFCN17334Y5_007498-T1	DBVPG3775_000189-T1
GF00001493	TFCN17334Y5_000782-T1	DBVPG3775_000188-T1
GF00001494	TFCN17334Y5_007496-T1	DBVPG3775_000187-T1
GF00001495	TFCN17334Y5_000784-T1	DBVPG3775_000186-T1
GF00001496	TFCN17334Y5_007494-T1	DBVPG3775_000185-T1
GF00001497	TFCN17334Y5_000786-T1	DBVPG3775_000184-T1
GF00001498	TFCN17334Y5_007492-T1	DBVPG3775_000183-T1
GF00001499	TFCN17334Y5_000788-T1	DBVPG3775_000182-T1
GF00001500	TFCN17334Y5_000789-T1	DBVPG3775_000181-T1
GF00001501	TFCN17334Y5_000790-T1	DBVPG3775_000180-T1
GF00001502	TFCN17334Y5_000792-T1	DBVPG3775_000178-T1
GF00001503	TFCN17334Y5_000793-T1	DBVPG3775_000177-T1
GF00001504	TFCN17334Y5_000794-T1	DBVPG3775_000176-T1
GF00001505	TFCN17334Y5_007484-T1	DBVPG3775_000175-T1
GF00001506	TFCN17334Y5_000798-T1	DBVPG3775_000172-T1
GF00001507	TFCN17334Y5_000799-T1	DBVPG3775_000171-T1
GF00001508	TFCN17334Y5_000801-T1	DBVPG3775_000169-T1
GF00001509	TFCN17334Y5_000804-T1	DBVPG3775_000165-T1
GF00001510	TFCN17334Y5_000805-T1	DBVPG3775_000164-T1
GF00001511	TFCN17334Y5_000806-T1	DBVPG3775_000163-T1
GF00001512	TFCN17334Y5_000807-T1	DBVPG3775_000162-T1
GF00001513	TFCN17334Y5_000808-T1	DBVPG3775_000161-T1
GF00001514	TFCN17334Y5_000809-T1	DBVPG3775_000160-T1
GF00001515	TFCN17334Y5_007470-T1	DBVPG3775_000159-T1
GF00001516	TFCN17334Y5_007469-T1	DBVPG3775_000158-T1
GF00001517	TFCN17334Y5_007468-T1	DBVPG3775_000157-T1
GF00001518	TFCN17334Y5_000813-T1	DBVPG3775_000156-T1
GF00001519	TFCN17334Y5_000816-T1	DBVPG3775_000154-T1
GF00001520	TFCN17334Y5_000818-T1	DBVPG3775_000152-T1
GF00001521	TFCN17334Y5_000819-T1	DBVPG3775_000151-T1
GF00001522	TFCN17334Y5_000821-T1	DBVPG3775_000147-T1
GF00001523	TFCN17334Y5_000822-T1	DBVPG3775_000146-T1
GF00001524	TFCN17334Y5_010743-T1	DBVPG3775_000145-T1
GF00001525	TFCN17334Y5_000824-T1	DBVPG3775_000144-T1
GF00001526	TFCN17334Y5_000826-T1	DBVPG3775_000142-T1
GF00001527	TFCN17334Y5_000830-T1	DBVPG3775_000138-T1
GF00001528	TFCN17334Y5_000831-T1	DBVPG3775_000137-T1
GF00001529	TFCN17334Y5_000833-T1	DBVPG3775_000136-T1
GF00001530	TFCN17334Y5_000834-T1	DBVPG3775_000135-T1
GF00001531	TFCN17334Y5_010754-T1	DBVPG3775_000134-T1
GF00001532	TFCN17334Y5_000836-T1	DBVPG3775_000133-T1
GF00001533	TFCN17334Y5_000837-T1	DBVPG3775_000132-T1
GF00001534	TFCN17334Y5_010757-T1	DBVPG3775_000131-T1
GF00001535	TFCN17334Y5_000839-T1	DBVPG3775_000130-T1
GF00001536	TFCN17334Y5_000840-T1	DBVPG3775_000129-T1
GF00001537	TFCN17334Y5_000841-T1	DBVPG3775_000128-T1
GF00001538	TFCN17334Y5_010761-T1	DBVPG3775_000127-T1
GF00001539	TFCN17334Y5_010762-T1	DBVPG3775_000126-T1
GF00001540	TFCN17334Y5_000844-T1	DBVPG3775_000125-T1
GF00001541	TFCN17334Y5_000845-T1	DBVPG3775_000124-T1
GF00001542	TFCN17334Y5_010765-T1	DBVPG3775_000123-T1
GF00001543	TFCN17334Y5_010767-T1	DBVPG3775_000121-T1
GF00001544	TFCN17334Y5_000850-T1	DBVPG3775_000119-T1
GF00001545	TFCN17334Y5_000851-T1	DBVPG3775_000118-T1
GF00001546	TFCN17334Y5_000852-T1	DBVPG3775_000117-T1
GF00001547	TFCN17334Y5_000853-T1	DBVPG3775_000116-T1
GF00001548	TFCN17334Y5_000854-T1	DBVPG3775_000115-T1
GF00001549	TFCN17334Y5_000856-T1	DBVPG3775_000113-T1
GF00001550	TFCN17334Y5_010776-T1	DBVPG3775_000112-T1
GF00001551	TFCN17334Y5_010778-T1	DBVPG3775_000110-T1
GF00001552	TFCN17334Y5_000861-T1	DBVPG3775_000109-T1
GF00001553	TFCN17334Y5_000862-T1	DBVPG3775_000108-T1
GF00001554	TFCN17334Y5_000863-T1	DBVPG3775_000107-T1
GF00001555	TFCN17334Y5_000864-T1	DBVPG3775_000106-T1
GF00001556	TFCN17334Y5_003690-T1	DBVPG3775_003884-T1
GF00001557	TFCN17334Y5_000866-T1	DBVPG3775_000104-T1
GF00001558	TFCN17334Y5_000868-T1	DBVPG3775_000102-T1
GF00001559	TFCN17334Y5_000871-T1	DBVPG3775_000099-T1
GF00001560	TFCN17334Y5_000872-T1	DBVPG3775_000098-T1
GF00001561	TFCN17334Y5_003584-T1	DBVPG3775_006045-T1
GF00001562	TFCN17334Y5_000873-T1	DBVPG3775_000097-T1
GF00001563	TFCN17334Y5_014376-T1	DBVPG3775_000095-T1
GF00001564	TFCN17334Y5_000876-T1	DBVPG3775_000093-T1
GF00001565	TFCN17334Y5_013398-T1	DBVPG3775_000091-T1
GF00001566	TFCN17334Y5_013399-T1	DBVPG3775_000090-T1
GF00001567	TFCN17334Y5_000880-T1	DBVPG3775_000089-T1
GF00001568	TFCN17334Y5_000881-T1	DBVPG3775_000088-T1
GF00001569	TFCN17334Y5_000882-T1	DBVPG3775_000087-T1
GF00001570	TFCN17334Y5_013403-T1	DBVPG3775_000086-T1
GF00001571	TFCN17334Y5_013404-T1	DBVPG3775_000085-T1
GF00001572	TFCN17334Y5_000885-T1	DBVPG3775_000084-T1
GF00001573	TFCN17334Y5_013898-T1	DBVPG3775_005351-T1
GF00001574	TFCN17334Y5_000886-T1	DBVPG3775_000083-T1
GF00001575	TFCN17334Y5_013409-T1	DBVPG3775_000080-T1
GF00001576	TFCN17334Y5_000891-T1	DBVPG3775_000078-T1
GF00001577	TFCN17334Y5_000892-T1	DBVPG3775_000077-T1
GF00001578	TFCN17334Y5_000893-T1	DBVPG3775_000076-T1
GF00001579	TFCN17334Y5_000894-T1	DBVPG3775_000075-T1
GF00001580	TFCN17334Y5_008271-T1	DBVPG3775_000074-T1
GF00001581	TFCN17334Y5_000897-T1	DBVPG3775_000072-T1
GF00001582	TFCN17334Y5_000900-T1	DBVPG3775_000069-T1
GF00001583	TFCN17334Y5_000902-T1	DBVPG3775_000067-T1
GF00001584	TFCN17334Y5_008279-T1	DBVPG3775_000066-T1
GF00001585	TFCN17334Y5_005697-T1	DBVPG3775_000989-T1
GF00001586	TFCN17334Y5_012353-T1	DBVPG3775_006782-T1
GF00001587	TFCN17334Y5_008922-T1	DBVPG3775_004770-T1
GF00001588	TFCN17334Y5_008281-T1	DBVPG3775_000064-T1
GF00001589	TFCN17334Y5_000908-T1	DBVPG3775_000061-T1
GF00001590	TFCN17334Y5_000909-T1	DBVPG3775_000060-T1
GF00001591	TFCN17334Y5_008286-T1	DBVPG3775_000058-T1
GF00001592	TFCN17334Y5_000912-T1	DBVPG3775_000057-T1
GF00001593	TFCN17334Y5_008288-T1	DBVPG3775_000056-T1
GF00001594	TFCN17334Y5_000914-T1	DBVPG3775_000055-T1
GF00001595	TFCN17334Y5_000916-T1	DBVPG3775_000053-T1
GF00001596	TFCN17334Y5_000918-T1	DBVPG3775_000051-T1
GF00001597	TFCN17334Y5_000919-T1	DBVPG3775_000050-T1
GF00001598	TFCN17334Y5_010715-T1	DBVPG3775_001000-T1
GF00001599	TFCN17334Y5_010422-T1	DBVPG3775_006836-T1
GF00001600	TFCN17334Y5_000921-T1	DBVPG3775_000048-T1
GF00001601	TFCN17334Y5_008297-T1	DBVPG3775_000047-T1
GF00001602	TFCN17334Y5_000926-T1	DBVPG3775_000044-T1
GF00001603	TFCN17334Y5_000927-T1	DBVPG3775_000043-T1
GF00001604	TFCN17334Y5_008302-T1	DBVPG3775_000042-T1
GF00001605	TFCN17334Y5_008303-T1	DBVPG3775_000041-T1
GF00001606	TFCN17334Y5_008304-T1	DBVPG3775_000040-T1
GF00001607	TFCN17334Y5_002315-T1	DBVPG3775_000306-T1
GF00001608	TFCN17334Y5_000932-T1	DBVPG3775_000036-T1
GF00001609	TFCN17334Y5_000934-T1	DBVPG3775_000034-T1
GF00001610	TFCN17334Y5_000938-T1	DBVPG3775_000031-T1
GF00001611	TFCN17334Y5_000939-T1	DBVPG3775_000030-T1
GF00001612	TFCN17334Y5_000940-T1	DBVPG3775_000029-T1
GF00001613	TFCN17334Y5_005021-T1	DBVPG3775_001713-T1
GF00001614	TFCN17334Y5_002585-T1	DBVPG3775_005672-T1
GF00001615	TFCN17334Y5_000946-T1	DBVPG3775_000023-T1
GF00001616	TFCN17334Y5_008323-T1	DBVPG3775_000022-T1
GF00001617	TFCN17334Y5_000948-T1	DBVPG3775_000021-T1
GF00001618	TFCN17334Y5_000951-T1	DBVPG3775_000018-T1
GF00001619	TFCN17334Y5_000954-T1	DBVPG3775_000016-T1
GF00001620	TFCN17334Y5_008330-T1	DBVPG3775_000015-T1
GF00001621	TFCN17334Y5_000956-T1	DBVPG3775_000014-T1
GF00001622	TFCN17334Y5_000957-T1	DBVPG3775_000013-T1
GF00001623	TFCN17334Y5_011371-T1	DBVPG3775_000012-T1
GF00001624	TFCN17334Y5_000961-T1	DBVPG3775_000009-T1
GF00001625	TFCN17334Y5_000963-T1	DBVPG3775_000007-T1
GF00001626	TFCN17334Y5_000964-T1	DBVPG3775_000006-T1
GF00001627	TFCN17334Y5_011377-T1	DBVPG3775_000005-T1
GF00001628	TFCN17334Y5_011378-T1	DBVPG3775_000004-T1
GF00001629	TFCN17334Y5_011380-T1	DBVPG3775_000002-T1
GF00001630	TFCN17334Y5_010227-T1	DBVPG3775_000706-T1
GF00001631	TFCN17334Y5_011383-T1	DBVPG3775_007322-T1
GF00001632	TFCN17334Y5_000974-T1	DBVPG3775_007321-T1
GF00001633	TFCN17334Y5_011385-T1	DBVPG3775_007320-T1
GF00001634	TFCN17334Y5_000977-T1	DBVPG3775_007318-T1
GF00001635	TFCN17334Y5_000978-T1	DBVPG3775_007317-T1
GF00001636	TFCN17334Y5_000979-T1	DBVPG3775_007316-T1
GF00001637	TFCN17334Y5_011390-T1	DBVPG3775_007315-T1
GF00001638	TFCN17334Y5_000981-T1	DBVPG3775_007313-T1
GF00001639	TFCN17334Y5_011392-T1	DBVPG3775_007312-T1
GF00001640	TFCN17334Y5_000984-T1	DBVPG3775_007310-T1
GF00001641	TFCN17334Y5_000986-T1	DBVPG3775_007308-T1
GF00001642	TFCN17334Y5_001656-T1	DBVPG3775_001335-T1
GF00001643	TFCN17334Y5_001658-T1	DBVPG3775_001333-T1
GF00001644	TFCN17334Y5_001659-T1	DBVPG3775_001332-T1
GF00001645	TFCN17334Y5_000992-T1	DBVPG3775_001331-T1
GF00001646	TFCN17334Y5_000993-T1	DBVPG3775_001330-T1
GF00001647	TFCN17334Y5_001664-T1	DBVPG3775_001327-T1
GF00001648	TFCN17334Y5_001665-T1	DBVPG3775_001326-T1
GF00001649	TFCN17334Y5_000997-T1	DBVPG3775_001325-T1
GF00001650	TFCN17334Y5_001667-T1	DBVPG3775_001324-T1
GF00001651	TFCN17334Y5_001668-T1	DBVPG3775_001323-T1
GF00001652	TFCN17334Y5_001002-T1	DBVPG3775_001318-T1
GF00001653	TFCN17334Y5_001672-T1	DBVPG3775_001317-T1
GF00001654	TFCN17334Y5_001004-T1	DBVPG3775_001316-T1
GF00001655	TFCN17334Y5_001005-T1	DBVPG3775_001315-T1
GF00001656	TFCN17334Y5_001009-T1	DBVPG3775_001309-T1
GF00001657	TFCN17334Y5_001680-T1	DBVPG3775_001308-T1
GF00001658	TFCN17334Y5_001011-T1	DBVPG3775_001307-T1
GF00001659	TFCN17334Y5_001683-T1	DBVPG3775_001304-T1
GF00001660	TFCN17334Y5_001014-T1	DBVPG3775_001303-T1
GF00001661	TFCN17334Y5_001685-T1	DBVPG3775_001302-T1
GF00001662	TFCN17334Y5_001686-T1	DBVPG3775_001301-T1
GF00001663	TFCN17334Y5_001687-T1	DBVPG3775_001300-T1
GF00001664	TFCN17334Y5_001688-T1	DBVPG3775_001299-T1
GF00001665	TFCN17334Y5_001023-T1	DBVPG3775_001295-T1
GF00001666	TFCN17334Y5_001693-T1	DBVPG3775_001294-T1
GF00001667	TFCN17334Y5_001025-T1	DBVPG3775_001293-T1
GF00001668	TFCN17334Y5_001026-T1	DBVPG3775_001292-T1
GF00001669	TFCN17334Y5_001696-T1	DBVPG3775_001291-T1
GF00001670	TFCN17334Y5_001697-T1	DBVPG3775_001290-T1
GF00001671	TFCN17334Y5_001029-T1	DBVPG3775_001289-T1
GF00001672	TFCN17334Y5_001700-T1	DBVPG3775_001284-T1
GF00001673	TFCN17334Y5_001702-T1	DBVPG3775_001282-T1
GF00001674	TFCN17334Y5_001034-T1	DBVPG3775_001281-T1
GF00001675	TFCN17334Y5_001705-T1	DBVPG3775_001278-T1
GF00001676	TFCN17334Y5_001706-T1	DBVPG3775_001277-T1
GF00001677	TFCN17334Y5_003366-T1	DBVPG3775_002169-T1
GF00001678	TFCN17334Y5_001707-T1	DBVPG3775_001276-T1
GF00001679	TFCN17334Y5_001708-T1	DBVPG3775_001275-T1
GF00001680	TFCN17334Y5_001709-T1	DBVPG3775_001274-T1
GF00001681	TFCN17334Y5_001041-T1	DBVPG3775_001273-T1
GF00001682	TFCN17334Y5_001042-T1	DBVPG3775_001272-T1
GF00001683	TFCN17334Y5_012695-T1	DBVPG3775_004805-T1
GF00001684	TFCN17334Y5_001712-T1	DBVPG3775_001271-T1
GF00001685	TFCN17334Y5_001713-T1	DBVPG3775_001269-T1
GF00001686	TFCN17334Y5_001714-T1	DBVPG3775_001268-T1
GF00001687	TFCN17334Y5_001715-T1	DBVPG3775_001267-T1
GF00001688	TFCN17334Y5_001049-T1	DBVPG3775_001250-T1
GF00001689	TFCN17334Y5_001050-T1	DBVPG3775_001249-T1
GF00001690	TFCN17334Y5_001051-T1	DBVPG3775_001248-T1
GF00001691	TFCN17334Y5_001052-T1	DBVPG3775_001247-T1
GF00001692	TFCN17334Y5_001053-T1	DBVPG3775_001246-T1
GF00001693	TFCN17334Y5_001723-T1	DBVPG3775_001245-T1
GF00001694	TFCN17334Y5_001055-T1	DBVPG3775_001244-T1
GF00001695	TFCN17334Y5_001056-T1	DBVPG3775_001242-T1
GF00001696	TFCN17334Y5_001727-T1	DBVPG3775_001240-T1
GF00001697	TFCN17334Y5_001059-T1	DBVPG3775_001239-T1
GF00001698	TFCN17334Y5_001729-T1	DBVPG3775_001238-T1
GF00001699	TFCN17334Y5_001061-T1	DBVPG3775_001236-T1
GF00001700	TFCN17334Y5_001732-T1	DBVPG3775_001235-T1
GF00001701	TFCN17334Y5_001733-T1	DBVPG3775_001234-T1
GF00001702	TFCN17334Y5_001734-T1	DBVPG3775_001233-T1
GF00001703	TFCN17334Y5_005154-T1	DBVPG3775_004609-T1
GF00001704	TFCN17334Y5_001736-T1	DBVPG3775_001231-T1
GF00001705	TFCN17334Y5_001067-T1	DBVPG3775_001232-T1
GF00001706	TFCN17334Y5_001069-T1	DBVPG3775_001229-T1
GF00001707	TFCN17334Y5_001739-T1	DBVPG3775_001228-T1
GF00001708	TFCN17334Y5_001071-T1	DBVPG3775_001227-T1
GF00001709	TFCN17334Y5_001741-T1	DBVPG3775_001226-T1
GF00001710	TFCN17334Y5_001073-T1	DBVPG3775_001225-T1
GF00001711	TFCN17334Y5_001074-T1	DBVPG3775_001224-T1
GF00001712	TFCN17334Y5_001744-T1	DBVPG3775_001223-T1
GF00001713	TFCN17334Y5_001076-T1	DBVPG3775_001222-T1
GF00001714	TFCN17334Y5_001746-T1	DBVPG3775_001221-T1
GF00001715	TFCN17334Y5_001747-T1	DBVPG3775_001220-T1
GF00001716	TFCN17334Y5_001748-T1	DBVPG3775_001219-T1
GF00001717	TFCN17334Y5_001749-T1	DBVPG3775_001218-T1
GF00001718	TFCN17334Y5_001081-T1	DBVPG3775_001217-T1
GF00001719	TFCN17334Y5_001084-T1	DBVPG3775_001212-T1
GF00001720	TFCN17334Y5_001085-T1	DBVPG3775_001211-T1
GF00001721	TFCN17334Y5_001086-T1	DBVPG3775_001210-T1
GF00001722	TFCN17334Y5_001087-T1	DBVPG3775_001209-T1
GF00001723	TFCN17334Y5_001088-T1	DBVPG3775_001208-T1
GF00001724	TFCN17334Y5_001760-T1	DBVPG3775_001207-T1
GF00001725	TFCN17334Y5_001761-T1	DBVPG3775_001206-T1
GF00001726	TFCN17334Y5_001091-T1	DBVPG3775_001205-T1
GF00001727	TFCN17334Y5_001092-T1	DBVPG3775_001204-T1
GF00001728	TFCN17334Y5_001765-T1	DBVPG3775_001202-T1
GF00001729	TFCN17334Y5_001767-T1	DBVPG3775_001200-T1
GF00001730	TFCN17334Y5_001097-T1	DBVPG3775_001199-T1
GF00001731	TFCN17334Y5_001769-T1	DBVPG3775_001198-T1
GF00001732	TFCN17334Y5_001770-T1	DBVPG3775_001197-T1
GF00001733	TFCN17334Y5_001101-T1	DBVPG3775_001196-T1
GF00001734	TFCN17334Y5_001772-T1	DBVPG3775_001195-T1
GF00001735	TFCN17334Y5_001103-T1	DBVPG3775_001194-T1
GF00001736	TFCN17334Y5_001104-T1	DBVPG3775_001193-T1
GF00001737	TFCN17334Y5_001106-T1	DBVPG3775_001191-T1
GF00001738	TFCN17334Y5_001777-T1	DBVPG3775_001190-T1
GF00001739	TFCN17334Y5_001108-T1	DBVPG3775_001188-T1
GF00001740	TFCN17334Y5_001780-T1	DBVPG3775_001187-T1
GF00001741	TFCN17334Y5_001110-T1	DBVPG3775_001186-T1
GF00001742	TFCN17334Y5_001111-T1	DBVPG3775_001185-T1
GF00001743	TFCN17334Y5_001112-T1	DBVPG3775_001184-T1
GF00001744	TFCN17334Y5_001784-T1	DBVPG3775_001183-T1
GF00001745	TFCN17334Y5_001785-T1	DBVPG3775_001182-T1
GF00001746	TFCN17334Y5_001115-T1	DBVPG3775_001181-T1
GF00001747	TFCN17334Y5_001116-T1	DBVPG3775_001179-T1
GF00001748	TFCN17334Y5_003413-T1	DBVPG3775_002366-T1
GF00001749	TFCN17334Y5_001789-T1	DBVPG3775_001178-T1
GF00001750	TFCN17334Y5_001120-T1	DBVPG3775_001175-T1
GF00001751	TFCN17334Y5_001794-T1	DBVPG3775_001174-T1
GF00001752	TFCN17334Y5_001796-T1	DBVPG3775_001172-T1
GF00001753	TFCN17334Y5_001797-T1	DBVPG3775_001171-T1
GF00001754	TFCN17334Y5_001125-T1	DBVPG3775_001170-T1
GF00001755	TFCN17334Y5_001799-T1	DBVPG3775_001169-T1
GF00001756	TFCN17334Y5_001800-T1	DBVPG3775_001168-T1
GF00001757	TFCN17334Y5_001802-T1	DBVPG3775_001166-T1
GF00001758	TFCN17334Y5_001804-T1	DBVPG3775_001164-T1
GF00001759	TFCN17334Y5_001805-T1	DBVPG3775_001163-T1
GF00001760	TFCN17334Y5_001806-T1	DBVPG3775_001162-T1
GF00001761	TFCN17334Y5_001807-T1	DBVPG3775_001161-T1
GF00001762	TFCN17334Y5_001136-T1	DBVPG3775_001160-T1
GF00001763	TFCN17334Y5_001137-T1	DBVPG3775_001159-T1
GF00001764	TFCN17334Y5_001810-T1	DBVPG3775_001158-T1
GF00001765	TFCN17334Y5_001811-T1	DBVPG3775_001157-T1
GF00001766	TFCN17334Y5_001812-T1	DBVPG3775_001156-T1
GF00001767	TFCN17334Y5_001816-T1	DBVPG3775_001152-T1
GF00001768	TFCN17334Y5_001817-T1	DBVPG3775_001151-T1
GF00001769	TFCN17334Y5_001146-T1	DBVPG3775_001149-T1
GF00001770	TFCN17334Y5_001148-T1	DBVPG3775_001147-T1
GF00001771	TFCN17334Y5_001149-T1	DBVPG3775_001146-T1
GF00001772	TFCN17334Y5_001822-T1	DBVPG3775_001145-T1
GF00001773	TFCN17334Y5_001823-T1	DBVPG3775_001144-T1
GF00001774	TFCN17334Y5_001824-T1	DBVPG3775_001143-T1
GF00001775	TFCN17334Y5_001153-T1	DBVPG3775_001142-T1
GF00001776	TFCN17334Y5_001155-T1	DBVPG3775_001139-T1
