	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001519	CHIFNET10NJ071_003086-T1	DBVPG3775_002971-T1
GF00001520	CHIFNET10NJ071_000701-T1	DBVPG3775_002970-T1
GF00001521	CHIFNET10NJ071_000702-T1	DBVPG3775_002969-T1
GF00001522	CHIFNET10NJ071_003089-T1	DBVPG3775_002968-T1
GF00001523	CHIFNET10NJ071_000704-T1	DBVPG3775_002967-T1
GF00001524	CHIFNET10NJ071_003093-T1	DBVPG3775_002964-T1
GF00001525	CHIFNET10NJ071_003095-T1	DBVPG3775_002962-T1
GF00001526	CHIFNET10NJ071_000710-T1	DBVPG3775_002961-T1
GF00001527	CHIFNET10NJ071_000711-T1	DBVPG3775_002960-T1
GF00001528	CHIFNET10NJ071_003098-T1	DBVPG3775_002959-T1
GF00001529	CHIFNET10NJ071_003099-T1	DBVPG3775_002958-T1
GF00001530	CHIFNET10NJ071_000714-T1	DBVPG3775_002957-T1
GF00001531	CHIFNET10NJ071_003101-T1	DBVPG3775_002956-T1
GF00001532	CHIFNET10NJ071_000716-T1	DBVPG3775_002955-T1
GF00001533	CHIFNET10NJ071_000717-T1	DBVPG3775_002954-T1
GF00001534	CHIFNET10NJ071_003104-T1	DBVPG3775_002953-T1
GF00001535	CHIFNET10NJ071_003105-T1	DBVPG3775_002952-T1
GF00001536	CHIFNET10NJ071_003771-T1	DBVPG3775_004772-T1
GF00001537	CHIFNET10NJ071_003107-T1	DBVPG3775_002950-T1
GF00001538	CHIFNET10NJ071_003108-T1	DBVPG3775_002949-T1
GF00001539	CHIFNET10NJ071_000726-T1	DBVPG3775_002945-T1
GF00001540	CHIFNET10NJ071_000734-T1	DBVPG3775_002939-T1
GF00001541	CHIFNET10NJ071_000735-T1	DBVPG3775_002938-T1
GF00001542	CHIFNET10NJ071_000740-T1	DBVPG3775_002933-T1
GF00001543	CHIFNET10NJ071_000741-T1	DBVPG3775_002931-T1
GF00001544	CHIFNET10NJ071_000742-T1	DBVPG3775_002930-T1
GF00001545	CHIFNET10NJ071_007607-T1	DBVPG3775_005041-T1
GF00001546	CHIFNET10NJ071_003128-T1	DBVPG3775_002929-T1
GF00001547	CHIFNET10NJ071_003129-T1	DBVPG3775_002928-T1
GF00001548	CHIFNET10NJ071_000747-T1	DBVPG3775_002927-T1
GF00001549	CHIFNET10NJ071_003131-T1	DBVPG3775_002926-T1
GF00001550	CHIFNET10NJ071_013388-T1	DBVPG3775_004485-T1
GF00001551	CHIFNET10NJ071_013387-T1	DBVPG3775_004487-T1
GF00001552	CHIFNET10NJ071_000760-T1	DBVPG3775_004489-T1
GF00001553	CHIFNET10NJ071_013384-T1	DBVPG3775_004490-T1
GF00001554	CHIFNET10NJ071_000765-T1	DBVPG3775_004493-T1
GF00001555	CHIFNET10NJ071_000768-T1	DBVPG3775_004496-T1
GF00001556	CHIFNET10NJ071_010724-T1	DBVPG3775_004498-T1
GF00001557	CHIFNET10NJ071_000771-T1	DBVPG3775_004499-T1
GF00001558	CHIFNET10NJ071_000773-T1	DBVPG3775_004500-T1
GF00001559	CHIFNET10NJ071_000774-T1	DBVPG3775_004501-T1
GF00001560	CHIFNET10NJ071_010719-T1	DBVPG3775_004503-T1
GF00001561	CHIFNET10NJ071_000779-T1	DBVPG3775_004506-T1
GF00001562	CHIFNET10NJ071_000780-T1	DBVPG3775_004507-T1
GF00001563	CHIFNET10NJ071_010714-T1	DBVPG3775_004508-T1
GF00001564	CHIFNET10NJ071_000782-T1	DBVPG3775_004509-T1
GF00001565	CHIFNET10NJ071_007582-T1	DBVPG3775_005017-T1
GF00001566	CHIFNET10NJ071_000784-T1	DBVPG3775_004511-T1
GF00001567	CHIFNET10NJ071_010708-T1	DBVPG3775_004514-T1
GF00001568	CHIFNET10NJ071_000788-T1	DBVPG3775_004515-T1
GF00001569	CHIFNET10NJ071_000789-T1	DBVPG3775_004516-T1
GF00001570	CHIFNET10NJ071_000790-T1	DBVPG3775_004517-T1
GF00001571	CHIFNET10NJ071_000792-T1	DBVPG3775_004519-T1
GF00001572	CHIFNET10NJ071_006111-T1	DBVPG3775_001599-T1
GF00001573	CHIFNET10NJ071_000795-T1	DBVPG3775_004522-T1
GF00001574	CHIFNET10NJ071_000799-T1	DBVPG3775_004525-T1
GF00001575	CHIFNET10NJ071_000800-T1	DBVPG3775_004526-T1
GF00001576	CHIFNET10NJ071_009348-T1	DBVPG3775_004527-T1
GF00001577	CHIFNET10NJ071_000802-T1	DBVPG3775_004528-T1
GF00001578	CHIFNET10NJ071_000803-T1	DBVPG3775_004529-T1
GF00001579	CHIFNET10NJ071_000804-T1	DBVPG3775_004530-T1
GF00001580	CHIFNET10NJ071_000805-T1	DBVPG3775_004531-T1
GF00001581	CHIFNET10NJ071_000806-T1	DBVPG3775_004532-T1
GF00001582	CHIFNET10NJ071_009357-T1	DBVPG3775_004534-T1
GF00001583	CHIFNET10NJ071_009360-T1	DBVPG3775_004537-T1
GF00001584	CHIFNET10NJ071_000813-T1	DBVPG3775_004539-T1
GF00001585	CHIFNET10NJ071_000816-T1	DBVPG3775_004542-T1
GF00001586	CHIFNET10NJ071_009365-T1	DBVPG3775_004543-T1
GF00001587	CHIFNET10NJ071_009370-T1	DBVPG3775_004547-T1
GF00001588	CHIFNET10NJ071_009371-T1	DBVPG3775_004548-T1
GF00001589	CHIFNET10NJ071_000826-T1	DBVPG3775_004551-T1
GF00001590	CHIFNET10NJ071_000827-T1	DBVPG3775_004552-T1
GF00001591	CHIFNET10NJ071_000828-T1	DBVPG3775_004553-T1
GF00001592	CHIFNET10NJ071_006538-T1	DBVPG3775_006444-T1
GF00001593	CHIFNET10NJ071_009378-T1	DBVPG3775_004554-T1
GF00001594	CHIFNET10NJ071_000830-T1	DBVPG3775_004555-T1
GF00001595	CHIFNET10NJ071_009382-T1	DBVPG3775_004560-T1
GF00001596	CHIFNET10NJ071_009383-T1	DBVPG3775_004561-T1
GF00001597	CHIFNET10NJ071_000837-T1	DBVPG3775_004562-T1
GF00001598	CHIFNET10NJ071_000840-T1	DBVPG3775_004565-T1
GF00001599	CHIFNET10NJ071_000844-T1	DBVPG3775_004569-T1
GF00001600	CHIFNET10NJ071_000845-T1	DBVPG3775_004570-T1
GF00001601	CHIFNET10NJ071_014378-T1	DBVPG3775_006507-T1
GF00001602	CHIFNET10NJ071_000848-T1	DBVPG3775_006509-T1
GF00001603	CHIFNET10NJ071_007953-T1	DBVPG3775_002140-T1
GF00001604	CHIFNET10NJ071_010216-T1	DBVPG3775_006510-T1
GF00001605	CHIFNET10NJ071_000850-T1	DBVPG3775_006511-T1
GF00001606	CHIFNET10NJ071_000851-T1	DBVPG3775_006512-T1
GF00001607	CHIFNET10NJ071_010219-T1	DBVPG3775_006513-T1
GF00001608	CHIFNET10NJ071_000854-T1	DBVPG3775_006516-T1
GF00001609	CHIFNET10NJ071_000855-T1	DBVPG3775_006517-T1
GF00001610	CHIFNET10NJ071_010227-T1	DBVPG3775_006521-T1
GF00001611	CHIFNET10NJ071_000860-T1	DBVPG3775_006522-T1
GF00001612	CHIFNET10NJ071_010233-T1	DBVPG3775_006527-T1
GF00001613	CHIFNET10NJ071_010238-T1	DBVPG3775_006532-T1
GF00001614	CHIFNET10NJ071_010239-T1	DBVPG3775_006533-T1
GF00001615	CHIFNET10NJ071_010240-T1	DBVPG3775_006534-T1
GF00001616	CHIFNET10NJ071_010241-T1	DBVPG3775_006535-T1
GF00001617	CHIFNET10NJ071_000873-T1	DBVPG3775_006536-T1
GF00001618	CHIFNET10NJ071_000882-T1	DBVPG3775_006697-T1
GF00001619	CHIFNET10NJ071_008724-T1	DBVPG3775_006702-T1
GF00001620	CHIFNET10NJ071_000886-T1	DBVPG3775_006703-T1
GF00001621	CHIFNET10NJ071_000887-T1	DBVPG3775_006704-T1
GF00001622	CHIFNET10NJ071_008727-T1	DBVPG3775_006705-T1
GF00001623	CHIFNET10NJ071_008728-T1	DBVPG3775_006706-T1
GF00001624	CHIFNET10NJ071_008729-T1	DBVPG3775_006707-T1
GF00001625	CHIFNET10NJ071_000891-T1	DBVPG3775_006708-T1
GF00001626	CHIFNET10NJ071_000893-T1	DBVPG3775_006710-T1
GF00001627	CHIFNET10NJ071_000894-T1	DBVPG3775_006711-T1
GF00001628	CHIFNET10NJ071_000895-T1	DBVPG3775_006712-T1
GF00001629	CHIFNET10NJ071_000896-T1	DBVPG3775_006713-T1
GF00001630	CHIFNET10NJ071_008736-T1	DBVPG3775_006714-T1
GF00001631	CHIFNET10NJ071_008737-T1	DBVPG3775_006715-T1
GF00001632	CHIFNET10NJ071_000899-T1	DBVPG3775_006716-T1
GF00001633	CHIFNET10NJ071_008739-T1	DBVPG3775_006717-T1
GF00001634	CHIFNET10NJ071_000901-T1	DBVPG3775_006718-T1
GF00001635	CHIFNET10NJ071_008741-T1	DBVPG3775_006719-T1
GF00001636	CHIFNET10NJ071_008742-T1	DBVPG3775_006720-T1
GF00001637	CHIFNET10NJ071_000904-T1	DBVPG3775_006721-T1
GF00001638	CHIFNET10NJ071_008745-T1	DBVPG3775_006723-T1
GF00001639	CHIFNET10NJ071_000909-T1	DBVPG3775_006727-T1
GF00001640	CHIFNET10NJ071_000910-T1	DBVPG3775_006728-T1
GF00001641	CHIFNET10NJ071_000911-T1	DBVPG3775_006729-T1
GF00001642	CHIFNET10NJ071_000912-T1	DBVPG3775_006730-T1
GF00001643	CHIFNET10NJ071_008752-T1	DBVPG3775_006731-T1
GF00001644	CHIFNET10NJ071_000914-T1	DBVPG3775_006732-T1
GF00001645	CHIFNET10NJ071_000915-T1	DBVPG3775_006733-T1
GF00001646	CHIFNET10NJ071_008755-T1	DBVPG3775_006734-T1
GF00001647	CHIFNET10NJ071_008760-T1	DBVPG3775_006740-T1
GF00001648	CHIFNET10NJ071_000922-T1	DBVPG3775_006742-T1
GF00001649	CHIFNET10NJ071_000923-T1	DBVPG3775_001889-T1
GF00001650	CHIFNET10NJ071_000924-T1	DBVPG3775_001890-T1
GF00001651	CHIFNET10NJ071_008061-T1	DBVPG3775_001891-T1
GF00001652	CHIFNET10NJ071_008062-T1	DBVPG3775_001892-T1
GF00001653	CHIFNET10NJ071_008064-T1	DBVPG3775_001894-T1
GF00001654	CHIFNET10NJ071_008067-T1	DBVPG3775_001897-T1
GF00001655	CHIFNET10NJ071_000933-T1	DBVPG3775_001898-T1
GF00001656	CHIFNET10NJ071_000934-T1	DBVPG3775_001899-T1
GF00001657	CHIFNET10NJ071_000935-T1	DBVPG3775_001900-T1
GF00001658	CHIFNET10NJ071_000936-T1	DBVPG3775_001901-T1
GF00001659	CHIFNET10NJ071_008076-T1	DBVPG3775_001906-T1
GF00001660	CHIFNET10NJ071_000942-T1	DBVPG3775_001908-T1
GF00001661	CHIFNET10NJ071_008079-T1	DBVPG3775_001909-T1
GF00001662	CHIFNET10NJ071_008080-T1	DBVPG3775_001910-T1
GF00001663	CHIFNET10NJ071_000945-T1	DBVPG3775_001911-T1
GF00001664	CHIFNET10NJ071_008082-T1	DBVPG3775_001912-T1
GF00001665	CHIFNET10NJ071_008083-T1	DBVPG3775_001913-T1
GF00001666	CHIFNET10NJ071_000948-T1	DBVPG3775_001914-T1
GF00001667	CHIFNET10NJ071_000949-T1	DBVPG3775_001915-T1
GF00001668	CHIFNET10NJ071_000950-T1	DBVPG3775_001916-T1
GF00001669	CHIFNET10NJ071_000951-T1	DBVPG3775_001917-T1
GF00001670	CHIFNET10NJ071_008089-T1	DBVPG3775_001919-T1
GF00001671	CHIFNET10NJ071_000954-T1	DBVPG3775_001920-T1
GF00001672	CHIFNET10NJ071_008091-T1	DBVPG3775_001921-T1
GF00001673	CHIFNET10NJ071_000956-T1	DBVPG3775_001922-T1
GF00001674	CHIFNET10NJ071_000957-T1	DBVPG3775_001923-T1
GF00001675	CHIFNET10NJ071_000958-T1	DBVPG3775_001924-T1
GF00001676	CHIFNET10NJ071_000959-T1	DBVPG3775_001925-T1
GF00001677	CHIFNET10NJ071_000960-T1	DBVPG3775_001926-T1
GF00001678	CHIFNET10NJ071_000961-T1	DBVPG3775_001927-T1
GF00001679	CHIFNET10NJ071_000962-T1	DBVPG3775_001928-T1
GF00001680	CHIFNET10NJ071_000963-T1	DBVPG3775_001929-T1
GF00001681	CHIFNET10NJ071_000964-T1	DBVPG3775_001930-T1
GF00001682	CHIFNET10NJ071_008101-T1	DBVPG3775_001931-T1
GF00001683	CHIFNET10NJ071_000966-T1	DBVPG3775_001932-T1
GF00001684	CHIFNET10NJ071_000967-T1	DBVPG3775_001933-T1
GF00001685	CHIFNET10NJ071_008105-T1	DBVPG3775_001935-T1
GF00001686	CHIFNET10NJ071_000971-T1	DBVPG3775_001937-T1
GF00001687	CHIFNET10NJ071_000972-T1	DBVPG3775_001938-T1
GF00001688	CHIFNET10NJ071_000974-T1	DBVPG3775_001940-T1
GF00001689	CHIFNET10NJ071_008111-T1	DBVPG3775_001941-T1
GF00001690	CHIFNET10NJ071_000976-T1	DBVPG3775_001942-T1
GF00001691	CHIFNET10NJ071_000978-T1	DBVPG3775_001944-T1
GF00001692	CHIFNET10NJ071_000980-T1	DBVPG3775_001946-T1
GF00001693	CHIFNET10NJ071_010471-T1	DBVPG3775_001947-T1
GF00001694	CHIFNET10NJ071_000982-T1	DBVPG3775_001948-T1
GF00001695	CHIFNET10NJ071_000984-T1	DBVPG3775_001950-T1
GF00001696	CHIFNET10NJ071_000985-T1	DBVPG3775_001951-T1
GF00001697	CHIFNET10NJ071_010476-T1	DBVPG3775_001952-T1
GF00001698	CHIFNET10NJ071_010477-T1	DBVPG3775_001953-T1
GF00001699	CHIFNET10NJ071_000989-T1	DBVPG3775_001956-T1
GF00001700	CHIFNET10NJ071_010482-T1	DBVPG3775_001958-T1
GF00001701	CHIFNET10NJ071_010483-T1	DBVPG3775_001959-T1
GF00001702	CHIFNET10NJ071_010484-T1	DBVPG3775_001960-T1
GF00001703	CHIFNET10NJ071_010489-T1	DBVPG3775_001965-T1
GF00001704	CHIFNET10NJ071_010491-T1	DBVPG3775_001967-T1
GF00001705	CHIFNET10NJ071_001001-T1	DBVPG3775_001969-T1
GF00001706	CHIFNET10NJ071_001002-T1	DBVPG3775_001970-T1
GF00001707	CHIFNET10NJ071_010495-T1	DBVPG3775_001971-T1
GF00001708	CHIFNET10NJ071_010498-T1	DBVPG3775_001974-T1
GF00001709	CHIFNET10NJ071_010499-T1	DBVPG3775_001975-T1
GF00001710	CHIFNET10NJ071_001012-T1	DBVPG3775_001977-T1
GF00001711	CHIFNET10NJ071_001013-T1	DBVPG3775_001978-T1
GF00001712	CHIFNET10NJ071_003544-T1	DBVPG3775_001979-T1
GF00001713	CHIFNET10NJ071_001144-T1	DBVPG3775_003049-T1
GF00001714	CHIFNET10NJ071_008334-T1	DBVPG3775_003050-T1
GF00001715	CHIFNET10NJ071_008339-T1	DBVPG3775_003052-T1
GF00001716	CHIFNET10NJ071_001148-T1	DBVPG3775_003053-T1
GF00001717	CHIFNET10NJ071_001149-T1	DBVPG3775_003054-T1
GF00001718	CHIFNET10NJ071_008342-T1	DBVPG3775_003055-T1
GF00001719	CHIFNET10NJ071_001151-T1	DBVPG3775_003056-T1
GF00001720	CHIFNET10NJ071_001152-T1	DBVPG3775_003057-T1
GF00001721	CHIFNET10NJ071_008345-T1	DBVPG3775_003058-T1
GF00001722	CHIFNET10NJ071_001154-T1	DBVPG3775_003059-T1
GF00001723	CHIFNET10NJ071_008347-T1	DBVPG3775_003060-T1
GF00001724	CHIFNET10NJ071_001156-T1	DBVPG3775_003061-T1
GF00001725	CHIFNET10NJ071_001158-T1	DBVPG3775_003063-T1
GF00001726	CHIFNET10NJ071_001162-T1	DBVPG3775_003067-T1
GF00001727	CHIFNET10NJ071_001163-T1	DBVPG3775_003068-T1
GF00001728	CHIFNET10NJ071_001164-T1	DBVPG3775_003069-T1
GF00001729	CHIFNET10NJ071_001165-T1	DBVPG3775_003070-T1
GF00001730	CHIFNET10NJ071_001167-T1	DBVPG3775_003072-T1
GF00001731	CHIFNET10NJ071_008359-T1	DBVPG3775_003073-T1
GF00001732	CHIFNET10NJ071_001169-T1	DBVPG3775_003074-T1
GF00001733	CHIFNET10NJ071_001172-T1	DBVPG3775_003077-T1
GF00001734	CHIFNET10NJ071_008365-T1	DBVPG3775_003078-T1
GF00001735	CHIFNET10NJ071_001174-T1	DBVPG3775_003079-T1
GF00001736	CHIFNET10NJ071_014415-T1	DBVPG3775_002542-T1
GF00001737	CHIFNET10NJ071_012493-T1	DBVPG3775_003668-T1
GF00001738	CHIFNET10NJ071_001177-T1	DBVPG3775_003082-T1
GF00001739	CHIFNET10NJ071_001178-T1	DBVPG3775_003083-T1
GF00001740	CHIFNET10NJ071_001180-T1	DBVPG3775_003085-T1
GF00001741	CHIFNET10NJ071_001181-T1	DBVPG3775_003086-T1
GF00001742	CHIFNET10NJ071_008375-T1	DBVPG3775_003088-T1
GF00001743	CHIFNET10NJ071_001184-T1	DBVPG3775_003089-T1
GF00001744	CHIFNET10NJ071_001186-T1	DBVPG3775_003091-T1
GF00001745	CHIFNET10NJ071_001188-T1	DBVPG3775_003093-T1
GF00001746	CHIFNET10NJ071_008117-T1	DBVPG3775_003094-T1
GF00001747	CHIFNET10NJ071_013057-T1	DBVPG3775_001081-T1
GF00001748	CHIFNET10NJ071_008121-T1	DBVPG3775_003097-T1
GF00001749	CHIFNET10NJ071_001194-T1	DBVPG3775_003099-T1
GF00001750	CHIFNET10NJ071_001196-T1	DBVPG3775_003101-T1
GF00001751	CHIFNET10NJ071_008126-T1	DBVPG3775_003102-T1
GF00001752	CHIFNET10NJ071_001198-T1	DBVPG3775_003103-T1
GF00001753	CHIFNET10NJ071_001201-T1	DBVPG3775_003106-T1
GF00001754	CHIFNET10NJ071_007522-T1	DBVPG3775_002553-T1
GF00001755	CHIFNET10NJ071_008132-T1	DBVPG3775_003109-T1
GF00001756	CHIFNET10NJ071_001205-T1	DBVPG3775_003110-T1
GF00001757	CHIFNET10NJ071_001206-T1	DBVPG3775_003111-T1
GF00001758	CHIFNET10NJ071_003213-T1	DBVPG3775_004061-T1
GF00001759	CHIFNET10NJ071_001210-T1	DBVPG3775_003116-T1
GF00001760	CHIFNET10NJ071_008139-T1	DBVPG3775_003117-T1
GF00001761	CHIFNET10NJ071_001212-T1	DBVPG3775_003118-T1
GF00001762	CHIFNET10NJ071_001214-T1	DBVPG3775_003121-T1
GF00001763	CHIFNET10NJ071_001215-T1	DBVPG3775_003122-T1
GF00001764	CHIFNET10NJ071_008144-T1	DBVPG3775_003123-T1
GF00001765	CHIFNET10NJ071_001217-T1	DBVPG3775_003124-T1
GF00001766	CHIFNET10NJ071_001218-T1	DBVPG3775_003125-T1
GF00001767	CHIFNET10NJ071_001219-T1	DBVPG3775_003126-T1
GF00001768	CHIFNET10NJ071_008148-T1	DBVPG3775_003127-T1
GF00001769	CHIFNET10NJ071_008149-T1	DBVPG3775_003128-T1
GF00001770	CHIFNET10NJ071_001222-T1	DBVPG3775_003129-T1
GF00001771	CHIFNET10NJ071_001223-T1	DBVPG3775_003130-T1
GF00001772	CHIFNET10NJ071_008152-T1	DBVPG3775_003131-T1
GF00001773	CHIFNET10NJ071_007586-T1	DBVPG3775_005021-T1
GF00001774	CHIFNET10NJ071_001228-T1	DBVPG3775_003135-T1
GF00001775	CHIFNET10NJ071_001231-T1	DBVPG3775_003139-T1
GF00001776	CHIFNET10NJ071_001232-T1	DBVPG3775_003140-T1
GF00001777	CHIFNET10NJ071_001233-T1	DBVPG3775_003141-T1
GF00001778	CHIFNET10NJ071_001234-T1	DBVPG3775_003142-T1
GF00001779	CHIFNET10NJ071_013286-T1	DBVPG3775_003144-T1
GF00001780	CHIFNET10NJ071_013287-T1	DBVPG3775_003145-T1
GF00001781	CHIFNET10NJ071_013288-T1	DBVPG3775_003146-T1
GF00001782	CHIFNET10NJ071_001240-T1	DBVPG3775_003148-T1
GF00001783	CHIFNET10NJ071_001242-T1	DBVPG3775_003150-T1
GF00001784	CHIFNET10NJ071_001243-T1	DBVPG3775_003151-T1
GF00001785	CHIFNET10NJ071_013293-T1	DBVPG3775_003152-T1
GF00001786	CHIFNET10NJ071_001246-T1	DBVPG3775_003154-T1
GF00001787	CHIFNET10NJ071_013296-T1	DBVPG3775_003155-T1
GF00001788	CHIFNET10NJ071_001249-T1	DBVPG3775_003157-T1
GF00001789	CHIFNET10NJ071_001250-T1	DBVPG3775_003158-T1
GF00001790	CHIFNET10NJ071_001251-T1	DBVPG3775_003159-T1
GF00001791	CHIFNET10NJ071_013301-T1	DBVPG3775_003160-T1
GF00001792	CHIFNET10NJ071_001253-T1	DBVPG3775_003161-T1
GF00001793	CHIFNET10NJ071_001256-T1	DBVPG3775_003164-T1
GF00001794	CHIFNET10NJ071_001257-T1	DBVPG3775_003165-T1
GF00001795	CHIFNET10NJ071_007917-T1	DBVPG3775_003167-T1
GF00001796	CHIFNET10NJ071_002471-T1	DBVPG3775_003893-T1
GF00001797	CHIFNET10NJ071_012463-T1	DBVPG3775_001039-T1
GF00001798	CHIFNET10NJ071_001260-T1	DBVPG3775_003168-T1
GF00001799	CHIFNET10NJ071_001261-T1	DBVPG3775_003169-T1
GF00001800	CHIFNET10NJ071_001263-T1	DBVPG3775_003171-T1
GF00001801	CHIFNET10NJ071_007911-T1	DBVPG3775_003173-T1
GF00001802	CHIFNET10NJ071_001266-T1	DBVPG3775_003174-T1
GF00001803	CHIFNET10NJ071_007909-T1	DBVPG3775_003175-T1
GF00001804	CHIFNET10NJ071_001269-T1	DBVPG3775_003177-T1
GF00001805	CHIFNET10NJ071_001270-T1	DBVPG3775_003178-T1
GF00001806	CHIFNET10NJ071_001275-T1	DBVPG3775_003183-T1
GF00001807	CHIFNET10NJ071_001276-T1	DBVPG3775_003184-T1
GF00001808	CHIFNET10NJ071_001278-T1	DBVPG3775_003186-T1
GF00001809	CHIFNET10NJ071_011794-T1	DBVPG3775_002709-T1
GF00001810	CHIFNET10NJ071_001282-T1	DBVPG3775_002708-T1
GF00001811	CHIFNET10NJ071_001283-T1	DBVPG3775_002707-T1
GF00001812	CHIFNET10NJ071_001285-T1	DBVPG3775_002705-T1
GF00001813	CHIFNET10NJ071_001286-T1	DBVPG3775_002704-T1
GF00001814	CHIFNET10NJ071_001287-T1	DBVPG3775_002703-T1
GF00001815	CHIFNET10NJ071_011787-T1	DBVPG3775_002702-T1
GF00001816	CHIFNET10NJ071_001291-T1	DBVPG3775_002699-T1
GF00001817	CHIFNET10NJ071_001292-T1	DBVPG3775_002698-T1
GF00001818	CHIFNET10NJ071_001294-T1	DBVPG3775_002696-T1
GF00001819	CHIFNET10NJ071_001295-T1	DBVPG3775_002695-T1
GF00001820	CHIFNET10NJ071_001297-T1	DBVPG3775_002693-T1
GF00001821	CHIFNET10NJ071_001298-T1	DBVPG3775_002692-T1
GF00001822	CHIFNET10NJ071_001299-T1	DBVPG3775_002691-T1
GF00001823	CHIFNET10NJ071_001301-T1	DBVPG3775_002689-T1
GF00001824	CHIFNET10NJ071_014388-T1	DBVPG3775_002687-T1
GF00001825	CHIFNET10NJ071_001304-T1	DBVPG3775_002686-T1
GF00001826	CHIFNET10NJ071_001305-T1	DBVPG3775_002685-T1
GF00001827	CHIFNET10NJ071_001306-T1	DBVPG3775_002684-T1
GF00001828	CHIFNET10NJ071_014392-T1	DBVPG3775_002683-T1
GF00001829	CHIFNET10NJ071_001308-T1	DBVPG3775_002682-T1
GF00001830	CHIFNET10NJ071_009674-T1	DBVPG3775_002680-T1
GF00001831	CHIFNET10NJ071_009673-T1	DBVPG3775_002679-T1
GF00001832	CHIFNET10NJ071_001312-T1	DBVPG3775_002678-T1
GF00001833	CHIFNET10NJ071_001315-T1	DBVPG3775_002675-T1
GF00001834	CHIFNET10NJ071_001317-T1	DBVPG3775_002674-T1
GF00001835	CHIFNET10NJ071_009667-T1	DBVPG3775_002673-T1
GF00001836	CHIFNET10NJ071_001320-T1	DBVPG3775_002671-T1
GF00001837	CHIFNET10NJ071_001321-T1	DBVPG3775_002670-T1
GF00001838	CHIFNET10NJ071_001322-T1	DBVPG3775_002669-T1
GF00001839	CHIFNET10NJ071_001328-T1	DBVPG3775_002664-T1
GF00001840	CHIFNET10NJ071_001330-T1	DBVPG3775_002662-T1
GF00001841	CHIFNET10NJ071_001331-T1	DBVPG3775_002661-T1
GF00001842	CHIFNET10NJ071_001332-T1	DBVPG3775_002660-T1
GF00001843	CHIFNET10NJ071_012539-T1	DBVPG3775_007025-T1
GF00001844	CHIFNET10NJ071_001333-T1	DBVPG3775_002659-T1
GF00001845	CHIFNET10NJ071_001335-T1	DBVPG3775_002657-T1
GF00001846	CHIFNET10NJ071_001336-T1	DBVPG3775_002656-T1
GF00001847	CHIFNET10NJ071_011656-T1	DBVPG3775_006341-T1
GF00001848	CHIFNET10NJ071_001338-T1	DBVPG3775_002654-T1
GF00001849	CHIFNET10NJ071_009647-T1	DBVPG3775_002653-T1
GF00001850	CHIFNET10NJ071_009645-T1	DBVPG3775_002651-T1
GF00001851	CHIFNET10NJ071_001342-T1	DBVPG3775_002650-T1
GF00001852	CHIFNET10NJ071_001344-T1	DBVPG3775_002648-T1
GF00001853	CHIFNET10NJ071_014205-T1	DBVPG3775_002647-T1
GF00001854	CHIFNET10NJ071_001346-T1	DBVPG3775_002646-T1
GF00001855	CHIFNET10NJ071_014203-T1	DBVPG3775_002645-T1
GF00001856	CHIFNET10NJ071_001348-T1	DBVPG3775_002644-T1
GF00001857	CHIFNET10NJ071_014125-T1	DBVPG3775_002641-T1
GF00001858	CHIFNET10NJ071_001353-T1	DBVPG3775_002640-T1
GF00001859	CHIFNET10NJ071_001354-T1	DBVPG3775_002639-T1
GF00001860	CHIFNET10NJ071_001355-T1	DBVPG3775_002638-T1
GF00001861	CHIFNET10NJ071_001357-T1	DBVPG3775_002636-T1
GF00001862	CHIFNET10NJ071_001358-T1	DBVPG3775_002635-T1
GF00001863	CHIFNET10NJ071_010824-T1	DBVPG3775_002632-T1
GF00001864	CHIFNET10NJ071_001362-T1	DBVPG3775_002631-T1
GF00001865	CHIFNET10NJ071_001363-T1	DBVPG3775_002630-T1
GF00001866	CHIFNET10NJ071_010827-T1	DBVPG3775_002629-T1
GF00001867	CHIFNET10NJ071_001365-T1	DBVPG3775_002628-T1
GF00001868	CHIFNET10NJ071_001366-T1	DBVPG3775_002627-T1
GF00001869	CHIFNET10NJ071_001369-T1	DBVPG3775_002624-T1
GF00001870	CHIFNET10NJ071_010834-T1	DBVPG3775_002621-T1
GF00001871	CHIFNET10NJ071_010835-T1	DBVPG3775_002620-T1
GF00001872	CHIFNET10NJ071_001374-T1	DBVPG3775_002619-T1
GF00001873	CHIFNET10NJ071_001377-T1	DBVPG3775_002616-T1
GF00001874	CHIFNET10NJ071_001378-T1	DBVPG3775_002615-T1
GF00001875	CHIFNET10NJ071_001379-T1	DBVPG3775_002614-T1
GF00001876	CHIFNET10NJ071_010841-T1	DBVPG3775_002613-T1
GF00001877	CHIFNET10NJ071_001381-T1	DBVPG3775_002612-T1
GF00001878	CHIFNET10NJ071_001382-T1	DBVPG3775_002611-T1
GF00001879	CHIFNET10NJ071_001386-T1	DBVPG3775_002607-T1
GF00001880	CHIFNET10NJ071_014513-T1	DBVPG3775_002603-T1
GF00001881	CHIFNET10NJ071_001395-T1	DBVPG3775_002599-T1
GF00001882	CHIFNET10NJ071_001398-T1	DBVPG3775_004263-T1
GF00001883	CHIFNET10NJ071_009583-T1	DBVPG3775_004264-T1
GF00001884	CHIFNET10NJ071_009582-T1	DBVPG3775_004265-T1
