	Rhodotorula_mucilaginosa_CHIFNET_14NJ214.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001752	CHIFNET14NJ214_000603-T1	DBVPG3775_003906-T1
GF00001753	CHIFNET14NJ214_000604-T1	DBVPG3775_003905-T1
GF00001754	CHIFNET14NJ214_003706-T1	DBVPG3775_003904-T1
GF00001755	CHIFNET14NJ214_000606-T1	DBVPG3775_003903-T1
GF00001756	CHIFNET14NJ214_000607-T1	DBVPG3775_003902-T1
GF00001757	CHIFNET14NJ214_000608-T1	DBVPG3775_003901-T1
GF00001758	CHIFNET14NJ214_000611-T1	DBVPG3775_003899-T1
GF00001759	CHIFNET14NJ214_000612-T1	DBVPG3775_003898-T1
GF00001760	CHIFNET14NJ214_003699-T1	DBVPG3775_003897-T1
GF00001761	CHIFNET14NJ214_010441-T1	DBVPG3775_004208-T1
GF00001762	CHIFNET14NJ214_010440-T1	DBVPG3775_004209-T1
GF00001763	CHIFNET14NJ214_000622-T1	DBVPG3775_004213-T1
GF00001764	CHIFNET14NJ214_010435-T1	DBVPG3775_004214-T1
GF00001765	CHIFNET14NJ214_000624-T1	DBVPG3775_004215-T1
GF00001766	CHIFNET14NJ214_010433-T1	DBVPG3775_004216-T1
GF00001767	CHIFNET14NJ214_000626-T1	DBVPG3775_004217-T1
GF00001768	CHIFNET14NJ214_000627-T1	DBVPG3775_004218-T1
GF00001769	CHIFNET14NJ214_000628-T1	DBVPG3775_004219-T1
GF00001770	CHIFNET14NJ214_009016-T1	DBVPG3775_004220-T1
GF00001771	CHIFNET14NJ214_009019-T1	DBVPG3775_004223-T1
GF00001772	CHIFNET14NJ214_009020-T1	DBVPG3775_004224-T1
GF00001773	CHIFNET14NJ214_009021-T1	DBVPG3775_004225-T1
GF00001774	CHIFNET14NJ214_009022-T1	DBVPG3775_004226-T1
GF00001775	CHIFNET14NJ214_000636-T1	DBVPG3775_004227-T1
GF00001776	CHIFNET14NJ214_009024-T1	DBVPG3775_004228-T1
GF00001777	CHIFNET14NJ214_000638-T1	DBVPG3775_004229-T1
GF00001778	CHIFNET14NJ214_000640-T1	DBVPG3775_004231-T1
GF00001779	CHIFNET14NJ214_009029-T1	DBVPG3775_004233-T1
GF00001780	CHIFNET14NJ214_009030-T1	DBVPG3775_004234-T1
GF00001781	CHIFNET14NJ214_000644-T1	DBVPG3775_004235-T1
GF00001782	CHIFNET14NJ214_000645-T1	DBVPG3775_004236-T1
GF00001783	CHIFNET14NJ214_000646-T1	DBVPG3775_004237-T1
GF00001784	CHIFNET14NJ214_000647-T1	DBVPG3775_001036-T1
GF00001785	CHIFNET14NJ214_012577-T1	DBVPG3775_001037-T1
GF00001786	CHIFNET14NJ214_000649-T1	DBVPG3775_001038-T1
GF00001787	CHIFNET14NJ214_000652-T1	DBVPG3775_001042-T1
GF00001788	CHIFNET14NJ214_000653-T1	DBVPG3775_001044-T1
GF00001789	CHIFNET14NJ214_007835-T1	DBVPG3775_001046-T1
GF00001790	CHIFNET14NJ214_007834-T1	DBVPG3775_001047-T1
GF00001791	CHIFNET14NJ214_007829-T1	DBVPG3775_001051-T1
GF00001792	CHIFNET14NJ214_000662-T1	DBVPG3775_001052-T1
GF00001793	CHIFNET14NJ214_007824-T1	DBVPG3775_001056-T1
GF00001794	CHIFNET14NJ214_000665-T1	DBVPG3775_001057-T1
GF00001795	CHIFNET14NJ214_000669-T1	DBVPG3775_001062-T1
GF00001796	CHIFNET14NJ214_000670-T1	DBVPG3775_001064-T1
GF00001797	CHIFNET14NJ214_000673-T1	DBVPG3775_001067-T1
GF00001798	CHIFNET14NJ214_000674-T1	DBVPG3775_001068-T1
GF00001799	CHIFNET14NJ214_008117-T1	DBVPG3775_001069-T1
GF00001800	CHIFNET14NJ214_000676-T1	DBVPG3775_001070-T1
GF00001801	CHIFNET14NJ214_008115-T1	DBVPG3775_001071-T1
GF00001802	CHIFNET14NJ214_008114-T1	DBVPG3775_001072-T1
GF00001803	CHIFNET14NJ214_008112-T1	DBVPG3775_001076-T1
GF00001804	CHIFNET14NJ214_008837-T1	DBVPG3775_003034-T1
GF00001805	CHIFNET14NJ214_006940-T1	DBVPG3775_007147-T1
GF00001806	CHIFNET14NJ214_000690-T1	DBVPG3775_005160-T1
GF00001807	CHIFNET14NJ214_007908-T1	DBVPG3775_005161-T1
GF00001808	CHIFNET14NJ214_007912-T1	DBVPG3775_005164-T1
GF00001809	CHIFNET14NJ214_000696-T1	DBVPG3775_005165-T1
GF00001810	CHIFNET14NJ214_000698-T1	DBVPG3775_005167-T1
GF00001811	CHIFNET14NJ214_000699-T1	DBVPG3775_005168-T1
GF00001812	CHIFNET14NJ214_000700-T1	DBVPG3775_005169-T1
GF00001813	CHIFNET14NJ214_011270-T1	DBVPG3775_005170-T1
GF00001814	CHIFNET14NJ214_001020-T1	DBVPG3775_000124-T1
GF00001815	CHIFNET14NJ214_011268-T1	DBVPG3775_005172-T1
GF00001816	CHIFNET14NJ214_000704-T1	DBVPG3775_005173-T1
GF00001817	CHIFNET14NJ214_000709-T1	DBVPG3775_005178-T1
GF00001818	CHIFNET14NJ214_011261-T1	DBVPG3775_005179-T1
GF00001819	CHIFNET14NJ214_000711-T1	DBVPG3775_005180-T1
GF00001820	CHIFNET14NJ214_000712-T1	DBVPG3775_005181-T1
GF00001821	CHIFNET14NJ214_000713-T1	DBVPG3775_005182-T1
GF00001822	CHIFNET14NJ214_013727-T1	DBVPG3775_005183-T1
GF00001823	CHIFNET14NJ214_000716-T1	DBVPG3775_005185-T1
GF00001824	CHIFNET14NJ214_000717-T1	DBVPG3775_005186-T1
GF00001825	CHIFNET14NJ214_007991-T1	DBVPG3775_005187-T1
GF00001826	CHIFNET14NJ214_000719-T1	DBVPG3775_005188-T1
GF00001827	CHIFNET14NJ214_000720-T1	DBVPG3775_005189-T1
GF00001828	CHIFNET14NJ214_000721-T1	DBVPG3775_005190-T1
GF00001829	CHIFNET14NJ214_007995-T1	DBVPG3775_005191-T1
GF00001830	CHIFNET14NJ214_000724-T1	DBVPG3775_005193-T1
GF00001831	CHIFNET14NJ214_000732-T1	DBVPG3775_005227-T1
GF00001832	CHIFNET14NJ214_000733-T1	DBVPG3775_005226-T1
GF00001833	CHIFNET14NJ214_000734-T1	DBVPG3775_005225-T1
GF00001834	CHIFNET14NJ214_000738-T1	DBVPG3775_005223-T1
GF00001835	CHIFNET14NJ214_000739-T1	DBVPG3775_005222-T1
GF00001836	CHIFNET14NJ214_000740-T1	DBVPG3775_005221-T1
GF00001837	CHIFNET14NJ214_000743-T1	DBVPG3775_005216-T1
GF00001838	CHIFNET14NJ214_008296-T1	DBVPG3775_006454-T1
GF00001839	CHIFNET14NJ214_000749-T1	DBVPG3775_006451-T1
GF00001840	CHIFNET14NJ214_000750-T1	DBVPG3775_006450-T1
GF00001841	CHIFNET14NJ214_000751-T1	DBVPG3775_006449-T1
GF00001842	CHIFNET14NJ214_000752-T1	DBVPG3775_006448-T1
GF00001843	CHIFNET14NJ214_008289-T1	DBVPG3775_006447-T1
GF00001844	CHIFNET14NJ214_000754-T1	DBVPG3775_006446-T1
GF00001845	CHIFNET14NJ214_000755-T1	DBVPG3775_006445-T1
GF00001846	CHIFNET14NJ214_000761-T1	DBVPG3775_006440-T1
GF00001847	CHIFNET14NJ214_011892-T1	DBVPG3775_006437-T1
GF00001848	CHIFNET14NJ214_000765-T1	DBVPG3775_006436-T1
GF00001849	CHIFNET14NJ214_011894-T1	DBVPG3775_006435-T1
GF00001850	CHIFNET14NJ214_000767-T1	DBVPG3775_006434-T1
GF00001851	CHIFNET14NJ214_000768-T1	DBVPG3775_006433-T1
GF00001852	CHIFNET14NJ214_000769-T1	DBVPG3775_006432-T1
GF00001853	CHIFNET14NJ214_000770-T1	DBVPG3775_006431-T1
GF00001854	CHIFNET14NJ214_000774-T1	DBVPG3775_006428-T1
GF00001855	CHIFNET14NJ214_003985-T1	DBVPG3775_006422-T1
GF00001856	CHIFNET14NJ214_000792-T1	DBVPG3775_006407-T1
GF00001857	CHIFNET14NJ214_003972-T1	DBVPG3775_006408-T1
GF00001858	CHIFNET14NJ214_000794-T1	DBVPG3775_006409-T1
GF00001859	CHIFNET14NJ214_000796-T1	DBVPG3775_006412-T1
GF00001860	CHIFNET14NJ214_003978-T1	DBVPG3775_006414-T1
GF00001861	CHIFNET14NJ214_000802-T1	DBVPG3775_000209-T1
GF00001862	CHIFNET14NJ214_004829-T1	DBVPG3775_000210-T1
GF00001863	CHIFNET14NJ214_000804-T1	DBVPG3775_000211-T1
GF00001864	CHIFNET14NJ214_004827-T1	DBVPG3775_000212-T1
GF00001865	CHIFNET14NJ214_000806-T1	DBVPG3775_000213-T1
GF00001866	CHIFNET14NJ214_004824-T1	DBVPG3775_000214-T1
GF00001867	CHIFNET14NJ214_000811-T1	DBVPG3775_000217-T1
GF00001868	CHIFNET14NJ214_000812-T1	DBVPG3775_000218-T1
GF00001869	CHIFNET14NJ214_000816-T1	DBVPG3775_000223-T1
GF00001870	CHIFNET14NJ214_004814-T1	DBVPG3775_000224-T1
GF00001871	CHIFNET14NJ214_011365-T1	DBVPG3775_000659-T1
GF00001872	CHIFNET14NJ214_003810-T1	DBVPG3775_000338-T1
GF00001873	CHIFNET14NJ214_003811-T1	DBVPG3775_000337-T1
GF00001874	CHIFNET14NJ214_000823-T1	DBVPG3775_000336-T1
GF00001875	CHIFNET14NJ214_000826-T1	DBVPG3775_000332-T1
GF00001876	CHIFNET14NJ214_003816-T1	DBVPG3775_000331-T1
GF00001877	CHIFNET14NJ214_000828-T1	DBVPG3775_000330-T1
GF00001878	CHIFNET14NJ214_003818-T1	DBVPG3775_000329-T1
GF00001879	CHIFNET14NJ214_000830-T1	DBVPG3775_000328-T1
GF00001880	CHIFNET14NJ214_003820-T1	DBVPG3775_000327-T1
GF00001881	CHIFNET14NJ214_003821-T1	DBVPG3775_000326-T1
GF00001882	CHIFNET14NJ214_000833-T1	DBVPG3775_000325-T1
GF00001883	CHIFNET14NJ214_000834-T1	DBVPG3775_000324-T1
GF00001884	CHIFNET14NJ214_000835-T1	DBVPG3775_000323-T1
GF00001885	CHIFNET14NJ214_003825-T1	DBVPG3775_000322-T1
GF00001886	CHIFNET14NJ214_000837-T1	DBVPG3775_000321-T1
GF00001887	CHIFNET14NJ214_000838-T1	DBVPG3775_000320-T1
GF00001888	CHIFNET14NJ214_003828-T1	DBVPG3775_000319-T1
GF00001889	CHIFNET14NJ214_003829-T1	DBVPG3775_000318-T1
GF00001890	CHIFNET14NJ214_000842-T1	DBVPG3775_000316-T1
GF00001891	CHIFNET14NJ214_000844-T1	DBVPG3775_000314-T1
GF00001892	CHIFNET14NJ214_003834-T1	DBVPG3775_000313-T1
GF00001893	CHIFNET14NJ214_000847-T1	DBVPG3775_000311-T1
GF00001894	CHIFNET14NJ214_000849-T1	DBVPG3775_000309-T1
GF00001895	CHIFNET14NJ214_000853-T1	DBVPG3775_000305-T1
GF00001896	CHIFNET14NJ214_000854-T1	DBVPG3775_000304-T1
GF00001897	CHIFNET14NJ214_010869-T1	DBVPG3775_000303-T1
GF00001898	CHIFNET14NJ214_010868-T1	DBVPG3775_000302-T1
GF00001899	CHIFNET14NJ214_000858-T1	DBVPG3775_000299-T1
GF00001900	CHIFNET14NJ214_002452-T1	DBVPG3775_007110-T1
GF00001901	CHIFNET14NJ214_011942-T1	DBVPG3775_002885-T1
GF00001902	CHIFNET14NJ214_010864-T1	DBVPG3775_000297-T1
GF00001903	CHIFNET14NJ214_000866-T1	DBVPG3775_004600-T1
GF00001904	CHIFNET14NJ214_000867-T1	DBVPG3775_004601-T1
GF00001905	CHIFNET14NJ214_000869-T1	DBVPG3775_004604-T1
GF00001906	CHIFNET14NJ214_007784-T1	DBVPG3775_004605-T1
GF00001907	CHIFNET14NJ214_007786-T1	DBVPG3775_004608-T1
GF00001908	CHIFNET14NJ214_000874-T1	DBVPG3775_004610-T1
GF00001909	CHIFNET14NJ214_007789-T1	DBVPG3775_004611-T1
GF00001910	CHIFNET14NJ214_007790-T1	DBVPG3775_004612-T1
GF00001911	CHIFNET14NJ214_000877-T1	DBVPG3775_004613-T1
GF00001912	CHIFNET14NJ214_000878-T1	DBVPG3775_004614-T1
GF00001913	CHIFNET14NJ214_000879-T1	DBVPG3775_004615-T1
GF00001914	CHIFNET14NJ214_007794-T1	DBVPG3775_004616-T1
GF00001915	CHIFNET14NJ214_000881-T1	DBVPG3775_004617-T1
GF00001916	CHIFNET14NJ214_000882-T1	DBVPG3775_004618-T1
GF00001917	CHIFNET14NJ214_000884-T1	DBVPG3775_004620-T1
GF00001918	CHIFNET14NJ214_012715-T1	DBVPG3775_004621-T1
GF00001919	CHIFNET14NJ214_009193-T1	DBVPG3775_004638-T1
GF00001920	CHIFNET14NJ214_009192-T1	DBVPG3775_004639-T1
GF00001921	CHIFNET14NJ214_009191-T1	DBVPG3775_004640-T1
GF00001922	CHIFNET14NJ214_012703-T1	DBVPG3775_004643-T1
GF00001923	CHIFNET14NJ214_000902-T1	DBVPG3775_004644-T1
GF00001924	CHIFNET14NJ214_000903-T1	DBVPG3775_004645-T1
GF00001925	CHIFNET14NJ214_000905-T1	DBVPG3775_004647-T1
GF00001926	CHIFNET14NJ214_000907-T1	DBVPG3775_004649-T1
GF00001927	CHIFNET14NJ214_004786-T1	DBVPG3775_004650-T1
GF00001928	CHIFNET14NJ214_000910-T1	DBVPG3775_004652-T1
GF00001929	CHIFNET14NJ214_004789-T1	DBVPG3775_004653-T1
GF00001930	CHIFNET14NJ214_004790-T1	DBVPG3775_004654-T1
GF00001931	CHIFNET14NJ214_000913-T1	DBVPG3775_004655-T1
GF00001932	CHIFNET14NJ214_000914-T1	DBVPG3775_004656-T1
GF00001933	CHIFNET14NJ214_000915-T1	DBVPG3775_004657-T1
GF00001934	CHIFNET14NJ214_000918-T1	DBVPG3775_004660-T1
GF00001935	CHIFNET14NJ214_000919-T1	DBVPG3775_004661-T1
GF00001936	CHIFNET14NJ214_000920-T1	DBVPG3775_004662-T1
GF00001937	CHIFNET14NJ214_005382-T1	DBVPG3775_000271-T1
GF00001938	CHIFNET14NJ214_000921-T1	DBVPG3775_004663-T1
GF00001939	CHIFNET14NJ214_000924-T1	DBVPG3775_000142-T1
GF00001940	CHIFNET14NJ214_012985-T1	DBVPG3775_000144-T1
GF00001941	CHIFNET14NJ214_012986-T1	DBVPG3775_000145-T1
GF00001942	CHIFNET14NJ214_000928-T1	DBVPG3775_000147-T1
GF00001943	CHIFNET14NJ214_000930-T1	DBVPG3775_000151-T1
GF00001944	CHIFNET14NJ214_000931-T1	DBVPG3775_000152-T1
GF00001945	CHIFNET14NJ214_003155-T1	DBVPG3775_007360-T1
GF00001946	CHIFNET14NJ214_000933-T1	DBVPG3775_000154-T1
GF00001947	CHIFNET14NJ214_000935-T1	DBVPG3775_000156-T1
GF00001948	CHIFNET14NJ214_010013-T1	DBVPG3775_000157-T1
GF00001949	CHIFNET14NJ214_000937-T1	DBVPG3775_000158-T1
GF00001950	CHIFNET14NJ214_000938-T1	DBVPG3775_000159-T1
GF00001951	CHIFNET14NJ214_000939-T1	DBVPG3775_000160-T1
GF00001952	CHIFNET14NJ214_000940-T1	DBVPG3775_000161-T1
GF00001953	CHIFNET14NJ214_000941-T1	DBVPG3775_000162-T1
GF00001954	CHIFNET14NJ214_010007-T1	DBVPG3775_000163-T1
GF00001955	CHIFNET14NJ214_013979-T1	DBVPG3775_000165-T1
GF00001956	CHIFNET14NJ214_000947-T1	DBVPG3775_000169-T1
GF00001957	CHIFNET14NJ214_003132-T1	DBVPG3775_000171-T1
GF00001958	CHIFNET14NJ214_003131-T1	DBVPG3775_000172-T1
GF00001959	CHIFNET14NJ214_011741-T1	DBVPG3775_001011-T1
GF00001960	CHIFNET14NJ214_003130-T1	DBVPG3775_000173-T1
GF00001961	CHIFNET14NJ214_003127-T1	DBVPG3775_000177-T1
GF00001962	CHIFNET14NJ214_000957-T1	DBVPG3775_000178-T1
GF00001963	CHIFNET14NJ214_003123-T1	DBVPG3775_000180-T1
GF00001964	CHIFNET14NJ214_000960-T1	DBVPG3775_000181-T1
GF00001965	CHIFNET14NJ214_000961-T1	DBVPG3775_000182-T1
GF00001966	CHIFNET14NJ214_000962-T1	DBVPG3775_000183-T1
GF00001967	CHIFNET14NJ214_003119-T1	DBVPG3775_000184-T1
GF00001968	CHIFNET14NJ214_000964-T1	DBVPG3775_000185-T1
GF00001969	CHIFNET14NJ214_003117-T1	DBVPG3775_000186-T1
GF00001970	CHIFNET14NJ214_000966-T1	DBVPG3775_000187-T1
GF00001971	CHIFNET14NJ214_003115-T1	DBVPG3775_000188-T1
GF00001972	CHIFNET14NJ214_000968-T1	DBVPG3775_000189-T1
GF00001973	CHIFNET14NJ214_000974-T1	DBVPG3775_000197-T1
GF00001974	CHIFNET14NJ214_003108-T1	DBVPG3775_000198-T1
GF00001975	CHIFNET14NJ214_003105-T1	DBVPG3775_000200-T1
GF00001976	CHIFNET14NJ214_000978-T1	DBVPG3775_000201-T1
GF00001977	CHIFNET14NJ214_003102-T1	DBVPG3775_000203-T1
GF00001978	CHIFNET14NJ214_003101-T1	DBVPG3775_000204-T1
GF00001979	CHIFNET14NJ214_000982-T1	DBVPG3775_000205-T1
GF00001980	CHIFNET14NJ214_000984-T1	DBVPG3775_000084-T1
GF00001981	CHIFNET14NJ214_007931-T1	DBVPG3775_005351-T1
GF00001982	CHIFNET14NJ214_000985-T1	DBVPG3775_000085-T1
GF00001983	CHIFNET14NJ214_011671-T1	DBVPG3775_000086-T1
GF00001984	CHIFNET14NJ214_000987-T1	DBVPG3775_000087-T1
GF00001985	CHIFNET14NJ214_011669-T1	DBVPG3775_000088-T1
GF00001986	CHIFNET14NJ214_000989-T1	DBVPG3775_000089-T1
GF00001987	CHIFNET14NJ214_008320-T1	DBVPG3775_000093-T1
GF00001988	CHIFNET14NJ214_008318-T1	DBVPG3775_000095-T1
GF00001989	CHIFNET14NJ214_000997-T1	DBVPG3775_000099-T1
GF00001990	CHIFNET14NJ214_008314-T1	DBVPG3775_000100-T1
GF00001991	CHIFNET14NJ214_008313-T1	DBVPG3775_000101-T1
GF00001992	CHIFNET14NJ214_008311-T1	DBVPG3775_000104-T1
GF00001993	CHIFNET14NJ214_009545-T1	DBVPG3775_003884-T1
GF00001994	CHIFNET14NJ214_001003-T1	DBVPG3775_000106-T1
GF00001995	CHIFNET14NJ214_001004-T1	DBVPG3775_000107-T1
GF00001996	CHIFNET14NJ214_001005-T1	DBVPG3775_000108-T1
GF00001997	CHIFNET14NJ214_001008-T1	DBVPG3775_000112-T1
GF00001998	CHIFNET14NJ214_001009-T1	DBVPG3775_000113-T1
GF00001999	CHIFNET14NJ214_001011-T1	DBVPG3775_000115-T1
GF00002000	CHIFNET14NJ214_001013-T1	DBVPG3775_000117-T1
GF00002001	CHIFNET14NJ214_010484-T1	DBVPG3775_000118-T1
GF00002002	CHIFNET14NJ214_001015-T1	DBVPG3775_000119-T1
GF00002003	CHIFNET14NJ214_010482-T1	DBVPG3775_000120-T1
GF00002004	CHIFNET14NJ214_010114-T1	DBVPG3775_005362-T1
GF00002005	CHIFNET14NJ214_010481-T1	DBVPG3775_000121-T1
GF00002006	CHIFNET14NJ214_010479-T1	DBVPG3775_000123-T1
GF00002007	CHIFNET14NJ214_001021-T1	DBVPG3775_000125-T1
GF00002008	CHIFNET14NJ214_001022-T1	DBVPG3775_000126-T1
GF00002009	CHIFNET14NJ214_010681-T1	DBVPG3775_000127-T1
GF00002010	CHIFNET14NJ214_010682-T1	DBVPG3775_000128-T1
GF00002011	CHIFNET14NJ214_010683-T1	DBVPG3775_000129-T1
GF00002012	CHIFNET14NJ214_001026-T1	DBVPG3775_000132-T1
GF00002013	CHIFNET14NJ214_010687-T1	DBVPG3775_000133-T1
GF00002014	CHIFNET14NJ214_010690-T1	DBVPG3775_000136-T1
GF00002015	CHIFNET14NJ214_001030-T1	DBVPG3775_000137-T1
GF00002016	CHIFNET14NJ214_001031-T1	DBVPG3775_000138-T1
GF00002017	CHIFNET14NJ214_001034-T1	DBVPG3775_000141-T1
GF00002018	CHIFNET14NJ214_011611-T1	DBVPG3775_002918-T1
GF00002019	CHIFNET14NJ214_001037-T1	DBVPG3775_002919-T1
GF00002020	CHIFNET14NJ214_007026-T1	DBVPG3775_005655-T1
GF00002021	CHIFNET14NJ214_001038-T1	DBVPG3775_002920-T1
GF00002022	CHIFNET14NJ214_001039-T1	DBVPG3775_002921-T1
GF00002023	CHIFNET14NJ214_011615-T1	DBVPG3775_002922-T1
GF00002024	CHIFNET14NJ214_001042-T1	DBVPG3775_002924-T1
GF00002025	CHIFNET14NJ214_001044-T1	DBVPG3775_002926-T1
GF00002026	CHIFNET14NJ214_001045-T1	DBVPG3775_002928-T1
GF00002027	CHIFNET14NJ214_009600-T1	DBVPG3775_002929-T1
GF00002028	CHIFNET14NJ214_005888-T1	DBVPG3775_002931-T1
GF00002029	CHIFNET14NJ214_001049-T1	DBVPG3775_002933-T1
GF00002030	CHIFNET14NJ214_012065-T1	DBVPG3775_000923-T1
GF00002031	CHIFNET14NJ214_001054-T1	DBVPG3775_002938-T1
GF00002032	CHIFNET14NJ214_005895-T1	DBVPG3775_002939-T1
GF00002033	CHIFNET14NJ214_005896-T1	DBVPG3775_002940-T1
GF00002034	CHIFNET14NJ214_001063-T1	DBVPG3775_002949-T1
GF00002035	CHIFNET14NJ214_001064-T1	DBVPG3775_002950-T1
GF00002036	CHIFNET14NJ214_005704-T1	DBVPG3775_002953-T1
GF00002037	CHIFNET14NJ214_005705-T1	DBVPG3775_002954-T1
GF00002038	CHIFNET14NJ214_005706-T1	DBVPG3775_002955-T1
GF00002039	CHIFNET14NJ214_001070-T1	DBVPG3775_002956-T1
GF00002040	CHIFNET14NJ214_001071-T1	DBVPG3775_002957-T1
GF00002041	CHIFNET14NJ214_005709-T1	DBVPG3775_002958-T1
GF00002042	CHIFNET14NJ214_005710-T1	DBVPG3775_002959-T1
GF00002043	CHIFNET14NJ214_005711-T1	DBVPG3775_002960-T1
GF00002044	CHIFNET14NJ214_001075-T1	DBVPG3775_002961-T1
GF00002045	CHIFNET14NJ214_001076-T1	DBVPG3775_002962-T1
GF00002046	CHIFNET14NJ214_001078-T1	DBVPG3775_002964-T1
GF00002047	CHIFNET14NJ214_011593-T1	DBVPG3775_002967-T1
GF00002048	CHIFNET14NJ214_001081-T1	DBVPG3775_002969-T1
GF00002049	CHIFNET14NJ214_011595-T1	DBVPG3775_002970-T1
GF00002050	CHIFNET14NJ214_001083-T1	DBVPG3775_002971-T1
GF00002051	CHIFNET14NJ214_012738-T1	DBVPG3775_002632-T1
GF00002052	CHIFNET14NJ214_011072-T1	DBVPG3775_003529-T1
GF00002053	CHIFNET14NJ214_001089-T1	DBVPG3775_002631-T1
GF00002054	CHIFNET14NJ214_002836-T1	DBVPG3775_002443-T1
GF00002055	CHIFNET14NJ214_012740-T1	DBVPG3775_002630-T1
GF00002056	CHIFNET14NJ214_001092-T1	DBVPG3775_002628-T1
GF00002057	CHIFNET14NJ214_001093-T1	DBVPG3775_002627-T1
GF00002058	CHIFNET14NJ214_010570-T1	DBVPG3775_006744-T1
GF00002059	CHIFNET14NJ214_008579-T1	DBVPG3775_005890-T1
GF00002060	CHIFNET14NJ214_001124-T1	DBVPG3775_002620-T1
GF00002061	CHIFNET14NJ214_001099-T1	DBVPG3775_002619-T1
GF00002062	CHIFNET14NJ214_001101-T1	DBVPG3775_002617-T1
GF00002063	CHIFNET14NJ214_001120-T1	DBVPG3775_002616-T1
GF00002064	CHIFNET14NJ214_001103-T1	DBVPG3775_002615-T1
GF00002065	CHIFNET14NJ214_001118-T1	DBVPG3775_002614-T1
GF00002066	CHIFNET14NJ214_001117-T1	DBVPG3775_002613-T1
GF00002067	CHIFNET14NJ214_001116-T1	DBVPG3775_002612-T1
GF00002068	CHIFNET14NJ214_001107-T1	DBVPG3775_002611-T1
GF00002069	CHIFNET14NJ214_001108-T1	DBVPG3775_002603-T1
GF00002070	CHIFNET14NJ214_001109-T1	DBVPG3775_002604-T1
GF00002071	CHIFNET14NJ214_001110-T1	DBVPG3775_002605-T1
GF00002072	CHIFNET14NJ214_001111-T1	DBVPG3775_002606-T1
GF00002073	CHIFNET14NJ214_001112-T1	DBVPG3775_002607-T1
GF00002074	CHIFNET14NJ214_001134-T1	DBVPG3775_000470-T1
GF00002075	CHIFNET14NJ214_012115-T1	DBVPG3775_000469-T1
GF00002076	CHIFNET14NJ214_001136-T1	DBVPG3775_000468-T1
GF00002077	CHIFNET14NJ214_012118-T1	DBVPG3775_000465-T1
GF00002078	CHIFNET14NJ214_012119-T1	DBVPG3775_000464-T1
GF00002079	CHIFNET14NJ214_001142-T1	DBVPG3775_000458-T1
GF00002080	CHIFNET14NJ214_011662-T1	DBVPG3775_000457-T1
GF00002081	CHIFNET14NJ214_001144-T1	DBVPG3775_000456-T1
GF00002082	CHIFNET14NJ214_001145-T1	DBVPG3775_000455-T1
GF00002083	CHIFNET14NJ214_011659-T1	DBVPG3775_000454-T1
GF00002084	CHIFNET14NJ214_011658-T1	DBVPG3775_000453-T1
GF00002085	CHIFNET14NJ214_001152-T1	DBVPG3775_000448-T1
GF00002086	CHIFNET14NJ214_008617-T1	DBVPG3775_000447-T1
GF00002087	CHIFNET14NJ214_001154-T1	DBVPG3775_000446-T1
GF00002088	CHIFNET14NJ214_001155-T1	DBVPG3775_000445-T1
GF00002089	CHIFNET14NJ214_008626-T1	DBVPG3775_000438-T1
GF00002090	CHIFNET14NJ214_001162-T1	DBVPG3775_000437-T1
GF00002091	CHIFNET14NJ214_001166-T1	DBVPG3775_000434-T1
GF00002092	CHIFNET14NJ214_001168-T1	DBVPG3775_000431-T1
GF00002093	CHIFNET14NJ214_012507-T1	DBVPG3775_000428-T1
GF00002094	CHIFNET14NJ214_012508-T1	DBVPG3775_000427-T1
GF00002095	CHIFNET14NJ214_012509-T1	DBVPG3775_000426-T1
GF00002096	CHIFNET14NJ214_002749-T1	DBVPG3775_002032-T1
GF00002097	CHIFNET14NJ214_009759-T1	DBVPG3775_000422-T1
GF00002098	CHIFNET14NJ214_009760-T1	DBVPG3775_000419-T1
GF00002099	CHIFNET14NJ214_001600-T1	DBVPG3775_004909-T1
GF00002100	CHIFNET14NJ214_001180-T1	DBVPG3775_004908-T1
GF00002101	CHIFNET14NJ214_001181-T1	DBVPG3775_004907-T1
GF00002102	CHIFNET14NJ214_001182-T1	DBVPG3775_004906-T1
GF00002103	CHIFNET14NJ214_001607-T1	DBVPG3775_004901-T1
GF00002104	CHIFNET14NJ214_001608-T1	DBVPG3775_004900-T1
GF00002105	CHIFNET14NJ214_001609-T1	DBVPG3775_004899-T1
GF00002106	CHIFNET14NJ214_001610-T1	DBVPG3775_004897-T1
GF00002107	CHIFNET14NJ214_001193-T1	DBVPG3775_004893-T1
GF00002108	CHIFNET14NJ214_013765-T1	DBVPG3775_002104-T1
GF00002109	CHIFNET14NJ214_001200-T1	DBVPG3775_004885-T1
GF00002110	CHIFNET14NJ214_001202-T1	DBVPG3775_004883-T1
GF00002111	CHIFNET14NJ214_007502-T1	DBVPG3775_004882-T1
GF00002112	CHIFNET14NJ214_008593-T1	DBVPG3775_003478-T1
GF00002113	CHIFNET14NJ214_001205-T1	DBVPG3775_004879-T1
GF00002114	CHIFNET14NJ214_001208-T1	DBVPG3775_004875-T1
GF00002115	CHIFNET14NJ214_001210-T1	DBVPG3775_004873-T1
GF00002116	CHIFNET14NJ214_001212-T1	DBVPG3775_004871-T1
GF00002117	CHIFNET14NJ214_001213-T1	DBVPG3775_004870-T1
