	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001264	TFCN1702E3344_009925-T1	DBVPG3775_005096-T1
GF00001265	TFCN1702E3344_009926-T1	DBVPG3775_005095-T1
GF00001266	TFCN1702E3344_009927-T1	DBVPG3775_005094-T1
GF00001267	TFCN1702E3344_000529-T1	DBVPG3775_005093-T1
GF00001268	TFCN1702E3344_012057-T1	DBVPG3775_005092-T1
GF00001269	TFCN1702E3344_012056-T1	DBVPG3775_005091-T1
GF00001270	TFCN1702E3344_000532-T1	DBVPG3775_005089-T1
GF00001271	TFCN1702E3344_000533-T1	DBVPG3775_005088-T1
GF00001272	TFCN1702E3344_012052-T1	DBVPG3775_005087-T1
GF00001273	TFCN1702E3344_000535-T1	DBVPG3775_005086-T1
GF00001274	TFCN1702E3344_012046-T1	DBVPG3775_005081-T1
GF00001275	TFCN1702E3344_012042-T1	DBVPG3775_005077-T1
GF00001276	TFCN1702E3344_000543-T1	DBVPG3775_005076-T1
GF00001277	TFCN1702E3344_000544-T1	DBVPG3775_005075-T1
GF00001278	TFCN1702E3344_012039-T1	DBVPG3775_005074-T1
GF00001279	TFCN1702E3344_012038-T1	DBVPG3775_005073-T1
GF00001280	TFCN1702E3344_000547-T1	DBVPG3775_005072-T1
GF00001281	TFCN1702E3344_000550-T1	DBVPG3775_005069-T1
GF00001282	TFCN1702E3344_000551-T1	DBVPG3775_005068-T1
GF00001283	TFCN1702E3344_000552-T1	DBVPG3775_005067-T1
GF00001284	TFCN1702E3344_000553-T1	DBVPG3775_005066-T1
GF00001285	TFCN1702E3344_013099-T1	DBVPG3775_005064-T1
GF00001286	TFCN1702E3344_013100-T1	DBVPG3775_005063-T1
GF00001287	TFCN1702E3344_000560-T1	DBVPG3775_005059-T1
GF00001288	TFCN1702E3344_000561-T1	DBVPG3775_005058-T1
GF00001289	TFCN1702E3344_013105-T1	DBVPG3775_005057-T1
GF00001290	TFCN1702E3344_013106-T1	DBVPG3775_005056-T1
GF00001291	TFCN1702E3344_011854-T1	DBVPG3775_006235-T1
GF00001292	TFCN1702E3344_009631-T1	DBVPG3775_004686-T1
GF00001293	TFCN1702E3344_000566-T1	DBVPG3775_005053-T1
GF00001294	TFCN1702E3344_000567-T1	DBVPG3775_005052-T1
GF00001295	TFCN1702E3344_010651-T1	DBVPG3775_001924-T1
GF00001296	TFCN1702E3344_011976-T1	DBVPG3775_002155-T1
GF00001297	TFCN1702E3344_013113-T1	DBVPG3775_005049-T1
GF00001298	TFCN1702E3344_013114-T1	DBVPG3775_005048-T1
GF00001299	TFCN1702E3344_013115-T1	DBVPG3775_005047-T1
GF00001300	TFCN1702E3344_013116-T1	DBVPG3775_005046-T1
GF00001301	TFCN1702E3344_000574-T1	DBVPG3775_005045-T1
GF00001302	TFCN1702E3344_000577-T1	DBVPG3775_003049-T1
GF00001303	TFCN1702E3344_000578-T1	DBVPG3775_003050-T1
GF00001304	TFCN1702E3344_000583-T1	DBVPG3775_003052-T1
GF00001305	TFCN1702E3344_008650-T1	DBVPG3775_003053-T1
GF00001306	TFCN1702E3344_000585-T1	DBVPG3775_003054-T1
GF00001307	TFCN1702E3344_000586-T1	DBVPG3775_003055-T1
GF00001308	TFCN1702E3344_008653-T1	DBVPG3775_003056-T1
GF00001309	TFCN1702E3344_008654-T1	DBVPG3775_003057-T1
GF00001310	TFCN1702E3344_000589-T1	DBVPG3775_003058-T1
GF00001311	TFCN1702E3344_000590-T1	DBVPG3775_003059-T1
GF00001312	TFCN1702E3344_000591-T1	DBVPG3775_003060-T1
GF00001313	TFCN1702E3344_000592-T1	DBVPG3775_003061-T1
GF00001314	TFCN1702E3344_000593-T1	DBVPG3775_003063-T1
GF00001315	TFCN1702E3344_008664-T1	DBVPG3775_003067-T1
GF00001316	TFCN1702E3344_000598-T1	DBVPG3775_003068-T1
GF00001317	TFCN1702E3344_008666-T1	DBVPG3775_003069-T1
GF00001318	TFCN1702E3344_008667-T1	DBVPG3775_003070-T1
GF00001319	TFCN1702E3344_008669-T1	DBVPG3775_003072-T1
GF00001320	TFCN1702E3344_000603-T1	DBVPG3775_003073-T1
GF00001321	TFCN1702E3344_008671-T1	DBVPG3775_003074-T1
GF00001322	TFCN1702E3344_008675-T1	DBVPG3775_003079-T1
GF00001323	TFCN1702E3344_013132-T1	DBVPG3775_001999-T1
GF00001324	TFCN1702E3344_003182-T1	DBVPG3775_003668-T1
GF00001325	TFCN1702E3344_000615-T1	DBVPG3775_003082-T1
GF00001326	TFCN1702E3344_008679-T1	DBVPG3775_003083-T1
GF00001327	TFCN1702E3344_008681-T1	DBVPG3775_003085-T1
GF00001328	TFCN1702E3344_008682-T1	DBVPG3775_003086-T1
GF00001329	TFCN1702E3344_000621-T1	DBVPG3775_003088-T1
GF00001330	TFCN1702E3344_008685-T1	DBVPG3775_003089-T1
GF00001331	TFCN1702E3344_008687-T1	DBVPG3775_003091-T1
GF00001332	TFCN1702E3344_008688-T1	DBVPG3775_003092-T1
GF00001333	TFCN1702E3344_008689-T1	DBVPG3775_003093-T1
GF00001334	TFCN1702E3344_000627-T1	DBVPG3775_003094-T1
GF00001335	TFCN1702E3344_005965-T1	DBVPG3775_000828-T1
GF00001336	TFCN1702E3344_005964-T1	DBVPG3775_000829-T1
GF00001337	TFCN1702E3344_000632-T1	DBVPG3775_000830-T1
GF00001338	TFCN1702E3344_007170-T1	DBVPG3775_007511-T1
GF00001339	TFCN1702E3344_000635-T1	DBVPG3775_000833-T1
GF00001340	TFCN1702E3344_005959-T1	DBVPG3775_000834-T1
GF00001341	TFCN1702E3344_000637-T1	DBVPG3775_000835-T1
GF00001342	TFCN1702E3344_000638-T1	DBVPG3775_000836-T1
GF00001343	TFCN1702E3344_005956-T1	DBVPG3775_000837-T1
GF00001344	TFCN1702E3344_005954-T1	DBVPG3775_000839-T1
GF00001345	TFCN1702E3344_005953-T1	DBVPG3775_000840-T1
GF00001346	TFCN1702E3344_005952-T1	DBVPG3775_000841-T1
GF00001347	TFCN1702E3344_005950-T1	DBVPG3775_000843-T1
GF00001348	TFCN1702E3344_005949-T1	DBVPG3775_000844-T1
GF00001349	TFCN1702E3344_005946-T1	DBVPG3775_000846-T1
GF00001350	TFCN1702E3344_005945-T1	DBVPG3775_000847-T1
GF00001351	TFCN1702E3344_005944-T1	DBVPG3775_000848-T1
GF00001352	TFCN1702E3344_008792-T1	DBVPG3775_000850-T1
GF00001353	TFCN1702E3344_008791-T1	DBVPG3775_000851-T1
GF00001354	TFCN1702E3344_008790-T1	DBVPG3775_000852-T1
GF00001355	TFCN1702E3344_000655-T1	DBVPG3775_000853-T1
GF00001356	TFCN1702E3344_000660-T1	DBVPG3775_000856-T1
GF00001357	TFCN1702E3344_008783-T1	DBVPG3775_000857-T1
GF00001358	TFCN1702E3344_008781-T1	DBVPG3775_000859-T1
GF00001359	TFCN1702E3344_008780-T1	DBVPG3775_000860-T1
GF00001360	TFCN1702E3344_008779-T1	DBVPG3775_000861-T1
GF00001361	TFCN1702E3344_008778-T1	DBVPG3775_000862-T1
GF00001362	TFCN1702E3344_000667-T1	DBVPG3775_000863-T1
GF00001363	TFCN1702E3344_008776-T1	DBVPG3775_000864-T1
GF00001364	TFCN1702E3344_000669-T1	DBVPG3775_000865-T1
GF00001365	TFCN1702E3344_008774-T1	DBVPG3775_000866-T1
GF00001366	TFCN1702E3344_008772-T1	DBVPG3775_000868-T1
GF00001367	TFCN1702E3344_008771-T1	DBVPG3775_000869-T1
GF00001368	TFCN1702E3344_000677-T1	DBVPG3775_000873-T1
GF00001369	TFCN1702E3344_000678-T1	DBVPG3775_000874-T1
GF00001370	TFCN1702E3344_000679-T1	DBVPG3775_000875-T1
GF00001371	TFCN1702E3344_008763-T1	DBVPG3775_000877-T1
GF00001372	TFCN1702E3344_000683-T1	DBVPG3775_000879-T1
GF00001373	TFCN1702E3344_008760-T1	DBVPG3775_000880-T1
GF00001374	TFCN1702E3344_008758-T1	DBVPG3775_000882-T1
GF00001375	TFCN1702E3344_000687-T1	DBVPG3775_000883-T1
GF00001376	TFCN1702E3344_000688-T1	DBVPG3775_000884-T1
GF00001377	TFCN1702E3344_008755-T1	DBVPG3775_000885-T1
GF00001378	TFCN1702E3344_000690-T1	DBVPG3775_000887-T1
GF00001379	TFCN1702E3344_000691-T1	DBVPG3775_000888-T1
GF00001380	TFCN1702E3344_000692-T1	DBVPG3775_000889-T1
GF00001381	TFCN1702E3344_008750-T1	DBVPG3775_000890-T1
GF00001382	TFCN1702E3344_000695-T1	DBVPG3775_000892-T1
GF00001383	TFCN1702E3344_000696-T1	DBVPG3775_000893-T1
GF00001384	TFCN1702E3344_000697-T1	DBVPG3775_000894-T1
GF00001385	TFCN1702E3344_000698-T1	DBVPG3775_000895-T1
GF00001386	TFCN1702E3344_000699-T1	DBVPG3775_000896-T1
GF00001387	TFCN1702E3344_008743-T1	DBVPG3775_000897-T1
GF00001388	TFCN1702E3344_002048-T1	DBVPG3775_006178-T1
GF00001389	TFCN1702E3344_012578-T1	DBVPG3775_000901-T1
GF00001390	TFCN1702E3344_012580-T1	DBVPG3775_000903-T1
GF00001391	TFCN1702E3344_012581-T1	DBVPG3775_000904-T1
GF00001392	TFCN1702E3344_000708-T1	DBVPG3775_000906-T1
GF00001393	TFCN1702E3344_000710-T1	DBVPG3775_000930-T1
GF00001394	TFCN1702E3344_009284-T1	DBVPG3775_000929-T1
GF00001395	TFCN1702E3344_009283-T1	DBVPG3775_000928-T1
GF00001396	TFCN1702E3344_009282-T1	DBVPG3775_000927-T1
GF00001397	TFCN1702E3344_000715-T1	DBVPG3775_000925-T1
GF00001398	TFCN1702E3344_000717-T1	DBVPG3775_000923-T1
GF00001399	TFCN1702E3344_012599-T1	DBVPG3775_000921-T1
GF00001400	TFCN1702E3344_000720-T1	DBVPG3775_000920-T1
GF00001401	TFCN1702E3344_012597-T1	DBVPG3775_000919-T1
GF00001402	TFCN1702E3344_012596-T1	DBVPG3775_000918-T1
GF00001403	TFCN1702E3344_000723-T1	DBVPG3775_000917-T1
GF00001404	TFCN1702E3344_000724-T1	DBVPG3775_000916-T1
GF00001405	TFCN1702E3344_000727-T1	DBVPG3775_000914-T1
GF00001406	TFCN1702E3344_000730-T1	DBVPG3775_000911-T1
GF00001407	TFCN1702E3344_000731-T1	DBVPG3775_000910-T1
GF00001408	TFCN1702E3344_007032-T1	DBVPG3775_007372-T1
GF00001409	TFCN1702E3344_000734-T1	DBVPG3775_000935-T1
GF00001410	TFCN1702E3344_000735-T1	DBVPG3775_000936-T1
GF00001411	TFCN1702E3344_000736-T1	DBVPG3775_000937-T1
GF00001412	TFCN1702E3344_009293-T1	DBVPG3775_000938-T1
GF00001413	TFCN1702E3344_000738-T1	DBVPG3775_000939-T1
GF00001414	TFCN1702E3344_000739-T1	DBVPG3775_000940-T1
GF00001415	TFCN1702E3344_009296-T1	DBVPG3775_000941-T1
GF00001416	TFCN1702E3344_009297-T1	DBVPG3775_000942-T1
GF00001417	TFCN1702E3344_009298-T1	DBVPG3775_000943-T1
GF00001418	TFCN1702E3344_009299-T1	DBVPG3775_000944-T1
GF00001419	TFCN1702E3344_000744-T1	DBVPG3775_000945-T1
GF00001420	TFCN1702E3344_009302-T1	DBVPG3775_000947-T1
GF00001421	TFCN1702E3344_000748-T1	DBVPG3775_000948-T1
GF00001422	TFCN1702E3344_009305-T1	DBVPG3775_000950-T1
GF00001423	TFCN1702E3344_000751-T1	DBVPG3775_000951-T1
GF00001424	TFCN1702E3344_009307-T1	DBVPG3775_000952-T1
GF00001425	TFCN1702E3344_009310-T1	DBVPG3775_000955-T1
GF00001426	TFCN1702E3344_003899-T1	DBVPG3775_005017-T1
GF00001427	TFCN1702E3344_007095-T1	DBVPG3775_007519-T1
GF00001428	TFCN1702E3344_009313-T1	DBVPG3775_000958-T1
GF00001429	TFCN1702E3344_009316-T1	DBVPG3775_000961-T1
GF00001430	TFCN1702E3344_000761-T1	DBVPG3775_000962-T1
GF00001431	TFCN1702E3344_000762-T1	DBVPG3775_000963-T1
GF00001432	TFCN1702E3344_005321-T1	DBVPG3775_004795-T1
GF00001433	TFCN1702E3344_005643-T1	DBVPG3775_000967-T1
GF00001434	TFCN1702E3344_005639-T1	DBVPG3775_000972-T1
GF00001435	TFCN1702E3344_005638-T1	DBVPG3775_000973-T1
GF00001436	TFCN1702E3344_005637-T1	DBVPG3775_000974-T1
GF00001437	TFCN1702E3344_000784-T1	DBVPG3775_000989-T1
GF00001438	TFCN1702E3344_011353-T1	DBVPG3775_006100-T1
GF00001439	TFCN1702E3344_000785-T1	DBVPG3775_000988-T1
GF00001440	TFCN1702E3344_000786-T1	DBVPG3775_000987-T1
GF00001441	TFCN1702E3344_005625-T1	DBVPG3775_000986-T1
GF00001442	TFCN1702E3344_005626-T1	DBVPG3775_000985-T1
GF00001443	TFCN1702E3344_005627-T1	DBVPG3775_000984-T1
GF00001444	TFCN1702E3344_005620-T1	DBVPG3775_000992-T1
GF00001445	TFCN1702E3344_005616-T1	DBVPG3775_000996-T1
GF00001446	TFCN1702E3344_005615-T1	DBVPG3775_000997-T1
GF00001447	TFCN1702E3344_005614-T1	DBVPG3775_000998-T1
GF00001448	TFCN1702E3344_014016-T1	DBVPG3775_000674-T1
GF00001449	TFCN1702E3344_000805-T1	DBVPG3775_000673-T1
GF00001450	TFCN1702E3344_012425-T1	DBVPG3775_000671-T1
GF00001451	TFCN1702E3344_012426-T1	DBVPG3775_000670-T1
GF00001452	TFCN1702E3344_000810-T1	DBVPG3775_000669-T1
GF00001453	TFCN1702E3344_012429-T1	DBVPG3775_000667-T1
GF00001454	TFCN1702E3344_000813-T1	DBVPG3775_000666-T1
GF00001455	TFCN1702E3344_000814-T1	DBVPG3775_000665-T1
GF00001456	TFCN1702E3344_012433-T1	DBVPG3775_000663-T1
GF00001457	TFCN1702E3344_000817-T1	DBVPG3775_000662-T1
GF00001458	TFCN1702E3344_000819-T1	DBVPG3775_000660-T1
GF00001459	TFCN1702E3344_012438-T1	DBVPG3775_000659-T1
GF00001460	TFCN1702E3344_000821-T1	DBVPG3775_000658-T1
GF00001461	TFCN1702E3344_000822-T1	DBVPG3775_000657-T1
GF00001462	TFCN1702E3344_000854-T1	DBVPG3775_004010-T1
GF00001463	TFCN1702E3344_012675-T1	DBVPG3775_004011-T1
GF00001464	TFCN1702E3344_000856-T1	DBVPG3775_004012-T1
GF00001465	TFCN1702E3344_012673-T1	DBVPG3775_004013-T1
GF00001466	TFCN1702E3344_000858-T1	DBVPG3775_004014-T1
GF00001467	TFCN1702E3344_000859-T1	DBVPG3775_004015-T1
GF00001468	TFCN1702E3344_000861-T1	DBVPG3775_004017-T1
GF00001469	TFCN1702E3344_000862-T1	DBVPG3775_004018-T1
GF00001470	TFCN1702E3344_012666-T1	DBVPG3775_004020-T1
GF00001471	TFCN1702E3344_000865-T1	DBVPG3775_004021-T1
GF00001472	TFCN1702E3344_000866-T1	DBVPG3775_004022-T1
GF00001473	TFCN1702E3344_000867-T1	DBVPG3775_004023-T1
GF00001474	TFCN1702E3344_000868-T1	DBVPG3775_004024-T1
GF00001475	TFCN1702E3344_000870-T1	DBVPG3775_004026-T1
GF00001476	TFCN1702E3344_012659-T1	DBVPG3775_004027-T1
GF00001477	TFCN1702E3344_012658-T1	DBVPG3775_004028-T1
GF00001478	TFCN1702E3344_013353-T1	DBVPG3775_004030-T1
GF00001479	TFCN1702E3344_013351-T1	DBVPG3775_004032-T1
GF00001480	TFCN1702E3344_000877-T1	DBVPG3775_004033-T1
GF00001481	TFCN1702E3344_002254-T1	DBVPG3775_002919-T1
GF00001482	TFCN1702E3344_000879-T1	DBVPG3775_004036-T1
GF00001483	TFCN1702E3344_000881-T1	DBVPG3775_004038-T1
GF00001484	TFCN1702E3344_000882-T1	DBVPG3775_004039-T1
GF00001485	TFCN1702E3344_000887-T1	DBVPG3775_004043-T1
GF00001486	TFCN1702E3344_000888-T1	DBVPG3775_004044-T1
GF00001487	TFCN1702E3344_001692-T1	DBVPG3775_004047-T1
GF00001488	TFCN1702E3344_000892-T1	DBVPG3775_004048-T1
GF00001489	TFCN1702E3344_000893-T1	DBVPG3775_004049-T1
GF00001490	TFCN1702E3344_000894-T1	DBVPG3775_004050-T1
GF00001491	TFCN1702E3344_007014-T1	DBVPG3775_005817-T1
GF00001492	TFCN1702E3344_000896-T1	DBVPG3775_004052-T1
GF00001493	TFCN1702E3344_001686-T1	DBVPG3775_004053-T1
GF00001494	TFCN1702E3344_000898-T1	DBVPG3775_004054-T1
GF00001495	TFCN1702E3344_001683-T1	DBVPG3775_004056-T1
GF00001496	TFCN1702E3344_000902-T1	DBVPG3775_004058-T1
GF00001497	TFCN1702E3344_000903-T1	DBVPG3775_004059-T1
GF00001498	TFCN1702E3344_000905-T1	DBVPG3775_004061-T1
GF00001499	TFCN1702E3344_001652-T1	DBVPG3775_004089-T1
GF00001500	TFCN1702E3344_004978-T1	DBVPG3775_003152-T1
GF00001501	TFCN1702E3344_001677-T1	DBVPG3775_004062-T1
GF00001502	TFCN1702E3344_000907-T1	DBVPG3775_004063-T1
GF00001503	TFCN1702E3344_000908-T1	DBVPG3775_004064-T1
GF00001504	TFCN1702E3344_001674-T1	DBVPG3775_004065-T1
GF00001505	TFCN1702E3344_001673-T1	DBVPG3775_004066-T1
GF00001506	TFCN1702E3344_000912-T1	DBVPG3775_004067-T1
GF00001507	TFCN1702E3344_000913-T1	DBVPG3775_004068-T1
GF00001508	TFCN1702E3344_000914-T1	DBVPG3775_004069-T1
GF00001509	TFCN1702E3344_000915-T1	DBVPG3775_004070-T1
GF00001510	TFCN1702E3344_000916-T1	DBVPG3775_004071-T1
GF00001511	TFCN1702E3344_000919-T1	DBVPG3775_004075-T1
GF00001512	TFCN1702E3344_000920-T1	DBVPG3775_004076-T1
GF00001513	TFCN1702E3344_000921-T1	DBVPG3775_004077-T1
GF00001514	TFCN1702E3344_001663-T1	DBVPG3775_004078-T1
GF00001515	TFCN1702E3344_000923-T1	DBVPG3775_004079-T1
GF00001516	TFCN1702E3344_000925-T1	DBVPG3775_004081-T1
GF00001517	TFCN1702E3344_000926-T1	DBVPG3775_004082-T1
GF00001518	TFCN1702E3344_000927-T1	DBVPG3775_004083-T1
GF00001519	TFCN1702E3344_004988-T1	DBVPG3775_003142-T1
GF00001520	TFCN1702E3344_000928-T1	DBVPG3775_004084-T1
GF00001521	TFCN1702E3344_001072-T1	DBVPG3775_004137-T1
GF00001522	TFCN1702E3344_000930-T1	DBVPG3775_004086-T1
GF00001523	TFCN1702E3344_000931-T1	DBVPG3775_004087-T1
GF00001524	TFCN1702E3344_001653-T1	DBVPG3775_004088-T1
GF00001525	TFCN1702E3344_000934-T1	DBVPG3775_004090-T1
GF00001526	TFCN1702E3344_000935-T1	DBVPG3775_004091-T1
GF00001527	TFCN1702E3344_001649-T1	DBVPG3775_004092-T1
GF00001528	TFCN1702E3344_001647-T1	DBVPG3775_004094-T1
GF00001529	TFCN1702E3344_000940-T1	DBVPG3775_004095-T1
GF00001530	TFCN1702E3344_001645-T1	DBVPG3775_004096-T1
GF00001531	TFCN1702E3344_001643-T1	DBVPG3775_004098-T1
GF00001532	TFCN1702E3344_000944-T1	DBVPG3775_004099-T1
GF00001533	TFCN1702E3344_000945-T1	DBVPG3775_004100-T1
GF00001534	TFCN1702E3344_000946-T1	DBVPG3775_004101-T1
GF00001535	TFCN1702E3344_001639-T1	DBVPG3775_004102-T1
GF00001536	TFCN1702E3344_000950-T1	DBVPG3775_004104-T1
GF00001537	TFCN1702E3344_001636-T1	DBVPG3775_004105-T1
GF00001538	TFCN1702E3344_001635-T1	DBVPG3775_004106-T1
GF00001539	TFCN1702E3344_000955-T1	DBVPG3775_004109-T1
GF00001540	TFCN1702E3344_001629-T1	DBVPG3775_004110-T1
GF00001541	TFCN1702E3344_000957-T1	DBVPG3775_004111-T1
GF00001542	TFCN1702E3344_001627-T1	DBVPG3775_004112-T1
GF00001543	TFCN1702E3344_000959-T1	DBVPG3775_004350-T1
GF00001544	TFCN1702E3344_003109-T1	DBVPG3775_007408-T1
GF00001545	TFCN1702E3344_000960-T1	DBVPG3775_004349-T1
GF00001546	TFCN1702E3344_000962-T1	DBVPG3775_004347-T1
GF00001547	TFCN1702E3344_000963-T1	DBVPG3775_004346-T1
GF00001548	TFCN1702E3344_000964-T1	DBVPG3775_004345-T1
GF00001549	TFCN1702E3344_000965-T1	DBVPG3775_004344-T1
GF00001550	TFCN1702E3344_000968-T1	DBVPG3775_004341-T1
GF00001551	TFCN1702E3344_001617-T1	DBVPG3775_004340-T1
GF00001552	TFCN1702E3344_000972-T1	DBVPG3775_004337-T1
GF00001553	TFCN1702E3344_009252-T1	DBVPG3775_004237-T1
GF00001554	TFCN1702E3344_009251-T1	DBVPG3775_004236-T1
GF00001555	TFCN1702E3344_009250-T1	DBVPG3775_004235-T1
GF00001556	TFCN1702E3344_000976-T1	DBVPG3775_004234-T1
GF00001557	TFCN1702E3344_009248-T1	DBVPG3775_004233-T1
GF00001558	TFCN1702E3344_000979-T1	DBVPG3775_004231-T1
GF00001559	TFCN1702E3344_000981-T1	DBVPG3775_004228-T1
GF00001560	TFCN1702E3344_000982-T1	DBVPG3775_004227-T1
GF00001561	TFCN1702E3344_000983-T1	DBVPG3775_004226-T1
GF00001562	TFCN1702E3344_009240-T1	DBVPG3775_004225-T1
GF00001563	TFCN1702E3344_009239-T1	DBVPG3775_004224-T1
GF00001564	TFCN1702E3344_000986-T1	DBVPG3775_004223-T1
GF00001565	TFCN1702E3344_000987-T1	DBVPG3775_004222-T1
GF00001566	TFCN1702E3344_000988-T1	DBVPG3775_004221-T1
GF00001567	TFCN1702E3344_000989-T1	DBVPG3775_004220-T1
GF00001568	TFCN1702E3344_000990-T1	DBVPG3775_004219-T1
GF00001569	TFCN1702E3344_000991-T1	DBVPG3775_004218-T1
GF00001570	TFCN1702E3344_000992-T1	DBVPG3775_004217-T1
GF00001571	TFCN1702E3344_009801-T1	DBVPG3775_004216-T1
GF00001572	TFCN1702E3344_000994-T1	DBVPG3775_004215-T1
GF00001573	TFCN1702E3344_000995-T1	DBVPG3775_004214-T1
GF00001574	TFCN1702E3344_009804-T1	DBVPG3775_004213-T1
GF00001575	TFCN1702E3344_009809-T1	DBVPG3775_004209-T1
GF00001576	TFCN1702E3344_009815-T1	DBVPG3775_004208-T1
GF00001577	TFCN1702E3344_009816-T1	DBVPG3775_004207-T1
GF00001578	TFCN1702E3344_009817-T1	DBVPG3775_004206-T1
GF00001579	TFCN1702E3344_009818-T1	DBVPG3775_004205-T1
GF00001580	TFCN1702E3344_001005-T1	DBVPG3775_004204-T1
GF00001581	TFCN1702E3344_001006-T1	DBVPG3775_004203-T1
GF00001582	TFCN1702E3344_001008-T1	DBVPG3775_004201-T1
GF00001583	TFCN1702E3344_009823-T1	DBVPG3775_004200-T1
GF00001584	TFCN1702E3344_001010-T1	DBVPG3775_004199-T1
GF00001585	TFCN1702E3344_009825-T1	DBVPG3775_004198-T1
GF00001586	TFCN1702E3344_001012-T1	DBVPG3775_004197-T1
GF00001587	TFCN1702E3344_009827-T1	DBVPG3775_004196-T1
GF00001588	TFCN1702E3344_001014-T1	DBVPG3775_004195-T1
GF00001589	TFCN1702E3344_009830-T1	DBVPG3775_004192-T1
GF00001590	TFCN1702E3344_001018-T1	DBVPG3775_004191-T1
GF00001591	TFCN1702E3344_001019-T1	DBVPG3775_004190-T1
GF00001592	TFCN1702E3344_001020-T1	DBVPG3775_004189-T1
GF00001593	TFCN1702E3344_001021-T1	DBVPG3775_004188-T1
GF00001594	TFCN1702E3344_001030-T1	DBVPG3775_004178-T1
GF00001595	TFCN1702E3344_001031-T1	DBVPG3775_004177-T1
GF00001596	TFCN1702E3344_001032-T1	DBVPG3775_004176-T1
GF00001597	TFCN1702E3344_001033-T1	DBVPG3775_004175-T1
GF00001598	TFCN1702E3344_001034-T1	DBVPG3775_004174-T1
GF00001599	TFCN1702E3344_001950-T1	DBVPG3775_004173-T1
GF00001600	TFCN1702E3344_001952-T1	DBVPG3775_004171-T1
GF00001601	TFCN1702E3344_001038-T1	DBVPG3775_004170-T1
GF00001602	TFCN1702E3344_001039-T1	DBVPG3775_004169-T1
GF00001603	TFCN1702E3344_001955-T1	DBVPG3775_004168-T1
GF00001604	TFCN1702E3344_001042-T1	DBVPG3775_004166-T1
GF00001605	TFCN1702E3344_001043-T1	DBVPG3775_004165-T1
GF00001606	TFCN1702E3344_001044-T1	DBVPG3775_004164-T1
GF00001607	TFCN1702E3344_001048-T1	DBVPG3775_004161-T1
GF00001608	TFCN1702E3344_001963-T1	DBVPG3775_004160-T1
GF00001609	TFCN1702E3344_001964-T1	DBVPG3775_004159-T1
GF00001610	TFCN1702E3344_001965-T1	DBVPG3775_004158-T1
GF00001611	TFCN1702E3344_001057-T1	DBVPG3775_004152-T1
GF00001612	TFCN1702E3344_001058-T1	DBVPG3775_004151-T1
GF00001613	TFCN1702E3344_001059-T1	DBVPG3775_004150-T1
GF00001614	TFCN1702E3344_001977-T1	DBVPG3775_004147-T1
GF00001615	TFCN1702E3344_001978-T1	DBVPG3775_004146-T1
GF00001616	TFCN1702E3344_001980-T1	DBVPG3775_004143-T1
GF00001617	TFCN1702E3344_001067-T1	DBVPG3775_004142-T1
GF00001618	TFCN1702E3344_001069-T1	DBVPG3775_004140-T1
GF00001619	TFCN1702E3344_001071-T1	DBVPG3775_004138-T1
GF00001620	TFCN1702E3344_001077-T1	DBVPG3775_004131-T1
GF00001621	TFCN1702E3344_001078-T1	DBVPG3775_004130-T1
GF00001622	TFCN1702E3344_001079-T1	DBVPG3775_004129-T1
GF00001623	TFCN1702E3344_001080-T1	DBVPG3775_004128-T1
GF00001624	TFCN1702E3344_001082-T1	DBVPG3775_004126-T1
GF00001625	TFCN1702E3344_001083-T1	DBVPG3775_004125-T1
GF00001626	TFCN1702E3344_009413-T1	DBVPG3775_002306-T1
GF00001627	TFCN1702E3344_001084-T1	DBVPG3775_004124-T1
GF00001628	TFCN1702E3344_001999-T1	DBVPG3775_004123-T1
GF00001629	TFCN1702E3344_001088-T1	DBVPG3775_004120-T1
GF00001630	TFCN1702E3344_001089-T1	DBVPG3775_004119-T1
GF00001631	TFCN1702E3344_001090-T1	DBVPG3775_004118-T1
GF00001632	TFCN1702E3344_001544-T1	DBVPG3775_005231-T1
GF00001633	TFCN1702E3344_001097-T1	DBVPG3775_007051-T1
GF00001634	TFCN1702E3344_002011-T1	DBVPG3775_007052-T1
GF00001635	TFCN1702E3344_002012-T1	DBVPG3775_007053-T1
GF00001636	TFCN1702E3344_001100-T1	DBVPG3775_007054-T1
GF00001637	TFCN1702E3344_002014-T1	DBVPG3775_007055-T1
GF00001638	TFCN1702E3344_001103-T1	DBVPG3775_007057-T1
GF00001639	TFCN1702E3344_002017-T1	DBVPG3775_007058-T1
GF00001640	TFCN1702E3344_002019-T1	DBVPG3775_007060-T1
GF00001641	TFCN1702E3344_001107-T1	DBVPG3775_007061-T1
GF00001642	TFCN1702E3344_002021-T1	DBVPG3775_007062-T1
GF00001643	TFCN1702E3344_002023-T1	DBVPG3775_007064-T1
GF00001644	TFCN1702E3344_001111-T1	DBVPG3775_007065-T1
GF00001645	TFCN1702E3344_002025-T1	DBVPG3775_007066-T1
GF00001646	TFCN1702E3344_001113-T1	DBVPG3775_007067-T1
GF00001647	TFCN1702E3344_002028-T1	DBVPG3775_007069-T1
GF00001648	TFCN1702E3344_001116-T1	DBVPG3775_007070-T1
GF00001649	TFCN1702E3344_002030-T1	DBVPG3775_007071-T1
