	Rhodotorula_mucilaginosa_TFCN_25-0-2E333-1.cds.fa
GF00000950	TFCN2502E3331_008487-T1, TFCN2502E3331_009712-T1
GF00000951	TFCN2502E3331_004651-T1, TFCN2502E3331_010641-T1
GF00000952	TFCN2502E3331_009433-T1, TFCN2502E3331_003264-T1
GF00000953	TFCN2502E3331_010399-T1, TFCN2502E3331_006443-T1
GF00000954	TFCN2502E3331_013641-T1, TFCN2502E3331_000847-T1
GF00000955	TFCN2502E3331_004901-T1, TFCN2502E3331_002177-T1
GF00000956	TFCN2502E3331_013581-T1, TFCN2502E3331_014557-T1
GF00000957	TFCN2502E3331_007732-T1, TFCN2502E3331_012129-T1
GF00000958	TFCN2502E3331_003143-T1, TFCN2502E3331_006214-T1
GF00000959	TFCN2502E3331_009715-T1, TFCN2502E3331_008484-T1
GF00000960	TFCN2502E3331_001891-T1, TFCN2502E3331_002214-T1
GF00000961	TFCN2502E3331_007349-T1, TFCN2502E3331_008346-T1
GF00000962	TFCN2502E3331_006545-T1, TFCN2502E3331_005471-T1
GF00000963	TFCN2502E3331_002665-T1, TFCN2502E3331_000053-T1
GF00000964	TFCN2502E3331_012484-T1, TFCN2502E3331_013337-T1
GF00000965	TFCN2502E3331_014470-T1, TFCN2502E3331_014303-T1
GF00000966	TFCN2502E3331_009094-T1, TFCN2502E3331_013562-T1
GF00000967	TFCN2502E3331_010708-T1, TFCN2502E3331_014000-T1
GF00000968	TFCN2502E3331_009388-T1, TFCN2502E3331_012269-T1
GF00000969	TFCN2502E3331_013406-T1, TFCN2502E3331_003402-T1
GF00000970	TFCN2502E3331_004631-T1, TFCN2502E3331_006306-T1
GF00000971	TFCN2502E3331_014181-T1, TFCN2502E3331_008696-T1
GF00000972	TFCN2502E3331_007364-T1, TFCN2502E3331_008333-T1
GF00000973	TFCN2502E3331_012803-T1, TFCN2502E3331_000581-T1
GF00000974	TFCN2502E3331_006926-T1, TFCN2502E3331_003753-T1
GF00000975	TFCN2502E3331_000148-T1, TFCN2502E3331_002568-T1
GF00000976	TFCN2502E3331_004117-T1, TFCN2502E3331_002441-T1
GF00000977	TFCN2502E3331_004389-T1, TFCN2502E3331_008784-T1
GF00000978	TFCN2502E3331_001127-T1, TFCN2502E3331_004507-T1
GF00000979	TFCN2502E3331_006174-T1, TFCN2502E3331_002881-T1
GF00000980	TFCN2502E3331_010540-T1, TFCN2502E3331_007093-T1
GF00000981	TFCN2502E3331_006803-T1, TFCN2502E3331_007862-T1
GF00000982	TFCN2502E3331_014049-T1, TFCN2502E3331_009900-T1
GF00000983	TFCN2502E3331_006002-T1, TFCN2502E3331_006630-T1
GF00000984	TFCN2502E3331_000675-T1, TFCN2502E3331_000915-T1
GF00000985	TFCN2502E3331_014283-T1, TFCN2502E3331_008329-T1
GF00000986	TFCN2502E3331_014353-T1, TFCN2502E3331_001504-T1
GF00000987	TFCN2502E3331_011405-T1, TFCN2502E3331_007378-T1
GF00000988	TFCN2502E3331_009744-T1, TFCN2502E3331_012050-T1
GF00000989	TFCN2502E3331_008936-T1, TFCN2502E3331_002930-T1
GF00000990	TFCN2502E3331_013070-T1, TFCN2502E3331_006604-T1
GF00000991	TFCN2502E3331_008651-T1, TFCN2502E3331_003840-T1
GF00000992	TFCN2502E3331_008369-T1, TFCN2502E3331_007317-T1
GF00000993	TFCN2502E3331_010910-T1, TFCN2502E3331_003445-T1
GF00000994	TFCN2502E3331_006869-T1, TFCN2502E3331_004795-T1
GF00000995	TFCN2502E3331_002960-T1, TFCN2502E3331_008965-T1
GF00000996	TFCN2502E3331_003615-T1, TFCN2502E3331_004011-T1
GF00000997	TFCN2502E3331_001387-T1, TFCN2502E3331_001626-T1
GF00000998	TFCN2502E3331_011197-T1, TFCN2502E3331_003807-T1
GF00000999	TFCN2502E3331_002989-T1, TFCN2502E3331_013705-T1
GF00001000	TFCN2502E3331_007902-T1, TFCN2502E3331_008249-T1
GF00001001	TFCN2502E3331_006221-T1, TFCN2502E3331_003136-T1
GF00001002	TFCN2502E3331_004398-T1, TFCN2502E3331_008775-T1
GF00001003	TFCN2502E3331_001685-T1, TFCN2502E3331_001325-T1
GF00001004	TFCN2502E3331_009649-T1, TFCN2502E3331_010983-T1
GF00001005	TFCN2502E3331_011472-T1, TFCN2502E3331_001276-T1
GF00001006	TFCN2502E3331_003298-T1, TFCN2502E3331_009459-T1
GF00001007	TFCN2502E3331_006413-T1, TFCN2502E3331_011694-T1
GF00001008	TFCN2502E3331_003668-T1, TFCN2502E3331_003962-T1
GF00001009	TFCN2502E3331_001165-T1, TFCN2502E3331_004547-T1
GF00001010	TFCN2502E3331_003531-T1, TFCN2502E3331_004979-T1
GF00001011	TFCN2502E3331_010064-T1, TFCN2502E3331_001250-T1
GF00001012	TFCN2502E3331_009760-T1, TFCN2502E3331_011010-T1
GF00001013	TFCN2502E3331_005936-T1, TFCN2502E3331_014506-T1
GF00001014	TFCN2502E3331_012744-T1, TFCN2502E3331_009041-T1
GF00001015	TFCN2502E3331_001664-T1, TFCN2502E3331_001346-T1
GF00001016	TFCN2502E3331_006827-T1, TFCN2502E3331_007839-T1
GF00001017	TFCN2502E3331_007184-T1, TFCN2502E3331_005597-T1
GF00001018	TFCN2502E3331_000809-T1, TFCN2502E3331_001059-T1
GF00001019	TFCN2502E3331_009359-T1, TFCN2502E3331_008039-T1
GF00001020	TFCN2502E3331_007194-T1, TFCN2502E3331_005608-T1
GF00001021	TFCN2502E3331_006510-T1, TFCN2502E3331_005499-T1
GF00001022	TFCN2502E3331_008019-T1, TFCN2502E3331_012435-T1
GF00001023	TFCN2502E3331_000747-T1, TFCN2502E3331_000993-T1
GF00001024	TFCN2502E3331_009997-T1, TFCN2502E3331_007401-T1
GF00001025	TFCN2502E3331_012125-T1, TFCN2502E3331_007728-T1
GF00001026	TFCN2502E3331_012594-T1, TFCN2502E3331_004776-T1
GF00001027	TFCN2502E3331_009298-T1, TFCN2502E3331_010833-T1
GF00001028	TFCN2502E3331_002586-T1, TFCN2502E3331_000132-T1
GF00001029	TFCN2502E3331_001340-T1, TFCN2502E3331_001670-T1
GF00001030	TFCN2502E3331_001307-T1, TFCN2502E3331_013439-T1
GF00001031	TFCN2502E3331_003899-T1, TFCN2502E3331_003733-T1
GF00001032	TFCN2502E3331_008807-T1, TFCN2502E3331_000291-T1
GF00001033	TFCN2502E3331_010065-T1, TFCN2502E3331_001251-T1
GF00001034	TFCN2502E3331_007963-T1, TFCN2502E3331_008190-T1
GF00001035	TFCN2502E3331_012313-T1, TFCN2502E3331_010751-T1
GF00001036	TFCN2502E3331_004295-T1, TFCN2502E3331_013969-T1
GF00001037	TFCN2502E3331_010642-T1, TFCN2502E3331_004652-T1
GF00001038	TFCN2502E3331_004305-T1, TFCN2502E3331_006763-T1
GF00001039	TFCN2502E3331_008339-T1, TFCN2502E3331_007357-T1
GF00001040	TFCN2502E3331_005578-T1, TFCN2502E3331_007166-T1
GF00001041	TFCN2502E3331_006448-T1, TFCN2502E3331_010404-T1
GF00001042	TFCN2502E3331_001787-T1, TFCN2502E3331_002035-T1
GF00001043	TFCN2502E3331_003707-T1, TFCN2502E3331_003924-T1
GF00001044	TFCN2502E3331_009096-T1, TFCN2502E3331_008984-T1
GF00001045	TFCN2502E3331_014448-T1, TFCN2502E3331_006484-T1
GF00001046	TFCN2502E3331_001824-T1, TFCN2502E3331_002070-T1
GF00001047	TFCN2502E3331_005817-T1, TFCN2502E3331_012759-T1
GF00001048	TFCN2502E3331_009142-T1, TFCN2502E3331_009032-T1
GF00001049	TFCN2502E3331_005107-T1, TFCN2502E3331_012175-T1
GF00001050	TFCN2502E3331_001766-T1, TFCN2502E3331_013875-T1
GF00001051	TFCN2502E3331_008652-T1, TFCN2502E3331_003839-T1
GF00001052	TFCN2502E3331_009727-T1, TFCN2502E3331_008473-T1
GF00001053	TFCN2502E3331_004041-T1, TFCN2502E3331_002366-T1
GF00001054	TFCN2502E3331_000871-T1, TFCN2502E3331_010371-T1
GF00001055	TFCN2502E3331_014135-T1, TFCN2502E3331_013602-T1
GF00001056	TFCN2502E3331_003012-T1, TFCN2502E3331_013746-T1
GF00001057	TFCN2502E3331_010756-T1, TFCN2502E3331_012318-T1
GF00001058	TFCN2502E3331_003561-T1, TFCN2502E3331_010583-T1
GF00001059	TFCN2502E3331_004707-T1, TFCN2502E3331_010621-T1
GF00001060	TFCN2502E3331_013373-T1, TFCN2502E3331_009945-T1
GF00001061	TFCN2502E3331_013253-T1, TFCN2502E3331_012026-T1
GF00001062	TFCN2502E3331_002689-T1, TFCN2502E3331_000028-T1
GF00001063	TFCN2502E3331_009768-T1, TFCN2502E3331_010976-T1
GF00001064	TFCN2502E3331_013103-T1, TFCN2502E3331_005125-T1
GF00001065	TFCN2502E3331_004190-T1, TFCN2502E3331_006948-T1
GF00001066	TFCN2502E3331_011766-T1, TFCN2502E3331_010798-T1
GF00001067	TFCN2502E3331_010625-T1, TFCN2502E3331_004703-T1
GF00001068	TFCN2502E3331_007752-T1, TFCN2502E3331_012527-T1
GF00001069	TFCN2502E3331_014166-T1, TFCN2502E3331_013951-T1
GF00001070	TFCN2502E3331_002526-T1, TFCN2502E3331_000263-T1
GF00001071	TFCN2502E3331_011955-T1, TFCN2502E3331_008100-T1
GF00001072	TFCN2502E3331_003862-T1, TFCN2502E3331_008609-T1
GF00001073	TFCN2502E3331_006140-T1, TFCN2502E3331_007478-T1
GF00001074	TFCN2502E3331_007092-T1, TFCN2502E3331_010539-T1
GF00001075	TFCN2502E3331_009996-T1, TFCN2502E3331_007402-T1
GF00001076	TFCN2502E3331_012831-T1, TFCN2502E3331_009634-T1
GF00001077	TFCN2502E3331_006042-T1, TFCN2502E3331_006668-T1
GF00001078	TFCN2502E3331_007472-T1, TFCN2502E3331_006107-T1
GF00001079	TFCN2502E3331_006635-T1, TFCN2502E3331_006007-T1
GF00001080	TFCN2502E3331_011675-T1, TFCN2502E3331_010490-T1
GF00001081	TFCN2502E3331_004823-T1, TFCN2502E3331_006895-T1
GF00001082	TFCN2502E3331_006224-T1, TFCN2502E3331_003133-T1
GF00001083	TFCN2502E3331_006889-T1, TFCN2502E3331_004817-T1
GF00001084	TFCN2502E3331_006842-T1, TFCN2502E3331_007823-T1
GF00001085	TFCN2502E3331_003613-T1, TFCN2502E3331_004013-T1
GF00001086	TFCN2502E3331_011536-T1, TFCN2502E3331_010661-T1
GF00001087	TFCN2502E3331_010849-T1, TFCN2502E3331_007773-T1
GF00001088	TFCN2502E3331_006711-T1, TFCN2502E3331_008598-T1
GF00001089	TFCN2502E3331_013065-T1, TFCN2502E3331_006599-T1
GF00001090	TFCN2502E3331_011496-T1, TFCN2502E3331_008089-T1
GF00001091	TFCN2502E3331_010961-T1, TFCN2502E3331_009783-T1
GF00001092	TFCN2502E3331_002117-T1, TFCN2502E3331_004842-T1
GF00001093	TFCN2502E3331_013188-T1, TFCN2502E3331_005767-T1
GF00001094	TFCN2502E3331_000176-T1, TFCN2502E3331_002539-T1
GF00001095	TFCN2502E3331_004693-T1, TFCN2502E3331_010635-T1
GF00001096	TFCN2502E3331_008399-T1, TFCN2502E3331_000245-T1
GF00001097	TFCN2502E3331_010119-T1, TFCN2502E3331_012243-T1
GF00001098	TFCN2502E3331_000544-T1, TFCN2502E3331_009822-T1
GF00001099	TFCN2502E3331_001231-T1, TFCN2502E3331_010047-T1
GF00001100	TFCN2502E3331_000772-T1, TFCN2502E3331_001019-T1
GF00001101	TFCN2502E3331_005183-T1, TFCN2502E3331_013974-T1
GF00001102	TFCN2502E3331_007660-T1, TFCN2502E3331_007742-T1
GF00001103	TFCN2502E3331_005711-T1, TFCN2502E3331_001701-T1
GF00001104	TFCN2502E3331_012283-T1, TFCN2502E3331_009373-T1
GF00001105	TFCN2502E3331_008041-T1, TFCN2502E3331_009361-T1
GF00001106	TFCN2502E3331_011024-T1, TFCN2502E3331_009745-T1
GF00001107	TFCN2502E3331_012528-T1, TFCN2502E3331_007751-T1
GF00001108	TFCN2502E3331_002569-T1, TFCN2502E3331_000147-T1
GF00001109	TFCN2502E3331_004189-T1, TFCN2502E3331_006947-T1
GF00001110	TFCN2502E3331_001046-T1, TFCN2502E3331_000796-T1
GF00001111	TFCN2502E3331_006265-T1, TFCN2502E3331_003093-T1
GF00001112	TFCN2502E3331_006771-T1, TFCN2502E3331_004313-T1
GF00001113	TFCN2502E3331_012025-T1, TFCN2502E3331_013252-T1
GF00001114	TFCN2502E3331_001814-T1, TFCN2502E3331_002061-T1
GF00001115	TFCN2502E3331_002318-T1, TFCN2502E3331_001995-T1
GF00001116	TFCN2502E3331_000485-T1, TFCN2502E3331_011354-T1
GF00001117	TFCN2502E3331_002890-T1, TFCN2502E3331_013675-T1
GF00001118	TFCN2502E3331_000764-T1, TFCN2502E3331_001012-T1
GF00001119	TFCN2502E3331_005617-T1, TFCN2502E3331_007204-T1
GF00001120	TFCN2502E3331_012838-T1, TFCN2502E3331_009640-T1
GF00001121	TFCN2502E3331_005888-T1, TFCN2502E3331_009553-T1
GF00001122	TFCN2502E3331_006400-T1, TFCN2502E3331_010941-T1
GF00001123	TFCN2502E3331_013645-T1, TFCN2502E3331_000851-T1
GF00001124	TFCN2502E3331_011009-T1, TFCN2502E3331_009761-T1
GF00001125	TFCN2502E3331_011415-T1, TFCN2502E3331_000414-T1
GF00001126	TFCN2502E3331_005972-T1, TFCN2502E3331_009197-T1
GF00001127	TFCN2502E3331_004840-T1, TFCN2502E3331_002115-T1
GF00001128	TFCN2502E3331_003699-T1, TFCN2502E3331_003933-T1
GF00001129	TFCN2502E3331_007669-T1, TFCN2502E3331_007735-T1
GF00001130	TFCN2502E3331_007594-T1, TFCN2502E3331_007683-T1
GF00001131	TFCN2502E3331_005755-T1, TFCN2502E3331_013200-T1
GF00001132	TFCN2502E3331_007094-T1, TFCN2502E3331_010541-T1
GF00001133	TFCN2502E3331_007790-T1, TFCN2502E3331_010864-T1
GF00001134	TFCN2502E3331_007894-T1, TFCN2502E3331_008257-T1
GF00001135	TFCN2502E3331_000031-T1, TFCN2502E3331_002686-T1
GF00001136	TFCN2502E3331_010048-T1, TFCN2502E3331_001232-T1
GF00001137	TFCN2502E3331_009194-T1, TFCN2502E3331_005975-T1
GF00001138	TFCN2502E3331_002223-T1, TFCN2502E3331_001900-T1
GF00001139	TFCN2502E3331_013587-T1, TFCN2502E3331_005536-T1
GF00001140	TFCN2502E3331_000051-T1, TFCN2502E3331_002667-T1
GF00001141	TFCN2502E3331_000734-T1, TFCN2502E3331_000981-T1
GF00001142	TFCN2502E3331_009904-T1, TFCN2502E3331_014045-T1
GF00001143	TFCN2502E3331_010573-T1, TFCN2502E3331_003552-T1
GF00001144	TFCN2502E3331_013162-T1, TFCN2502E3331_000370-T1
GF00001145	TFCN2502E3331_010099-T1, TFCN2502E3331_012560-T1
GF00001146	TFCN2502E3331_002674-T1, TFCN2502E3331_000044-T1
GF00001147	TFCN2502E3331_006634-T1, TFCN2502E3331_006006-T1
GF00001148	TFCN2502E3331_007849-T1, TFCN2502E3331_006815-T1
GF00001149	TFCN2502E3331_005737-T1, TFCN2502E3331_001726-T1
GF00001150	TFCN2502E3331_003077-T1, TFCN2502E3331_013721-T1
GF00001151	TFCN2502E3331_001782-T1, TFCN2502E3331_002030-T1
GF00001152	TFCN2502E3331_007882-T1, TFCN2502E3331_006783-T1
GF00001153	TFCN2502E3331_010817-T1, TFCN2502E3331_009283-T1
GF00001154	TFCN2502E3331_012353-T1, TFCN2502E3331_009858-T1
GF00001155	TFCN2502E3331_005959-T1, TFCN2502E3331_011786-T1
GF00001156	TFCN2502E3331_013071-T1, TFCN2502E3331_006605-T1
GF00001157	TFCN2502E3331_005988-T1, TFCN2502E3331_009186-T1
GF00001158	TFCN2502E3331_007980-T1, TFCN2502E3331_013218-T1
GF00001159	TFCN2502E3331_002116-T1, TFCN2502E3331_004841-T1
GF00001160	TFCN2502E3331_007450-T1, TFCN2502E3331_006078-T1
GF00001161	TFCN2502E3331_013151-T1, TFCN2502E3331_009163-T1
GF00001162	TFCN2502E3331_010291-T1, TFCN2502E3331_000443-T1
GF00001163	TFCN2502E3331_013277-T1, TFCN2502E3331_004938-T1
GF00001164	TFCN2502E3331_011733-T1, TFCN2502E3331_010765-T1
GF00001165	TFCN2502E3331_007801-T1, TFCN2502E3331_008065-T1
GF00001166	TFCN2502E3331_013837-T1, TFCN2502E3331_009252-T1
GF00001167	TFCN2502E3331_004451-T1, TFCN2502E3331_007516-T1
GF00001168	TFCN2502E3331_014372-T1, TFCN2502E3331_006910-T1
GF00001169	TFCN2502E3331_012349-T1, TFCN2502E3331_005633-T1
GF00001170	TFCN2502E3331_010410-T1, TFCN2502E3331_006453-T1
GF00001171	TFCN2502E3331_004249-T1, TFCN2502E3331_007006-T1
GF00001172	TFCN2502E3331_014312-T1, TFCN2502E3331_013231-T1
GF00001173	TFCN2502E3331_011253-T1, TFCN2502E3331_006695-T1
GF00001174	TFCN2502E3331_003332-T1, TFCN2502E3331_005372-T1
GF00001175	TFCN2502E3331_013742-T1, TFCN2502E3331_003008-T1
GF00001176	TFCN2502E3331_011597-T1, TFCN2502E3331_007623-T1
GF00001177	TFCN2502E3331_001354-T1, TFCN2502E3331_001658-T1
GF00001178	TFCN2502E3331_011269-T1, TFCN2502E3331_006679-T1
GF00001179	TFCN2502E3331_005502-T1, TFCN2502E3331_006507-T1
GF00001180	TFCN2502E3331_000840-T1, TFCN2502E3331_001092-T1
GF00001181	TFCN2502E3331_000852-T1, TFCN2502E3331_013646-T1
GF00001182	TFCN2502E3331_009070-T1, TFCN2502E3331_013901-T1
GF00001183	TFCN2502E3331_013615-T1, TFCN2502E3331_014458-T1
GF00001184	TFCN2502E3331_006707-T1, TFCN2502E3331_008605-T1
GF00001185	TFCN2502E3331_014646-T1, TFCN2502E3331_003021-T1
GF00001186	TFCN2502E3331_013585-T1, TFCN2502E3331_005538-T1
GF00001187	TFCN2502E3331_008774-T1, TFCN2502E3331_004399-T1
GF00001188	TFCN2502E3331_008914-T1, TFCN2502E3331_012671-T1
GF00001189	TFCN2502E3331_000911-T1, TFCN2502E3331_000671-T1
GF00001190	TFCN2502E3331_013683-T1, TFCN2502E3331_013512-T1
GF00001191	TFCN2502E3331_005112-T1, TFCN2502E3331_012170-T1
GF00001192	TFCN2502E3331_005392-T1, TFCN2502E3331_003358-T1
GF00001193	TFCN2502E3331_010281-T1, TFCN2502E3331_000453-T1
GF00001194	TFCN2502E3331_012013-T1, TFCN2502E3331_013017-T1
GF00001195	TFCN2502E3331_009684-T1, TFCN2502E3331_008513-T1
GF00001196	TFCN2502E3331_010660-T1, TFCN2502E3331_004673-T1
GF00001197	TFCN2502E3331_001436-T1, TFCN2502E3331_001575-T1
GF00001198	TFCN2502E3331_002036-T1, TFCN2502E3331_001788-T1
GF00001199	TFCN2502E3331_011776-T1, TFCN2502E3331_010527-T1
GF00001200	TFCN2502E3331_003300-T1, TFCN2502E3331_009461-T1
GF00001201	TFCN2502E3331_012637-T1, TFCN2502E3331_005167-T1
GF00001202	TFCN2502E3331_009545-T1, TFCN2502E3331_005880-T1
GF00001203	TFCN2502E3331_011295-T1, TFCN2502E3331_003037-T1
GF00001204	TFCN2502E3331_005902-T1, TFCN2502E3331_009566-T1
GF00001205	TFCN2502E3331_012554-T1, TFCN2502E3331_010093-T1
GF00001206	TFCN2502E3331_006601-T1, TFCN2502E3331_013067-T1
GF00001207	TFCN2502E3331_008532-T1, TFCN2502E3331_012370-T1
GF00001208	TFCN2502E3331_013473-T1, TFCN2502E3331_013524-T1
GF00001209	TFCN2502E3331_007827-T1, TFCN2502E3331_006838-T1
GF00001210	TFCN2502E3331_012383-T1, TFCN2502E3331_008519-T1
GF00001211	TFCN2502E3331_002434-T1, TFCN2502E3331_004111-T1
GF00001212	TFCN2502E3331_007447-T1, TFCN2502E3331_006075-T1
GF00001213	TFCN2502E3331_004812-T1, TFCN2502E3331_006885-T1
GF00001214	TFCN2502E3331_009417-T1, TFCN2502E3331_009930-T1
GF00001215	TFCN2502E3331_008262-T1, TFCN2502E3331_009153-T1
GF00001216	TFCN2502E3331_014455-T1, TFCN2502E3331_013617-T1
GF00001217	TFCN2502E3331_006816-T1, TFCN2502E3331_007848-T1
GF00001218	TFCN2502E3331_008940-T1, TFCN2502E3331_002935-T1
GF00001219	TFCN2502E3331_004068-T1, TFCN2502E3331_002392-T1
GF00001220	TFCN2502E3331_000135-T1, TFCN2502E3331_002581-T1
GF00001221	TFCN2502E3331_009919-T1, TFCN2502E3331_009406-T1
GF00001222	TFCN2502E3331_000335-T1, TFCN2502E3331_008434-T1
GF00001223	TFCN2502E3331_008431-T1, TFCN2502E3331_000338-T1
GF00001224	TFCN2502E3331_008780-T1, TFCN2502E3331_004393-T1
GF00001225	TFCN2502E3331_004461-T1, TFCN2502E3331_007527-T1
GF00001226	TFCN2502E3331_010156-T1, TFCN2502E3331_012458-T1
GF00001227	TFCN2502E3331_002860-T1, TFCN2502E3331_005319-T1
GF00001228	TFCN2502E3331_001204-T1, TFCN2502E3331_010023-T1
GF00001229	TFCN2502E3331_006552-T1, TFCN2502E3331_005465-T1
GF00001230	TFCN2502E3331_007541-T1, TFCN2502E3331_004474-T1
GF00001231	TFCN2502E3331_010039-T1, TFCN2502E3331_001210-T1
GF00001232	TFCN2502E3331_012655-T1, TFCN2502E3331_008923-T1
GF00001233	TFCN2502E3331_008459-T1, TFCN2502E3331_000312-T1
GF00001234	TFCN2502E3331_010509-T1, TFCN2502E3331_011658-T1
GF00001235	TFCN2502E3331_002740-T1, TFCN2502E3331_008108-T1
GF00001236	TFCN2502E3331_010052-T1, TFCN2502E3331_001236-T1
GF00001237	TFCN2502E3331_001743-T1, TFCN2502E3331_013788-T1
GF00001238	TFCN2502E3331_008442-T1, TFCN2502E3331_000326-T1
GF00001239	TFCN2502E3331_014154-T1, TFCN2502E3331_005927-T1
GF00001240	TFCN2502E3331_010586-T1, TFCN2502E3331_003564-T1
GF00001241	TFCN2502E3331_001280-T1, TFCN2502E3331_011476-T1
GF00001242	TFCN2502E3331_004594-T1, TFCN2502E3331_006343-T1
GF00001243	TFCN2502E3331_001589-T1, TFCN2502E3331_001422-T1
GF00001244	TFCN2502E3331_011983-T1, TFCN2502E3331_004356-T1
GF00001245	TFCN2502E3331_012876-T1, TFCN2502E3331_004326-T1
GF00001246	TFCN2502E3331_007353-T1, TFCN2502E3331_008342-T1
GF00001247	TFCN2502E3331_005602-T1, TFCN2502E3331_007188-T1
GF00001248	TFCN2502E3331_005102-T1, TFCN2502E3331_012180-T1
GF00001249	TFCN2502E3331_013840-T1, TFCN2502E3331_009255-T1
GF00001250	TFCN2502E3331_009742-T1, TFCN2502E3331_012048-T1
GF00001251	TFCN2502E3331_009565-T1, TFCN2502E3331_005901-T1
GF00001252	TFCN2502E3331_006427-T1, TFCN2502E3331_011707-T1
GF00001253	TFCN2502E3331_003276-T1, TFCN2502E3331_009444-T1
GF00001254	TFCN2502E3331_001977-T1, TFCN2502E3331_002300-T1
GF00001255	TFCN2502E3331_012814-T1, TFCN2502E3331_006155-T1
GF00001256	TFCN2502E3331_004114-T1, TFCN2502E3331_002438-T1
GF00001257	TFCN2502E3331_003528-T1, TFCN2502E3331_004982-T1
GF00001258	TFCN2502E3331_000659-T1, TFCN2502E3331_000896-T1
GF00001259	TFCN2502E3331_007513-T1, TFCN2502E3331_004448-T1
GF00001260	TFCN2502E3331_008711-T1, TFCN2502E3331_011902-T1
GF00001261	TFCN2502E3331_008174-T1, TFCN2502E3331_008882-T1
GF00001262	TFCN2502E3331_012262-T1, TFCN2502E3331_009395-T1
GF00001263	TFCN2502E3331_010919-T1, TFCN2502E3331_003453-T1
GF00001264	TFCN2502E3331_013110-T1, TFCN2502E3331_005133-T1
GF00001265	TFCN2502E3331_009540-T1, TFCN2502E3331_005875-T1
GF00001266	TFCN2502E3331_004675-T1, TFCN2502E3331_006276-T1
GF00001267	TFCN2502E3331_012350-T1, TFCN2502E3331_005632-T1
GF00001268	TFCN2502E3331_011420-T1, TFCN2502E3331_000409-T1
GF00001269	TFCN2502E3331_008116-T1, TFCN2502E3331_002731-T1
GF00001270	TFCN2502E3331_007172-T1, TFCN2502E3331_005584-T1
GF00001271	TFCN2502E3331_012777-T1, TFCN2502E3331_005834-T1
GF00001272	TFCN2502E3331_000024-T1, TFCN2502E3331_010320-T1
GF00001273	TFCN2502E3331_004478-T1, TFCN2502E3331_007545-T1
GF00001274	TFCN2502E3331_014084-T1, TFCN2502E3331_010724-T1
GF00001275	TFCN2502E3331_000509-T1, TFCN2502E3331_011330-T1
GF00001276	TFCN2502E3331_007904-T1, TFCN2502E3331_008246-T1
GF00001277	TFCN2502E3331_007020-T1, TFCN2502E3331_004262-T1
GF00001278	TFCN2502E3331_009379-T1, TFCN2502E3331_012278-T1
GF00001279	TFCN2502E3331_003852-T1, TFCN2502E3331_008640-T1
GF00001280	TFCN2502E3331_010548-T1, TFCN2502E3331_007101-T1
GF00001281	TFCN2502E3331_008748-T1, TFCN2502E3331_004428-T1
GF00001282	TFCN2502E3331_003837-T1, TFCN2502E3331_008654-T1
GF00001283	TFCN2502E3331_002239-T1, TFCN2502E3331_001915-T1
GF00001284	TFCN2502E3331_002507-T1, TFCN2502E3331_012999-T1
GF00001285	TFCN2502E3331_001030-T1, TFCN2502E3331_000782-T1
GF00001286	TFCN2502E3331_005680-T1, TFCN2502E3331_010245-T1
GF00001287	TFCN2502E3331_005200-T1, TFCN2502E3331_002747-T1
GF00001288	TFCN2502E3331_008911-T1, TFCN2502E3331_012674-T1
GF00001289	TFCN2502E3331_006479-T1, TFCN2502E3331_014452-T1
GF00001290	TFCN2502E3331_011494-T1, TFCN2502E3331_008091-T1
GF00001291	TFCN2502E3331_000662-T1, TFCN2502E3331_000900-T1
GF00001292	TFCN2502E3331_014464-T1, TFCN2502E3331_014485-T1
GF00001293	TFCN2502E3331_012468-T1, TFCN2502E3331_010145-T1
GF00001294	TFCN2502E3331_003433-T1, TFCN2502E3331_010898-T1
GF00001295	TFCN2502E3331_012274-T1, TFCN2502E3331_009383-T1
GF00001296	TFCN2502E3331_006865-T1, TFCN2502E3331_004791-T1
GF00001297	TFCN2502E3331_008205-T1, TFCN2502E3331_007948-T1
GF00001298	TFCN2502E3331_014207-T1, TFCN2502E3331_010175-T1
GF00001299	TFCN2502E3331_007031-T1, TFCN2502E3331_004274-T1
GF00001300	TFCN2502E3331_001767-T1, TFCN2502E3331_013876-T1
GF00001301	TFCN2502E3331_013632-T1, TFCN2502E3331_011380-T1
GF00001302	TFCN2502E3331_013492-T1, TFCN2502E3331_005147-T1
GF00001303	TFCN2502E3331_011441-T1, TFCN2502E3331_000393-T1
GF00001304	TFCN2502E3331_000763-T1, TFCN2502E3331_001011-T1
GF00001305	TFCN2502E3331_008239-T1, TFCN2502E3331_007912-T1
GF00001306	TFCN2502E3331_004629-T1, TFCN2502E3331_006308-T1
GF00001307	TFCN2502E3331_000333-T1, TFCN2502E3331_008436-T1
GF00001308	TFCN2502E3331_001303-T1, TFCN2502E3331_013442-T1
GF00001309	TFCN2502E3331_005154-T1, TFCN2502E3331_012623-T1
GF00001310	TFCN2502E3331_003483-T1, TFCN2502E3331_005022-T1
GF00001311	TFCN2502E3331_005233-T1, TFCN2502E3331_002772-T1
GF00001312	TFCN2502E3331_004341-T1, TFCN2502E3331_011969-T1
GF00001313	TFCN2502E3331_010091-T1, TFCN2502E3331_012552-T1
GF00001314	TFCN2502E3331_013718-T1, TFCN2502E3331_003080-T1
GF00001315	TFCN2502E3331_000710-T1, TFCN2502E3331_000956-T1
GF00001316	TFCN2502E3331_000103-T1, TFCN2502E3331_002615-T1
