	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00001472	DBVPG4380_001487-T1	DBVPG3775_006484-T1
GF00001473	DBVPG4380_001494-T1	DBVPG3775_005279-T1
GF00001474	DBVPG4380_006319-T1	DBVPG3775_003175-T1
GF00001475	DBVPG4380_001508-T1	DBVPG3775_003174-T1
GF00001476	DBVPG4380_001511-T1	DBVPG3775_003171-T1
GF00001477	DBVPG4380_001513-T1	DBVPG3775_003169-T1
GF00001478	DBVPG4380_002220-T1	DBVPG3775_001039-T1
GF00001479	DBVPG4380_008471-T1	
GF00001480	DBVPG4380_001548-T1	DBVPG3775_000149-T1
GF00001481	DBVPG4380_001554-T1	DBVPG3775_000156-T1
GF00001482	DBVPG4380_001566-T1	DBVPG3775_001200-T1
GF00001483	DBVPG4380_005091-T1	DBVPG3775_001197-T1
GF00001484	DBVPG4380_002638-T1	DBVPG3775_006238-T1
GF00001485	DBVPG4380_001623-T1	DBVPG3775_000610-T1
GF00001486	DBVPG4380_004345-T1	DBVPG3775_005751-T1
GF00001487	DBVPG4380_001649-T1	DBVPG3775_007422-T1
GF00001488	DBVPG4380_001666-T1	DBVPG3775_007046-T1
GF00001489	DBVPG4380_001667-T1	DBVPG3775_007045-T1
GF00001490	DBVPG4380_001670-T1	DBVPG3775_000628-T1
GF00001491	DBVPG4380_001676-T1	DBVPG3775_000635-T1
GF00001492	DBVPG4380_001679-T1	DBVPG3775_000638-T1
GF00001493	DBVPG4380_001699-T1	DBVPG3775_006983-T1
GF00001494	DBVPG4380_007412-T1	DBVPG3775_006979-T1
GF00001495	DBVPG4380_011595-T1	DBVPG3775_006456-T1
GF00001496	DBVPG4380_002325-T1	DBVPG3775_005590-T1
GF00001497	DBVPG4380_003780-T1	DBVPG3775_006121-T1
GF00001498	DBVPG4380_001727-T1	DBVPG3775_003004-T1
GF00001499	DBVPG4380_001728-T1	DBVPG3775_003003-T1
GF00001500	DBVPG4380_001735-T1	DBVPG3775_004302-T1
GF00001501	DBVPG4380_001856-T1	DBVPG3775_007428-T1
GF00001502	DBVPG4380_001759-T1	DBVPG3775_004955-T1
GF00001503	DBVPG4380_005432-T1	DBVPG3775_000224-T1
GF00001504	DBVPG4380_001770-T1	DBVPG3775_000221-T1
GF00001505	DBVPG4380_001787-T1	DBVPG3775_000104-T1
GF00001506	DBVPG4380_001805-T1	DBVPG3775_005301-T1
GF00001507	DBVPG4380_001815-T1	DBVPG3775_004722-T1
GF00001508	DBVPG4380_001824-T1	DBVPG3775_004715-T1
GF00001509	DBVPG4380_001831-T1	DBVPG3775_003378-T1
GF00001510	DBVPG4380_006865-T1	DBVPG3775_006996-T1
GF00001511	DBVPG4380_001843-T1	DBVPG3775_004460-T1
GF00001512	DBVPG4380_001877-T1	DBVPG3775_001313-T1
GF00001513	DBVPG4380_004911-T1	DBVPG3775_001309-T1
GF00001514	DBVPG4380_008139-T1	DBVPG3775_002874-T1
GF00001515	DBVPG4380_001889-T1	DBVPG3775_002821-T1
GF00001516	DBVPG4380_007939-T1	DBVPG3775_000556-T1
GF00001517	DBVPG4380_001898-T1	DBVPG3775_007054-T1
GF00001518	DBVPG4380_001899-T1	DBVPG3775_007055-T1
GF00001519	DBVPG4380_001902-T1	DBVPG3775_007058-T1
GF00001520	DBVPG4380_004493-T1	DBVPG3775_004436-T1
GF00001521	DBVPG4380_001904-T1	DBVPG3775_007060-T1
GF00001522	DBVPG4380_002403-T1	DBVPG3775_003778-T1
GF00001523	DBVPG4380_001926-T1	DBVPG3775_004792-T1
GF00001524	DBVPG4380_001930-T1	DBVPG3775_004252-T1
GF00001525	DBVPG4380_001939-T1	DBVPG3775_004239-T1
GF00001526	DBVPG4380_001943-T1	DBVPG3775_001114-T1
GF00001527	DBVPG4380_001947-T1	DBVPG3775_001110-T1
GF00001528	DBVPG4380_009357-T1	DBVPG3775_006131-T1
GF00001529	DBVPG4380_001955-T1	DBVPG3775_001535-T1
GF00001530	DBVPG4380_007289-T1	DBVPG3775_004154-T1
GF00001531	DBVPG4380_002412-T1	DBVPG3775_003313-T1
GF00001532	DBVPG4380_006045-T1	DBVPG3775_006447-T1
GF00001533	DBVPG4380_001997-T1	DBVPG3775_006446-T1
GF00001534	DBVPG4380_001999-T1	DBVPG3775_006445-T1
GF00001535	DBVPG4380_002015-T1	DBVPG3775_001544-T1
GF00001536	DBVPG4380_002017-T1	DBVPG3775_001542-T1
GF00001537	DBVPG4380_013037-T1	DBVPG3775_000924-T1
GF00001538	DBVPG4380_005725-T1	DBVPG3775_001876-T1
GF00001539	DBVPG4380_002024-T1	DBVPG3775_001879-T1
GF00001540	DBVPG4380_002029-T1	DBVPG3775_001883-T1
GF00001541	DBVPG4380_002030-T1	DBVPG3775_001884-T1
GF00001542	DBVPG4380_002037-T1	DBVPG3775_004291-T1
GF00001543	DBVPG4380_002042-T1	DBVPG3775_004296-T1
GF00001544	DBVPG4380_004632-T1	DBVPG3775_005762-T1
GF00001545	DBVPG4380_002054-T1	DBVPG3775_005775-T1
GF00001546	DBVPG4380_002062-T1	DBVPG3775_000201-T1
GF00001547	DBVPG4380_002063-T1	DBVPG3775_000200-T1
GF00001548	DBVPG4380_010121-T1	DBVPG3775_000199-T1
GF00001549	DBVPG4380_002071-T1	DBVPG3775_007115-T1
GF00001550	DBVPG4380_002080-T1	DBVPG3775_007038-T1
GF00001551	DBVPG4380_002082-T1	DBVPG3775_007036-T1
GF00001552	DBVPG4380_002083-T1	DBVPG3775_007035-T1
GF00001553	DBVPG4380_002088-T1	DBVPG3775_007030-T1
GF00001554	DBVPG4380_002094-T1	DBVPG3775_003353-T1
GF00001555	DBVPG4380_004558-T1	DBVPG3775_003356-T1
GF00001556	DBVPG4380_002101-T1	DBVPG3775_006102-T1
GF00001557	DBVPG4380_002106-T1	DBVPG3775_006095-T1
GF00001558	DBVPG4380_002107-T1	DBVPG3775_006094-T1
GF00001559	DBVPG4380_002111-T1	DBVPG3775_002112-T1
GF00001560	DBVPG4380_009409-T1	DBVPG3775_007493-T1
GF00001561	DBVPG4380_005970-T1	DBVPG3775_000527-T1
GF00001562	DBVPG4380_002135-T1	DBVPG3775_003338-T1
GF00001563	DBVPG4380_012876-T1	DBVPG3775_004031-T1
GF00001564	DBVPG4380_002145-T1	DBVPG3775_000766-T1
GF00001565	DBVPG4380_013216-T1	DBVPG3775_005208-T1
GF00001566	DBVPG4380_006944-T1	DBVPG3775_005201-T1
GF00001567	DBVPG4380_005456-T1	DBVPG3775_002892-T1
GF00001568	DBVPG4380_002174-T1	DBVPG3775_006372-T1
GF00001569	DBVPG4380_002175-T1	DBVPG3775_006373-T1
GF00001570	DBVPG4380_002179-T1	DBVPG3775_006378-T1
GF00001571	DBVPG4380_002181-T1	DBVPG3775_006380-T1
GF00001572	DBVPG4380_002182-T1	DBVPG3775_006381-T1
GF00001573	DBVPG4380_004404-T1	DBVPG3775_004501-T1
GF00001574	DBVPG4380_002193-T1	DBVPG3775_004511-T1
GF00001575	DBVPG4380_009195-T1	DBVPG3775_000464-T1
GF00001576	DBVPG4380_002201-T1	DBVPG3775_000471-T1
GF00001577	DBVPG4380_002214-T1	DBVPG3775_003261-T1
GF00001578	DBVPG4380_002217-T1	DBVPG3775_003256-T1
GF00001579	DBVPG4380_004654-T1	DBVPG3775_004590-T1
GF00001580	DBVPG4380_002236-T1	DBVPG3775_004997-T1
GF00001581	DBVPG4380_006455-T1	DBVPG3775_001431-T1
GF00001582	DBVPG4380_002275-T1	DBVPG3775_001432-T1
GF00001583	DBVPG4380_009435-T1	DBVPG3775_001433-T1
GF00001584	DBVPG4380_002283-T1	DBVPG3775_001689-T1
GF00001585	DBVPG4380_002288-T1	DBVPG3775_001780-T1
GF00001586	DBVPG4380_002293-T1	DBVPG3775_001786-T1
GF00001587	DBVPG4380_002299-T1	DBVPG3775_007015-T1
GF00001588	DBVPG4380_002301-T1	DBVPG3775_007013-T1
GF00001589	DBVPG4380_007978-T1	DBVPG3775_005771-T1
GF00001590	DBVPG4380_003077-T1	DBVPG3775_003152-T1
GF00001591	DBVPG4380_011045-T1	DBVPG3775_000595-T1
GF00001592	DBVPG4380_002336-T1	DBVPG3775_000596-T1
GF00001593	DBVPG4380_002349-T1	DBVPG3775_003556-T1
GF00001594	DBVPG4380_002350-T1	DBVPG3775_003557-T1
GF00001595	DBVPG4380_002354-T1	DBVPG3775_003561-T1
GF00001596	DBVPG4380_002367-T1	DBVPG3775_000080-T1
GF00001597	DBVPG4380_002371-T1	DBVPG3775_004083-T1
GF00001598	DBVPG4380_002372-T1	DBVPG3775_004084-T1
GF00001599	DBVPG4380_002382-T1	DBVPG3775_004273-T1
GF00001600	DBVPG4380_002384-T1	DBVPG3775_004275-T1
GF00001601	DBVPG4380_002401-T1	DBVPG3775_006156-T1
GF00001602	DBVPG4380_004387-T1	DBVPG3775_000792-T1
GF00001603	DBVPG4380_002409-T1	DBVPG3775_003771-T1
GF00001604	DBVPG4380_002410-T1	DBVPG3775_003316-T1
GF00001605	DBVPG4380_003452-T1	DBVPG3775_001751-T1
GF00001606	DBVPG4380_002422-T1	DBVPG3775_002235-T1
GF00001607	DBVPG4380_002425-T1	DBVPG3775_002239-T1
GF00001608	DBVPG4380_002433-T1	DBVPG3775_000937-T1
GF00001609	DBVPG4380_002437-T1	DBVPG3775_000908-T1
GF00001610	DBVPG4380_002442-T1	DBVPG3775_000913-T1
GF00001611	DBVPG4380_007977-T1	DBVPG3775_001283-T1
GF00001612	DBVPG4380_002459-T1	DBVPG3775_007295-T1
GF00001613	DBVPG4380_002465-T1	DBVPG3775_007288-T1
GF00001614	DBVPG4380_002473-T1	DBVPG3775_006473-T1
GF00001615	DBVPG4380_011667-T1	DBVPG3775_000114-T1
GF00001616	DBVPG4380_002487-T1	DBVPG3775_005504-T1
GF00001617	DBVPG4380_005122-T1	DBVPG3775_004567-T1
GF00001618	DBVPG4380_003808-T1	DBVPG3775_005717-T1
GF00001619	DBVPG4380_002497-T1	DBVPG3775_004562-T1
GF00001620	DBVPG4380_002498-T1	DBVPG3775_004561-T1
GF00001621	DBVPG4380_002504-T1	DBVPG3775_007106-T1
GF00001622	DBVPG4380_007128-T1	DBVPG3775_005828-T1
GF00001623	DBVPG4380_002510-T1	DBVPG3775_007099-T1
GF00001624	DBVPG4380_002518-T1	DBVPG3775_000236-T1
GF00001625	DBVPG4380_002540-T1	DBVPG3775_000673-T1
GF00001626	DBVPG4380_002541-T1	DBVPG3775_000674-T1
GF00001627	DBVPG4380_002545-T1	DBVPG3775_000654-T1
GF00001628	DBVPG4380_009189-T1	DBVPG3775_005467-T1
GF00001629	DBVPG4380_002550-T1	DBVPG3775_005468-T1
GF00001630	DBVPG4380_005963-T1	DBVPG3775_002032-T1
GF00001631	DBVPG4380_002579-T1	DBVPG3775_000422-T1
GF00001632	DBVPG4380_004663-T1	DBVPG3775_002776-T1
GF00001633	DBVPG4380_002606-T1	DBVPG3775_002954-T1
GF00001634	DBVPG4380_002607-T1	DBVPG3775_002953-T1
GF00001635	DBVPG4380_002616-T1	DBVPG3775_003212-T1
GF00001636	DBVPG4380_004336-T1	DBVPG3775_003203-T1
GF00001637	DBVPG4380_002632-T1	DBVPG3775_005182-T1
GF00001638	DBVPG4380_006122-T1	DBVPG3775_005184-T1
GF00001639	DBVPG4380_002641-T1	DBVPG3775_006235-T1
GF00001640	DBVPG4380_002655-T1	DBVPG3775_001306-T1
GF00001641	DBVPG4380_002663-T1	DBVPG3775_006271-T1
GF00001642	DBVPG4380_013710-T1	DBVPG3775_007157-T1
GF00001643	DBVPG4380_004399-T1	DBVPG3775_000624-T1
GF00001644	DBVPG4380_002678-T1	DBVPG3775_000731-T1
GF00001645	DBVPG4380_002748-T1	DBVPG3775_001956-T1
GF00001646	DBVPG4380_002750-T1	DBVPG3775_001958-T1
GF00001647	DBVPG4380_002761-T1	
GF00001648	DBVPG4380_002764-T1	DBVPG3775_000846-T1
GF00001649	DBVPG4380_012001-T1	DBVPG3775_003120-T1
GF00001650	DBVPG4380_002772-T1	DBVPG3775_000854-T1
GF00001651	DBVPG4380_002779-T1	DBVPG3775_000783-T1
GF00001652	DBVPG4380_005345-T1	DBVPG3775_000788-T1
GF00001653	DBVPG4380_002789-T1	DBVPG3775_005922-T1
GF00001654	DBVPG4380_002792-T1	DBVPG3775_005919-T1
GF00001655	DBVPG4380_002810-T1	DBVPG3775_002462-T1
GF00001656	DBVPG4380_002818-T1	DBVPG3775_002470-T1
GF00001657	DBVPG4380_014124-T1	DBVPG3775_002394-T1
GF00001658	DBVPG4380_002820-T1	DBVPG3775_003366-T1
GF00001659	DBVPG4380_002826-T1	DBVPG3775_003374-T1
GF00001660	DBVPG4380_002828-T1	DBVPG3775_006915-T1
GF00001661	DBVPG4380_004758-T1	DBVPG3775_006917-T1
GF00001662	DBVPG4380_002836-T1	DBVPG3775_001923-T1
GF00001663	DBVPG4380_005080-T1	DBVPG3775_001916-T1
GF00001664	DBVPG4380_013239-T1	DBVPG3775_005550-T1
GF00001665	DBVPG4380_002863-T1	DBVPG3775_001047-T1
GF00001666	DBVPG4380_010015-T1	DBVPG3775_001046-T1
GF00001667	DBVPG4380_006186-T1	DBVPG3775_006049-T1
GF00001668	DBVPG4380_002878-T1	DBVPG3775_006041-T1
GF00001669	DBVPG4380_002880-T1	DBVPG3775_006059-T1
GF00001670	DBVPG4380_002881-T1	DBVPG3775_006060-T1
GF00001671	DBVPG4380_002894-T1	DBVPG3775_003324-T1
GF00001672	DBVPG4380_005193-T1	DBVPG3775_004333-T1
GF00001673	DBVPG4380_002923-T1	DBVPG3775_005140-T1
GF00001674	DBVPG4380_002945-T1	DBVPG3775_006202-T1
GF00001675	DBVPG4380_005614-T1	DBVPG3775_006198-T1
GF00001676	DBVPG4380_006915-T1	DBVPG3775_006793-T1
GF00001677	DBVPG4380_002963-T1	DBVPG3775_006081-T1
GF00001678	DBVPG4380_004112-T1	DBVPG3775_005960-T1
GF00001679	DBVPG4380_006296-T1	DBVPG3775_002020-T1
GF00001680	DBVPG4380_002981-T1	DBVPG3775_004802-T1
GF00001681	DBVPG4380_008645-T1	DBVPG3775_004805-T1
GF00001682	DBVPG4380_002985-T1	DBVPG3775_000447-T1
GF00001683	DBVPG4380_003298-T1	DBVPG3775_005609-T1
GF00001684	DBVPG4380_003007-T1	DBVPG3775_005600-T1
GF00001685	DBVPG4380_003008-T1	DBVPG3775_005601-T1
GF00001686	DBVPG4380_003022-T1	DBVPG3775_006674-T1
GF00001687	DBVPG4380_005488-T1	DBVPG3775_002906-T1
GF00001688	DBVPG4380_004279-T1	DBVPG3775_005626-T1
GF00001689	DBVPG4380_003053-T1	DBVPG3775_002915-T1
GF00001690	DBVPG4380_003062-T1	DBVPG3775_005707-T1
GF00001691	DBVPG4380_003063-T1	DBVPG3775_005706-T1
GF00001692	DBVPG4380_003067-T1	DBVPG3775_000484-T1
GF00001693	DBVPG4380_003070-T1	DBVPG3775_000477-T1
GF00001694	DBVPG4380_003078-T1	DBVPG3775_003151-T1
GF00001695	DBVPG4380_003251-T1	DBVPG3775_003146-T1
GF00001696	DBVPG4380_003087-T1	DBVPG3775_006927-T1
GF00001697	DBVPG4380_003091-T1	DBVPG3775_006522-T1
GF00001698	DBVPG4380_003105-T1	DBVPG3775_005797-T1
GF00001699	DBVPG4380_003110-T1	DBVPG3775_007318-T1
GF00001700	DBVPG4380_003120-T1	DBVPG3775_002050-T1
GF00001701	DBVPG4380_006444-T1	DBVPG3775_002621-T1
GF00001702	DBVPG4380_003128-T1	DBVPG3775_002615-T1
GF00001703	DBVPG4380_010248-T1	DBVPG3775_002734-T1
GF00001704	DBVPG4380_003138-T1	DBVPG3775_002728-T1
GF00001705	DBVPG4380_003146-T1	DBVPG3775_000245-T1
GF00001706	DBVPG4380_003150-T1	DBVPG3775_001697-T1
GF00001707	DBVPG4380_003155-T1	DBVPG3775_001702-T1
GF00001708	DBVPG4380_013293-T1	DBVPG3775_005557-T1
GF00001709	DBVPG4380_003158-T1	DBVPG3775_005558-T1
GF00001710	DBVPG4380_003161-T1	DBVPG3775_005561-T1
GF00001711	DBVPG4380_003163-T1	DBVPG3775_005563-T1
GF00001712	DBVPG4380_003178-T1	DBVPG3775_005121-T1
GF00001713	DBVPG4380_003179-T1	DBVPG3775_005122-T1
GF00001714	DBVPG4380_003181-T1	DBVPG3775_005124-T1
GF00001715	DBVPG4380_003182-T1	DBVPG3775_005125-T1
GF00001716	DBVPG4380_003183-T1	DBVPG3775_005126-T1
GF00001717	DBVPG4380_007764-T1	DBVPG3775_005127-T1
GF00001718	DBVPG4380_003203-T1	DBVPG3775_005641-T1
GF00001719	DBVPG4380_003208-T1	DBVPG3775_005648-T1
GF00001720	DBVPG4380_003450-T1	DBVPG3775_001767-T1
GF00001721	DBVPG4380_003228-T1	DBVPG3775_001443-T1
GF00001722	DBVPG4380_003232-T1	DBVPG3775_001447-T1
GF00001723	DBVPG4380_003244-T1	DBVPG3775_005340-T1
GF00001724	DBVPG4380_003269-T1	DBVPG3775_002323-T1
GF00001725	DBVPG4380_005950-T1	DBVPG3775_000679-T1
GF00001726	DBVPG4380_003285-T1	DBVPG3775_001946-T1
GF00001727	DBVPG4380_003287-T1	DBVPG3775_001944-T1
GF00001728	DBVPG4380_010885-T1	DBVPG3775_001940-T1
GF00001729	DBVPG4380_003295-T1	DBVPG3775_001704-T1
GF00001730	DBVPG4380_003300-T1	DBVPG3775_005611-T1
GF00001731	DBVPG4380_003305-T1	DBVPG3775_000322-T1
GF00001732	DBVPG4380_003313-T1	DBVPG3775_000330-T1
GF00001733	DBVPG4380_003321-T1	DBVPG3775_007222-T1
GF00001734	DBVPG4380_012406-T1	DBVPG3775_005840-T1
GF00001735	DBVPG4380_003335-T1	DBVPG3775_005073-T1
GF00001736	DBVPG4380_003351-T1	DBVPG3775_003505-T1
GF00001737	DBVPG4380_003352-T1	DBVPG3775_003506-T1
GF00001738	DBVPG4380_003353-T1	DBVPG3775_003507-T1
GF00001739	DBVPG4380_003357-T1	DBVPG3775_002943-T1
GF00001740	DBVPG4380_004536-T1	DBVPG3775_006174-T1
GF00001741	DBVPG4380_003362-T1	DBVPG3775_003097-T1
GF00001742	DBVPG4380_003363-T1	DBVPG3775_003098-T1
GF00001743	DBVPG4380_003369-T1	DBVPG3775_001105-T1
GF00001744	DBVPG4380_010497-T1	DBVPG3775_005424-T1
GF00001745	DBVPG4380_013304-T1	DBVPG3775_000165-T1
GF00001746	DBVPG4380_012880-T1	DBVPG3775_005974-T1
GF00001747	DBVPG4380_003398-T1	DBVPG3775_007379-T1
GF00001748	DBVPG4380_003401-T1	DBVPG3775_007382-T1
GF00001749	DBVPG4380_007169-T1	DBVPG3775_005817-T1
GF00001750	DBVPG4380_003418-T1	DBVPG3775_004046-T1
GF00001751	DBVPG4380_003420-T1	DBVPG3775_005498-T1
GF00001752	DBVPG4380_003429-T1	DBVPG3775_005489-T1
GF00001753	DBVPG4380_007263-T1	DBVPG3775_001769-T1
GF00001754	DBVPG4380_003837-T1	DBVPG3775_006214-T1
GF00001755	DBVPG4380_003453-T1	DBVPG3775_001754-T1
GF00001756	DBVPG4380_003454-T1	DBVPG3775_001758-T1
GF00001757	DBVPG4380_003456-T1	DBVPG3775_001760-T1
GF00001758	DBVPG4380_003825-T1	DBVPG3775_004039-T1
GF00001759	DBVPG4380_006335-T1	DBVPG3775_000185-T1
GF00001760	DBVPG4380_004630-T1	DBVPG3775_000876-T1
GF00001761	DBVPG4380_003507-T1	DBVPG3775_002834-T1
GF00001762	DBVPG4380_003510-T1	DBVPG3775_002831-T1
GF00001763	DBVPG4380_003511-T1	DBVPG3775_002830-T1
GF00001764	DBVPG4380_003512-T1	DBVPG3775_002829-T1
GF00001765	DBVPG4380_003517-T1	DBVPG3775_000343-T1
GF00001766	DBVPG4380_003518-T1	DBVPG3775_000342-T1
GF00001767	DBVPG4380_003525-T1	DBVPG3775_000334-T1
GF00001768	DBVPG4380_003536-T1	DBVPG3775_001600-T1
GF00001769	DBVPG4380_003547-T1	DBVPG3775_001335-T1
GF00001770	DBVPG4380_006294-T1	DBVPG3775_002022-T1
GF00001771	DBVPG4380_003551-T1	DBVPG3775_002024-T1
GF00001772	DBVPG4380_003557-T1	DBVPG3775_001569-T1
GF00001773	DBVPG4380_003558-T1	DBVPG3775_001570-T1
GF00001774	DBVPG4380_003559-T1	DBVPG3775_001571-T1
GF00001775	DBVPG4380_003568-T1	DBVPG3775_003986-T1
GF00001776	DBVPG4380_004098-T1	DBVPG3775_003983-T1
GF00001777	DBVPG4380_003577-T1	DBVPG3775_002130-T1
GF00001778	DBVPG4380_003585-T1	DBVPG3775_005814-T1
GF00001779	DBVPG4380_006764-T1	DBVPG3775_004106-T1
GF00001780	DBVPG4380_003616-T1	DBVPG3775_004221-T1
GF00001781	DBVPG4380_003622-T1	DBVPG3775_006118-T1
GF00001782	DBVPG4380_004360-T1	DBVPG3775_003996-T1
GF00001783	DBVPG4380_012199-T1	DBVPG3775_002580-T1
GF00001784	DBVPG4380_013075-T1	DBVPG3775_006695-T1
GF00001785	DBVPG4380_003664-T1	DBVPG3775_000705-T1
GF00001786	DBVPG4380_003665-T1	DBVPG3775_000706-T1
GF00001787	DBVPG4380_003669-T1	DBVPG3775_000710-T1
GF00001788	DBVPG4380_008495-T1	DBVPG3775_005481-T1
GF00001789	DBVPG4380_011744-T1	DBVPG3775_005488-T1
GF00001790	DBVPG4380_008541-T1	DBVPG3775_002407-T1
GF00001791	DBVPG4380_003701-T1	DBVPG3775_001838-T1
GF00001792	DBVPG4380_003708-T1	DBVPG3775_005222-T1
GF00001793	DBVPG4380_003709-T1	DBVPG3775_005223-T1
GF00001794	DBVPG4380_009792-T1	DBVPG3775_005224-T1
GF00001795	DBVPG4380_003714-T1	DBVPG3775_006974-T1
GF00001796	DBVPG4380_009324-T1	DBVPG3775_006971-T1
GF00001797	DBVPG4380_008698-T1	DBVPG3775_004724-T1
GF00001798	DBVPG4380_003741-T1	DBVPG3775_003476-T1
GF00001799	DBVPG4380_003742-T1	DBVPG3775_003477-T1
GF00001800	DBVPG4380_003752-T1	DBVPG3775_005356-T1
GF00001801	DBVPG4380_003765-T1	DBVPG3775_006686-T1
GF00001802	DBVPG4380_003766-T1	DBVPG3775_006687-T1
GF00001803	DBVPG4380_003779-T1	DBVPG3775_006120-T1
GF00001804	DBVPG4380_009943-T1	DBVPG3775_006122-T1
GF00001805	DBVPG4380_003816-T1	DBVPG3775_007500-T1
GF00001806	DBVPG4380_011043-T1	DBVPG3775_005549-T1
GF00001807	DBVPG4380_008755-T1	DBVPG3775_006212-T1
GF00001808	DBVPG4380_003843-T1	DBVPG3775_002804-T1
GF00001809	DBVPG4380_003944-T1	DBVPG3775_002669-T1
GF00001810	DBVPG4380_005669-T1	DBVPG3775_001213-T1
GF00001811	DBVPG4380_003860-T1	DBVPG3775_001212-T1
GF00001812	DBVPG4380_008556-T1	DBVPG3775_000863-T1
GF00001813	DBVPG4380_003870-T1	DBVPG3775_000859-T1
GF00001814	DBVPG4380_003879-T1	DBVPG3775_002712-T1
GF00001815	DBVPG4380_003880-T1	DBVPG3775_002711-T1
GF00001816	DBVPG4380_003907-T1	DBVPG3775_006494-T1
GF00001817	DBVPG4380_008961-T1	DBVPG3775_006489-T1
GF00001818	DBVPG4380_003916-T1	DBVPG3775_001171-T1
GF00001819	DBVPG4380_014448-T1	DBVPG3775_005685-T1
GF00001820	DBVPG4380_003951-T1	DBVPG3775_003723-T1
GF00001821	DBVPG4380_003954-T1	DBVPG3775_003726-T1
GF00001822	DBVPG4380_009740-T1	DBVPG3775_002975-T1
GF00001823	DBVPG4380_003966-T1	DBVPG3775_002974-T1
GF00001824	DBVPG4380_003970-T1	DBVPG3775_002970-T1
GF00001825	DBVPG4380_007712-T1	DBVPG3775_002967-T1
GF00001826	DBVPG4380_007823-T1	DBVPG3775_002366-T1
GF00001827	DBVPG4380_005929-T1	DBVPG3775_001821-T1
GF00001828	DBVPG4380_004013-T1	DBVPG3775_005253-T1
GF00001829	DBVPG4380_004025-T1	DBVPG3775_002091-T1
GF00001830	DBVPG4380_004036-T1	DBVPG3775_002794-T1
GF00001831	DBVPG4380_008173-T1	DBVPG3775_002788-T1
GF00001832	DBVPG4380_004052-T1	DBVPG3775_001220-T1
GF00001833	DBVPG4380_004053-T1	DBVPG3775_001219-T1
GF00001834	DBVPG4380_010651-T1	DBVPG3775_001472-T1
GF00001835	DBVPG4380_004083-T1	DBVPG3775_006747-T1
GF00001836	DBVPG4380_004095-T1	DBVPG3775_000112-T1
GF00001837	DBVPG4380_004096-T1	DBVPG3775_000113-T1
GF00001838	DBVPG4380_004102-T1	DBVPG3775_003978-T1
GF00001839	DBVPG4380_004103-T1	DBVPG3775_003977-T1
GF00001840	DBVPG4380_004113-T1	DBVPG3775_005961-T1
GF00001841	DBVPG4380_007624-T1	DBVPG3775_000382-T1
GF00001842	DBVPG4380_004334-T1	DBVPG3775_004256-T1
GF00001843	DBVPG4380_004140-T1	DBVPG3775_006032-T1
GF00001844	DBVPG4380_004161-T1	DBVPG3775_004774-T1
GF00001845	DBVPG4380_004164-T1	DBVPG3775_004778-T1
GF00001846	DBVPG4380_011778-T1	DBVPG3775_002611-T1
GF00001847	DBVPG4380_004203-T1	DBVPG3775_002607-T1
GF00001848	DBVPG4380_004209-T1	DBVPG3775_002268-T1
GF00001849	DBVPG4380_004212-T1	DBVPG3775_002265-T1
GF00001850	DBVPG4380_004213-T1	DBVPG3775_002264-T1
GF00001851	DBVPG4380_005119-T1	DBVPG3775_004570-T1
GF00001852	DBVPG4380_004235-T1	DBVPG3775_004574-T1
GF00001853	DBVPG4380_004238-T1	DBVPG3775_002737-T1
GF00001854	DBVPG4380_004277-T1	DBVPG3775_005624-T1
GF00001855	DBVPG4380_005110-T1	DBVPG3775_001389-T1
GF00001856	DBVPG4380_008488-T1	DBVPG3775_001396-T1
GF00001857	DBVPG4380_004289-T1	DBVPG3775_003400-T1
GF00001858	DBVPG4380_004293-T1	DBVPG3775_003404-T1
GF00001859	DBVPG4380_004319-T1	DBVPG3775_003521-T1
GF00001860	DBVPG4380_010199-T1	DBVPG3775_006548-T1
GF00001861	DBVPG4380_008009-T1	DBVPG3775_003526-T1
GF00001862	DBVPG4380_005140-T1	DBVPG3775_003994-T1
GF00001863	DBVPG4380_004381-T1	DBVPG3775_004130-T1
GF00001864	DBVPG4380_004389-T1	DBVPG3775_000794-T1
GF00001865	DBVPG4380_008654-T1	DBVPG3775_002741-T1
GF00001866	DBVPG4380_004410-T1	DBVPG3775_000531-T1
GF00001867	DBVPG4380_007858-T1	DBVPG3775_006749-T1
GF00001868	DBVPG4380_004429-T1	DBVPG3775_006454-T1
GF00001869	DBVPG4380_007029-T1	DBVPG3775_007467-T1
GF00001870	DBVPG4380_004447-T1	DBVPG3775_002681-T1
GF00001871	DBVPG4380_014339-T1	DBVPG3775_005790-T1
GF00001872	DBVPG4380_004461-T1	DBVPG3775_005789-T1
GF00001873	DBVPG4380_004464-T1	DBVPG3775_005787-T1
GF00001874	DBVPG4380_004465-T1	DBVPG3775_005786-T1
GF00001875	DBVPG4380_009729-T1	DBVPG3775_005785-T1
GF00001876	DBVPG4380_006683-T1	DBVPG3775_005115-T1
GF00001877	DBVPG4380_006570-T1	DBVPG3775_000894-T1
GF00001878	DBVPG4380_004511-T1	DBVPG3775_000888-T1
GF00001879	DBVPG4380_004521-T1	DBVPG3775_002117-T1
GF00001880	DBVPG4380_006060-T1	DBVPG3775_003492-T1
GF00001881	DBVPG4380_004549-T1	DBVPG3775_004340-T1
