	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000843	DBVPG4380_000779-T1, DBVPG4380_012582-T1, DBVPG4380_009293-T1, DBVPG4380_000780-T1	DBVPG3775_002600-T1
GF00000844	DBVPG4380_012450-T1, DBVPG4380_014026-T1, DBVPG4380_010175-T1, DBVPG4380_012451-T1	DBVPG3775_001618-T1
GF00000845	DBVPG4380_000807-T1, DBVPG4380_015268-T1, DBVPG4380_000971-T1, DBVPG4380_010222-T1	DBVPG3775_004984-T1
GF00000846	DBVPG4380_011845-T1, DBVPG4380_002643-T1, DBVPG4380_005350-T1, DBVPG4380_012622-T1	DBVPG3775_006913-T1
GF00000847	DBVPG4380_005109-T1, DBVPG4380_013498-T1, DBVPG4380_016209-T1, DBVPG4380_007456-T1	DBVPG3775_001388-T1
GF00000848	DBVPG4380_000814-T1, DBVPG4380_014967-T1, DBVPG4380_016107-T1	DBVPG3775_004975-T1, DBVPG3775_004976-T1
GF00000849	DBVPG4380_000821-T1, DBVPG4380_015789-T1, DBVPG4380_001766-T1, DBVPG4380_015252-T1	DBVPG3775_004968-T1
GF00000850	DBVPG4380_000873-T1, DBVPG4380_010020-T1, DBVPG4380_008472-T1, DBVPG4380_004356-T1	DBVPG3775_000420-T1
GF00000851	DBVPG4380_000877-T1, DBVPG4380_006824-T1, DBVPG4380_006333-T1, DBVPG4380_001184-T1	DBVPG3775_002925-T1
GF00000852	DBVPG4380_000880-T1, DBVPG4380_011754-T1, DBVPG4380_015873-T1, DBVPG4380_016096-T1	DBVPG3775_002928-T1
GF00000853	DBVPG4380_000884-T1, DBVPG4380_003725-T1, DBVPG4380_001296-T1	DBVPG3775_006567-T1, DBVPG3775_006568-T1
GF00000854	DBVPG4380_000885-T1, DBVPG4380_014230-T1, DBVPG4380_012496-T1, DBVPG4380_012575-T1	DBVPG3775_002931-T1
GF00000855	DBVPG4380_000888-T1, DBVPG4380_007736-T1, DBVPG4380_007737-T1	DBVPG3775_001868-T1, DBVPG3775_001869-T1
GF00000856	DBVPG4380_000891-T1, DBVPG4380_015033-T1, DBVPG4380_004929-T1, DBVPG4380_007740-T1	DBVPG3775_001864-T1
GF00000857	DBVPG4380_000913-T1, DBVPG4380_000914-T1, DBVPG4380_001212-T1	DBVPG3775_007236-T1, DBVPG3775_007237-T1
GF00000858	DBVPG4380_000919-T1, DBVPG4380_004343-T1, DBVPG4380_012374-T1	DBVPG3775_005748-T1, DBVPG3775_005749-T1
GF00000859	DBVPG4380_002469-T1, DBVPG4380_007199-T1, DBVPG4380_013324-T1, DBVPG4380_012053-T1	DBVPG3775_006469-T1
GF00000860	DBVPG4380_000970-T1, DBVPG4380_006525-T1, DBVPG4380_012459-T1	DBVPG3775_007284-T1, DBVPG3775_007285-T1
GF00000861	DBVPG4380_004974-T1, DBVPG4380_001457-T1, DBVPG4380_016336-T1, DBVPG4380_014235-T1	DBVPG3775_001148-T1
GF00000862	DBVPG4380_001000-T1, DBVPG4380_009640-T1, DBVPG4380_001001-T1	DBVPG3775_002502-T1, DBVPG3775_002503-T1
GF00000863	DBVPG4380_001025-T1, DBVPG4380_006597-T1, DBVPG4380_001026-T1	DBVPG3775_000128-T1, DBVPG3775_000129-T1
GF00000864	DBVPG4380_001029-T1, DBVPG4380_008433-T1, DBVPG4380_001030-T1	DBVPG3775_000134-T1, DBVPG3775_000135-T1
GF00000865	DBVPG4380_001053-T1, DBVPG4380_015107-T1, DBVPG4380_001054-T1	DBVPG3775_003810-T1, DBVPG3775_003811-T1
GF00000866	DBVPG4380_001098-T1, DBVPG4380_005235-T1, DBVPG4380_015097-T1, DBVPG4380_015859-T1	DBVPG3775_000021-T1
GF00000867	DBVPG4380_001104-T1, DBVPG4380_003698-T1, DBVPG4380_015398-T1, DBVPG4380_013948-T1	DBVPG3775_001841-T1
GF00000868	DBVPG4380_001108-T1, DBVPG4380_010350-T1, DBVPG4380_001417-T1	DBVPG3775_001845-T1, DBVPG3775_004602-T1
GF00000869	DBVPG4380_006994-T1, DBVPG4380_002000-T1, DBVPG4380_006993-T1, DBVPG4380_015144-T1	DBVPG3775_006444-T1
GF00000870	DBVPG4380_001123-T1, DBVPG4380_001180-T1, DBVPG4380_003930-T1, DBVPG4380_014789-T1	DBVPG3775_005686-T1
GF00000871	DBVPG4380_002513-T1, DBVPG4380_007685-T1, DBVPG4380_005685-T1, DBVPG4380_007440-T1	DBVPG3775_003413-T1
GF00000872	DBVPG4380_004673-T1, DBVPG4380_007996-T1, DBVPG4380_004672-T1, DBVPG4380_007997-T1	DBVPG3775_001020-T1
GF00000873	DBVPG4380_001140-T1, DBVPG4380_012242-T1, DBVPG4380_011694-T1, DBVPG4380_015128-T1	DBVPG3775_001977-T1
GF00000874	DBVPG4380_001150-T1, DBVPG4380_007691-T1, DBVPG4380_015257-T1	DBVPG3775_001454-T1, DBVPG3775_006617-T1
GF00000875	DBVPG4380_006873-T1, DBVPG4380_004018-T1, DBVPG4380_004017-T1, DBVPG4380_006874-T1	DBVPG3775_007566-T1
GF00000876	DBVPG4380_001206-T1, DBVPG4380_015371-T1, DBVPG4380_010981-T1, DBVPG4380_008473-T1	DBVPG3775_006534-T1
GF00000877	DBVPG4380_001225-T1, DBVPG4380_014863-T1, DBVPG4380_013901-T1, DBVPG4380_015732-T1	DBVPG3775_002251-T1
GF00000878	DBVPG4380_001228-T1, DBVPG4380_015311-T1, DBVPG4380_016208-T1	DBVPG3775_002254-T1, DBVPG3775_002255-T1
GF00000879	DBVPG4380_001236-T1, DBVPG4380_009633-T1, DBVPG4380_015342-T1, DBVPG4380_001940-T1	DBVPG3775_001117-T1
GF00000880	DBVPG4380_001238-T1, DBVPG4380_009631-T1, DBVPG4380_015394-T1, DBVPG4380_007693-T1	DBVPG3775_001120-T1
GF00000881	DBVPG4380_001244-T1, DBVPG4380_010585-T1, DBVPG4380_007374-T1, DBVPG4380_004551-T1	DBVPG3775_004338-T1
GF00000882	DBVPG4380_001246-T1, DBVPG4380_009094-T1, DBVPG4380_015649-T1, DBVPG4380_014121-T1	DBVPG3775_001872-T1
GF00000883	DBVPG4380_001251-T1, DBVPG4380_011331-T1, DBVPG4380_014394-T1, DBVPG4380_009926-T1	DBVPG3775_001231-T1
GF00000884	DBVPG4380_001253-T1, DBVPG4380_013366-T1, DBVPG4380_001592-T1, DBVPG4380_014253-T1	DBVPG3775_001233-T1
GF00000885	DBVPG4380_001255-T1, DBVPG4380_001590-T1, DBVPG4380_001589-T1	DBVPG3775_001235-T1, DBVPG3775_001236-T1
GF00000886	DBVPG4380_001258-T1, DBVPG4380_001585-T1, DBVPG4380_000157-T1	DBVPG3775_001241-T1, DBVPG3775_003969-T1
GF00000887	DBVPG4380_001264-T1, DBVPG4380_001579-T1, DBVPG4380_010901-T1	DBVPG3775_001248-T1, DBVPG3775_001249-T1
GF00000888	DBVPG4380_001276-T1, DBVPG4380_008416-T1, DBVPG4380_015650-T1, DBVPG4380_014226-T1	DBVPG3775_006882-T1
GF00000889	DBVPG4380_001283-T1, DBVPG4380_012686-T1, DBVPG4380_015165-T1, DBVPG4380_015459-T1	DBVPG3775_006874-T1
GF00000890	DBVPG4380_001291-T1, DBVPG4380_015288-T1, DBVPG4380_009440-T1, DBVPG4380_012134-T1	DBVPG3775_006562-T1
GF00000891	DBVPG4380_006177-T1, DBVPG4380_005501-T1, DBVPG4380_013919-T1	DBVPG3775_006584-T1, DBVPG3775_007027-T1
GF00000892	DBVPG4380_001362-T1, DBVPG4380_006662-T1, DBVPG4380_001363-T1	DBVPG3775_001074-T1, DBVPG3775_001075-T1
GF00000893	DBVPG4380_001390-T1, DBVPG4380_010976-T1, DBVPG4380_010977-T1	DBVPG3775_003706-T1, DBVPG3775_003707-T1
GF00000894	DBVPG4380_001400-T1, DBVPG4380_001793-T1, DBVPG4380_001792-T1	DBVPG3775_006256-T1, DBVPG3775_006257-T1
GF00000895	DBVPG4380_001427-T1, DBVPG4380_009540-T1, DBVPG4380_001428-T1	DBVPG3775_003429-T1, DBVPG3775_003430-T1
GF00000896	DBVPG4380_001433-T1, DBVPG4380_011415-T1, DBVPG4380_010658-T1	DBVPG3775_003435-T1, DBVPG3775_003436-T1
GF00000897	DBVPG4380_001435-T1, DBVPG4380_015714-T1, DBVPG4380_005923-T1, DBVPG4380_011413-T1	DBVPG3775_003438-T1
GF00000898	DBVPG4380_001458-T1, DBVPG4380_006505-T1, DBVPG4380_010792-T1, DBVPG4380_013369-T1	DBVPG3775_001566-T1
GF00000899	DBVPG4380_001486-T1, DBVPG4380_011308-T1, DBVPG4380_016276-T1, DBVPG4380_016002-T1	DBVPG3775_006483-T1
GF00000900	DBVPG4380_001489-T1, DBVPG4380_014691-T1, DBVPG4380_011714-T1, DBVPG4380_014129-T1	DBVPG3775_005261-T1
GF00000901	DBVPG4380_001495-T1, DBVPG4380_007529-T1, DBVPG4380_001496-T1, DBVPG4380_007530-T1	DBVPG3775_005278-T1
GF00000902	DBVPG4380_001499-T1, DBVPG4380_005924-T1, DBVPG4380_001500-T1, DBVPG4380_007533-T1	DBVPG3775_005275-T1
GF00000903	DBVPG4380_001509-T1, DBVPG4380_006317-T1, DBVPG4380_016036-T1, DBVPG4380_015201-T1	DBVPG3775_003173-T1
GF00000904	DBVPG4380_001519-T1, DBVPG4380_005013-T1, DBVPG4380_012054-T1	DBVPG3775_002858-T1, DBVPG3775_003163-T1
GF00000905	DBVPG4380_001533-T1, DBVPG4380_002740-T1, DBVPG4380_001534-T1, DBVPG4380_009842-T1	DBVPG3775_006084-T1
GF00000906	DBVPG4380_001535-T1, DBVPG4380_003798-T1, DBVPG4380_012709-T1, DBVPG4380_003139-T1	DBVPG3775_002726-T1
GF00000907	DBVPG4380_001540-T1, DBVPG4380_005410-T1, DBVPG4380_001541-T1	DBVPG3775_002718-T1, DBVPG3775_002719-T1
GF00000908	DBVPG4380_001574-T1, DBVPG4380_010112-T1, DBVPG4380_016171-T1, DBVPG4380_006774-T1	DBVPG3775_001193-T1
GF00000909	DBVPG4380_001576-T1, DBVPG4380_016190-T1, DBVPG4380_010900-T1, DBVPG4380_001578-T1	DBVPG3775_001250-T1
GF00000910	DBVPG4380_003706-T1, DBVPG4380_008304-T1, DBVPG4380_015360-T1, DBVPG4380_008396-T1	DBVPG3775_005219-T1
GF00000911	DBVPG4380_001668-T1, DBVPG4380_015822-T1, DBVPG4380_002076-T1, DBVPG4380_015907-T1	DBVPG3775_007044-T1
GF00000912	DBVPG4380_001681-T1, DBVPG4380_002711-T1, DBVPG4380_010082-T1, DBVPG4380_016088-T1	DBVPG3775_000641-T1
GF00000913	DBVPG4380_005060-T1, DBVPG4380_004280-T1, DBVPG4380_005059-T1, DBVPG4380_010904-T1	DBVPG3775_005627-T1
GF00000914	DBVPG4380_007753-T1, DBVPG4380_003234-T1, DBVPG4380_007754-T1	DBVPG3775_001449-T1, DBVPG3775_001450-T1
GF00000915	DBVPG4380_001722-T1, DBVPG4380_004928-T1, DBVPG4380_003887-T1, DBVPG4380_016075-T1	DBVPG3775_005572-T1
GF00000916	DBVPG4380_001726-T1, DBVPG4380_011091-T1, DBVPG4380_012049-T1, DBVPG4380_005015-T1	DBVPG3775_002652-T1
GF00000917	DBVPG4380_001730-T1, DBVPG4380_004988-T1, DBVPG4380_001731-T1, DBVPG4380_004989-T1	DBVPG3775_003000-T1
GF00000918	DBVPG4380_001742-T1, DBVPG4380_005890-T1, DBVPG4380_001743-T1	DBVPG3775_004309-T1, DBVPG3775_004311-T1
GF00000919	DBVPG4380_001757-T1, DBVPG4380_014866-T1, DBVPG4380_015436-T1, DBVPG4380_012744-T1	DBVPG3775_004953-T1
GF00000920	DBVPG4380_001775-T1, DBVPG4380_012110-T1, DBVPG4380_014611-T1, DBVPG4380_006779-T1	DBVPG3775_000216-T1
GF00000921	DBVPG4380_004626-T1, DBVPG4380_013388-T1, DBVPG4380_009107-T1, DBVPG4380_013647-T1	DBVPG3775_000872-T1
GF00000922	DBVPG4380_001850-T1, DBVPG4380_014495-T1, DBVPG4380_007407-T1, DBVPG4380_013866-T1	DBVPG3775_004468-T1
GF00000923	DBVPG4380_001873-T1, DBVPG4380_012716-T1	DBVPG3775_001319-T1, DBVPG3775_001320-T1, DBVPG3775_001321-T1
GF00000924	DBVPG4380_001874-T1, DBVPG4380_012717-T1, DBVPG4380_015685-T1, DBVPG4380_004905-T1	DBVPG3775_001318-T1
GF00000925	DBVPG4380_001890-T1, DBVPG4380_011301-T1, DBVPG4380_015240-T1	DBVPG3775_002819-T1, DBVPG3775_002820-T1
GF00000926	DBVPG4380_001891-T1, DBVPG4380_011300-T1, DBVPG4380_006209-T1, DBVPG4380_014073-T1	DBVPG3775_002818-T1
GF00000927	DBVPG4380_001929-T1, DBVPG4380_013918-T1, DBVPG4380_008076-T1, DBVPG4380_012808-T1	DBVPG3775_004795-T1
GF00000928	DBVPG4380_001950-T1, DBVPG4380_009514-T1, DBVPG4380_015495-T1, DBVPG4380_009358-T1	DBVPG3775_006132-T1
GF00000929	DBVPG4380_001987-T1, DBVPG4380_015679-T1, DBVPG4380_010005-T1, DBVPG4380_016183-T1	DBVPG3775_006719-T1
GF00000930	DBVPG4380_002002-T1, DBVPG4380_006996-T1, DBVPG4380_006997-T1	DBVPG3775_006441-T1, DBVPG3775_006442-T1
GF00000931	DBVPG4380_002047-T1, DBVPG4380_012791-T1, DBVPG4380_004631-T1, DBVPG4380_002048-T1	DBVPG3775_005766-T1
GF00000932	DBVPG4380_002065-T1, DBVPG4380_016238-T1, DBVPG4380_002501-T1, DBVPG4380_015461-T1	DBVPG3775_007109-T1
GF00000933	DBVPG4380_002130-T1, DBVPG4380_003213-T1, DBVPG4380_002131-T1, DBVPG4380_003214-T1	DBVPG3775_003334-T1
GF00000934	DBVPG4380_002139-T1, DBVPG4380_002774-T1, DBVPG4380_011733-T1	DBVPG3775_000778-T1, DBVPG3775_002516-T1
GF00000935	DBVPG4380_002141-T1, DBVPG4380_007682-T1, DBVPG4380_003682-T1	DBVPG3775_000775-T1, DBVPG3775_002412-T1
GF00000936	DBVPG4380_002155-T1, DBVPG4380_003929-T1, DBVPG4380_013234-T1, DBVPG4380_006946-T1	DBVPG3775_005197-T1
GF00000937	DBVPG4380_006818-T1, DBVPG4380_011537-T1, DBVPG4380_016128-T1, DBVPG4380_009030-T1	DBVPG3775_006021-T1
GF00000938	DBVPG4380_002209-T1, DBVPG4380_016014-T1, DBVPG4380_015460-T1, DBVPG4380_008729-T1	DBVPG3775_001672-T1
GF00000939	DBVPG4380_002223-T1, DBVPG4380_005603-T1, DBVPG4380_010016-T1	DBVPG3775_001044-T1, DBVPG3775_001045-T1
GF00000940	DBVPG4380_002225-T1, DBVPG4380_013810-T1, DBVPG4380_011743-T1, DBVPG4380_008603-T1	DBVPG3775_003058-T1
GF00000941	DBVPG4380_002227-T1, DBVPG4380_012101-T1, DBVPG4380_011741-T1, DBVPG4380_005886-T1	DBVPG3775_003060-T1
GF00000942	DBVPG4380_002252-T1, DBVPG4380_010050-T1, DBVPG4380_003030-T1, DBVPG4380_011144-T1	DBVPG3775_002512-T1
GF00000943	DBVPG4380_002267-T1, DBVPG4380_009551-T1, DBVPG4380_015516-T1, DBVPG4380_012967-T1	DBVPG3775_001423-T1
GF00000944	DBVPG4380_002277-T1, DBVPG4380_003149-T1, DBVPG4380_013781-T1, DBVPG4380_013572-T1	DBVPG3775_001696-T1
GF00000945	DBVPG4380_002281-T1, DBVPG4380_010735-T1, DBVPG4380_010734-T1	DBVPG3775_001691-T1, DBVPG3775_001692-T1
GF00000946	DBVPG4380_002285-T1, DBVPG4380_008164-T1, DBVPG4380_002286-T1	DBVPG3775_001777-T1, DBVPG3775_001778-T1
GF00000947	DBVPG4380_002289-T1, DBVPG4380_015598-T1, DBVPG4380_015014-T1, DBVPG4380_010328-T1	DBVPG3775_001781-T1
GF00000948	DBVPG4380_010910-T1, DBVPG4380_006160-T1, DBVPG4380_010911-T1	DBVPG3775_003115-T1, DBVPG3775_003116-T1
GF00000949	DBVPG4380_002311-T1, DBVPG4380_005332-T1, DBVPG4380_002316-T1	DBVPG3775_003343-T1, DBVPG3775_003345-T1
GF00000950	DBVPG4380_002323-T1, DBVPG4380_010303-T1, DBVPG4380_010771-T1	DBVPG3775_005592-T1, DBVPG3775_005593-T1
GF00000951	DBVPG4380_002356-T1, DBVPG4380_015248-T1, DBVPG4380_006178-T1, DBVPG4380_007396-T1	DBVPG3775_003563-T1
GF00000952	DBVPG4380_002378-T1, DBVPG4380_006092-T1, DBVPG4380_015255-T1, DBVPG4380_010889-T1	DBVPG3775_004091-T1
GF00000953	DBVPG4380_002387-T1, DBVPG4380_008284-T1, DBVPG4380_015057-T1, DBVPG4380_008353-T1	DBVPG3775_007190-T1
GF00000954	DBVPG4380_002390-T1, DBVPG4380_010752-T1, DBVPG4380_012065-T1	DBVPG3775_007194-T1, DBVPG3775_007195-T1
GF00000955	DBVPG4380_002396-T1, DBVPG4380_011014-T1, DBVPG4380_013756-T1	DBVPG3775_006150-T1, DBVPG3775_006151-T1
GF00000956	DBVPG4380_003504-T1, DBVPG4380_011839-T1, DBVPG4380_011840-T1	DBVPG3775_003034-T1, DBVPG3775_003035-T1
GF00000957	DBVPG4380_011131-T1, DBVPG4380_006916-T1, DBVPG4380_006917-T1	DBVPG3775_006037-T1, DBVPG3775_006038-T1
GF00000958	DBVPG4380_002423-T1, DBVPG4380_006959-T1, DBVPG4380_008546-T1	DBVPG3775_000451-T1, DBVPG3775_002236-T1
GF00000959	DBVPG4380_002480-T1, DBVPG4380_003000-T1, DBVPG4380_003001-T1, DBVPG4380_013943-T1	DBVPG3775_005511-T1
GF00000960	DBVPG4380_002491-T1, DBVPG4380_014187-T1, DBVPG4380_016147-T1, DBVPG4380_016314-T1	DBVPG3775_005500-T1
GF00000961	DBVPG4380_002492-T1, DBVPG4380_014168-T1, DBVPG4380_015590-T1, DBVPG4380_003419-T1	DBVPG3775_005499-T1
GF00000962	DBVPG4380_011380-T1, DBVPG4380_014708-T1, DBVPG4380_016220-T1, DBVPG4380_014994-T1	DBVPG3775_000535-T1
GF00000963	DBVPG4380_002511-T1, DBVPG4380_015416-T1, DBVPG4380_011282-T1, DBVPG4380_016253-T1	DBVPG3775_007098-T1
GF00000964	DBVPG4380_002517-T1, DBVPG4380_006376-T1, DBVPG4380_008723-T1, DBVPG4380_012990-T1	DBVPG3775_006796-T1
GF00000965	DBVPG4380_002539-T1, DBVPG4380_003167-T1, DBVPG4380_013739-T1, DBVPG4380_015980-T1	DBVPG3775_000672-T1
GF00000966	DBVPG4380_002548-T1, DBVPG4380_010823-T1, DBVPG4380_014654-T1, DBVPG4380_013131-T1	DBVPG3775_000651-T1
GF00000967	DBVPG4380_002551-T1, DBVPG4380_012771-T1, DBVPG4380_013587-T1, DBVPG4380_015501-T1	DBVPG3775_005469-T1
GF00000968	DBVPG4380_002567-T1, DBVPG4380_003472-T1, DBVPG4380_013553-T1, DBVPG4380_011362-T1	DBVPG3775_004316-T1
GF00000969	DBVPG4380_002624-T1, DBVPG4380_009836-T1, DBVPG4380_015813-T1, DBVPG4380_009871-T1	DBVPG3775_005173-T1
GF00000970	DBVPG4380_002629-T1, DBVPG4380_014902-T1, DBVPG4380_013811-T1, DBVPG4380_012840-T1	DBVPG3775_005179-T1
GF00000971	DBVPG4380_002660-T1, DBVPG4380_010000-T1, DBVPG4380_007046-T1, DBVPG4380_005654-T1	DBVPG3775_006274-T1
GF00000972	DBVPG4380_002669-T1, DBVPG4380_005895-T1, DBVPG4380_014227-T1, DBVPG4380_014374-T1	DBVPG3775_000721-T1
GF00000973	DBVPG4380_002673-T1, DBVPG4380_010283-T1, DBVPG4380_002674-T1	DBVPG3775_000725-T1, DBVPG3775_000726-T1
GF00000974	DBVPG4380_002679-T1, DBVPG4380_011135-T1, DBVPG4380_013838-T1, DBVPG4380_009599-T1	DBVPG3775_000732-T1
GF00000975	DBVPG4380_002696-T1	DBVPG3775_004751-T1, DBVPG3775_004752-T1, DBVPG3775_004753-T1, DBVPG3775_004754-T1
GF00000976	DBVPG4380_002760-T1, DBVPG4380_008281-T1, DBVPG4380_008350-T1, DBVPG4380_015023-T1	DBVPG3775_007187-T1
GF00000977	DBVPG4380_002747-T1, DBVPG4380_009302-T1, DBVPG4380_012513-T1	DBVPG3775_001954-T1, DBVPG3775_001955-T1
GF00000978	DBVPG4380_002751-T1, DBVPG4380_010714-T1, DBVPG4380_010715-T1	DBVPG3775_001959-T1, DBVPG3775_001960-T1
GF00000979	DBVPG4380_002759-T1, DBVPG4380_003660-T1, DBVPG4380_007320-T1, DBVPG4380_012379-T1	DBVPG3775_001975-T1
GF00000980	DBVPG4380_002780-T1, DBVPG4380_014474-T1, DBVPG4380_005342-T1, DBVPG4380_014426-T1	DBVPG3775_000784-T1
GF00000981	DBVPG4380_002794-T1, DBVPG4380_009876-T1, DBVPG4380_016158-T1, DBVPG4380_011112-T1	DBVPG3775_002495-T1
GF00000982	DBVPG4380_002800-T1, DBVPG4380_010990-T1, DBVPG4380_003994-T1, DBVPG4380_010989-T1	DBVPG3775_001175-T1
GF00000983	DBVPG4380_002807-T1, DBVPG4380_007001-T1, DBVPG4380_015575-T1, DBVPG4380_015243-T1	DBVPG3775_002459-T1
GF00000984	DBVPG4380_002838-T1, DBVPG4380_005084-T1, DBVPG4380_005085-T1	DBVPG3775_001920-T1, DBVPG3775_001921-T1
GF00000985	DBVPG4380_002851-T1, DBVPG4380_009413-T1, DBVPG4380_015383-T1, DBVPG4380_013713-T1	DBVPG3775_006459-T1
GF00000986	DBVPG4380_002865-T1, DBVPG4380_006119-T1, DBVPG4380_007192-T1	DBVPG3775_004483-T1, DBVPG3775_004484-T1
GF00000987	DBVPG4380_002872-T1, DBVPG4380_013648-T1, DBVPG4380_006265-T1, DBVPG4380_016269-T1	DBVPG3775_006047-T1
GF00000988	DBVPG4380_002888-T1, DBVPG4380_012196-T1, DBVPG4380_008155-T1, DBVPG4380_011764-T1	DBVPG3775_006069-T1
GF00000989	DBVPG4380_002889-T1, DBVPG4380_016010-T1, DBVPG4380_012088-T1, DBVPG4380_012316-T1	DBVPG3775_003319-T1
GF00000990	DBVPG4380_002902-T1, DBVPG4380_011626-T1, DBVPG4380_003481-T1	DBVPG3775_000175-T1, DBVPG3775_000176-T1
GF00000991	DBVPG4380_002916-T1, DBVPG4380_011281-T1, DBVPG4380_013345-T1	DBVPG3775_001059-T1, DBVPG3775_007097-T1
GF00000992	DBVPG4380_002969-T1, DBVPG4380_006302-T1, DBVPG4380_006301-T1	DBVPG3775_002012-T1, DBVPG3775_002013-T1
GF00000993	DBVPG4380_002974-T1, DBVPG4380_006297-T1, DBVPG4380_011232-T1, DBVPG4380_016257-T1	DBVPG3775_002019-T1
GF00000994	DBVPG4380_002979-T1, DBVPG4380_010680-T1, DBVPG4380_015083-T1, DBVPG4380_015348-T1	DBVPG3775_004800-T1
GF00000995	DBVPG4380_002987-T1, DBVPG4380_013622-T1, DBVPG4380_012191-T1, DBVPG4380_015968-T1	DBVPG3775_000445-T1
GF00000996	DBVPG4380_014848-T1, DBVPG4380_003117-T1, DBVPG4380_012267-T1, DBVPG4380_008921-T1	DBVPG3775_002046-T1
GF00000997	DBVPG4380_002995-T1, DBVPG4380_006446-T1, DBVPG4380_015999-T1, DBVPG4380_014776-T1	DBVPG3775_005516-T1
GF00000998	DBVPG4380_002999-T1, DBVPG4380_014663-T1, DBVPG4380_006450-T1, DBVPG4380_013942-T1	DBVPG3775_005512-T1
GF00000999	DBVPG4380_003019-T1, DBVPG4380_014027-T1, DBVPG4380_015003-T1, DBVPG4380_012136-T1	DBVPG3775_006560-T1
GF00001000	DBVPG4380_003047-T1, DBVPG4380_012647-T1, DBVPG4380_016028-T1, DBVPG4380_014391-T1	DBVPG3775_002909-T1
GF00001001	DBVPG4380_003061-T1, DBVPG4380_012747-T1, DBVPG4380_015830-T1, DBVPG4380_003814-T1	DBVPG3775_005708-T1
GF00001002	DBVPG4380_003108-T1, DBVPG4380_010425-T1, DBVPG4380_003109-T1	DBVPG3775_007319-T1, DBVPG3775_007320-T1
GF00001003	DBVPG4380_003119-T1, DBVPG4380_013466-T1, DBVPG4380_016177-T1, DBVPG4380_015579-T1	DBVPG3775_002048-T1
GF00001004	DBVPG4380_003164-T1, DBVPG4380_003883-T1, DBVPG4380_003165-T1	DBVPG3775_005566-T1, DBVPG3775_005567-T1
GF00001005	DBVPG4380_003166-T1, DBVPG4380_003884-T1, DBVPG4380_012864-T1	DBVPG3775_005568-T1, DBVPG3775_005569-T1
GF00001006	DBVPG4380_003169-T1, DBVPG4380_011460-T1, DBVPG4380_014464-T1, DBVPG4380_014820-T1	DBVPG3775_000670-T1
GF00001007	DBVPG4380_003174-T1, DBVPG4380_012296-T1, DBVPG4380_003805-T1, DBVPG4380_008423-T1	DBVPG3775_000665-T1
GF00001008	DBVPG4380_003192-T1, DBVPG4380_004773-T1, DBVPG4380_004774-T1	DBVPG3775_006000-T1, DBVPG3775_006001-T1
GF00001009	DBVPG4380_003200-T1, DBVPG4380_013893-T1, DBVPG4380_004420-T1, DBVPG4380_005254-T1	DBVPG3775_005994-T1
GF00001010	DBVPG4380_003227-T1, DBVPG4380_010702-T1, DBVPG4380_013965-T1, DBVPG4380_013792-T1	DBVPG3775_001654-T1
GF00001011	DBVPG4380_003236-T1, DBVPG4380_009688-T1, DBVPG4380_015491-T1, DBVPG4380_015930-T1	DBVPG3775_005347-T1
GF00001012	DBVPG4380_003265-T1, DBVPG4380_014403-T1, DBVPG4380_014720-T1, DBVPG4380_016050-T1	DBVPG3775_002319-T1
GF00001013	DBVPG4380_003270-T1, DBVPG4380_015766-T1, DBVPG4380_005218-T1, DBVPG4380_016073-T1	DBVPG3775_002324-T1
GF00001014	DBVPG4380_003291-T1, DBVPG4380_012614-T1, DBVPG4380_010513-T1	DBVPG3775_001708-T1, DBVPG3775_001709-T1
GF00001015	DBVPG4380_003293-T1, DBVPG4380_014537-T1, DBVPG4380_011690-T1, DBVPG4380_010511-T1	DBVPG3775_001706-T1
GF00001016	DBVPG4380_003297-T1, DBVPG4380_007492-T1, DBVPG4380_008231-T1	DBVPG3775_005607-T1, DBVPG3775_005608-T1
GF00001017	DBVPG4380_003314-T1, DBVPG4380_013769-T1, DBVPG4380_013531-T1, DBVPG4380_015920-T1	DBVPG3775_000331-T1
GF00001018	DBVPG4380_003330-T1, DBVPG4380_015571-T1, DBVPG4380_014885-T1, DBVPG4380_013938-T1	DBVPG3775_005838-T1
GF00001019	DBVPG4380_013392-T1, DBVPG4380_004799-T1, DBVPG4380_014218-T1, DBVPG4380_009824-T1	DBVPG3775_004132-T1
GF00001020	DBVPG4380_003374-T1, DBVPG4380_007932-T1, DBVPG4380_014449-T1, DBVPG4380_016350-T1	DBVPG3775_001099-T1
GF00001021	DBVPG4380_003394-T1, DBVPG4380_009169-T1, DBVPG4380_003395-T1	DBVPG3775_005985-T1, DBVPG3775_005986-T1
GF00001022	DBVPG4380_003403-T1, DBVPG4380_010962-T1, DBVPG4380_016145-T1, DBVPG4380_011990-T1	DBVPG3775_007385-T1
GF00001023	DBVPG4380_003432-T1, DBVPG4380_009652-T1, DBVPG4380_012115-T1	DBVPG3775_003671-T1, DBVPG3775_003672-T1
GF00001024	DBVPG4380_006387-T1, DBVPG4380_008618-T1, DBVPG4380_004791-T1, DBVPG4380_012433-T1	DBVPG3775_002532-T1
GF00001025	DBVPG4380_003515-T1, DBVPG4380_012471-T1, DBVPG4380_008745-T1, DBVPG4380_011627-T1	DBVPG3775_002825-T1
